policy_loss,explained_variance,serial_timesteps,ep_len_mean,clipfrac,ep_reward_mean,time_elapsed,true_reward,value_loss,policy_entropy,n_updates,total_timesteps,approxkl,fps
-0.002298103,0.9694467801600695,8750,86.0,0.035135996,2.571995350600364,40.08488893508911,0.036766794,0.019194892,3.8431783,35,875000,0.0036200054,54152
-0.0018885083,0.9474077560007572,9000,91.03,0.042659998,2.6601276123741173,40.98591899871826,0.035748795,0.029370785,3.842051,36,900000,0.004052099,53826
-0.0013903208,0.9622754603624344,9250,106.91,0.053800005,3.091614239742139,41.87719988822937,0.034721795,0.022204325,3.8380485,37,925000,0.004710491,53984
-0.0016972153,0.9525768123567104,9500,113.9,0.047443997,3.318812077675452,42.776588916778564,0.035007857,0.029246729,3.835752,38,950000,0.0042817425,54667
-0.0018879802,0.9714576359838247,9750,105.87,0.032796003,3.189774183557347,43.64614009857178,0.035717834,0.017222371,3.8358874,39,975000,0.003525996,53141
-0.0022493552,0.965056799352169,10000,98.13,0.032004002,2.7700935106784708,44.564016819000244,0.034314454,0.020175982,3.8340287,40,1000000,0.00342189,47485
-0.0022191925,0.9694689903408289,10250,94.95,0.038163997,2.84016588640432,45.55877876281738,0.035793155,0.018400958,3.8310838,41,1025000,0.00371905,34077
-0.00209685,0.9704275503754616,10500,97.22,0.028972,2.818640072863873,46.7869873046875,0.03488031,0.018060626,3.8289368,42,1050000,0.0032619904,50616
-0.0020147092,0.9662021957337856,10750,96.38,0.036628,2.8003727817976825,47.77099871635437,0.03632132,0.019736748,3.8243377,43,1075000,0.003733867,52637
-0.002435321,0.9704113118350506,11000,94.82,0.054148007,2.7714636403132134,48.70397925376892,0.036050014,0.016476706,3.822235,44,1100000,0.004931481,53477
-0.0023527418,0.969729233533144,11250,100.16,0.040372003,2.7447215113296988,49.628501176834106,0.035223197,0.01860859,3.8190238,45,1125000,0.0038711973,52337
-0.0019070411,0.9593421779572964,11500,94.22,0.055667996,2.5063204425786125,50.55721187591553,0.0350686,0.026404995,3.8142743,46,1150000,0.0048219087,52347
-0.001589875,0.9570451006293297,11750,89.69,0.038467996,2.469335781218715,51.471967458724976,0.034849167,0.026688442,3.806717,47,1175000,0.0039243978,54558
-0.0014459051,0.957446064800024,12000,84.27,0.044251997,2.4469124901330908,52.35232591629028,0.036916006,0.023755081,3.8019938,48,1200000,0.0041248957,54970
-0.002853095,0.9618761017918587,12250,99.38,0.04562,2.863296669253741,53.243152141571045,0.035200853,0.023181673,3.7977855,49,1225000,0.004207314,53969
-0.0015560021,0.9722730591893196,12500,96.24,0.04004,3.02229574883886,54.16843128204346,0.036635824,0.015864935,3.793426,50,1250000,0.0039415425,43881
-0.001988442,0.9656250774860382,12750,98.93,0.036151998,3.0793864751933686,55.386411905288696,0.0364171,0.01997155,3.7880473,51,1275000,0.0036921408,42238
-0.002007082,0.9673891551792622,13000,94.48,0.035764,2.7865260319419396,56.44785714149475,0.036348972,0.021267828,3.778912,52,1300000,0.0036624137,50559
-0.0018015166,0.9696439635008574,13250,93.68,0.027188,2.8800918822799395,57.41384482383728,0.036829893,0.019167941,3.771813,53,1325000,0.003037633,51530
-0.0019308163,0.9572512395679951,13500,92.67,0.054548003,2.8536714327388473,58.329445600509644,0.037147917,0.027406156,3.770422,54,1350000,0.004766879,53624
-0.0014491326,0.9623304530978203,13750,98.21,0.036016,2.791004694791336,59.23417353630066,0.034183074,0.022118881,3.7697453,55,1375000,0.0035975848,50795
-0.002096144,0.9664677567780018,14000,86.5,0.050092004,2.2985592910468586,60.173293113708496,0.034536827,0.019188222,3.7672153,56,1400000,0.0045813685,54489
-0.0018232875,0.9497231431305408,14250,93.58,0.041,2.9162192412502193,61.049718618392944,0.037717856,0.03090543,3.764789,57,1425000,0.0038669282,53901
-0.0026749237,0.9661073684692383,14500,86.6,0.050444,2.8251305456316187,61.96193838119507,0.03783196,0.02154015,3.7603214,58,1450000,0.0045392886,52082
-0.0015350011,0.9647892154753208,14750,103.01,0.051392,2.7959291951909835,62.867461919784546,0.03329894,0.01981654,3.7546265,59,1475000,0.0045832526,55432
-0.0014088398,0.9568189680576324,15000,82.3,0.059028,2.2402452092470413,63.74176740646362,0.036927287,0.026694989,3.751805,60,1500000,0.00512175,54301
-0.0020335556,0.9693897627294064,15250,94.9,0.027223999,2.4878719926186386,64.62218475341797,0.03409331,0.018002357,3.7505004,61,1525000,0.0032832418,54147
-0.0019699517,0.9572295024991035,15500,103.19,0.034968,3.1415087645219524,65.52455973625183,0.036121745,0.025511593,3.7444072,62,1550000,0.003627608,52183
-0.0017564611,0.9734432026743889,15750,105.76,0.031328,3.049947112407281,66.42776417732239,0.035285216,0.014939638,3.7346654,63,1575000,0.0033039146,52503
-0.001984315,0.9519054926931858,16000,85.12,0.038248003,2.3539347950849514,67.32788515090942,0.03481918,0.02776077,3.7270083,64,1600000,0.0038215811,53978
-0.0023305942,0.9702676627784967,16250,87.57,0.029036004,2.575083786283285,68.24969935417175,0.03565826,0.018516013,3.7220447,65,1625000,0.0031838953,50648
-0.0017388507,0.94994031265378,16500,104.87,0.07536401,3.031212224906669,69.21673774719238,0.034530587,0.030188378,3.721661,66,1650000,0.0058832774,54154
-0.001333389,0.9620756097137928,16750,104.58,0.045344003,3.1536507242721563,70.12586379051208,0.036842834,0.023431,3.725526,67,1675000,0.004213716,54328
-0.0016742374,0.9695407282561064,17000,107.3,0.035527997,3.23201359174971,71.00904393196106,0.036271397,0.017761013,3.7258582,68,1700000,0.0037947563,53495
-0.002470924,0.9695362467318773,17250,95.87,0.046824,2.6351721384090525,71.89793920516968,0.0347701,0.018829394,3.7242527,69,1725000,0.0043385043,54645
-0.0013540032,0.9664803519845009,17500,94.76,0.047112,2.885122455810383,72.78095746040344,0.03607151,0.019657595,3.7257266,70,1750000,0.0043273047,53338
-0.0018324368,0.9747173842042685,17750,98.64,0.038779996,2.774291744829352,73.70015168190002,0.035130415,0.015894316,3.722139,71,1775000,0.0037997297,55147
-0.0022119144,0.9571577422320843,18000,95.98,0.039456,3.0499483669797702,74.56792283058167,0.03705782,0.025060367,3.7165813,72,1800000,0.003993821,51359
-0.0025507614,0.9583168439567089,18250,99.5,0.053951997,2.7703314131486514,75.48896145820618,0.035902843,0.022728091,3.7112248,73,1825000,0.0047779344,35524
-0.0011210747,0.9531143680214882,18500,89.43,0.020936,2.6272418409744476,76.67339539527893,0.036846753,0.02668286,3.705588,74,1850000,0.0026736204,50439
-0.0024004977,0.9674420990049839,18750,102.02,0.035912,3.1934225284370767,77.63517570495605,0.03716049,0.01681976,3.702767,75,1875000,0.0038327686,49096
-0.0012075045,0.9693245925009251,19000,102.92,0.044308,3.0718262967981538,78.59825825691223,0.03607502,0.017554931,3.6970375,76,1900000,0.0041746474,50080
-0.002247284,0.9692969098687172,19250,92.06,0.062752,2.6925298469871084,79.5508439540863,0.036770724,0.018701948,3.690272,77,1925000,0.0053657577,52275
-0.0017277561,0.9672657810151577,19500,88.29,0.034828,2.704569951853531,80.45451474189758,0.037629254,0.01792937,3.6828346,78,1950000,0.0036226108,54752
-0.0026954145,0.9743082597851753,19750,110.89,0.045536,3.2686565328792856,81.3512761592865,0.036964834,0.013901122,3.6761253,79,1975000,0.0041274345,48091
-0.0027344557,0.9632229469716549,20000,88.91,0.054211996,2.477983632864416,82.33547377586365,0.0361546,0.021324355,3.6704674,80,2000000,0.0048237434,53409
-0.0016559642,0.9652884267270565,20250,88.7,0.032740004,2.40964462296437,83.23203825950623,0.036453612,0.021862904,3.6663399,81,2025000,0.0035361473,54464
-0.0023731026,0.9632299281656742,20500,91.89,0.055144,2.554746372358109,84.09990882873535,0.03559611,0.021159776,3.6638718,82,2050000,0.004776372,51773
-0.0020818706,0.9574957601726055,20750,99.06,0.028752003,2.8515666289778028,85.03161263465881,0.035585027,0.022310156,3.6622117,83,2075000,0.0032537475,50147
-0.0022229129,0.9638962931931019,21000,90.89,0.039708,2.5280383033524094,85.9707601070404,0.03764333,0.020143563,3.6594548,84,2100000,0.0037855678,53258
-0.0021422245,0.9690151531249285,21250,91.12,0.033248,2.830184400496437,86.88431072235107,0.037608232,0.018586513,3.6570644,85,2125000,0.0034822237,53953
-0.001652652,0.9709336645901203,21500,92.5,0.030119997,2.465530483967723,87.79205060005188,0.037207544,0.01676658,3.6522744,86,2150000,0.0034432213,53124
-0.001964781,0.9637181013822556,21750,89.94,0.033871997,2.7663329691204854,88.713299036026,0.03651746,0.019312773,3.6438699,87,2175000,0.003677635,51807
-0.0023276494,0.9689115937799215,22000,91.7,0.026796002,2.641598903387603,89.64622616767883,0.036557063,0.018348102,3.635241,88,2200000,0.0030537364,50703
-0.0013556955,0.9588267281651497,22250,93.51,0.042688,2.7555210542218176,90.59001970291138,0.036138255,0.02263861,3.6271935,89,2225000,0.004169918,53268
-0.0017588083,0.9545915462076664,22500,104.79,0.026512,3.188029296495588,91.49200177192688,0.03682027,0.025103986,3.6198184,90,2250000,0.0031621791,48498
-0.0020813588,0.9397906586527824,22750,100.6,0.033375997,2.8309624418625754,92.44283246994019,0.035192784,0.03545403,3.6147301,91,2275000,0.0033662575,50998
-0.0018218361,0.9628458321094513,23000,89.31,0.034328,2.612905784145005,93.36048340797424,0.035664286,0.023056814,3.6150157,92,2300000,0.0034945968,50547
-0.002123037,0.9748844131827354,23250,101.01,0.038331997,3.021900840867147,94.28207993507385,0.03788812,0.014457159,3.6141193,93,2325000,0.0038430304,50443
-0.0020305621,0.9591790810227394,23500,104.64,0.051448,2.8405425932117327,95.20964741706848,0.036047455,0.025779705,3.611042,94,2350000,0.0044702133,53856
-0.0022174597,0.9633733332157135,23750,99.2,0.0314,2.9671427579328973,96.12442350387573,0.03677825,0.022233255,3.604601,95,2375000,0.0032171167,53610
-0.0020570331,0.9514669440686703,24000,101.94,0.037664,2.6914009322289574,97.03036952018738,0.035066273,0.025632974,3.5967393,96,2400000,0.0037509496,53892
-0.0026641006,0.9711707010865211,24250,106.74,0.049471997,3.1768513960669953,97.94202542304993,0.036619242,0.016225656,3.5893586,97,2425000,0.0045545595,52668
-0.0023488963,0.9717766921967268,24500,91.24,0.047172,2.5741850515317126,98.86720204353333,0.036844496,0.01661912,3.5870788,98,2450000,0.0043549445,54133
-0.0014626655,0.9609463587403297,24750,89.52,0.046211995,2.1940094332048465,99.78365206718445,0.03528197,0.021286432,3.5903294,99,2475000,0.0043348297,48705
-0.0015244188,0.9659822396934032,25000,93.23,0.057128005,2.583646782465785,100.74772524833679,0.036336325,0.01856957,3.5912704,100,2500000,0.00503821,49041
-0.0010174701,0.9727555550634861,25250,99.11,0.06777601,3.010202144621835,101.7115752696991,0.037061937,0.015966171,3.587852,101,2525000,0.0056270338,53162
-0.0021805915,0.961399432271719,25500,99.68,0.064628005,3.1058121733563984,102.61222267150879,0.037194718,0.022597529,3.5811481,102,2550000,0.005215133,53933
-0.0018985864,0.9563639834523201,25750,87.06,0.031796,2.4626557569041414,103.5014317035675,0.03559157,0.02558724,3.574264,103,2575000,0.0032974384,53819
-0.0023562075,0.9733133427798748,26000,96.87,0.041984,2.6001949635825623,104.38270616531372,0.035819992,0.014938617,3.5666454,104,2600000,0.004093296,55333
-0.0025519612,0.9698031451553106,26250,94.26,0.03722,2.812911864317284,105.23519587516785,0.03859147,0.016939243,3.5640152,105,2625000,0.0039002865,37565
-0.0021453474,0.9687416404485703,26500,89.89,0.025952,2.5452380302841995,106.3818953037262,0.036208514,0.019124368,3.5601723,106,2650000,0.0029616465,51407
-0.0011981231,0.9726157262921333,26750,87.71,0.069856,2.434599262040465,107.3298270702362,0.03714922,0.015849994,3.5549552,107,2675000,0.0058120675,52527
-0.0026865774,0.9658491648733616,27000,101.91,0.06534,2.6350701127003777,108.2578775882721,0.034629125,0.018278744,3.5501735,108,2700000,0.0053805965,52277
-0.0015687884,0.9713230412453413,27250,93.22,0.029140001,2.646531622895673,109.18277168273926,0.036659103,0.017575264,3.546489,109,2725000,0.0033037614,52166
-0.0020910236,0.9731556996703148,27500,109.23,0.038868,3.25102943112749,110.10555481910706,0.035920493,0.015694685,3.5448003,110,2750000,0.0038599041,50459
-0.002207547,0.9589275419712067,27750,89.79,0.046604,2.6927310889157887,111.0656111240387,0.036298227,0.025288826,3.5418873,111,2775000,0.00424854,52090
-0.002660006,0.9695618245750666,28000,97.02,0.035724003,2.796250055227731,112.0041983127594,0.03669911,0.01645277,3.5383072,112,2800000,0.0036401406,50847
-0.0017039019,0.978289321064949,28250,93.86,0.034080002,2.7717394600421765,112.91754007339478,0.036749884,0.013168111,3.5368476,113,2825000,0.0036767889,53882
-0.0023449897,0.9537910707294941,28500,105.69,0.051740002,3.0201822685353954,113.80152821540833,0.035235673,0.02840514,3.5359504,114,2850000,0.004500716,51965
-0.001952032,0.9723597504198551,28750,100.77,0.055156,2.7998213198094892,114.72834372520447,0.0362976,0.017194498,3.5315678,115,2875000,0.00475219,39317
-0.0021412722,0.9716939050704241,29000,90.22,0.052540004,2.5029066993553717,115.82394409179688,0.036305606,0.016375763,3.526437,116,2900000,0.004562468,52855
-0.0022140853,0.9649979919195175,29250,94.98,0.056716003,2.9336329989428487,116.75865936279297,0.038464982,0.02037703,3.5216408,117,2925000,0.004885093,52224
-0.0014917325,0.972123097628355,29500,80.87,0.055548,2.342137751065602,117.69572019577026,0.038172904,0.015351325,3.5192237,118,2950000,0.004930484,50661
-0.001243699,0.9611628279089928,29750,93.34,0.065220006,2.64224324432289,118.64303946495056,0.03583772,0.0226566,3.5130038,119,2975000,0.0055683115,51266
-0.0023034576,0.9705877620726824,30000,87.54,0.048016,2.490380803374774,119.57362151145935,0.037521966,0.016935924,3.508675,120,3000000,0.0044033686,51732
-0.0023580322,0.971258481964469,30250,99.74,0.045732,2.975144796505292,120.49901866912842,0.036617443,0.015649524,3.5077205,121,3025000,0.00419358,52007
-0.0016141174,0.9710461758077145,30500,102.78,0.029492,3.1904539205383844,121.45278978347778,0.037303586,0.017856788,3.5051422,122,3050000,0.0033695747,49311
-0.00219522,0.9706634059548378,30750,97.5,0.022920001,2.8451621763818546,122.42137885093689,0.03637647,0.016687265,3.5015426,123,3075000,0.0026701565,51246
-0.001947701,0.9717027526348829,31000,93.12,0.033964,2.6198152716607708,123.36508321762085,0.036491722,0.015733339,3.4983723,124,3100000,0.0035510145,52550
-0.0017827109,0.9745048824697733,31250,104.52,0.038376,3.0970190273447677,124.30295658111572,0.03740262,0.013705286,3.4983132,125,3125000,0.0037541813,53432
-0.0021608823,0.9782167878001928,31500,97.09,0.031804,2.80783907474997,125.20297527313232,0.03709351,0.012772627,3.498155,126,3150000,0.0035116293,52944
-0.002014079,0.967731349170208,31750,113.77,0.031548,3.4377987659913924,126.12877655029297,0.03518144,0.018431213,3.494199,127,3175000,0.0032273717,46559
-0.0016875118,0.9539840929210186,32000,92.58,0.031628,2.7411032678455376,127.15339708328247,0.036724575,0.025826627,3.488917,128,3200000,0.003448122,50606
-0.001751548,0.9682319574058056,32250,109.39,0.024408,3.253249879534869,128.11281967163086,0.03633309,0.017662609,3.4827118,129,3225000,0.0030140958,51554
-0.0022948964,0.9545653872191906,32500,108.29,0.044984,3.1465957708086716,129.10970830917358,0.035154246,0.026933074,3.4764328,130,3250000,0.004224944,48645
-0.0024925324,0.9649281725287437,32750,87.21,0.049672,2.4439423435245704,130.0781126022339,0.037285578,0.019910721,3.4721751,131,3275000,0.004475779,51758
-0.0025385635,0.9732457380741835,33000,99.69,0.047356,2.936054345047305,131.0145444869995,0.038451046,0.014151303,3.4704995,132,3300000,0.0043706954,52758
-0.0014982803,0.965837549418211,33250,103.61,0.037936,2.876952744510587,131.92105531692505,0.03590479,0.018171439,3.4685204,133,3325000,0.0038089,47841
-0.0017814969,0.9562698639929295,33500,99.7,0.043728,2.8838077337220875,132.89292120933533,0.03623754,0.024402361,3.4667015,134,3350000,0.0041951896,49492
-0.0022201135,0.9726045913994312,33750,104.89,0.04678,3.303473826682839,133.85990595817566,0.036719542,0.016480807,3.4665756,135,3375000,0.0042190067,51034
-0.0017033685,0.9711185358464718,34000,114.3,0.037575997,3.4578561237022223,134.8039276599884,0.036176007,0.016135382,3.4673355,136,3400000,0.0035956271,52342
-0.00090556603,0.9754025097936392,34250,99.73,0.094116,3.0914492064825025,135.7239122390747,0.03808713,0.01421961,3.4648464,137,3425000,0.007192834,33524
-0.0019027386,0.9661530368030071,34500,103.79,0.05018,3.1560404167653178,136.97649574279785,0.036983572,0.02056115,3.46153,138,3450000,0.0046493327,48485
-0.0029781566,0.9720231276005507,34750,96.44,0.052512,2.8521576807773816,137.9439308643341,0.036973417,0.016339505,3.4593759,139,3475000,0.0046148836,52958
-0.0021680077,0.9672491736710072,35000,95.84,0.036531996,2.780493161256163,138.83506727218628,0.036664315,0.01836727,3.4607995,140,3500000,0.003693359,53634
-0.0019164674,0.9633107371628284,35250,90.71,0.033216,2.5838794623272974,139.74114871025085,0.03765193,0.021135204,3.45538,141,3525000,0.0035182976,51539
-0.002075993,0.9818268548697233,35500,103.17,0.046108,2.9969167927554734,140.64239883422852,0.03754896,0.011724077,3.4462318,142,3550000,0.0042241667,55078
-0.002480186,0.9600834771990776,35750,94.63,0.062364,2.9451215121019776,141.51772093772888,0.037798498,0.022507694,3.4419296,143,3575000,0.0051306332,54484
-0.0017332761,0.9696037247776985,36000,88.28,0.050048,2.2809470506749836,142.40427470207214,0.035533935,0.01729967,3.4390156,144,3600000,0.0044170446,55130
-0.002017885,0.9620204716920853,36250,93.96,0.029784,2.975230867787177,143.2966480255127,0.03771844,0.02246812,3.4364982,145,3625000,0.0033656291,53887
-0.0012565596,0.9629979841411114,36500,111.54,0.070048004,3.472965352143474,144.177020072937,0.037419613,0.020640563,3.4338017,146,3650000,0.005778947,53019
-0.0014473354,0.9696678947657347,36750,94.07,0.034879997,2.650150015459876,145.11961841583252,0.03664342,0.0151531715,3.428252,147,3675000,0.0036693122,48507
-0.0007600508,0.9745609704405069,37000,113.83,0.08196,3.589496004002904,146.08862709999084,0.038248863,0.01477724,3.4186091,148,3700000,0.006424117,53418
-0.0015247816,0.9560933336615562,37250,99.79,0.05384799,2.8771687027091684,146.98528575897217,0.036344774,0.023232294,3.409058,149,3725000,0.0048825727,52130
-0.0015631281,0.9657372459769249,37500,91.98,0.033736,2.582977297500329,147.90779876708984,0.036292657,0.0193476,3.4049587,150,3750000,0.0035767672,51182
-0.001814895,0.9635842591524124,37750,102.73,0.039492,3.058928646551649,148.8309714794159,0.036112145,0.020569652,3.4025254,151,3775000,0.0038382453,51134
-0.0017295864,0.9727637637406588,38000,92.16,0.039696,2.8115450962858723,149.74583387374878,0.038081866,0.01662579,3.4034219,152,3800000,0.003913287,53398
-0.002360816,0.9596806839108467,38250,94.09,0.045036,3.041396434537487,150.62946152687073,0.038466588,0.024632344,3.4011192,153,3825000,0.004102483,52739
-0.001994195,0.9789812844246626,38500,97.53,0.034428,3.0436233553115746,151.53614449501038,0.0381249,0.013563198,3.397309,154,3850000,0.0034509383,51558
-0.0019052388,0.9743503462523222,38750,110.18,0.038156,3.477813388384766,152.44773888587952,0.03768446,0.015214483,3.3944366,155,3875000,0.0036279287,53023
-0.0022597418,0.9722632933408022,39000,97.31,0.0403,2.7627910720855517,153.3635983467102,0.035435893,0.015903492,3.3932815,156,3900000,0.003985699,51367
-0.0018576428,0.9636499658226967,39250,98.59,0.0392,2.8567741561881848,154.29757642745972,0.036649037,0.02124886,3.3896294,157,3925000,0.003961155,54262
-0.0013162468,0.9597677774727345,39500,110.98,0.033931997,3.208621907878478,155.1844551563263,0.036680385,0.02272964,3.3851314,158,3950000,0.0035342078,54388
-0.0011412359,0.956228319555521,39750,105.62,0.07066001,3.219724379413674,156.05489873886108,0.0356781,0.023416813,3.3822358,159,3975000,0.0057592574,54168
-0.0016532764,0.9642337337136269,40000,96.59,0.038552,2.9486214894989824,156.93447160720825,0.03808568,0.02002411,3.379413,160,4000000,0.0039155413,54475
-0.0010911744,0.9774941802024841,40250,102.53,0.04766,3.1077953530060927,157.82500576972961,0.03821251,0.013999045,3.3755615,161,4025000,0.0043526688,53601
-0.002236009,0.9655373767018318,40500,89.18,0.042255998,2.5658106535875413,158.73733186721802,0.037363764,0.019191269,3.3759453,162,4050000,0.004057125,54093
-0.0011565136,0.9786144644021988,40750,115.62,0.03494,3.672051370782915,159.64079236984253,0.03737725,0.01125181,3.3795848,163,4075000,0.0036756364,45643
-0.0016213147,0.974269961938262,41000,103.19,0.046620004,3.024955684551833,160.62560272216797,0.036950912,0.015119421,3.3799033,164,4100000,0.0043578055,54433
-0.0024243488,0.9759494625031948,41250,91.23,0.036275998,2.552681266208056,161.4963150024414,0.036426052,0.014660803,3.374911,165,4125000,0.0037461214,53637
-0.0014870061,0.9788502436131239,41500,111.74,0.040684,3.4982490452411,162.3817801475525,0.036797084,0.012684524,3.373135,166,4150000,0.004046582,51765
-0.0021155372,0.9704401064664125,41750,100.07,0.034732,3.03365483104888,163.27882885932922,0.03685403,0.017925292,3.3663483,167,4175000,0.0035991538,52082
-0.0013826427,0.9683379754424095,42000,95.24,0.057716,2.745801545005015,164.18308353424072,0.035829596,0.018458137,3.3576286,168,4200000,0.00508573,47215
-0.0022352848,0.9589479900896549,42250,98.66,0.038912,2.9329976144437273,165.17045998573303,0.03696072,0.024561115,3.3506172,169,4225000,0.0037762984,43958
-0.0018624791,0.9762542806565762,42500,110.58,0.034167998,3.3419644522936007,166.33452534675598,0.03755644,0.012815493,3.3450286,170,4250000,0.0034427822,47796
-0.0023873046,0.9540212191641331,42750,95.06,0.049268004,3.064183923093733,167.31669902801514,0.03852703,0.027449656,3.3395839,171,4275000,0.004393219,53774
-0.0019372873,0.9618807509541512,43000,107.87,0.0542,3.4249735222708115,168.2022316455841,0.037620973,0.021499807,3.3367634,172,4300000,0.004726279,53026
-0.0023933935,0.9650382399559021,43250,94.1,0.04846,2.9908512995333876,169.09652853012085,0.03764415,0.02065992,3.3344314,173,4325000,0.0043798466,51999
-0.0015285226,0.9656110256910324,43500,100.06,0.032576002,3.213031534451584,169.99827218055725,0.03878617,0.020495024,3.3283868,174,4350000,0.0035438251,55495
-0.001720797,0.9566376470029354,43750,108.57,0.030816,3.672699050977171,170.8468098640442,0.037764374,0.025719833,3.3221085,175,4375000,0.0031865803,55814
