policy_entropy,ep_reward_mean,true_reward,policy_loss,clipfrac,fps,value_loss,approxkl,time_elapsed,serial_timesteps,n_updates,explained_variance,total_timesteps,ep_len_mean
4.920421,0.24737415477857666,0.00817659,-0.0022824227,0.02938,55651,0.017896075,0.0032463348,160.6625657081604,43000,172,0.9558068960905075,4300000,74.26
4.915022,0.19814565728348044,0.007106537,-0.0021589245,0.030124,55272,0.017979318,0.0032029331,161.5274658203125,43250,173,0.95158926025033,4325000,68.44
4.9121513,0.25084780174771254,0.008744464,-0.0017329126,0.023603998,56827,0.015735723,0.0028051888,162.40810370445251,43500,174,0.9587568677961826,4350000,69.24
4.904695,0.13251927828316185,0.0085524125,-0.002365018,0.029876003,54949,0.013461532,0.003180068,163.27708911895752,43750,175,0.9663778878748417,4375000,73.27
4.895326,0.3743345171430116,0.008437224,-0.0024712025,0.02836,54545,0.018658895,0.0032499568,164.18386697769165,44000,176,0.954785093665123,4400000,77.22
4.8930607,0.30028947483970114,0.0069454787,-0.0013651121,0.017636,56084,0.018933516,0.002322811,165.0832221508026,44250,177,0.9529505148530006,4425000,71.96
4.892997,0.5627715907968878,0.008614715,-0.0019567604,0.026356,55637,0.015914578,0.0029760557,165.9477300643921,44500,178,0.9602119438350201,4450000,78.36
4.890788,0.36374220563159726,0.008321646,-0.0024206615,0.0266,56189,0.01519714,0.0030490072,166.8195354938507,44750,179,0.9631717130541801,4475000,72.45
4.8880415,0.3910157745671268,0.009056808,-0.0019056106,0.021820001,54219,0.017988596,0.0027391452,167.68507933616638,45000,180,0.9645104072988033,4500000,72.22
4.8820434,0.28139166877455923,0.00760887,-0.0022583255,0.026312,56494,0.021244677,0.003140789,168.56398153305054,45250,181,0.9496590420603752,4525000,73.25
4.872685,0.27894707329315227,0.0075595207,-0.0020716148,0.031444002,55949,0.019045355,0.0033130064,169.42408561706543,45500,182,0.9521256797015667,4550000,72.43
4.8633423,0.25407744926136955,0.008360562,-0.0015483288,0.013320001,55465,0.014273308,0.0020262534,170.28179931640625,45750,183,0.9644764736294746,4575000,65.55
4.8580217,0.3262795988673406,0.008676909,-0.0020697596,0.030364001,54497,0.020526279,0.0031320092,171.1416585445404,46000,184,0.9498073793947697,4600000,78.16
4.8548174,0.16362378463524352,0.008920696,-0.0022630326,0.033164002,53838,0.015162667,0.003365559,172.03033781051636,46250,185,0.9614826254546642,4625000,68.26
4.8496866,0.1872025576877013,0.0075436626,-0.0019985912,0.019899998,57001,0.024045682,0.002603962,172.91706347465515,46500,186,0.945655882358551,4650000,67.74
4.843522,0.4735751498606248,0.008525618,-0.0018132944,0.025484,55652,0.015755944,0.002953185,173.76519775390625,46750,187,0.9603914469480515,4675000,78.17
4.8383803,0.32832811615779744,0.008953799,-0.001641392,0.022392,57225,0.018216148,0.0028826133,174.63984322547913,47000,188,0.9593888930976391,4700000,71.92
4.834745,0.145495717845381,0.007037882,-0.0019597171,0.024736,55468,0.014588371,0.002806322,175.50801706314087,47250,189,0.9615511298179626,4725000,61.51
4.8340883,0.3763963126956651,0.008466528,-0.0023002443,0.025139999,55771,0.020507578,0.002893555,176.37937450408936,47500,190,0.9525493569672108,4750000,69.51
4.83082,0.14967691248172968,0.0082293665,-0.0019934496,0.03694,56333,0.015137067,0.0036134187,177.243891954422,47750,191,0.9612702094018459,4775000,69.6
4.8281407,0.5097045385478668,0.010646157,-0.0020187856,0.028276,56824,0.01608615,0.0032376382,178.10360717773438,48000,192,0.9580231867730618,4800000,72.59
4.8243847,0.32440677363560383,0.0085056275,-0.002031617,0.025375998,55571,0.0126927495,0.0030277679,178.97959303855896,48250,193,0.9679818153381348,4825000,63.39
4.8194795,0.1503417170949956,0.008338316,-0.0015176975,0.021628,56863,0.016450012,0.0028535791,179.85177659988403,48500,194,0.9590497799217701,4850000,68.23
4.8158274,0.2728710433365359,0.009184786,-0.0018140813,0.027368,54698,0.0171796,0.0030078823,180.70577096939087,48750,195,0.9578146226704121,4875000,68.87
4.812274,0.28609225844320463,0.008042022,-0.002363123,0.034172,56776,0.012425874,0.0034876273,181.57992815971375,49000,196,0.9681100361049175,4900000,76.87
4.8074965,0.5133684071072184,0.008146382,-0.0017592121,0.015087999,55443,0.014511526,0.0022333502,182.44481706619263,49250,197,0.9633282907307148,4925000,81.4
4.8025165,0.42594621800284094,0.008594226,-0.002394914,0.028752,56760,0.012249992,0.0032399693,183.3096387386322,49500,198,0.9697900079190731,4950000,73.46
4.798617,0.4035770847868923,0.009285968,-0.0024819938,0.034436,56339,0.012861701,0.0034309789,184.17353868484497,49750,199,0.969503927975893,4975000,66.07
4.7939568,0.28311135467254644,0.0075345677,-0.0021387157,0.039203998,55308,0.015661942,0.003717098,185.03790664672852,50000,200,0.9606953524053097,5000000,69.58
4.7882133,0.4895704132073257,0.008815692,-0.0019934191,0.026864002,55538,0.012792732,0.0029838863,185.92241024971008,50250,201,0.9686409309506416,5025000,71.02
4.7830873,0.26627372457399756,0.00857008,-0.0020539502,0.03322,56524,0.014699725,0.0034653794,186.78645062446594,50500,202,0.9679459407925606,5050000,70.54
4.77806,0.40971924187144354,0.009483758,-0.001968129,0.036256,54664,0.013860693,0.0034886014,187.65062618255615,50750,203,0.9681934602558613,5075000,80.2
4.7756157,0.22735116636560634,0.007873263,-0.0023980793,0.027116,56157,0.025085073,0.0032967844,188.53539657592773,51000,204,0.9442144185304642,5100000,79.96
4.7748423,0.20932347421244457,0.0082626315,-0.001996188,0.025139999,55000,0.010202233,0.0028275256,189.42105960845947,51250,205,0.9745383039116859,5125000,68.23
4.7707434,0.388553730516046,0.009021094,-0.0020847698,0.033588,57176,0.01383614,0.0036222022,190.2846703529358,51500,206,0.9672558605670929,5150000,74.92
4.766341,0.42685475210512436,0.009632683,-0.0017508471,0.019876001,55212,0.018011134,0.0025992708,191.13207459449768,51750,207,0.9580082930624485,5175000,78.28
4.763235,0.3339191108363309,0.0084596425,-0.0017792436,0.027848002,56681,0.015555851,0.0031485022,192.00751662254333,52000,208,0.9674185030162334,5200000,73.01
4.7569327,0.27309300160118255,0.009167051,-0.002201733,0.030708,55750,0.02137158,0.0033199019,192.8688759803772,52250,209,0.9586842395365238,5225000,71.81
4.7506003,0.2334402517632543,0.008020365,-0.0020318453,0.029860001,53197,0.013135192,0.003333964,193.7353401184082,52500,210,0.9668267630040646,5250000,80.15
4.7474856,0.11606496154686738,0.0073490106,-0.002580187,0.039855998,53364,0.015656848,0.003832785,194.63719367980957,52750,211,0.9648287259042263,5275000,65.8
4.7445703,0.37154919637803,0.0095561,-0.002220053,0.03948,52182,0.014422217,0.003740805,195.5432357788086,53000,212,0.9661806970834732,5300000,79.24
4.740506,0.33608310518223306,0.009819988,-0.002557979,0.034256,52698,0.018450987,0.0034642015,196.45919847488403,53250,213,0.9586777873337269,5325000,75.85
4.740973,0.38886253786705083,0.008818844,-0.00225083,0.034764,54949,0.0133408755,0.0034198067,197.34593963623047,53500,214,0.9689641874283552,5350000,73.73
4.742999,0.38036774132722856,0.009781648,-0.0019082831,0.027192,55292,0.012210069,0.0030880936,198.2115912437439,53750,215,0.9724471047520638,5375000,79.21
4.7416167,0.21839447874664075,0.008171515,-0.0020594823,0.029507998,56663,0.012602178,0.0031994642,199.08573865890503,54000,216,0.9695458803325891,5400000,73.86
4.7394176,0.22267311368147033,0.008156183,-0.0015815345,0.020320002,53333,0.01391419,0.0027346634,199.93351101875305,54250,217,0.9668074250221252,5425000,75.95
4.739497,0.29466669379629706,0.010792169,-0.0021642284,0.019924,55568,0.010539984,0.002704893,200.801335811615,54500,218,0.977321308106184,5450000,77.27
4.735244,0.32821953464046144,0.007824533,-0.0022538535,0.034676,55605,0.01270326,0.0033970214,201.6738760471344,54750,219,0.9699223395437002,5475000,74.52
4.729489,0.1952842728770372,0.008906366,-0.002680828,0.042195998,55802,0.012600796,0.004011735,202.5386085510254,55000,220,0.9710615463554859,5500000,72.85
4.7223816,0.4607675849114935,0.009509713,-0.0022372007,0.028984,56257,0.019421762,0.0033358582,203.40283203125,55250,221,0.9566676840186119,5525000,73.6
4.7154746,0.4623889021579839,0.008388392,-0.0021997709,0.039956003,56115,0.008868533,0.004026513,204.24283075332642,55500,222,0.9780543707311153,5550000,85.18
4.708433,0.2376816971157959,0.0081624985,-0.0017095383,0.025732001,56961,0.0116803115,0.0027952958,205.09609603881836,55750,223,0.9736130256205797,5575000,69.09
4.7043967,0.28407267934421043,0.009596679,-0.0021306134,0.032004002,56378,0.011619405,0.0035046446,205.95400190353394,56000,224,0.9689571987837553,5600000,67.85
4.697639,0.3066663667099215,0.008272614,-0.0022468348,0.019552002,57362,0.015359243,0.0025261203,206.80040884017944,56250,225,0.9649650864303112,5625000,74.94
4.689639,0.4480229267437938,0.0092936875,-0.0019525241,0.027312001,56571,0.012158719,0.0032712824,207.65655875205994,56500,226,0.9699313659220934,5650000,88.27
4.6834507,0.3704435682843564,0.010818191,-0.0022944205,0.028032,55907,0.015077861,0.0029324584,208.5077874660492,56750,227,0.9637518338859081,5675000,69.22
4.679283,0.411837298752514,0.00973238,-0.0021977227,0.039651997,56532,0.012532346,0.0039467616,209.36668705940247,57000,228,0.9708121158182621,5700000,69.79
4.6753936,0.5536868946898721,0.010691598,-0.002079102,0.035164,57276,0.013707956,0.003621868,210.21075010299683,57250,229,0.9656547270715237,5725000,77.96
4.670596,0.22529850203554588,0.010356867,-0.0030521874,0.03574,55882,0.011926047,0.0036176643,211.05784463882446,57500,230,0.9713599476963282,5750000,70.33
4.6657977,0.2567291983235239,0.010662441,-0.0021071495,0.039651997,56808,0.0149159655,0.0037925728,211.9157087802887,57750,231,0.9638834781944752,5775000,78.39
4.662463,0.23946434658464427,0.00927286,-0.0017257724,0.023543999,55328,0.009247609,0.002855307,212.76572608947754,58000,232,0.975277055054903,5800000,65.17
4.6586003,0.39136783752752197,0.01069961,-0.0018853394,0.017772,53077,0.012294833,0.0024181167,213.63911247253418,58250,233,0.9737610537558794,5825000,73.2
4.653716,0.4604352059470182,0.01082455,-0.0020272108,0.040656004,55784,0.014210649,0.003884729,214.55676245689392,58500,234,0.9680765494704247,5850000,81.34
4.6497188,0.027307432115799203,0.0103606945,-0.002032162,0.027732,56464,0.010757845,0.0032580912,215.4217119216919,58750,235,0.9733964391052723,5875000,63.54
4.6459618,0.4030043120795196,0.009632012,-0.0023704108,0.034668,52943,0.010093455,0.0035486766,216.2802107334137,59000,236,0.9761102944612503,5900000,81.57
4.641715,0.4446124853488186,0.009699657,-0.0023095962,0.028648,55449,0.013488783,0.003216539,217.16188383102417,59250,237,0.9714312124997377,5925000,73.51
4.641715,0.28883088087238773,0.010249274,-0.0016549726,0.024756001,57042,0.013385783,0.0030726783,218.0382640361786,59500,238,0.9689801018685102,5950000,71.13
4.638057,0.3008214408852477,0.008918425,-0.0023572505,0.030436,56230,0.017832262,0.0033690971,218.92074251174927,59750,239,0.9612848944962025,5975000,74.43
4.63423,0.4664123702350139,0.009898133,-0.0019646145,0.026783999,55911,0.014273402,0.0031297307,219.7753221988678,60000,240,0.9687837697565556,6000000,81.17
4.6305304,0.3900343685545795,0.01023457,-0.0024490536,0.055928,57133,0.010539897,0.0047492334,220.6302261352539,60250,241,0.9763940740376711,6025000,77.78
4.6247582,0.1978351612277197,0.008238961,-0.002105162,0.018852,55698,0.017852986,0.0025676168,221.47885274887085,60500,242,0.9610609635710716,6050000,75.72
4.620109,0.12839391631124955,0.009036404,-0.0021121118,0.022316,55616,0.016724642,0.002722082,222.34804368019104,60750,243,0.9657686240971088,6075000,68.12
4.620984,0.24388468253117027,0.008453337,-0.002276164,0.04022,56407,0.016033266,0.0039055198,223.19634103775024,61000,244,0.964229479432106,6100000,77.26
4.6210947,0.45999542560164175,0.009759029,-0.0020156398,0.029348,55881,0.027835596,0.0031078823,224.05995798110962,61250,245,0.9418778754770756,6125000,72.51
4.615879,0.49833677493679035,0.008875631,-0.0017163658,0.025684003,56920,0.016627,0.0028592763,224.91701555252075,61500,246,0.9626572206616402,6150000,79.19
4.6115713,0.42039887091834316,0.010080613,-0.0018899845,0.021324,56314,0.013829665,0.0027932122,225.7599585056305,61750,247,0.9692220482975245,6175000,79.74
4.6035376,0.4498770316085461,0.0110847335,-0.0016443593,0.030312002,55069,0.010324848,0.0033712336,226.6147689819336,62000,248,0.9755300488322973,6200000,76.01
4.594865,0.3633444170796139,0.00941158,-0.0021226571,0.031672,54024,0.013736293,0.0036540348,227.4895544052124,62250,249,0.9715728424489498,6225000,66.53
4.5873384,0.2722048747635972,0.009823288,-0.0021484836,0.035276,53941,0.011174906,0.0036156452,228.39528799057007,62500,250,0.9752898495644331,6250000,80.96
4.578713,0.5573797287452044,0.010092187,-0.0018913934,0.038383998,55474,0.0118311765,0.003957488,229.2764196395874,62750,251,0.974789921194315,6275000,83.6
4.566596,0.2748427429108878,0.010287044,-0.0020597852,0.031087998,54832,0.012040368,0.0033596586,230.14512610435486,63000,252,0.9745262786746025,6300000,71.56
4.556733,0.303086660848262,0.0112431655,-0.0018709942,0.033944,55953,0.01213904,0.0035486924,231.01994585990906,63250,253,0.9738902691751719,6325000,77.48
4.5505686,0.6024881168933294,0.010879195,-0.0018064382,0.035204,54907,0.013346558,0.0035680472,231.8814992904663,63500,254,0.9705175366252661,6350000,80.13
4.545668,0.2742386694443266,0.010555652,-0.0020709396,0.041832,55714,0.011170665,0.004099674,232.74207735061646,63750,255,0.977248627692461,6375000,70.62
4.5440626,0.13758907507299228,0.008754708,-0.0017647367,0.045024,55090,0.014645453,0.0042421105,233.61226534843445,64000,256,0.9631593786180019,6400000,68.65
4.54204,0.2860441762803953,0.010278974,-0.0021891792,0.048868,56486,0.015288936,0.0044906302,234.49390864372253,64250,257,0.9673873893916607,6425000,70.09
4.5374312,0.1714830548519285,0.009709165,-0.00210986,0.028268,56922,0.010328276,0.0030315688,235.34789609909058,64500,258,0.9758954774588346,6450000,68.8
4.5356393,0.44167870141701143,0.0105002085,-0.002116864,0.040288,56376,0.010571556,0.003871308,236.19082379341125,64750,259,0.9767536222934723,6475000,83.78
4.536064,0.21434257820936636,0.010161515,-0.0021314423,0.02498,55776,0.009004116,0.0028667704,237.06423592567444,65000,260,0.9779151752591133,6500000,75.42
4.535019,0.3485218919933294,0.009543883,-0.0018664375,0.024116,53501,0.009640094,0.002903515,237.9414782524109,65250,261,0.9777253456413746,6525000,76.91
4.535262,0.42097234052527027,0.010038685,-0.002621776,0.035375997,54371,0.009332527,0.003542244,238.82150793075562,65500,262,0.9781252592802048,6550000,87.87
4.5354605,0.24768124994584015,0.008529644,-0.0022000864,0.036792,53816,0.011636217,0.0036287326,239.6978783607483,65750,263,0.9749432802200317,6575000,69.66
4.53396,0.5305553076915203,0.011071123,-0.001947656,0.026095998,53297,0.010530053,0.0028474696,240.59400033950806,66000,264,0.9756570290774107,6600000,81.56
4.529043,0.39814994413926114,0.010270264,-0.0019439373,0.02474,53687,0.011083361,0.002838449,241.48523211479187,66250,265,0.9730853978544474,6625000,68.39
4.5218134,0.392496349150565,0.01065021,-0.0017280238,0.032148004,53900,0.012556605,0.0034730113,242.37189388275146,66500,266,0.9719771221280098,6650000,77.68
4.515238,0.478665961928773,0.01227046,-0.0020181036,0.037879996,55387,0.009898756,0.003880303,243.23902535438538,66750,267,0.9790189228951931,6675000,86.96
4.5057535,0.29415557133917675,0.009404717,-0.0025477686,0.041011997,54914,0.008920533,0.004108398,244.10381388664246,67000,268,0.9801242686808109,6700000,73.12
4.497538,0.38947523808359585,0.01033603,-0.0020639333,0.036132,52305,0.014546828,0.0036757507,244.98762440681458,67250,269,0.9675216563045979,6725000,75.47
4.4949074,0.5666640479293915,0.012647402,-0.0022112553,0.032668002,55142,0.010618275,0.00343308,245.89597058296204,67500,270,0.9766106568276882,6750000,83.13
4.495791,0.4234385247020529,0.010680849,-0.0022113887,0.032835998,55170,0.015777733,0.0034420039,246.74881887435913,67750,271,0.9615755379199982,6775000,79.9
4.492924,0.1899465542594389,0.010325907,-0.0019379545,0.03158,54727,0.015087508,0.003515379,247.6205930709839,68000,272,0.9603515043854713,6800000,61.56
4.489654,0.39334607041941694,0.010540375,-0.0018476382,0.029067999,55770,0.018740516,0.003270392,248.4757537841797,68250,273,0.9547435492277145,6825000,76.15
4.4873304,0.3387773937426664,0.009876131,-0.0019417781,0.042712,54786,0.013373597,0.004092945,249.3434009552002,68500,274,0.9653309136629105,6850000,74.05
4.484321,0.4988654293612251,0.010539137,-0.0018329158,0.027468,55802,0.012481344,0.002983711,250.22316122055054,68750,275,0.9720926694571972,6875000,84.76
4.4801803,0.3608349451506878,0.009852543,-0.0027005528,0.04154,55746,0.021605121,0.0039634206,251.08871912956238,69000,276,0.942142266780138,6900000,76.51
4.4785647,0.40972260886024403,0.010230701,-0.0022838754,0.034504,56512,0.01363157,0.0034706276,251.97527623176575,69250,277,0.9703165106475353,6925000,68.09
4.475748,0.36220665173506406,0.010170874,-0.0019497706,0.043752,56438,0.011994088,0.0041137403,252.82311058044434,69500,278,0.9722929857671261,6950000,78.38
4.4707594,0.26905893501561423,0.009030501,-0.0013667016,0.02374,56902,0.013818003,0.002910324,253.67190384864807,69750,279,0.9670137912034988,6975000,80.01
4.4689107,0.6011827626382046,0.011216103,-0.0022795175,0.034084,56691,0.012179586,0.0034258743,254.52377557754517,70000,280,0.9720941539853811,7000000,82.83
4.463761,0.3097346813890408,0.010661894,-0.002201035,0.036532003,56068,0.012812789,0.0037777692,255.37224054336548,70250,281,0.9682843424379826,7025000,72.33
4.455477,0.3381664925222549,0.011463778,-0.0022813831,0.03566,56164,0.012019625,0.0037209124,256.2296509742737,70500,282,0.975473003461957,7050000,74.43
4.4480944,0.5700250160111815,0.011667534,-0.0020014667,0.025736,55133,0.010544915,0.0028901938,257.0852155685425,70750,283,0.9750966485589743,7075000,78.71
4.445224,0.43770300008669155,0.010332808,-0.0018661742,0.023467999,53585,0.011438042,0.0028111567,257.9962158203125,71000,284,0.9773857444524765,7100000,80.53
4.4419403,0.46498585906190215,0.010869375,-0.002062877,0.03582,53721,0.010858534,0.0036298677,258.89821791648865,71250,285,0.9711010064929724,7125000,78.07
4.434802,0.37948995126009094,0.011335659,-0.0019792472,0.0311,54432,0.010214281,0.0032882993,259.789345741272,71500,286,0.9742023833096027,7150000,75.35
4.423566,0.17004632941635464,0.010600102,-0.0015263703,0.018336,55526,0.012240922,0.0024833044,260.67993211746216,71750,287,0.9749194774776697,7175000,79.18
4.4217696,0.24021597464468186,0.009436157,-0.0017292139,0.036868,56107,0.011593406,0.0037105605,261.54490995407104,72000,288,0.9754384476691484,7200000,66.22
4.419645,0.20437666527559514,0.009561153,-0.0017264269,0.029424002,53677,0.012770569,0.0033026233,262.4112617969513,72250,289,0.9681602939963341,7225000,72.24
4.4172773,0.24606824505883068,0.008709499,-0.0020575582,0.031376,54896,0.016290816,0.0033416995,263.2944097518921,72500,290,0.9660229086875916,7250000,73.43
4.4115624,0.2832417952720948,0.0100388285,-0.0017995576,0.031964,55992,0.008179444,0.0033388275,264.16974234580994,72750,291,0.9813171178102493,7275000,81.85
4.401637,0.5122313542835104,0.012738272,-0.0021223617,0.035832,56297,0.009148428,0.0037314598,265.0345416069031,73000,292,0.9783053249120712,7300000,75.01
4.3930397,0.49295943614533827,0.011089177,-0.0017324345,0.031111997,56414,0.011966286,0.0033295588,265.9034881591797,73250,293,0.9710391871631145,7325000,73.54
4.3858986,0.30184850795170404,0.0112339845,-0.0018874016,0.047636006,55612,0.008964771,0.0043393327,266.74890208244324,73500,294,0.9801139812916517,7350000,70.89
4.3802433,0.37821179789927784,0.011578489,-0.001816638,0.030212,55401,0.008766738,0.0033245303,267.6102590560913,73750,295,0.9806752000004053,7375000,77.99
4.3738284,0.25756698465308003,0.0108576575,-0.0018129213,0.024912,56761,0.012539163,0.0029377802,268.4717400074005,74000,296,0.9701823554933071,7400000,78.75
4.3701854,0.46358005503457095,0.010505476,-0.001921365,0.02572,55369,0.011795639,0.0029794127,269.3442544937134,74250,297,0.9711646940559149,7425000,76.84
4.362339,0.444101898168974,0.012344848,-0.0025456278,0.04282,55963,0.009451444,0.0041903015,270.19545674324036,74500,298,0.9766216333955526,7450000,80.11
4.3548174,0.31211614644901603,0.010372552,-0.002113111,0.03752,55475,0.009771877,0.0037839203,271.048131942749,74750,299,0.9784227795898914,7475000,74.39
4.34911,0.4219665824186325,0.011661768,-0.0018194994,0.026799997,55936,0.010096332,0.0031514491,271.9106023311615,75000,300,0.975783022120595,7500000,77.87
4.3439074,0.493284844822948,0.009619131,-0.002173855,0.034872003,56399,0.012454618,0.00357597,272.76207399368286,75250,301,0.9748466480523348,7525000,85.12
4.339342,0.41179110268227304,0.009665676,-0.0018422976,0.029352,57222,0.010731671,0.0032983057,273.62202072143555,75500,302,0.9768430292606354,7550000,74.83
4.331301,0.3514154090257216,0.011754602,-0.0025676638,0.048464,54738,0.011439547,0.004458499,274.4611554145813,75750,303,0.9753148071467876,7575000,73.75
4.324214,0.5065293933370575,0.01175469,-0.0018158723,0.034328002,52484,0.009003198,0.0035543393,275.32370471954346,76000,304,0.978937242180109,7600000,73.53
4.3202143,0.4894447584506634,0.011609362,-0.0018539585,0.031484,55312,0.009253858,0.0032983162,276.21557998657227,76250,305,0.9799314737319946,7625000,77.62
4.319177,0.23490723564185828,0.011021972,-0.0020305493,0.032472003,55860,0.008373391,0.0034753878,277.0906431674957,76500,306,0.9788533579558134,7650000,76.88
4.317281,0.4349894582655065,0.011284702,-0.0018716909,0.028479999,56482,0.009672785,0.0032912523,277.94370675086975,76750,307,0.9777634106576443,7675000,76.74
4.3144608,0.3443256574763828,0.010098589,-0.0020266378,0.036271997,55826,0.013228086,0.0037880042,278.7944462299347,77000,308,0.970183564350009,7700000,77.52
4.313087,0.43620705560221495,0.009286235,-0.0017025567,0.034164,54663,0.008768382,0.0035483795,279.6602385044098,77250,309,0.9799242876470089,7725000,76.68
4.3109922,0.44814151103620814,0.010624443,-0.0025416333,0.045736004,55459,0.015080598,0.0042069317,280.5389680862427,77500,310,0.9617173597216606,7750000,81.38
4.3086295,0.36882776458209265,0.011935609,-0.0023119051,0.034992002,57211,0.013031965,0.0034697913,281.40108132362366,77750,311,0.9650152958929539,7775000,65.21
4.304032,0.21914250066211935,0.011488688,-0.0024873773,0.040752,55797,0.011745138,0.0039687613,282.2704989910126,78000,312,0.9753666389733553,7800000,74.25
4.2998857,0.6178084544133617,0.012031285,-0.0030396618,0.037624,56838,0.018923333,0.004068422,283.1236846446991,78250,313,0.9566393569111824,7825000,80.03
4.2984467,0.41596470777702593,0.0114667015,-0.0024224059,0.036960002,55213,0.010918046,0.003671589,283.987420797348,78500,314,0.9767766259610653,7850000,67.6
4.296859,0.49142807314203024,0.0120069785,-0.001506777,0.019424,56526,0.012782072,0.0024600506,284.86744809150696,78750,315,0.9709971658885479,7875000,80.73
4.296361,0.4076977252083498,0.010768152,-0.0019132041,0.028852,56858,0.011869336,0.0030942932,285.7055823802948,79000,316,0.9725051671266556,7900000,75.96
4.29198,0.34890940804654746,0.010098783,-0.0031731986,0.035864003,56217,0.009398285,0.0035247183,286.5774140357971,79250,317,0.9806126803159714,7925000,74.64
4.2868724,0.29678163350651177,0.011254374,-0.002084423,0.034796003,54823,0.012503606,0.0036024977,287.45827627182007,79500,318,0.9730861093848944,7950000,78.36
4.283384,0.30617955809746433,0.010437981,-0.0028760743,0.044999998,55656,0.01838736,0.0040906416,288.346880197525,79750,319,0.9607527256011963,7975000,75.19
4.284945,0.39119524212702345,0.0113516105,-0.0020412612,0.031456,54808,0.010081626,0.0032358184,289.21513199806213,80000,320,0.9758940115571022,8000000,77.77
4.2851753,0.34750603451605,0.011626975,-0.0028894856,0.046307996,53764,0.009616162,0.0043300074,290.09538674354553,80250,321,0.975330775603652,8025000,73.34
4.285583,0.5049019779294417,0.010247749,-0.0018089408,0.02956,54299,0.0119686,0.003154296,290.9816653728485,80500,322,0.9737664852291346,8050000,78.35
4.287715,0.32898055941250276,0.010172649,-0.0026463023,0.042456,53733,0.011692686,0.0039445655,291.8742845058441,80750,323,0.9735310096293688,8075000,81.75
4.286277,0.36590216125168806,0.01082934,-0.0018486785,0.033632,54293,0.013596473,0.003314389,292.7424921989441,81000,324,0.9693306498229504,8100000,76.35
4.286216,0.30423149905729585,0.010981944,-0.002147799,0.040884003,56691,0.014198801,0.004119926,293.6186866760254,81250,325,0.9689588509500027,8125000,67.81
4.286345,0.5234667312359579,0.011144981,-0.0020445224,0.029012,55466,0.008890359,0.0033560297,294.4770803451538,81500,326,0.9792983252555132,8150000,76.11
4.2831006,0.5129175529313281,0.011101698,-0.002465541,0.033536,55839,0.009970421,0.0034031395,295.3494212627411,81750,327,0.9768716972321272,8175000,81.76
4.2788177,0.371983216955025,0.010323142,-0.0024025836,0.042248,54914,0.01436829,0.0040649986,296.2235052585602,82000,328,0.9663923233747482,8200000,78.46
4.2742047,0.21809462851637362,0.01132966,-0.0019160865,0.020996,54229,0.0071456307,0.0026548258,297.08895611763,82250,329,0.9835277423262596,8225000,75.97
4.2663803,0.4124752508891777,0.010858385,-0.002520498,0.039072,54224,0.011556448,0.003704215,297.96219539642334,82500,330,0.9699295144528151,8250000,67.29
4.261899,0.5111264729306282,0.01090306,-0.0022953453,0.033316,57208,0.01119918,0.003504639,298.83156394958496,82750,331,0.9738515317440033,8275000,79.7
4.2601233,0.4966588454594353,0.010415426,-0.002347856,0.035136003,56689,0.012877819,0.0036562819,299.68087434768677,83000,332,0.9715307336300611,8300000,72.1
4.2543597,0.4575402877388035,0.010353316,-0.0025523328,0.031716,54067,0.010668553,0.0034228587,300.54563212394714,83250,333,0.9751086831092834,8325000,77.45
4.2514343,0.38051794929154087,0.011046653,-0.002226871,0.053196,53512,0.01206157,0.0047420124,301.43003821372986,83500,334,0.9749184306710958,8350000,76.72
4.249389,0.3466555395678824,0.009860675,-0.002139221,0.037575997,56171,0.0133071,0.0036357357,302.30500769615173,83750,335,0.9725552089512348,8375000,81.45
4.241295,0.5923957485580843,0.01257681,-0.0022806549,0.039824,54239,0.011905764,0.0038242382,303.15330743789673,84000,336,0.9702287744730711,8400000,78.27
4.2364836,0.4869640225014655,0.011037778,-0.0026542738,0.036188,52933,0.014523717,0.0035526033,304.0222268104553,84250,337,0.9651334136724472,8425000,82.33
4.234725,0.3799328382088561,0.010283545,-0.0016990596,0.036179997,51424,0.0101372255,0.0037828658,304.9317374229431,84500,338,0.9763651229441166,8450000,72.65
4.2285037,0.6064929453383957,0.011302932,-0.0019455056,0.024152,52112,0.0105577875,0.002924998,305.8259596824646,84750,339,0.9752313364297152,8475000,83.28
4.2217093,0.4214379822551564,0.011556922,-0.002444002,0.033624,56042,0.0110727055,0.0034854286,306.70780205726624,85000,340,0.9728085827082396,8500000,78.84
4.2205415,0.38771514497486803,0.0114645045,-0.0017029708,0.017444,56296,0.011396015,0.0022729128,307.5848572254181,85250,341,0.9781551528722048,8525000,81.8
4.221383,0.5166616990583492,0.012440905,-0.0022898489,0.023072,54202,0.020499382,0.0025842604,308.4449985027313,85500,342,0.9552797824144363,8550000,78.15
4.21964,0.5122273975319286,0.011954697,-0.0019738066,0.028852,53597,0.011648594,0.0031939119,309.3843026161194,85750,343,0.9709018729627132,8575000,75.32
4.210615,0.36302643956377667,0.010811214,-0.0018707204,0.032644,56409,0.015053536,0.0034212612,310.2852680683136,86000,344,0.9666351638734341,8600000,77.0
4.2024436,0.23284521345592807,0.011968085,-0.0021561643,0.035444,54715,0.017679812,0.0036035986,311.1506555080414,86250,345,0.9614841528236866,8625000,75.52
4.201144,0.33590355479032125,0.010956006,-0.0017148262,0.023304,52719,0.0102424305,0.0028381194,312.0321891307831,86500,346,0.9768362827599049,8650000,80.34
