policy_loss,serial_timesteps,ep_reward_mean,explained_variance,true_reward,approxkl,n_updates,fps,policy_entropy,time_elapsed,ep_len_mean,clipfrac,value_loss,total_timesteps
-0.0022888093,43000,6.930169078531455,0.9747024178504944,0.028304897,0.0026505236,172,55170,5.4491568,153.1354751586914,214.88,0.02476,0.056446988,4300000
-0.0021039904,43250,7.149215078480932,0.9709888882935047,0.027465452,0.0036106177,173,53915,5.442001,153.96703147888184,217.58,0.036812,0.075580426,4325000
-0.0020606928,43500,7.332434654574172,0.9211540222167969,0.029222814,0.003973178,174,54417,5.431592,154.79569697380066,214.81,0.045603998,0.18346104,4350000
-0.0022893725,43750,6.753236569790606,0.9587128236889839,0.026429566,0.0021324852,175,54778,5.420062,155.61566638946533,207.71,0.01566,0.09782009,4375000
-0.002141667,44000,7.378034531840556,0.9296486303210258,0.030875554,0.0042799814,176,55724,5.414717,156.4461350440979,214.55,0.045564,0.13264981,4400000
-0.0020991578,44250,6.822584884464822,0.8882168009877205,0.029235497,0.0028226832,177,54205,5.410676,157.25763320922852,204.09,0.026035998,0.2071826,4425000
-0.0024557267,44500,7.44216448117375,0.7556318193674088,0.029424313,0.004865409,178,55105,5.408945,158.08232045173645,206.44,0.058327995,0.39443496,4450000
-0.002024842,44750,7.901751511790971,0.9137552231550217,0.030896738,0.0027730395,179,56036,5.409462,158.91261267662048,223.64,0.026495999,0.15356918,4475000
-0.0030503399,45000,7.185801520022332,0.7474051415920258,0.02786552,0.004945298,180,53927,5.4027076,159.71063256263733,206.43,0.057752002,0.38581094,4500000
-0.0023454851,45250,7.727245083916659,0.9085788056254387,0.030552221,0.0025949522,181,41041,5.4028378,160.53863334655762,226.12,0.025628,0.13927749,4525000
-0.0026450749,45500,6.8076944725765225,0.8477072417736053,0.025749888,0.0041542505,182,54306,5.4028435,161.49386024475098,203.27,0.045868002,0.29975328,4550000
-0.0019279135,45750,7.350264055538428,0.8893981575965881,0.030109832,0.003383014,183,56034,5.403587,162.31647872924805,210.11,0.03662,0.1829994,4575000
-0.0018053113,46000,7.5587129022732915,0.9032218381762505,0.028123101,0.0029661334,184,55076,5.404213,163.11819171905518,206.41,0.031643998,0.22857082,4600000
-0.002566267,46250,8.69098363246856,0.9487772732973099,0.034659855,0.0028850278,185,53450,5.401944,163.96028518676758,236.06,0.028068,0.1025882,4625000
-0.0022455803,46500,7.438313057447521,0.8836759030818939,0.03032894,0.0027763927,186,53958,5.3968363,164.79986667633057,211.03,0.027656004,0.20804068,4650000
-0.0013805728,46750,7.980826711991677,0.9101740047335625,0.031467814,0.0027240452,187,55873,5.3964477,165.62977242469788,238.72,0.028196001,0.13546297,4675000
-0.002284316,47000,7.671109181709159,0.8884750083088875,0.030879488,0.0026426553,188,52616,5.3970437,166.42871356010437,234.81,0.024859998,0.14735207,4700000
-0.0019185746,47250,7.602609453176874,0.8729982823133469,0.030189406,0.0026342708,189,49448,5.3999124,167.2519404888153,237.45,0.023812,0.12651654,4725000
-0.0021377841,47500,7.388968333349245,0.8535555452108383,0.028561955,0.0033517885,190,54691,5.399237,168.10928177833557,239.22,0.034264002,0.17087056,4750000
-0.0013961024,47750,7.713410527130481,0.8584179729223251,0.030445477,0.0030907202,191,55093,5.39618,168.92811584472656,243.41,0.028028,0.13794734,4775000
-0.0029539592,48000,7.248355083522547,0.8049027621746063,0.027860982,0.0048099593,192,55800,5.389191,169.73892831802368,225.63,0.054403998,0.23924236,4800000
-0.0019683344,48250,8.41245859271963,0.8285555839538574,0.03402987,0.0052008727,193,56348,5.385687,170.5402889251709,230.26,0.060607992,0.23495233,4825000
-0.0022387833,48500,8.540738607193044,0.9034514725208282,0.034590974,0.003924786,194,52681,5.385331,171.3476357460022,229.27,0.043103997,0.1514031,4850000
-0.0019719913,48750,8.2766320792662,0.9029242917895317,0.032523364,0.003211179,195,51253,5.380908,172.17948365211487,234.27,0.033712,0.121102475,4875000
-0.002274673,49000,7.957458030402886,0.915440060198307,0.031605884,0.0035673988,196,53485,5.381051,173.04286241531372,242.7,0.034939997,0.07314556,4900000
-0.0022707214,49250,8.256349144370224,0.848097562789917,0.033734016,0.002873376,197,54230,5.378043,173.85990953445435,232.81,0.023827998,0.1515536,4925000
-0.0019448058,49500,6.730394282539055,0.6111281216144562,0.024673771,0.004529237,198,53239,5.3747964,174.67263269424438,222.25,0.053208,0.40342665,4950000
-0.0017540089,49750,7.633777943371752,0.7034980952739716,0.029445002,0.0038915505,199,35980,5.3725824,175.50558280944824,227.42,0.046439998,0.2695214,4975000
-0.0011118113,50000,7.309815288856226,0.6844771206378937,0.026349893,0.009384794,200,46688,5.370327,176.5467255115509,222.11,0.109376,0.39615715,5000000
-0.0016668007,50250,7.946339314126999,0.8220618069171906,0.031229658,0.0030629917,201,57138,5.365809,177.42869091033936,236.79,0.029944003,0.17073815,5025000
-0.002500275,50500,7.442719374011122,0.7914745509624481,0.02843428,0.0047742375,202,55091,5.3599844,178.22123074531555,237.31,0.052915998,0.19426899,5050000
-0.0019339381,50750,7.484952423493917,0.8916388675570488,0.029759323,0.0026343875,203,53990,5.352317,179.02893567085266,246.39,0.020696001,0.08921535,5075000
-0.0019542458,51000,7.518342340586205,0.8745245486497879,0.030163033,0.0024937931,204,54893,5.344356,179.8505392074585,236.54,0.021088,0.13710485,5100000
-0.0015332615,51250,8.029508621660295,0.870818704366684,0.031302497,0.0028257552,205,54869,5.3436747,180.6698076725006,244.49,0.02806,0.13972569,5125000
-0.0018788017,51500,7.597894483933005,0.8679939806461334,0.029642371,0.0035534124,206,54205,5.342966,181.4998688697815,240.83,0.035624,0.1497937,5150000
-0.0020626278,51750,8.362331483159233,0.962099228054285,0.033449326,0.0032252888,207,55986,5.340734,182.33211064338684,250.0,0.031604,0.035988655,5175000
-0.0011125917,52000,8.286522038832517,0.885642409324646,0.032835383,0.0023662623,208,55486,5.3349385,183.14140439033508,241.64,0.020124,0.150844,5200000
-0.0013411627,52250,8.073057237874309,0.8757471963763237,0.032089695,0.002423197,209,55844,5.339448,183.94845843315125,240.0,0.020528,0.13696022,5225000
-0.0022185103,52500,8.444457204342662,0.9027781710028648,0.033798628,0.0037601967,210,55116,5.3420906,184.75298976898193,243.32,0.039176,0.12036328,5250000
-0.001669302,52750,7.339986526043767,0.8607829362154007,0.02921448,0.0024620802,211,54575,5.3442774,185.56559348106384,233.95,0.02278,0.15928116,5275000
-0.0023520296,53000,7.337459578983481,0.8064488768577576,0.031076824,0.0035454978,212,54690,5.3456564,186.37998270988464,210.09,0.036868,0.37889975,5300000
-0.0014815262,53250,7.43233574728913,0.8721245378255844,0.030207636,0.0035589281,213,48389,5.3490925,187.2189736366272,229.35,0.04026,0.1749788,5325000
-0.0011862512,53500,7.864889931171802,0.8785714283585548,0.031609606,0.0024458072,214,56152,5.353229,188.09466767311096,230.91,0.022076,0.1763901,5350000
-0.0011046357,53750,8.753561522261807,0.8431591838598251,0.035027973,0.0026446949,215,41651,5.3570433,188.90072321891785,236.96,0.025472,0.20081997,5375000
-0.0013853242,54000,8.455093849036748,0.8906889110803604,0.03382378,0.0029035213,216,55782,5.3605275,189.86397981643677,239.21,0.029992,0.11995502,5400000
-0.0008129392,54250,7.664009091569618,0.8012621104717255,0.029804338,0.00275057,217,56227,5.3663335,190.66813707351685,222.56,0.023839999,0.30368513,5425000
-0.00119186,54500,7.317651471910831,0.8816249966621399,0.02883586,0.0023783795,218,54430,5.3710175,191.47873258590698,208.62,0.019771999,0.25992844,5450000
-0.0013858726,54750,6.952633635579587,0.8887497782707214,0.027132886,0.0025063497,219,54714,5.3754115,192.3009581565857,210.73,0.02426,0.20453307,5475000
-0.0013619269,55000,7.610283016502012,0.8862607777118683,0.030368835,0.0019482399,220,55238,5.3782825,193.10677695274353,210.67,0.017612,0.23344278,5500000
-0.0016060974,55250,7.106171766413572,0.8853348568081856,0.028580781,0.0026042524,221,54282,5.3821564,193.93345403671265,212.67,0.025295999,0.23889312,5525000
-0.0013045922,55500,7.872955710682569,0.9221671968698502,0.03193859,0.0024464554,222,54158,5.384612,194.75870537757874,226.14,0.022088,0.13357371,5550000
-0.0015579726,55750,7.4778714372013795,0.9392135441303253,0.030532382,0.0032985725,223,54588,5.3880076,195.6033594608307,230.82,0.034415998,0.08833583,5575000
-0.0015369167,56000,7.246588857408206,0.9076318740844727,0.02892559,0.003301233,224,55074,5.3888345,196.4405779838562,203.72,0.033359997,0.26314643,5600000
-0.0019914482,56250,7.269219700449944,0.9016281887888908,0.029057682,0.004336101,225,54703,5.3869696,197.25325846672058,221.94,0.05004,0.18049525,5625000
-0.0013835018,56500,7.648443318286581,0.939281202852726,0.030923525,0.00285683,226,41706,5.3889055,198.07762622833252,223.95,0.027752,0.10732778,5650000
-0.0017921992,56750,7.74020417140493,0.9225204214453697,0.031005532,0.0025299094,227,56378,5.392413,199.032372713089,233.0,0.022563998,0.10486929,5675000
-0.0015108844,57000,7.726117443920011,0.8241803050041199,0.029721063,0.0035060612,228,53896,5.3949385,199.82996439933777,236.89,0.035972,0.22313277,5700000
-0.0015649672,57250,7.589373035413596,0.8393379300832748,0.028701587,0.0041124364,229,55041,5.3965173,200.65403270721436,234.23,0.048808,0.22959861,5725000
-0.0015910475,57500,8.232829924120015,0.8688063323497772,0.03266766,0.003941395,230,55223,5.3997993,201.4690170288086,240.53,0.044664,0.15478288,5750000
-0.0010706946,57750,7.730500454967705,0.855659008026123,0.03115154,0.0048651956,231,54780,5.4025717,202.27096462249756,221.11,0.060643993,0.27033785,5775000
-0.0011942363,58000,7.973061450037567,0.838038831949234,0.03213957,0.0029715071,232,53725,5.4034324,203.09294080734253,225.23,0.032495998,0.25735635,5800000
-0.001669386,58250,7.004157854666546,0.636648416519165,0.027145125,0.004772622,233,48796,5.405779,203.9220676422119,200.72,0.056879997,0.70881057,5825000
-0.0012776174,58500,7.449524046254956,0.6717754304409027,0.030204032,0.0031200778,234,55592,5.4073386,204.7875509262085,213.31,0.033692,0.50724995,5850000
-0.0010964387,58750,7.256733784884236,0.8052940368652344,0.029318087,0.0018487831,235,52767,5.4090595,205.60411405563354,209.36,0.015512,0.3748682,5875000
-0.0014606575,59000,7.218861172254091,0.7685079723596573,0.028611843,0.003658705,236,43633,5.409035,206.45780110359192,225.3,0.042639997,0.27397716,5900000
-0.0017544733,59250,7.382716953448844,0.779665470123291,0.029616274,0.0047461838,237,55609,5.4088445,207.38590216636658,222.78,0.058227997,0.32464814,5925000
-0.0010354824,59500,6.848555480202158,0.8766978234052658,0.027414678,0.0022389502,238,55316,5.407614,208.18070030212402,219.98,0.020812001,0.18945198,5950000
-0.0018496834,59750,6.787750127459149,0.6920203864574432,0.02642244,0.0064050555,239,54882,5.4082103,208.99284315109253,201.3,0.077536,0.5358566,5975000
-0.0016562516,60000,7.366094680992173,0.6713356077671051,0.028816499,0.0040846975,240,44045,5.4095707,209.80037379264832,218.14,0.049996,0.39179587,6000000
-0.0015618806,60250,7.987086355232968,0.9263717234134674,0.032044396,0.0019523092,241,56641,5.4105253,210.71663308143616,239.26,0.015596,0.076220796,6025000
-0.0015208455,60500,7.633168193238416,0.8919445723295212,0.031626314,0.0025214618,242,56087,5.4120913,211.51202917099,221.79,0.025716001,0.16331679,6050000
-0.0014479988,60750,9.140825146708018,0.9215655252337456,0.036906164,0.0040585757,243,53532,5.414933,212.34051132202148,233.19,0.044888,0.11258127,6075000
-0.0016096262,61000,8.180923243380285,0.8746373355388641,0.033676814,0.003951433,244,54811,5.415946,213.16794228553772,228.49,0.041724,0.1545341,6100000
-0.0011327297,61250,8.820600462907242,0.8927674070000648,0.036120877,0.00438937,245,56071,5.416753,213.97656321525574,228.44,0.049996,0.16749047,6125000
-0.0013680782,61500,8.15373853954094,0.9265778586268425,0.03434712,0.0032218867,246,53228,5.4149485,214.80164504051208,215.65,0.031799998,0.13840315,6150000
-0.0016429669,61750,8.611246380545277,0.8461149632930756,0.034332458,0.0036955443,247,53479,5.4137073,215.66079115867615,237.34,0.042120002,0.16165707,6175000
-0.0011092996,62000,8.23937320926316,0.9426238536834717,0.033165712,0.0026653786,248,39962,5.413418,216.48832726478577,242.74,0.023496,0.04770912,6200000
-0.0016182496,62250,7.667488446154491,0.81553615629673,0.031846974,0.002818513,249,55022,5.4108806,217.46876215934753,211.57,0.027204001,0.28683314,6225000
-0.0017167272,62500,8.44197781863125,0.8333382159471512,0.03367172,0.0045032306,250,54247,5.408803,218.28170680999756,237.63,0.052612,0.15070418,6250000
-0.0014426715,62750,8.676764831217406,0.9033603891730309,0.034961082,0.0051783314,251,54619,5.404044,219.10091543197632,241.71,0.059864003,0.09366017,6275000
-0.00078584085,63000,7.9385150756206535,0.8961451798677444,0.032888945,0.00457923,252,53802,5.401288,219.94548511505127,227.13,0.054712005,0.12754297,6300000
-0.0017876296,63250,7.972005716947961,0.9340123981237411,0.03291492,0.004641349,253,54247,5.401658,220.76912689208984,222.43,0.054596,0.1228988,6325000
-0.0011218705,63500,7.341758217953805,0.9275738671422005,0.030993918,0.003327318,254,36907,5.401963,221.58342099189758,209.81,0.035204,0.16220444,6350000
-0.0012202809,63750,7.256538690475427,0.9098214283585548,0.029458135,0.0033088867,255,55436,5.401353,222.61173129081726,219.86,0.036184,0.15902288,6375000
-0.0015179499,64000,7.764231356592254,0.9608498103916645,0.031622633,0.002267839,256,57345,5.4021044,223.4162721633911,224.29,0.019219998,0.08116602,6400000
-0.001493685,64250,7.419190664951893,0.9439709968864918,0.030962843,0.0039107027,257,54742,5.4042597,224.21864986419678,206.76,0.043472,0.14507453,6425000
-0.0012374644,64500,8.426632753986196,0.9601962044835091,0.034038477,0.00349577,258,55845,5.4051046,225.0321044921875,235.02,0.038932003,0.06266548,6450000
-0.0013834648,64750,8.600385267540947,0.967771403491497,0.034364488,0.0044506155,259,55122,5.4033337,225.84400629997253,239.46,0.046544004,0.04237456,6475000
-0.0014148674,65000,7.642385066685747,0.839971587061882,0.029102433,0.0038812924,260,54389,5.400899,226.668377161026,217.79,0.044124,0.3068522,6500000
-0.0015228807,65250,8.741957341075386,0.9159496650099754,0.034653425,0.002673579,261,54659,5.3968816,227.50203776359558,228.17,0.021524,0.15286522,6525000
-0.0013216265,65500,8.530437749042981,0.9742710031569004,0.03478904,0.0036924765,262,55913,5.390051,228.32300329208374,232.03,0.0412,0.04618768,6550000
-0.0015903764,65750,8.406497934097494,0.9473300203680992,0.03384866,0.003277377,263,53855,5.386818,229.12858176231384,245.21,0.032364,0.040476725,6575000
-0.002012352,66000,8.45829707624412,0.8806496411561966,0.0334002,0.0041105743,264,55680,5.384936,229.93321204185486,241.66,0.043996,0.111823395,6600000
-0.0019355689,66250,8.033202405982683,0.9636622034013271,0.03338479,0.003675405,265,54519,5.379721,230.7416388988495,218.11,0.035388,0.08846721,6625000
-0.0012109957,66500,7.962558934019298,0.8603424280881882,0.031171111,0.0048570707,266,49989,5.3691764,231.5507435798645,224.33,0.056619994,0.23652641,6650000
-0.0011251977,66750,8.063032761882534,0.939349289983511,0.032108072,0.0033701602,267,41201,5.362713,232.41001081466675,234.37,0.034048,0.07412826,6675000
-0.0022301348,67000,8.532469131012936,0.9250893294811249,0.03426246,0.0044367667,268,53263,5.3548126,233.37368154525757,239.38,0.04756,0.09547447,6700000
-0.002429865,67250,8.568152779690717,0.9751964285969734,0.03457307,0.0041698082,269,50310,5.344764,234.20275044441223,232.19,0.042672,0.04590691,6725000
-0.0025587915,67500,8.667209859518607,0.8716646581888199,0.033643767,0.006765359,270,45982,5.3361673,235.05588126182556,228.98,0.085232005,0.213667,6750000
-0.0014131223,67750,8.50388751476819,0.9741395357996225,0.035792258,0.0038565036,271,56566,5.330353,235.94104981422424,207.05,0.041348,0.06734712,6775000
-0.0016593799,68000,8.692725917439201,0.886928953230381,0.033151876,0.0050399327,272,56428,5.326336,236.73605847358704,230.92,0.057692,0.1995118,6800000
-0.0015640354,68250,9.287476221263482,0.9687551371753216,0.037579868,0.0042593116,273,54279,5.323365,237.5398006439209,235.71,0.04752,0.04245881,6825000
-0.0011669302,68500,8.624318545103733,0.9543734341859818,0.03584715,0.0032450694,274,56211,5.3200655,238.35047268867493,230.44,0.031636003,0.067307614,6850000
-0.0014740357,68750,8.169920965962447,0.9715078882873058,0.033057127,0.002895629,275,54554,5.3155413,239.1599085330963,220.39,0.022236,0.057773493,6875000
-0.0019486971,69000,8.588418818503396,0.9399434700608253,0.033856627,0.0031607025,276,34310,5.31234,239.97043585777283,231.53,0.032272,0.1002699,6900000
-0.0006736685,69250,8.216154117723526,0.806092768907547,0.032630727,0.004647755,277,57174,5.30906,241.05469679832458,219.86,0.054848004,0.3029524,6925000
-0.00043840465,69500,8.087190765096658,0.9204728305339813,0.03306107,0.0053447583,278,53743,5.308584,241.84095311164856,222.15,0.064488,0.1284416,6950000
-0.0010651302,69750,8.515785876943882,0.8872095495462418,0.0337234,0.005831467,279,55612,5.3097405,242.6591911315918,231.97,0.070291996,0.18816333,6975000
-0.0010977195,70000,7.453940913435263,0.882228896021843,0.028258562,0.006153153,280,55161,5.3117957,243.46688151359558,210.37,0.076588,0.2923388,7000000
-0.0012884599,70250,6.603991949115225,0.9688105192035437,0.027756004,0.0036437146,281,55574,5.3133235,244.26998329162598,189.27,0.038148,0.10527667,7025000
-0.0010498345,70500,7.939206641033779,0.9527224451303482,0.03266013,0.003151501,282,54251,5.3119345,245.07578015327454,208.77,0.028780002,0.12266854,7050000
-0.0019224097,70750,8.726919943653847,0.9428580142557621,0.034208898,0.0036810942,283,55079,5.3094673,245.89382028579712,224.83,0.037628002,0.12604822,7075000
-0.0021385206,71000,7.774870379499516,0.9006998389959335,0.03174493,0.0044044806,284,53158,5.305848,246.71024584770203,212.12,0.050816,0.23204935,7100000
-0.0011945658,71250,7.620933584906907,0.9313018769025803,0.030672817,0.0055491365,285,55102,5.304652,247.5387032032013,205.66,0.066956006,0.17518644,7125000
-0.0017884144,71500,8.67372960461098,0.9467412643134594,0.034346126,0.005130789,286,54700,5.298341,248.35450983047485,242.63,0.060276,0.059729986,7150000
-0.0017855834,71750,9.504697189415246,0.9657249115407467,0.038249135,0.0034730793,287,53355,5.292737,249.16065621376038,247.54,0.031456,0.03727288,7175000
-0.0014633322,72000,8.57836160591089,0.9598329365253448,0.035263088,0.0025163651,288,54911,5.292727,250.0122742652893,227.81,0.024327999,0.07648827,7200000
-0.00070309034,72250,9.0442933578892,0.97711481153965,0.036603495,0.004547547,289,55549,5.294673,250.82982444763184,242.81,0.052771997,0.03603949,7225000
-0.0008067602,72500,8.452426972277447,0.9627178870141506,0.033891212,0.005689109,290,40340,5.2942133,251.62751054763794,222.98,0.069703996,0.07191552,7250000
-0.0012656125,72750,8.840148104130785,0.9802991207689047,0.03525801,0.0029729246,291,51540,5.2934628,252.5963773727417,226.42,0.027796,0.04971799,7275000
-0.0018087972,73000,8.602044228535393,0.9709429163485765,0.034193322,0.002986849,292,50051,5.2889557,253.43492937088013,220.58,0.029196,0.08470778,7300000
-0.0013246748,73250,9.369116869560694,0.967573095113039,0.03760404,0.0033182264,293,54821,5.2800837,254.27568125724792,231.54,0.031776,0.07282103,7325000
-0.0016133117,73500,8.09617844223877,0.9792476277798414,0.03285324,0.0022824989,294,54464,5.271025,255.10339260101318,233.54,0.019328,0.031790297,7350000
-0.0009786177,73750,8.076960900245673,0.9385542720556259,0.032271113,0.0030575127,295,54502,5.264692,255.90806245803833,228.14,0.029824,0.09238194,7375000
-0.002411923,74000,8.086632856259639,0.958867184817791,0.033061147,0.0039492426,296,55092,5.259284,256.7171950340271,224.89,0.043887995,0.074071884,7400000
-0.0018065057,74250,8.389339176927534,0.9685993455350399,0.03534438,0.002992538,297,55550,5.2533865,257.5268921852112,221.16,0.026724,0.066807345,7425000
-0.0015693158,74500,8.609747093566057,0.9789543449878693,0.036059886,0.0034347873,298,54277,5.246644,258.344277381897,233.06,0.034335997,0.036689807,7450000
-0.0015649984,74750,8.243603657912955,0.9545155502855778,0.034345888,0.0033578365,299,54102,5.2406797,259.1791105270386,222.69,0.031784,0.09178142,7475000
-0.002153842,75000,8.387430289150364,0.9504730328917503,0.0342254,0.0037964215,300,53365,5.235119,259.99803948402405,230.78,0.039932,0.090522185,7500000
-0.0013071253,75250,9.046847653569202,0.9582775123417377,0.036170475,0.0051785465,301,54609,5.2324743,260.8199450969696,228.73,0.062096,0.08662913,7525000
-0.00029189434,75500,8.816320825982253,0.9442286305129528,0.035477128,0.0071441396,302,54293,5.2309465,261.6417009830475,225.43,0.093428,0.100134,7550000
-0.0019354565,75750,9.443755416811795,0.9556392133235931,0.03760462,0.0044073095,303,54229,5.2282534,262.4526295661926,242.1,0.048104,0.057697047,7575000
-0.0015664471,76000,9.444367697134348,0.9796876572072506,0.038140696,0.0039018386,304,55691,5.225848,263.2649586200714,242.65,0.040416002,0.0315841,7600000
-0.0013250832,76250,9.361525217676771,0.9437887705862522,0.03716059,0.003459589,305,48528,5.2227635,264.0738101005554,246.57,0.033152,0.06964941,7625000
-0.0017127121,76500,9.109333284693728,0.9350188598036766,0.036313634,0.0036324658,306,55575,5.2185884,264.936359167099,239.3,0.039752,0.098224804,7650000
-0.0013070672,76750,8.451981989438973,0.947233147919178,0.033965945,0.0028380905,307,55212,5.2171817,265.74301075935364,243.95,0.028088003,0.068526134,7675000
-0.0013320555,77000,9.197591761475923,0.9514317363500595,0.03675812,0.0035161718,308,56142,5.213733,266.55626225471497,246.64,0.037240002,0.059863556,7700000
-0.0012142218,77250,9.233839895414558,0.9839399661868811,0.036873236,0.0040335367,309,53867,5.206525,267.35230445861816,243.37,0.042448,0.023781044,7725000
-0.0013918423,77500,8.603013621424106,0.9585542865097523,0.034089655,0.004193579,310,54285,5.199148,268.1691448688507,239.06,0.046412,0.0631745,7750000
-0.0014679375,77750,9.01559170192435,0.9042820036411285,0.035337355,0.0027655556,311,55250,5.1972036,269.00389862060547,239.51,0.026867997,0.14892289,7775000
-0.0011554395,78000,9.324529733495428,0.9254177659749985,0.037076544,0.0034194693,312,55269,5.194053,269.8242983818054,234.64,0.034984,0.1148386,7800000
-0.0018363018,78250,9.554006747168096,0.937859084457159,0.03798615,0.0065190964,313,53930,5.1944036,270.64011335372925,238.96,0.082,0.09148598,7825000
-0.0016825448,78500,9.188319859080027,0.9768952149897814,0.037359517,0.003550873,314,56078,5.194754,271.45855045318604,237.86,0.033156,0.043765984,7850000
0.00066196563,78750,8.324677082971949,0.9742326773703098,0.03425003,0.0059331097,315,54475,5.19175,272.25800943374634,226.09,0.070352,0.04800581,7875000
-0.0012551092,79000,9.5059258541874,0.9879897730425,0.038317133,0.0035139762,316,55667,5.1876955,273.07081961631775,235.61,0.035752002,0.028565679,7900000
-0.0014467887,79250,9.051711182285798,0.9597196690738201,0.03622784,0.0041992427,317,55931,5.1821566,273.87728929519653,237.25,0.045907997,0.06768822,7925000
-0.0022297562,79500,9.822291862887557,0.9544684998691082,0.039062772,0.003352477,318,54302,5.1758986,274.6694858074188,237.71,0.03378,0.08351226,7950000
-0.0005918824,79750,9.89520769478022,0.979688560590148,0.03958083,0.0045395754,319,54140,5.166473,275.4947760105133,250.0,0.053060003,0.027012188,7975000
-0.00052088173,80000,9.146347295726573,0.9125026911497116,0.0370353,0.0055199834,320,57365,5.160426,276.3247833251953,235.01,0.068395995,0.14237252,8000000
-0.00024279478,80250,9.697366722257648,0.9812644459307194,0.038714085,0.0041912734,321,54844,5.1587563,277.1154296398163,245.16,0.049287997,0.03283577,8025000
-0.0015633248,80500,9.080527790190608,0.9631722308695316,0.03616508,0.00376386,322,54720,5.156436,277.9376938343048,247.57,0.039507996,0.044921402,8050000
-0.0006334082,80750,8.507774725489153,0.8941268622875214,0.03361662,0.009965094,323,55922,5.1546082,278.7441487312317,230.08,0.120472014,0.18624106,8075000
-0.0017044559,81000,8.82426580357427,0.9663695842027664,0.035266522,0.0040750643,324,44638,5.1535993,279.53744292259216,237.18,0.045672,0.06262846,8100000
-0.0011447467,81250,7.671040545287142,0.9120135977864265,0.03059796,0.0064499355,325,55420,5.1504416,280.4684865474701,195.8,0.076172,0.24639742,8125000
-0.0019555902,81500,8.991215874385235,0.9484454840421677,0.034984984,0.0033105533,326,55465,5.149721,281.29092717170715,227.4,0.033880003,0.12202114,8150000
-0.0011161026,81750,8.887891053475942,0.9764807634055614,0.03579516,0.002864148,327,54477,5.1487494,282.0992155075073,231.35,0.028764,0.044464625,8175000
-0.0023737652,82000,8.591282332443502,0.9482488557696342,0.033212684,0.0048284554,328,55287,5.1486177,282.91820645332336,231.83,0.053035997,0.10723416,8200000
-0.0009824544,82250,9.75523283266843,0.9819938726723194,0.038685605,0.004235175,329,56023,5.1528296,283.7196159362793,236.1,0.047512,0.038096547,8225000
-0.00179225,82500,8.682230530988926,0.9501943439245224,0.03356251,0.005341027,330,55055,5.156421,284.5303337574005,237.17,0.064124,0.085088454,8250000
-0.0017390561,82750,9.219179792389514,0.9794828053563833,0.03674454,0.0032919594,331,56171,5.1569114,285.34841084480286,238.86,0.031448,0.04111149,8275000
-0.0015829327,83000,9.470209885615816,0.9829032439738512,0.03758524,0.003069636,332,55483,5.1542373,286.1500277519226,247.96,0.027836,0.029699644,8300000
-0.0012206843,83250,9.735093563681966,0.981398668140173,0.038940378,0.0029349725,333,54064,5.149283,286.9649827480316,250.0,0.026159998,0.023091638,8325000
-0.001807035,83500,9.797428660155965,0.9842922892421484,0.039283615,0.0034466027,334,55885,5.141476,287.7831697463989,247.68,0.034392,0.025553469,8350000
-0.0014562898,83750,9.480790228534442,0.9859466468915343,0.03798581,0.003333782,335,55755,5.136566,288.5903043746948,242.89,0.033096,0.02755474,8375000
-0.0018655378,84000,8.948237989163244,0.9853027388453484,0.035504617,0.0030507236,336,54737,5.13148,289.4037232398987,229.15,0.029471999,0.035556085,8400000
-0.0014104045,84250,9.48770264062049,0.9773187283426523,0.037413914,0.0035697646,337,54119,5.1238275,290.2315151691437,230.52,0.036792003,0.056358498,8425000
-0.0016658964,84500,9.28940891194695,0.9722861927002668,0.037867572,0.003190159,338,56494,5.1200156,291.0476975440979,227.42,0.02802,0.06332022,8450000
-0.0016962119,84750,10.066933581407538,0.9521845914423466,0.03904246,0.0038302708,339,54051,5.1178117,291.8500907421112,241.22,0.037088,0.102442466,8475000
-0.001205823,85000,9.916910322990265,0.9627442471683025,0.040125474,0.0051257173,340,53711,5.114493,292.66045117378235,233.87,0.059855998,0.08744733,8500000
-0.0015781538,85250,9.463385690119757,0.9633648246526718,0.037619952,0.0032832243,341,55589,5.1124673,293.4759871959686,231.44,0.03192,0.09210975,8525000
-0.0014766259,85500,10.136955202628661,0.9595973528921604,0.040276505,0.0052644024,342,55489,5.115089,294.2787139415741,243.98,0.06326,0.07511194,8550000
-0.0015187354,85750,9.129255702737264,0.9451526701450348,0.03607543,0.0039271256,343,42002,5.1193027,295.08435916900635,229.23,0.040087998,0.11867444,8575000
-0.0015506415,86000,9.63829699965334,0.9749890565872192,0.039140455,0.004067206,344,54942,5.121007,296.04451513290405,224.62,0.042455997,0.06378317,8600000
-0.002150331,86250,9.942136235577356,0.9821028411388397,0.03977001,0.0034785992,345,55121,5.1184096,296.8611443042755,236.47,0.037244,0.037593115,8625000
-0.0015548929,86500,9.963832805191341,0.9528930261731148,0.039132535,0.0038004213,346,53202,5.11125,297.6812047958374,238.75,0.039264,0.099264674,8650000
-0.00090781075,86750,9.95936903812586,0.9748947340995073,0.039580856,0.0048573306,347,53519,5.108695,298.56400990486145,235.87,0.058320004,0.053935498,8675000
-0.0013943312,87000,8.76887202792348,0.9716533608734608,0.0344979,0.004336211,348,46363,5.1080294,299.39031648635864,239.62,0.0498,0.05411,8700000
