ep_len_mean,fps,time_elapsed,value_loss,ep_reward_mean,clipfrac,true_reward,policy_entropy,total_timesteps,n_updates,approxkl,policy_loss,serial_timesteps,explained_variance
242.29,69957,275.66062927246094,0.041079573,17.509925093457568,0.12682399,0.072211355,1.6705042,8900000,356,0.009417884,-0.0020361014,89000,0.7800243198871613
247.56,66502,276.4046175479889,0.018380258,17.833275696447526,0.092496,0.07201389,1.663204,8925000,357,0.0070534907,-0.0010636146,89250,0.8905698210000992
246.15,64199,277.1764352321625,0.015631516,17.632017577807563,0.107852004,0.07158457,1.6577183,8950000,358,0.008084575,-0.0019765163,89500,0.9051222950220108
243.55,69259,277.94336676597595,0.03050763,17.420795207630725,0.121596,0.07146979,1.6563883,8975000,359,0.008931999,-0.0017265339,89750,0.8286165744066238
240.64,62302,278.6968982219696,0.044381645,17.24484515541233,0.062468,0.07151784,1.6593412,9000000,360,0.005230541,-0.0013034495,90000,0.7907991856336594
246.99,71247,279.46351432800293,0.021265687,17.734929588443773,0.064380005,0.07171236,1.6642199,9025000,361,0.00549227,-0.0009486402,90250,0.8530175387859344
241.57,61193,280.1709086894989,0.034870878,17.253469824735657,0.11389999,0.071393475,1.6644671,9050000,362,0.008443378,-0.0010600474,90500,0.8186208307743073
250.0,71048,280.9564597606659,0.0034026403,17.93489018147113,0.068932004,0.07173956,1.6617234,9075000,363,0.0056392252,-0.0019751636,90750,0.9768994487822056
248.45,67658,281.6777095794678,0.008806618,17.925705029784,0.074396,0.0720913,1.6612787,9100000,364,0.005982498,-0.0015601374,91000,0.939524419605732
244.27,49469,282.4346933364868,0.034210574,17.612226889076993,0.08840399,0.07204848,1.6648861,9125000,365,0.0070004775,-0.002009287,91250,0.7842473536729813
240.35,61812,283.3615436553955,0.051006414,17.321567970598263,0.14648,0.07188319,1.6691687,9150000,366,0.010345696,-0.0019972909,91500,0.725171685218811
246.07,61520,284.19794392585754,0.027344733,17.837344454817938,0.118835986,0.0722963,1.6728045,9175000,367,0.0090568615,-0.002317493,91750,0.8464395999908447
248.66,63534,285.0358486175537,0.0139282,17.83365255051569,0.073924,0.07167745,1.6782234,9200000,368,0.0059880586,-0.0016164025,92000,0.9011252894997597
241.15,64681,285.8379988670349,0.053180326,17.31230943618808,0.14376001,0.07157014,1.6845548,9225000,369,0.011520622,-0.0022387984,92250,0.7585931867361069
245.47,60612,286.6327872276306,0.023943339,17.542667811330322,0.14103201,0.07138422,1.6887115,9250000,370,0.010284836,-0.0020026518,92500,0.8740565627813339
248.56,65049,287.4490211009979,0.007430547,17.918363292101276,0.09982,0.0720623,1.6904814,9275000,371,0.0075337873,-0.0019832097,92750,0.9471734166145325
247.88,65694,288.24373960494995,0.010301958,17.984794150218367,0.10076799,0.07240705,1.6876978,9300000,372,0.008085072,-0.0017074203,93000,0.9316766187548637
242.93,68789,289.01656436920166,0.034946818,17.49876230686001,0.10518,0.071932,1.6860737,9325000,373,0.0078319805,-0.0017699167,93250,0.8252762258052826
243.36,69976,289.75549387931824,0.036525324,17.53915001223795,0.11530399,0.071927555,1.6853567,9350000,374,0.008354377,-0.0015151615,93500,0.8494629263877869
245.79,68179,290.49644207954407,0.018479036,17.68180414812494,0.119276,0.07191919,1.6855791,9375000,375,0.009128876,-0.00094907125,93750,0.8930597975850105
245.38,70230,291.2468457221985,0.030058905,17.713573192168006,0.066148,0.07209369,1.6831627,9400000,376,0.005385175,-0.0015509902,94000,0.8290558159351349
240.02,69299,291.9918029308319,0.050854526,17.317636202517896,0.10004,0.07187792,1.6803007,9425000,377,0.007845426,-0.00066314475,94250,0.7800072729587555
247.6,69841,292.7284379005432,0.014787118,17.889593088179243,0.101288006,0.07226873,1.6799974,9450000,378,0.008000221,-0.00072951743,94500,0.896584153175354
246.38,69857,293.4651906490326,0.017823469,17.78668148301018,0.089036,0.072067186,1.6811746,9475000,379,0.006875501,-0.00079228746,94750,0.8909583911299706
250.0,70396,294.2132303714752,0.0021118943,18.026740724627743,0.052539997,0.072106965,1.6805742,9500000,380,0.004696441,-0.002189802,95000,0.980610691010952
245.17,69713,294.953649520874,0.020197809,17.584894317974904,0.10684,0.07179983,1.6779449,9525000,381,0.008732903,-0.001976068,95250,0.8690788745880127
248.59,71144,295.6977336406708,0.009831592,17.897867587779764,0.079888,0.07197584,1.6764042,9550000,382,0.006672345,-0.0024074554,95500,0.9269357323646545
244.63,67525,296.43284273147583,0.021484325,17.693909644745,0.085528,0.07225728,1.6702849,9575000,383,0.006545218,-0.001515148,95750,0.8766169771552086
244.96,67103,297.19155406951904,0.021526469,17.65384447801265,0.10814001,0.0719948,1.6658468,9600000,384,0.008343905,-0.0019591774,96000,0.881672814488411
247.62,69877,297.94672441482544,0.018615143,17.877412776993005,0.096916,0.07212896,1.6673082,9625000,385,0.007495906,-0.0017016415,96250,0.8778068795800209
248.55,70401,298.68236112594604,0.0070557715,17.847982973947946,0.06758,0.07176739,1.668874,9650000,386,0.005549351,-0.0025845373,96500,0.9561626873910427
243.42,71318,299.41153049468994,0.033800937,17.472428470534524,0.124611996,0.071715385,1.6673664,9675000,387,0.009139514,-0.0018519249,96750,0.8141002506017685
248.25,69331,300.1276035308838,0.012127893,17.98191032415023,0.14435199,0.07241439,1.6637253,9700000,388,0.011472076,-0.0008710891,97000,0.9170764163136482
243.93,70282,300.86414980888367,0.032410454,17.625716445641594,0.132644,0.07206326,1.6630265,9725000,389,0.010073688,-0.0010863278,97250,0.8119743466377258
248.68,67179,301.5925986766815,0.007975359,17.92873678321106,0.07544799,0.07203579,1.6650398,9750000,390,0.006059223,-0.0023536754,97500,0.9494098499417305
245.86,66980,302.3368384838104,0.02456832,17.811719410586957,0.12822402,0.07240821,1.6665665,9775000,391,0.009357357,-0.0019676234,97750,0.8558447062969208
246.65,68838,303.08286690711975,0.019013721,17.84369493940496,0.105916,0.07220417,1.6689909,9800000,392,0.007874167,-0.0024742908,98000,0.9097033813595772
246.63,68223,303.81771540641785,0.019014794,17.86171858461341,0.11624801,0.072358064,1.6700636,9825000,393,0.008741869,-0.0017742726,98250,0.8891039788722992
247.58,67545,304.5552878379822,0.005804069,17.943104719339317,0.10992799,0.072434574,1.6684983,9850000,394,0.008673641,-0.0012811216,98500,0.9642300792038441
245.12,67925,305.2951695919037,0.02226628,17.732172652560404,0.12709598,0.072418205,1.6661323,9875000,395,0.009122247,-0.0012141739,98750,0.8657527714967728
237.27,68744,306.0535726547241,0.058627017,17.162975452483515,0.14797199,0.072164714,1.6657501,9900000,396,0.010536676,-0.0019038916,99000,0.743762880563736
238.24,68480,306.79851508140564,0.05511222,17.167123114488568,0.162864,0.072040305,1.6659977,9925000,397,0.0123197455,-0.0012072928,99250,0.7994018644094467
243.53,68507,307.5569896697998,0.027025262,17.671937786828348,0.10262801,0.07258642,1.6681688,9950000,398,0.0074372836,-0.002352774,99500,0.8521699160337448
244.69,70253,308.3171970844269,0.022174554,17.789168063780526,0.11640398,0.0726422,1.670357,9975000,399,0.009038423,-0.0011317004,99750,0.8768943846225739
234.37,70557,309.0646450519562,0.072271824,16.910094891833722,0.105620004,0.07178255,1.6721531,10000000,400,0.007805817,-0.0011570655,100000,0.7948935627937317
244.87,70766,309.7915143966675,0.020240001,17.76632102008676,0.061504006,0.072483204,1.6743333,10025000,401,0.0052813943,-0.0014289903,100250,0.8996262177824974
242.2,67331,310.52724981307983,0.032754317,17.43570618808735,0.093868,0.07176775,1.6703129,10050000,402,0.007263963,-0.0019077102,100500,0.8762844577431679
245.55,69667,311.2724039554596,0.028104147,17.71904294552005,0.087776005,0.07202186,1.6643412,10075000,403,0.0069774874,-0.0019848156,100750,0.8518645465373993
247.6,69680,312.0090501308441,0.013949597,17.938423880642514,0.088024005,0.07239942,1.6608549,10100000,404,0.0068863006,-0.001784654,101000,0.9013486504554749
248.48,69597,312.7472667694092,0.011133654,18.060318482029253,0.094988,0.07262611,1.660524,10125000,405,0.0072753755,-0.00269186,101250,0.926153153181076
245.0,63343,313.47861313819885,0.0344129,17.682899411046527,0.067711994,0.07200354,1.6605074,10150000,406,0.005565164,-0.0014014372,101500,0.8109172880649567
240.59,66924,314.2731149196625,0.04593394,17.347865840930027,0.109956004,0.07192724,1.6607519,10175000,407,0.007917125,-0.0021436666,101750,0.7908760160207748
244.04,68135,315.0451862812042,0.028842365,17.707776084805264,0.087608,0.072299056,1.6589248,10200000,408,0.0071221837,-0.0012826442,102000,0.8735741078853607
247.05,68637,315.7941255569458,0.020052154,17.951525764500694,0.104384005,0.07258625,1.6586939,10225000,409,0.008058692,-0.0021706005,102250,0.8847262114286423
243.54,68313,316.5424373149872,0.03484039,17.682100934145275,0.11445598,0.07257442,1.6600921,10250000,410,0.008319784,-0.001997191,102500,0.8103532940149307
247.63,70788,317.28902983665466,0.011997005,17.812010853306855,0.111352004,0.07193216,1.6618798,10275000,411,0.008246519,-0.0013230696,102750,0.9215757101774216
248.67,70438,318.01464104652405,0.011816983,17.85426309422357,0.12367201,0.071728796,1.6607338,10300000,412,0.009038282,-0.0002750807,103000,0.923958994448185
246.66,69526,318.7450952529907,0.020134222,17.79897671553481,0.076248005,0.07205281,1.6587331,10325000,413,0.00614674,-0.0012962719,103250,0.8806746378540993
244.28,70048,319.48303604125977,0.028559044,17.75248091246991,0.126376,0.07258041,1.6592739,10350000,414,0.009485708,-0.0016680794,103500,0.8362175822257996
247.55,67901,320.2207667827606,0.010591625,17.868962619139783,0.06805201,0.07222017,1.665556,10375000,415,0.005621774,-0.0023450328,103750,0.927163727581501
249.06,70843,320.9753348827362,0.004688916,17.986347969246708,0.09892,0.072118595,1.6710188,10400000,416,0.007300091,-0.0025964922,104000,0.9677850268781185
246.51,68028,321.7319686412811,0.019205326,17.79202217512531,0.105196,0.07211919,1.6734879,10425000,417,0.008240243,-0.0014888889,104250,0.8871942907571793
250.0,68534,322.48264384269714,0.0011727202,18.093975491047203,0.058091998,0.07237591,1.6755469,10450000,418,0.005028766,-0.0027683375,104500,0.9909618180245161
243.1,68685,323.2237198352814,0.03439606,17.31277706960558,0.112448014,0.07114,1.6745476,10475000,419,0.008461246,-0.0020533367,104750,0.8368735909461975
249.18,67673,323.9657964706421,0.012633969,17.984910256706062,0.115276,0.072102726,1.6738377,10500000,420,0.009146266,-0.00029138112,105000,0.918812595307827
245.8,68060,324.7109694480896,0.022607073,17.704763023172273,0.100516,0.07198197,1.6751001,10525000,421,0.0077353455,-0.0011732646,105250,0.857018381357193
247.11,68352,325.46944856643677,0.018089347,17.780857370619195,0.12539999,0.07181668,1.676287,10550000,422,0.009191354,-0.0019098201,105500,0.8910078331828117
250.0,68987,326.22306728363037,0.003424237,18.120026880871155,0.07626,0.072480105,1.675585,10575000,423,0.006069456,-0.0020256718,105750,0.9734856467694044
248.01,70071,326.9738931655884,0.010623403,17.86795190072735,0.16417201,0.07197347,1.6738088,10600000,424,0.012837005,-0.0007985278,106000,0.9345581009984016
245.26,62183,327.71036863327026,0.021627512,17.781261111813073,0.11850401,0.07249001,1.6707561,10625000,425,0.008565938,-0.0015640433,106250,0.8626223802566528
242.62,65847,328.5103464126587,0.04665907,17.58086936506912,0.16189599,0.07228843,1.6676562,10650000,426,0.012071822,-0.0026348468,106500,0.7571120858192444
248.62,66201,329.2906517982483,0.013566707,17.883107000096352,0.12490399,0.07186269,1.6649567,10675000,427,0.009523881,-0.00058339804,106750,0.9199759215116501
245.96,69818,330.075608253479,0.031211069,17.793393374059814,0.110788,0.07214857,1.6598858,10700000,428,0.008231134,-0.0018690478,107000,0.8275106847286224
242.54,69807,330.80890941619873,0.050293066,17.4573024362007,0.143864,0.07175518,1.6534283,10725000,429,0.010535991,-0.0019668029,107250,0.7915651947259903
240.78,70624,331.543984413147,0.040233087,17.473708565198613,0.17594,0.07252319,1.6480997,10750000,430,0.013119255,-0.0006772179,107500,0.7896646410226822
235.95,70484,332.27837681770325,0.07984546,17.035865116929926,0.107592,0.0720095,1.6457392,10775000,431,0.008263895,-0.0017498232,107750,0.6883280575275421
241.35,69975,333.0148468017578,0.042267498,17.347737263693997,0.094668,0.07167808,1.6494356,10800000,432,0.0070118,-0.0013817288,108000,0.8115129768848419
244.28,70743,333.7572298049927,0.03282266,17.682594122695154,0.094544,0.07239092,1.6564331,10825000,433,0.0070241555,-0.0013525265,108250,0.8093694001436234
247.37,69118,334.4861640930176,0.015951246,17.86479270722033,0.086484,0.07211628,1.6629311,10850000,434,0.0066105463,-0.0011731818,108500,0.8979782685637474
244.38,66803,335.2321617603302,0.027051535,17.610545589726534,0.123996,0.0719747,1.6612164,10875000,435,0.010256651,-0.0022070545,108750,0.8558769524097443
250.0,69858,335.983895778656,0.002635238,18.244210448963567,0.079288006,0.07297684,1.6561102,10900000,436,0.0062880665,-0.0017375769,109000,0.9768651593476534
250.0,69816,336.7176024913788,0.001268242,18.139399103964678,0.08880399,0.0725576,1.6499754,10925000,437,0.006776982,-0.0011724229,109250,0.9887750567868352
247.72,69331,337.453982591629,0.012283886,17.881737397393444,0.093436,0.07217705,1.6448301,10950000,438,0.0072765155,-0.0021379755,109500,0.9128638505935669
249.05,69969,338.19212675094604,0.011175172,17.992059561655623,0.079428,0.07213265,1.6398032,10975000,439,0.006255047,-0.0006156365,109750,0.920271709561348
250.0,69394,338.9423234462738,0.0008994985,17.975081066184213,0.071352005,0.07190033,1.6372802,11000000,440,0.005871258,-0.0024906655,110000,0.993215826805681
250.0,66830,339.67428374290466,0.0008292187,18.114752193926833,0.06916,0.07245901,1.6354504,11025000,441,0.0056726937,-0.0023570103,110250,0.9934112816117704
240.18,63933,340.4230418205261,0.08172851,17.32178749278595,0.163668,0.07178839,1.6349636,11050000,442,0.011783415,-0.0018686538,110500,0.6365801990032196
244.59,69574,341.1928343772888,0.043066442,17.589136191196012,0.10303599,0.07174556,1.6405979,11075000,443,0.0078070746,-0.0008962947,110750,0.7645836919546127
247.82,69881,341.94200253486633,0.018043233,17.792953651984572,0.052480005,0.07171134,1.6433569,11100000,444,0.004656083,-0.0019679307,111000,0.8883080184459686
247.05,68288,342.6922969818115,0.027429858,17.72659968144655,0.141356,0.071561135,1.6416982,11125000,445,0.010395656,-0.0014333164,111250,0.8461968898773193
246.16,66534,343.4366111755371,0.021660874,17.788172689757776,0.10386799,0.072214074,1.6391275,11150000,446,0.0077795475,-0.0015742158,111500,0.857722744345665
246.1,66382,344.2039442062378,0.027552653,17.66324206547579,0.115991995,0.071656615,1.636912,11175000,447,0.008519994,-0.0009931835,111750,0.8479097783565521
248.6,67548,344.98364210128784,0.011017332,17.84832136908408,0.149684,0.07173436,1.6354809,11200000,448,0.011179296,-0.0012348427,112000,0.9298745170235634
247.24,70921,345.7421495914459,0.01937529,17.837914130002172,0.074888006,0.07205029,1.6337057,11225000,449,0.006005085,-0.0012740354,112250,0.8856018856167793
246.66,69895,346.4680206775665,0.020943008,17.830622434079558,0.05662,0.0720783,1.6305717,11250000,450,0.0048996587,-0.0022030682,112500,0.8891711756587029
249.17,70756,347.19836354255676,0.011881346,18.04653515891172,0.089156,0.07235793,1.6272398,11275000,451,0.007040105,-0.0023379396,112750,0.9160464331507683
250.0,70909,347.96712374687195,0.001810601,18.09145975343883,0.082512006,0.07236584,1.6258774,11300000,452,0.006371463,-0.0019605197,113000,0.987187210470438
245.83,70400,348.69468569755554,0.024611037,17.68041974676307,0.154792,0.07187976,1.6235609,11325000,453,0.013806069,-0.0019409504,113250,0.8464003056287766
248.85,69579,349.4171576499939,0.009629817,18.095976152332295,0.105892,0.07265512,1.6226966,11350000,454,0.008468294,-0.0025150902,113500,0.9341363534331322
250.0,71221,350.144517660141,0.0010765755,18.35242364097794,0.08158,0.0734097,1.6225975,11375000,455,0.006468146,-0.0014461507,113750,0.9914057245478034
248.83,70607,350.8868854045868,0.009675334,18.0991643104791,0.13817999,0.072719045,1.619853,11400000,456,0.010654062,-0.00015603275,114000,0.9371376782655716
247.56,70540,351.6233413219452,0.01160158,18.017808944281423,0.12532,0.07280866,1.6168854,11425000,457,0.009141654,-0.0007292548,114250,0.9228620231151581
248.16,69784,352.3573729991913,0.010175308,18.009370366536313,0.073479995,0.07247189,1.6147044,11450000,458,0.005809338,-0.0020840617,114500,0.9323009625077248
248.54,68278,353.09191131591797,0.008933844,18.130203388920055,0.082200006,0.0729319,1.6168499,11475000,459,0.006515519,-0.0015515895,114750,0.939965259283781
241.18,70468,353.83938455581665,0.04584987,17.41335232850455,0.11144398,0.07214218,1.6205152,11500000,460,0.0084208455,-0.0012320492,115000,0.7954434901475906
231.38,70364,354.57752203941345,0.1316496,16.697640680888433,0.084288,0.07185284,1.62163,11525000,461,0.006430189,-0.001271474,115250,0.5486299693584442
232.7,66890,355.3097460269928,0.09721424,16.851646660539846,0.059040003,0.07219536,1.6247553,11550000,462,0.0050295508,-0.0008504374,115500,0.5989511609077454
246.36,67916,356.05635714530945,0.022039374,17.967847486732353,0.072968,0.07288967,1.6293104,11575000,463,0.005841163,-0.0011017516,115750,0.8751052692532539
243.21,67277,356.79822993278503,0.041755013,17.7001131357142,0.098828,0.072509594,1.6334093,11600000,464,0.007477133,-0.0012466577,116000,0.8038161545991898
248.03,69261,357.5376229286194,0.0139652435,17.945238469254107,0.09068,0.07235335,1.6362464,11625000,465,0.007017878,-0.0012990898,116250,0.8992778658866882
248.66,67968,358.2865831851959,0.009409029,17.963929117177614,0.101964,0.07214809,1.636328,11650000,466,0.0076092756,-0.0012950638,116500,0.9392965361475945
247.65,66910,359.04192090034485,0.011996055,17.911813164551276,0.07208,0.072331086,1.6367464,11675000,467,0.0058114845,-0.0014499243,116750,0.9164585173130035
245.01,66900,359.7942473888397,0.034131255,17.76340726928043,0.173208,0.07237984,1.6372287,11700000,468,0.012707917,-0.0019173415,117000,0.803525447845459
243.72,67399,360.5644156932831,0.0388001,17.710954111700413,0.138672,0.07242735,1.636355,11725000,469,0.009872102,-0.0028746217,117250,0.7990306913852692
245.71,66810,361.3256199359894,0.025715137,17.776979456525297,0.11293199,0.072240435,1.631479,11750000,470,0.008260191,-0.0016074224,117500,0.8586545884609222
245.58,69447,362.0822584629059,0.023795795,17.75575893603498,0.14118001,0.07232255,1.6276753,11775000,471,0.010642765,-0.0018716963,117750,0.8565071374177933
234.85,68063,362.8338825702667,0.07938852,16.95050788873661,0.101583995,0.07205356,1.6277368,11800000,472,0.007499993,-0.0015915813,118000,0.6723202466964722
236.21,68711,363.5855438709259,0.06402304,17.06370962205343,0.079568,0.072153814,1.62898,11825000,473,0.0064129746,-0.00090848247,118250,0.7066701650619507
246.14,69479,364.32925724983215,0.018903056,17.879102248982527,0.097972,0.07257555,1.631814,11850000,474,0.0072149867,-0.0016486766,118500,0.8838301077485085
238.94,69375,365.0937600135803,0.050725777,17.39186272293562,0.094936,0.07265142,1.6329651,11875000,475,0.0072297575,-0.001719693,118750,0.7452868223190308
243.26,71743,365.84269738197327,0.038862832,17.77210392038236,0.083228,0.07298834,1.6367204,11900000,476,0.006642893,-0.0015089947,119000,0.7934754192829132
233.38,69480,366.5710389614105,0.08344431,17.07211146729649,0.115499996,0.0729981,1.6377932,11925000,477,0.008461332,-0.001395433,119250,0.6383473575115204
241.03,69325,367.29973435401917,0.049849633,17.423931183938404,0.100476004,0.07208941,1.6355015,11950000,478,0.0075246156,-0.0014714061,119500,0.7618921399116516
246.2,70432,368.03814935684204,0.023456126,17.874143116981724,0.092164,0.07253562,1.6338552,11975000,479,0.0072288304,-0.0025746587,119750,0.8535581231117249
245.21,69330,368.7846200466156,0.019577354,17.88303190930732,0.068776,0.072948664,1.6280429,12000000,480,0.005635078,-0.0014709599,120000,0.8799721002578735
248.65,70434,369.53835129737854,0.013346436,18.082659852846263,0.06804399,0.072673485,1.6247861,12025000,481,0.0055623157,-0.0010875663,120250,0.8981956765055656
250.0,67319,370.27591013908386,0.0014139309,18.13603677721716,0.113808,0.07254414,1.6226156,12050000,482,0.008309055,-8.028734e-05,120500,0.98981589730829
246.24,69546,371.0242464542389,0.023838347,17.897120055191625,0.14982,0.07262136,1.6207201,12075000,483,0.011723467,-0.002016187,120750,0.8373443633317947
249.52,69395,371.76196336746216,0.0124087455,18.10684003156346,0.096967995,0.07251419,1.6178951,12100000,484,0.007241235,-0.0016438492,121000,0.9104280397295952
246.41,70876,372.50275111198425,0.01887637,17.96672693866887,0.12414799,0.07275571,1.615761,12125000,485,0.0091174785,-0.0022525648,121250,0.876835323870182
244.16,68790,373.22833013534546,0.03551043,17.629101531020133,0.163208,0.072093844,1.6163698,12150000,486,0.01409067,-0.001689112,121500,0.8084046840667725
241.71,70587,373.97056436538696,0.04361106,17.46410464266075,0.131772,0.07227382,1.618125,12175000,487,0.009307926,-0.0018523062,121750,0.7479357719421387
244.07,69607,374.7045476436615,0.03594295,17.689454879873956,0.093747996,0.072274335,1.6246297,12200000,488,0.0071383924,-0.0013701597,122000,0.7918887585401535
250.0,68021,375.4452295303345,0.0017255504,18.302958717707078,0.060687996,0.073211834,1.6304795,12225000,489,0.005124481,-0.0014575581,122250,0.9880081387236714
250.0,70621,376.1933398246765,0.0013529666,18.148989071018296,0.068832,0.072595954,1.6308448,12250000,490,0.00566463,-0.0020753918,122500,0.991911131888628
243.61,69319,376.93055605888367,0.053715825,17.67854381152196,0.134308,0.07236745,1.6272552,12275000,491,0.009771232,-0.0025396901,122750,0.7234860956668854
245.24,68734,377.664377450943,0.03077479,17.73653575846285,0.134756,0.07216363,1.6243591,12300000,492,0.010801163,-0.0008393169,123000,0.8317681550979614
244.59,67174,378.3994770050049,0.04147006,17.829191810181438,0.109335996,0.07261969,1.6219766,12325000,493,0.008049058,-0.0021012372,123250,0.8112504035234451
246.17,70036,379.1603674888611,0.020767136,17.827229755644222,0.094876006,0.07237646,1.6170166,12350000,494,0.0071318382,-0.0012360809,123500,0.8629176914691925
247.8,68110,379.8957371711731,0.010804507,17.987675528226244,0.060852002,0.07254807,1.6135337,12375000,495,0.005192499,-0.0009184014,123750,0.918244406580925
242.43,68925,380.64220547676086,0.04137949,17.527651261470456,0.09198,0.072183914,1.6072096,12400000,496,0.0071310354,-0.0021559182,124000,0.7707052379846573
250.0,70294,381.38282799720764,0.0014267789,18.144311880245805,0.060996003,0.072577246,1.6007906,12425000,497,0.005164473,-0.0016033535,124250,0.9870086591690779
243.59,71041,382.1177496910095,0.030758593,17.5623611353818,0.12053601,0.07204233,1.5948894,12450000,498,0.009267859,-0.0020600196,124500,0.8207189291715622
250.0,70844,382.84854435920715,0.0009946395,18.285993025801144,0.052379996,0.07314397,1.5866086,12475000,499,0.0048091332,-0.002048962,124750,0.9903359171003103
248.97,71601,383.5743544101715,0.0122290505,18.03647636558686,0.084092,0.07238879,1.5816842,12500000,500,0.006510292,-0.0023476034,125000,0.913051426410675
244.51,69194,384.3110146522522,0.028722301,17.77809819401149,0.097559996,0.07266596,1.5797457,12525000,501,0.007473807,-0.0018331779,125250,0.8554854393005371
247.85,69429,385.0582251548767,0.024867741,18.02172443761832,0.108187996,0.072615325,1.5807738,12550000,502,0.007971253,-0.0014229292,125500,0.8321302086114883
248.02,65314,385.79218554496765,0.013336347,18.04303488448495,0.07911201,0.07273415,1.5801396,12575000,503,0.0062062703,-0.0018136511,125750,0.9072971194982529
244.66,66930,386.5522210597992,0.04527138,17.77705944811227,0.100272,0.0725484,1.5781705,12600000,504,0.007494443,-0.0017014801,126000,0.7491326630115509
234.99,68444,387.30616998672485,0.086470455,17.058662745639705,0.089756005,0.07244392,1.5778735,12625000,505,0.006893837,-0.0014047183,126250,0.6509357392787933
242.78,67626,388.054345369339,0.03964723,17.564414710014535,0.1147,0.07223298,1.5812594,12650000,506,0.00904361,-0.0018486863,126500,0.7879601120948792
238.63,68495,388.80779457092285,0.06118997,17.36168778112391,0.077284,0.07270817,1.5844539,12675000,507,0.0060687987,-0.0016774293,126750,0.6983417272567749
242.82,70459,389.56679916381836,0.041943364,17.589628098724532,0.130676,0.0722709,1.5835447,12700000,508,0.009739266,-0.0027009966,127000,0.7807440906763077
243.47,67246,390.3026201725006,0.03894674,17.690571577896772,0.13127598,0.07251639,1.5808095,12725000,509,0.009793383,-0.001333048,127250,0.7969249933958054
243.76,67733,391.05328154563904,0.041279398,17.852204872977453,0.134804,0.0731907,1.5784194,12750000,510,0.010137282,-0.00075030513,127500,0.7714640200138092
245.21,65906,391.8064787387848,0.038191486,17.815844514974597,0.086559996,0.072462216,1.5787323,12775000,511,0.006590713,-0.0018948034,127750,0.7933567762374878
248.71,64338,392.5842881202698,0.013936502,18.129625442118833,0.146896,0.072823666,1.5772192,12800000,512,0.011228648,-0.0020418197,128000,0.9024820253252983
248.81,67173,393.36205077171326,0.011130938,18.066339603469824,0.09968401,0.07258738,1.5783801,12825000,513,0.0075970627,-0.0014891829,128250,0.9222377389669418
247.51,71113,394.1092278957367,0.016137192,18.02960393128975,0.103939995,0.0728121,1.580996,12850000,514,0.007958023,-0.0014329605,128500,0.9027402475476265
247.08,69703,394.84665298461914,0.018135214,17.981849939963432,0.100408,0.07271381,1.5792125,12875000,515,0.007641431,-0.0021694186,128750,0.8909833952784538
248.95,70303,395.5817070007324,0.007686126,18.051907805421507,0.100503996,0.07245188,1.5777838,12900000,516,0.007405132,-0.0011141142,129000,0.9528718814253807
244.3,70295,396.31858468055725,0.04017913,17.828076755874207,0.130876,0.07276845,1.5765455,12925000,517,0.009841852,-0.0022096075,129250,0.7941726893186569
247.49,68812,397.0646770000458,0.013776173,17.907577471437108,0.09586,0.07213619,1.5791361,12950000,518,0.00788602,-0.0009166737,129500,0.9182809144258499
246.68,70728,397.801961183548,0.019540692,17.84310471122386,0.05424,0.07223798,1.5788159,12975000,519,0.0046979235,-0.0013574812,129750,0.8873024508357048
246.41,69091,398.5307755470276,0.018836465,17.815747452843933,0.127536,0.072239876,1.5770258,13000000,520,0.010058885,-0.0020404453,130000,0.8942713588476181
248.24,68638,399.2771875858307,0.008586908,18.052894192356035,0.069104,0.072689466,1.575712,13025000,521,0.005585733,-0.0015701571,130250,0.9456736110150814
248.79,70382,400.02776861190796,0.009184012,17.945617426415556,0.114264,0.072103254,1.5738952,13050000,522,0.009463644,-0.00064605894,130500,0.9418397583067417
250.0,66276,400.76371717453003,0.0015997009,18.067404226622383,0.065928,0.07226962,1.5739475,13075000,523,0.0054676495,-0.0021670654,130750,0.9868976240977645
247.63,71651,401.52375864982605,0.010704319,17.940315934526733,0.116556,0.07243585,1.5732582,13100000,524,0.008871255,-0.0020941265,131000,0.9272478371858597
250.0,68886,402.2441568374634,0.00056522706,18.21391578017181,0.06314801,0.07285567,1.5711762,13125000,525,0.0053563965,-0.0023714113,131250,0.9952884833328426
249.53,70615,402.993864774704,0.011624851,18.084684176436713,0.074648,0.07242388,1.5659026,13150000,526,0.005874939,-0.0022539585,131500,0.9218062162399292
250.0,71052,403.71964955329895,0.0009695698,18.133923470870794,0.078136005,0.07253569,1.5594051,13175000,527,0.0061320234,-0.0019313174,131750,0.9930202760733664
246.2,70270,404.45058035850525,0.036887757,17.806110517441777,0.142768,0.07221705,1.5554802,13200000,528,0.011053589,-0.0019601677,132000,0.7849920392036438
246.11,67791,405.2107915878296,0.03556869,17.882836250517865,0.11170401,0.07248869,1.5574093,13225000,529,0.008325348,-0.0011437634,132250,0.7924630343914032
247.33,70940,405.9604091644287,0.021864478,18.047344996327592,0.086944,0.072775364,1.556832,13250000,530,0.006627797,-0.0007144908,132500,0.86561119556427
247.66,66374,406.69935178756714,0.013701429,18.031285647754814,0.09809999,0.07276926,1.5544312,13275000,531,0.007952045,-0.0022905567,132750,0.9047210738062859
250.0,68261,407.46078419685364,0.001140373,18.18488823734224,0.05515199,0.07273956,1.5504968,13300000,532,0.0048884368,-0.002656986,133000,0.9897911408916116
