value_loss,policy_entropy,policy_loss,ep_reward_mean,clipfrac,serial_timesteps,ep_len_mean,approxkl,explained_variance,total_timesteps,true_reward,time_elapsed,fps,n_updates
0.13896054,3.1323602,-0.002663475,33.07742246132901,0.129736,89250,247.76,0.009278799,0.551136314868927,8925000,0.13314435,271.90722584724426,73420,357
0.07843672,3.1331334,-0.0024121467,32.79666372670734,0.117148004,89500,245.85,0.009302849,0.6550468802452087,8950000,0.13337603,272.62088561058044,73573,358
0.07660822,3.1312215,-0.0023163597,33.049049056773804,0.17102,89750,248.23,0.012440649,0.6872300505638123,8975000,0.13298604,273.35693740844727,72189,359
0.18033043,3.1311984,-0.0025595136,32.35562279582129,0.15616801,90000,242.35,0.011092144,0.48283058404922485,9000000,0.13334557,274.07831025123596,71854,360
0.17259091,3.129057,-0.001987601,32.338628888526,0.169192,90250,241.49,0.012685152,0.507774829864502,9025000,0.13377371,274.80912494659424,66433,361
0.19654849,3.1288657,-0.0039485767,32.77084506542051,0.144692,90500,245.78,0.010750031,0.4881119728088379,9050000,0.13295338,275.5879135131836,72459,362
0.039967693,3.1297057,-0.001846185,33.007802695950815,0.12503202,90750,247.6,0.009772773,0.8002893924713135,9075000,0.13333224,276.3293731212616,69067,363
0.030624792,3.1298623,-0.0019655586,33.36186789388456,0.112308,91000,249.88,0.008641009,0.838307648897171,9100000,0.13344543,277.0717308521271,74528,364
0.31721687,3.1284022,-0.0018228429,31.56806146769639,0.18326798,91250,236.38,0.015457651,0.39245057106018066,9125000,0.13318034,277.79070258140564,74910,365
0.09746293,3.1280706,-0.0027046148,33.20855679717526,0.10067199,91500,247.91,0.0080478685,0.6234976649284363,9150000,0.13380185,278.48886704444885,72958,366
0.14357646,3.125524,-0.003893987,33.091884029270986,0.160856,91750,247.05,0.012655085,0.5351229608058929,9175000,0.13366707,279.23466181755066,70835,367
0.2042819,3.1225374,-0.0026912712,32.42330933571204,0.142064,92000,241.82,0.010158871,0.4774087071418762,9200000,0.13366805,279.9616813659668,74622,368
0.07322626,3.12019,-0.002488243,33.316588008917755,0.13756001,92250,247.66,0.011362357,0.6695831120014191,9225000,0.13444458,280.6711242198944,71504,369
0.15087938,3.1190197,-0.002450326,32.83554798696394,0.149172,92500,243.79,0.012155149,0.49877727031707764,9250000,0.13449787,281.39632272720337,75541,370
0.25507948,3.11871,-0.0022614042,32.280447569053216,0.17252,92750,239.64,0.014667712,0.3701755404472351,9275000,0.13423839,282.1061086654663,73991,371
0.11307003,3.116998,-0.002478055,32.974342784026625,0.088084,93000,245.86,0.007025859,0.5503185391426086,9300000,0.13397558,282.80700731277466,75452,372
0.04238988,3.1126819,-0.0022337555,33.4070357325497,0.121020004,93250,248.1,0.009404333,0.7523152977228165,9325000,0.13464735,283.51251220703125,76608,373
0.110205255,3.111389,-0.0027727722,32.97490879005256,0.14561199,93500,245.32,0.012056525,0.573608011007309,9350000,0.13436499,284.21073865890503,73291,374
0.22370264,3.1089108,-0.0037215329,32.522223084448484,0.176456,93750,241.71,0.013267307,0.44932204484939575,9375000,0.13412556,284.9300100803375,70939,375
0.102387235,3.1059668,-0.0030770293,33.01337650041449,0.121032,94000,245.93,0.008722943,0.6460424661636353,9400000,0.13400409,285.6712489128113,74336,376
0.17992438,3.1035743,-0.0023105843,32.83141648066099,0.150704,94250,244.05,0.011220837,0.49015986919403076,9425000,0.13423641,286.40310049057007,73122,377
0.07589092,3.1043077,-0.0025101951,32.96530082488145,0.168852,94500,245.71,0.012450637,0.666339248418808,9450000,0.13414606,287.12808108329773,74443,378
0.17809014,3.1079507,-0.0022320494,32.697856601256426,0.192148,94750,244.17,0.015680488,0.48233145475387573,9475000,0.13359706,287.8393793106079,75136,379
0.1442599,3.1154468,-0.0015025628,32.31973536872189,0.106988,95000,241.35,0.008016309,0.5415091514587402,9500000,0.13389559,288.54506635665894,75697,380
0.106779955,3.1192477,-0.002967524,33.05399089266495,0.104572,95250,247.11,0.007848788,0.6253638565540314,9525000,0.1335826,289.2627420425415,74975,381
0.028995594,3.1217005,-0.0027372357,33.47898141877388,0.082084,95500,249.87,0.0064394353,0.8431996405124664,9550000,0.13391194,290.0202875137329,74069,382
0.11743375,3.1205783,-0.0021534797,32.854361793546126,0.18579999,95750,245.18,0.014026575,0.5848501920700073,9575000,0.13394631,290.7531216144562,72011,383
0.03816849,3.1187975,-0.0017670484,33.63683906459948,0.09384401,96000,249.73,0.00751233,0.7971354871988297,9600000,0.13462503,291.5253858566284,72681,384
0.041383166,3.1145072,-0.002297374,33.55656956962863,0.134932,96250,249.05,0.010470467,0.7836580574512482,9625000,0.13469407,292.2430188655853,73848,385
0.27963838,3.1095634,-0.0020307098,32.14698578738564,0.13143201,96500,237.76,0.009743279,0.401247501373291,9650000,0.1348724,292.95413041114807,74743,386
0.21457827,3.1040852,-0.0027908336,32.71739168091146,0.154376,96750,242.41,0.012964102,0.4569398760795593,9675000,0.1346398,293.65713810920715,74594,387
0.21457228,3.1015031,-0.0027670783,32.55100207725802,0.17320399,97000,240.75,0.012672623,0.4407486915588379,9700000,0.13494594,294.3865261077881,75653,388
0.17178021,3.1010451,-0.0021206352,32.92765338294325,0.11496802,97250,243.92,0.0084026335,0.5266793370246887,9725000,0.13466193,295.09757137298584,74908,389
0.08009265,3.1013093,-0.0016853884,33.398617576669636,0.134496,97500,246.97,0.009935799,0.6517389714717865,9750000,0.13510561,295.8259382247925,75123,390
0.27083635,3.098138,-0.0012888698,32.01543922216777,0.114408,97750,236.53,0.008555074,0.4353751540184021,9775000,0.13511585,296.565721988678,74008,391
0.31071213,3.0945218,-0.0020810154,31.55272198850369,0.084296,98000,234.83,0.0065514245,0.3836144208908081,9800000,0.13417138,297.36706352233887,71066,392
0.1563404,3.0903876,-0.0020980102,32.86013047021377,0.155396,98250,244.14,0.01180667,0.5812772512435913,9825000,0.13429977,298.122652053833,73466,393
0.041809194,3.0863605,-0.0016138423,33.54053363929146,0.09114401,98500,248.19,0.006944727,0.7765297591686249,9850000,0.13513473,298.8618357181549,73233,394
0.11508085,3.0822916,-0.0025175859,33.36758376123238,0.130428,98750,246.53,0.009839513,0.5628766417503357,9875000,0.13506323,299.6209535598755,68838,395
0.24980652,3.081562,-0.002088482,32.759332940285894,0.16502398,99000,242.64,0.012976231,0.41265374422073364,9900000,0.13449253,300.4080193042755,75510,396
0.27767834,3.0801764,-0.0015400231,32.1453121984558,0.136896,99250,238.4,0.009857054,0.4065232276916504,9925000,0.13445537,301.12164330482483,74517,397
0.10401417,3.0783687,-0.002479446,33.30830678140461,0.124520004,99500,246.78,0.0092616845,0.5866035223007202,9950000,0.13481389,301.8477087020874,71976,398
0.29834065,3.0759852,-0.0034329179,32.775470701909946,0.141428,99750,243.29,0.011070037,0.3997594714164734,9975000,0.1341167,302.5682563781738,72556,399
0.21145801,3.0768013,-0.0027460488,32.546738188636084,0.16552801,100000,244.09,0.011957374,0.47730445861816406,10000000,0.13298206,303.31596207618713,70053,400
0.040050212,3.0780084,-0.0014677749,33.28513489298537,0.093315996,100250,248.62,0.0070940917,0.7944880127906799,10025000,0.13381498,304.0739076137543,73518,401
0.10055163,3.0782425,-0.003703786,33.31226476499796,0.10582399,100500,248.51,0.008188082,0.6308102905750275,10050000,0.13379818,304.7918231487274,75499,402
0.07419138,3.0799205,-0.0030298713,33.21728186956563,0.14591202,100750,248.01,0.011461915,0.6890490651130676,10075000,0.13379228,305.50879287719727,74558,403
0.21236932,3.0777366,-0.0023946061,32.24632170825033,0.14634399,101000,240.7,0.01116991,0.4500831961631775,10100000,0.1337761,306.2151474952698,71038,404
0.15197505,3.0754783,-0.0025782646,32.800941334087376,0.14862399,101250,245.74,0.010698683,0.5846045613288879,10125000,0.13310672,306.9453492164612,72094,405
0.02849018,3.0738313,-0.0024127658,33.4107028850041,0.072239995,101500,249.88,0.0058090845,0.8450743407011032,10150000,0.13363838,307.6657292842865,74538,406
0.09852196,3.0707488,-0.0023062017,32.786280306655975,0.172752,101750,244.67,0.012095113,0.6480971872806549,10175000,0.13396266,308.3764719963074,74680,407
0.076686844,3.0700264,-0.003092299,33.124654372330404,0.14308399,102000,246.34,0.010265527,0.6535946428775787,10200000,0.13448012,309.0996878147125,64419,408
0.21722548,3.0709922,-0.0021997422,32.265723323314106,0.13790001,102250,240.24,0.010577075,0.39196205139160156,10225000,0.13415854,309.9765086174011,68948,409
0.101753354,3.0742955,-0.0029190253,33.08367016916047,0.125964,102500,246.79,0.0095428815,0.6302094757556915,10250000,0.13379955,310.75451278686523,71841,410
0.11420866,3.0754337,-0.0029836805,32.910767101365764,0.196028,102750,246.06,0.014515829,0.5808876156806946,10275000,0.13359356,311.5110557079315,75533,411
0.074673876,3.075941,-0.0018390374,33.08908866591592,0.14894801,103000,247.05,0.0113134505,0.6724978387355804,10300000,0.13394348,312.28486037254333,73078,412
0.058883794,3.0740685,-0.0024208622,33.515039143055034,0.111611985,103250,249.73,0.009568372,0.7446275353431702,10325000,0.134062,312.99523186683655,73233,413
0.22505179,3.0740232,-0.0026142667,32.56414310457883,0.151588,103500,241.23,0.011107196,0.4991856813430786,10350000,0.13446923,313.71408224105835,73470,414
0.20369792,3.0757115,-0.0027290462,33.32145034237838,0.168724,103750,247.35,0.012194796,0.46310222148895264,10375000,0.13425858,314.4389362335205,73688,415
0.105967,3.0776227,-0.0019206749,33.11900843175914,0.144092,104000,245.41,0.010295128,0.6015941202640533,10400000,0.13477667,315.15369749069214,68810,416
0.032458883,3.0761502,-0.0024868753,33.71477704658406,0.078812,104250,249.86,0.006497029,0.8139642924070358,10425000,0.13485554,315.88173508644104,73405,417
0.07332846,3.0703244,-0.001962983,33.37992375386588,0.13286799,104500,248.39,0.009723695,0.6926488280296326,10450000,0.13422832,316.57844853401184,72886,418
0.34456095,3.068769,-0.0016402485,31.49158239488679,0.128532,104750,234.53,0.009323208,0.39119380712509155,10475000,0.13389921,317.31836557388306,71417,419
0.138961,3.069334,-0.0019777631,33.20567326603943,0.088796005,105000,246.42,0.006761773,0.5585285723209381,10500000,0.13454525,318.0799973011017,67437,420
0.17796023,3.068887,-0.002233946,33.290556703969266,0.160612,105250,246.35,0.011945012,0.5466320812702179,10525000,0.13463445,318.8328719139099,72406,421
0.12642851,3.0662038,-0.0023537565,33.42207323042792,0.12203999,105500,247.83,0.009207175,0.5904864072799683,10550000,0.13450356,319.56740140914917,72551,422
0.06549187,3.0661778,-0.0020779879,33.73692143154662,0.10532,105750,248.93,0.008461877,0.7329151630401611,10575000,0.13533783,320.28851318359375,71382,423
0.21465945,3.0654082,-0.0024242073,32.610376660319304,0.12948799,106000,241.43,0.010731752,0.4774348735809326,10600000,0.13473849,321.00781655311584,74702,424
0.28017998,3.0620427,-0.0026067675,32.44365763179478,0.186068,106250,239.5,0.014599902,0.48315632343292236,10625000,0.13491537,321.71798062324524,71754,425
0.041017205,3.0581765,-0.0022325306,33.67741054264101,0.09113599,106500,248.8,0.006859316,0.8105435222387314,10650000,0.13530661,322.43250703811646,74548,426
0.06340458,3.053217,-0.0026858102,33.55067882049866,0.13054,106750,249.4,0.011276727,0.7572505623102188,10675000,0.13437909,323.1329872608185,74683,427
0.10570773,3.054185,-0.0022363248,33.402876641079786,0.13322,107000,245.87,0.010256146,0.6132042407989502,10700000,0.1357602,323.8248794078827,73145,428
0.0771578,3.0575566,-0.0015274002,33.37256047578616,0.104476,107250,246.97,0.007937723,0.6868642866611481,10725000,0.13509144,324.52249026298523,75340,429
0.27576992,3.0558574,-0.0026039246,32.99442487051274,0.171068,107500,244.23,0.013447182,0.4042621850967407,10750000,0.13465966,325.2370204925537,74149,430
0.18168731,3.0546024,-0.0022789778,33.149639854064006,0.173832,107750,244.57,0.0132268015,0.5064215958118439,10775000,0.13526556,325.92791962623596,75029,431
0.25207314,3.0564344,-0.0024872285,32.69962698225201,0.189432,108000,240.96,0.014084813,0.4092467427253723,10800000,0.13538411,326.64380836486816,75521,432
0.17116879,3.061668,-0.0032395385,33.47300729419872,0.153032,108250,247.58,0.011263138,0.5102492868900299,10825000,0.13472481,327.3851363658905,46978,433
0.06969279,3.0643947,-0.002271723,33.51259669349483,0.083636,108500,248.38,0.006527225,0.7306664288043976,10850000,0.13478085,328.39528822898865,71060,434
0.32435596,3.0617077,-0.001999941,31.6266184258867,0.132396,108750,234.14,0.010437628,0.3665834069252014,10875000,0.13490878,329.1510343551636,72197,435
0.11068966,3.0564923,-0.0025999364,33.14119136298599,0.096223995,109000,245.19,0.007147017,0.5827349424362183,10900000,0.13504174,329.86578941345215,72414,436
0.1774382,3.0507824,-0.002077081,32.671140711238095,0.12154801,109250,241.72,0.008731303,0.5083017945289612,10925000,0.13501526,330.5776710510254,73001,437
0.17369278,3.0465362,-0.002722935,32.99227998992163,0.154544,109500,244.11,0.011251043,0.5260294079780579,10950000,0.13485254,331.31915855407715,74668,438
0.26849246,3.044681,-0.001999389,31.826433182093897,0.14056,109750,236.38,0.010025299,0.45374661684036255,10975000,0.13428977,332.03574109077454,75485,439
0.110621616,3.0462348,-0.002663897,32.80895688942772,0.15494399,110000,243.05,0.011312136,0.6204826831817627,11000000,0.1349128,332.7347013950348,74796,440
0.13202412,3.0449908,-0.0032677099,33.67439283299144,0.14737199,110250,248.75,0.010867416,0.5695527493953705,11025000,0.13498086,333.48313093185425,73392,441
0.07112155,3.0429065,-0.0028909366,33.703553807197096,0.10319201,110500,249.47,0.007966123,0.698643147945404,11050000,0.13488819,334.20361042022705,75072,442
0.07650898,3.0415902,-0.00247596,33.68739729412511,0.11888401,110750,247.99,0.008571329,0.6841251850128174,11075000,0.13573499,334.8907947540283,75769,443
0.2536865,3.03906,-0.002258227,32.748044503789714,0.145584,111000,241.16,0.010417707,0.43258070945739746,11100000,0.13542911,335.6100101470947,74402,444
0.21174946,3.0380347,-0.0027585085,32.8933457901681,0.150144,111250,242.45,0.010670221,0.45432037115097046,11125000,0.13528472,336.3505308628082,74650,445
0.043081313,3.0370893,-0.0024346404,33.50496021965635,0.092507996,111500,247.58,0.0071026073,0.7794620543718338,11150000,0.13533382,337.0803301334381,75970,446
0.17015854,3.0326908,-0.0025013455,33.471453874746466,0.16410398,111750,246.23,0.011819246,0.5318131148815155,11175000,0.13557746,337.7677640914917,75769,447
0.098355964,3.026085,-0.003123768,33.64350180512381,0.144536,112000,248.76,0.010823807,0.6471664905548096,11200000,0.13493489,338.4494185447693,74073,448
0.11339414,3.02181,-0.0029779915,33.4025445560721,0.164308,112250,246.24,0.0124076065,0.5501561164855957,11225000,0.13552487,339.14101362228394,74212,449
0.23040378,3.0224805,-0.004475372,33.37693074725306,0.184888,112500,247.07,0.014967258,0.4742256999015808,11250000,0.13455655,339.8575668334961,72104,450
0.007443916,3.0240452,-0.003092027,33.676284672349574,0.075912,112750,250.0,0.005985052,0.9559900313615799,11275000,0.13470514,340.5589780807495,73950,451
0.040489145,3.0203319,-0.0012018293,33.70513385412924,0.10208,113000,249.05,0.007870387,0.7935312390327454,11300000,0.13529801,341.2672121524811,69024,452
0.24471211,3.0156994,-0.0024722074,32.568516425478755,0.141616,113250,241.99,0.010095114,0.4614564776420593,11325000,0.13417804,342.0391855239868,58059,453
0.19448802,3.0135891,-0.0027051778,32.98658888033496,0.118623994,113500,244.8,0.008862691,0.5178225636482239,11350000,0.13431332,342.8440463542938,63599,454
0.064547576,3.0144253,-0.0030507063,33.668948109655176,0.10030399,113750,249.06,0.0074158395,0.753642350435257,11375000,0.13503742,343.6288352012634,73242,455
0.16822627,3.0111756,-0.0032228597,33.06755281933641,0.117392,114000,245.39,0.008785722,0.6226993203163147,11400000,0.13442774,344.34476804733276,75215,456
0.13868037,3.0041678,-0.0025839382,33.15579003087129,0.124584004,114250,245.3,0.009391794,0.5757392346858978,11425000,0.13489768,345.03431463241577,71444,457
0.17755838,2.9983947,-0.0024010867,32.755955669682805,0.121948004,114500,244.07,0.009199657,0.5165162980556488,11450000,0.13393432,345.7424371242523,75020,458
0.19981913,2.99792,-0.0037620612,32.93566391268425,0.113632,114750,243.95,0.008321719,0.5509359836578369,11475000,0.1345385,346.4328565597534,73501,459
0.3584993,2.999036,-0.0021739074,31.906079000106256,0.18662001,115000,235.86,0.013797263,0.3748331665992737,11500000,0.1347952,347.15163946151733,72189,460
0.43709716,2.9979486,-0.0021129579,30.565073687157128,0.12847999,115250,227.37,0.009414369,0.38881003856658936,11525000,0.13424467,347.86413168907166,74253,461
0.14592966,2.994945,-0.002816096,32.901357345321884,0.12316401,115500,243.57,0.009178812,0.5354644954204559,11550000,0.13491267,348.5857832431793,73669,462
0.09821357,2.990072,-0.0023151399,33.47945990541817,0.099107996,115750,246.75,0.007619269,0.6639733612537384,11575000,0.13548394,349.2887191772461,72151,463
0.15767486,2.987439,-0.002936427,33.409590834649954,0.17746001,116000,246.51,0.012904587,0.5436379611492157,11600000,0.13511117,350.00291085243225,71384,464
0.14719673,2.9887533,-0.002534132,33.088729042552586,0.161564,116250,244.51,0.011793627,0.5676318407058716,11625000,0.13518716,350.74739480018616,69839,465
0.15175796,2.985507,-0.0020499977,33.27499685347779,0.173776,116500,244.98,0.013645557,0.5266965627670288,11650000,0.13557737,351.4946999549866,66242,466
0.04248078,2.9781861,-0.0019330574,33.87120393552461,0.11818,116750,249.69,0.0087378975,0.7895919382572174,11675000,0.13558921,352.29211711883545,68165,467
0.22456555,2.973784,-0.0036184837,32.87313865003933,0.18543601,117000,242.56,0.014495728,0.5182064473628998,11700000,0.13513698,353.0461914539337,73010,468
0.10503708,2.973332,-0.002948903,33.48578867084761,0.113928005,117250,247.98,0.009087627,0.7055415511131287,11725000,0.13467371,353.75389099121094,72094,469
0.079561815,2.9711678,-0.0020166556,33.34259048862921,0.10521201,117500,245.61,0.00814915,0.6592016816139221,11750000,0.13570489,354.5458722114563,72445,470
0.049157016,2.9673367,-0.0020472242,33.720128725348204,0.100896,117750,249.0,0.007649876,0.8228275328874588,11775000,0.1351637,355.2607364654541,73366,471
0.06880467,2.9625595,-0.0027732954,33.88517670452056,0.09653999,118000,249.48,0.007349287,0.7135435044765472,11800000,0.13570292,355.9716775417328,71030,472
0.10202272,2.9575763,-0.003099837,33.51245652830818,0.15225199,118250,247.05,0.011833293,0.6754577159881592,11825000,0.13533267,356.7025396823883,74685,473
0.19298074,2.956141,-0.0020486824,33.13694823737955,0.144676,118500,243.91,0.0106500145,0.528590977191925,11850000,0.13545161,357.45553159713745,71335,474
0.28357542,2.957251,-0.0021183947,32.11228700906402,0.14172,118750,236.14,0.01109392,0.5175398588180542,11875000,0.13566811,358.1845796108246,66750,475
0.07463044,2.9547205,-0.0027978078,33.653870762028525,0.10342,119000,247.14,0.007691332,0.6819189786911011,11900000,0.13606568,358.9785041809082,69249,476
0.12528291,2.94927,-0.00321605,33.40235332815599,0.16704,119250,245.92,0.012528583,0.6259566843509674,11925000,0.13560644,359.785035610199,71170,477
0.067925505,2.943481,-0.0035293158,33.86359290516353,0.12038,119500,249.37,0.008982693,0.7200697958469391,11950000,0.13555627,360.52769470214844,69550,478
0.21865198,2.9400585,-0.0018124746,32.92637648915668,0.14642,119750,241.64,0.010802131,0.4667569398880005,11975000,0.13601148,361.3100776672363,61130,479
0.23235448,2.9414332,-0.002860422,32.78239377388614,0.121804,120000,240.58,0.008933724,0.460787296295166,12000000,0.13604182,362.1032407283783,72415,480
0.26993957,2.943211,-0.0017193208,32.190397937157684,0.125272,120250,237.53,0.008997411,0.45841968059539795,12025000,0.13526979,362.834796667099,73535,481
0.09679522,2.9456124,-0.00223609,33.60551311225922,0.109212,120500,247.76,0.008094276,0.6580580472946167,12050000,0.13539705,363.57175636291504,70833,482
0.20145205,2.9479609,-0.0032573515,32.90677184525328,0.155976,120750,243.62,0.011705198,0.5070120990276337,12075000,0.13471763,364.3276126384735,74863,483
0.13064817,2.9491382,-0.0036045082,33.452618095087765,0.11334,121000,247.48,0.008506748,0.6042238473892212,12100000,0.13488658,365.0374131202698,72002,484
0.22053973,2.948796,-0.0021377068,32.75995707851699,0.16373602,121250,240.96,0.013338575,0.46252673864364624,12125000,0.13568616,365.75073981285095,75460,485
0.11300786,2.9487314,-0.0028753094,33.06821951891117,0.14725201,121500,244.16,0.011072497,0.6074647307395935,12150000,0.13535145,366.4749038219452,74034,486
0.18337686,2.9472375,-0.0029079374,33.07259565331129,0.18852401,121750,243.81,0.014277731,0.485313355922699,12175000,0.13539426,367.199077129364,70864,487
0.040800314,2.9468915,-0.0007648277,33.64197760757685,0.120051995,122000,248.45,0.009452747,0.7943037152290344,12200000,0.13540599,367.9351005554199,75698,488
0.040165305,2.9464157,-0.0014419314,33.89143340072929,0.12901202,122250,249.67,0.009714113,0.7823284566402435,12225000,0.135679,368.6466064453125,76262,489
0.14922658,2.9465852,-0.0026811517,33.282796782265066,0.12724401,122500,245.49,0.009183498,0.5177234411239624,12250000,0.13538961,369.38589310646057,74333,490
0.18324791,2.9462438,-0.002879906,33.32910863504949,0.158848,122750,244.75,0.011334521,0.458554208278656,12275000,0.13580827,370.09109115600586,76208,491
0.14609055,2.9427602,-0.0019980255,33.454238720581564,0.155732,123000,245.77,0.010971872,0.5390619039535522,12300000,0.13596372,370.7712895870209,73663,492
0.18357448,2.9401364,-0.0026878628,33.14889300619732,0.151768,123250,243.86,0.011131429,0.47863101959228516,12325000,0.1356802,371.4767279624939,73705,493
0.041487884,2.9394236,-0.002895365,33.75082266443263,0.130116,123500,249.31,0.010272572,0.781433492898941,12350000,0.13527662,372.16981410980225,75043,494
0.11535277,2.938674,-0.0024212017,33.77009057199292,0.170528,123750,248.12,0.0125729395,0.5657953917980194,12375000,0.13582994,372.89179944992065,73789,495
0.004209089,2.936948,-0.002378414,34.19831628006272,0.096356,124000,250.0,0.007286017,0.9713989868760109,12400000,0.13679326,373.6274962425232,74229,496
0.2178564,2.933683,-0.0031560373,33.33154488011903,0.12946,124250,245.07,0.009941568,0.49662095308303833,12425000,0.13559188,374.4081325531006,66219,497
0.080397524,2.9332056,-0.002060246,33.69161592660359,0.099264,124500,246.76,0.007698615,0.6631610989570618,12450000,0.1363788,375.27449202537537,63840,498
0.06671365,2.9310284,-0.0031335433,33.871251371665565,0.11646,124750,248.26,0.008939238,0.7140973806381226,12475000,0.13627663,376.13030219078064,74001,499
0.17011176,2.9282467,-0.0028416615,33.70349783844509,0.13463601,125000,246.3,0.010731736,0.5181263387203217,12500000,0.13656157,376.8584985733032,69091,500
0.33546606,2.9256856,-0.0013238842,32.06942439775565,0.080396,125250,235.01,0.006187332,0.3517005443572998,12525000,0.13601741,377.5954763889313,72875,501
0.17933813,2.9276664,-0.002586525,33.39882638565687,0.09627199,125500,244.35,0.007115484,0.482729971408844,12550000,0.1364329,378.3006167411804,73884,502
0.07890595,2.9275758,-0.0022028836,33.79330500019169,0.099924006,125750,247.19,0.007546046,0.6508187651634216,12575000,0.13660203,378.98650789260864,73590,503
0.04068368,2.9231098,-0.0023190076,33.795080584604,0.113235995,126000,247.72,0.008602306,0.7918747961521149,12600000,0.13637304,379.68526244163513,74125,504
0.21564035,2.9205818,-0.0016620716,32.8259746571639,0.095592,126250,241.18,0.0071979896,0.47355979681015015,12625000,0.13575713,380.39294505119324,75342,505
0.11256319,2.919973,-0.0032014865,34.072153159320585,0.13694799,126500,248.4,0.010373046,0.5864125788211823,12650000,0.1368518,381.0746715068817,74421,506
0.07680566,2.9183688,-0.00088166783,33.73191268739131,0.12512,126750,246.97,0.009348665,0.6798130571842194,12675000,0.13651441,381.76982140541077,73577,507
0.075069144,2.9190164,-0.0024376265,33.78333120126103,0.169636,127000,247.06,0.014241887,0.6613630056381226,12700000,0.13666297,382.4965410232544,70171,508
0.06952662,2.9197102,-0.0027520466,33.98678897118603,0.148052,127250,249.08,0.011445443,0.7043464481830597,12725000,0.13625214,383.24876070022583,65810,509
0.15266068,2.9208305,-0.0028652165,33.62357498728598,0.179164,127500,244.47,0.013517285,0.4823716878890991,12750000,0.13727377,384.00673246383667,73189,510
0.28194192,2.921945,-0.0026383481,32.96612546705666,0.17167199,127750,242.27,0.012654439,0.4144707918167114,12775000,0.13554887,384.69734048843384,76000,511
0.14678814,2.9201093,-0.0024901424,33.461859787778664,0.164912,128000,247.13,0.011717801,0.547536700963974,12800000,0.13503562,385.3741888999939,75243,512
0.018024078,2.9216332,-0.0021200024,33.7821485915882,0.095864,128250,249.42,0.007651354,0.9174705147743225,12825000,0.13539907,386.05774784088135,75045,513
0.087898165,2.9230304,-0.0035932097,33.815600056321344,0.10307201,128500,248.66,0.007859474,0.7260655760765076,12850000,0.13560633,386.73399114608765,75453,514
0.11274809,2.9260802,-0.0025207582,33.3882923646117,0.16761199,128750,245.81,0.012844252,0.5876041352748871,12875000,0.13570525,387.4056212902069,75154,515
0.07186578,2.927486,-0.0025827284,33.711322201265574,0.132004,129000,247.4,0.009665979,0.6923947334289551,12900000,0.13618132,388.1108286380768,75045,516
0.037395768,2.9248931,-0.0016488917,33.989931072316104,0.140468,129250,249.34,0.01064433,0.8109218627214432,12925000,0.13625424,388.7953305244446,75822,517
0.15274166,2.9214244,-0.0021187079,33.706041015081425,0.18491599,129500,246.79,0.015887218,0.5201423466205597,12950000,0.13619952,389.47927474975586,75231,518
0.079552636,2.9183044,-0.0013985495,33.96494259165251,0.152184,129750,248.72,0.011135017,0.6701782941818237,12975000,0.13644384,390.18734979629517,71355,519
0.2209506,2.914587,-0.0021480953,33.5584210397142,0.135452,130000,246.02,0.009901351,0.4407244920730591,13000000,0.13600884,390.88925099372864,73639,520
0.1667084,2.9113307,-0.0026755538,33.28807536642649,0.120812,130250,244.34,0.0087167015,0.5595470070838928,13025000,0.13599955,391.59643292427063,73259,521
0.12934794,2.9074044,-0.0024833088,33.42390175532273,0.11638,130500,244.36,0.008706104,0.6171875894069672,13050000,0.13639523,392.2942292690277,74026,522
0.30769742,2.904777,-0.002711772,33.16708133113308,0.12486,130750,243.17,0.009703437,0.4937623143196106,13075000,0.13577743,392.9934642314911,73679,523
0.10063634,2.904929,-0.0030467461,34.02543263799278,0.109688,131000,249.27,0.00824927,0.6193402409553528,13100000,0.13627504,393.7020092010498,72944,524
0.24072082,2.9052093,-0.002987402,33.421693506579686,0.168816,131250,245.17,0.012642203,0.4618435502052307,13125000,0.13564168,394.4169373512268,73551,525
0.043936014,2.9030826,-0.002452886,33.86403969332121,0.0948,131500,249.1,0.007179583,0.7939521372318268,13150000,0.13587448,395.12067008018494,74105,526
0.19514206,2.9014857,-0.0032321922,33.5547843836631,0.120848,131750,245.71,0.008946242,0.4979960322380066,13175000,0.1361382,395.8158173561096,73585,527
0.041941293,2.9036252,-0.0017717017,33.942645701953005,0.129092,132000,249.22,0.009628797,0.7897656112909317,13200000,0.13611524,396.5010869503021,75231,528
0.21010879,2.9024396,-0.0030162248,33.57042641415912,0.18192,132250,245.5,0.015387079,0.4740315079689026,13225000,0.13636445,397.1958737373352,71726,529
0.33710814,2.902425,-0.002354528,32.977511278843416,0.145804,132500,241.24,0.011176889,0.32517367601394653,13250000,0.13614541,397.90089654922485,75264,530
0.13953139,2.9026322,-0.002622851,33.75734158859297,0.14534399,132750,246.69,0.010698444,0.5788169205188751,13275000,0.13654488,398.58595299720764,71674,531
0.27118963,2.9016328,-0.0024287808,32.982999374643114,0.15153602,133000,241.05,0.011696323,0.4651888608932495,13300000,0.13637316,399.29907298088074,73967,532
0.1876065,2.90063,-0.0023842757,33.37141155062187,0.14855601,133250,244.11,0.010760527,0.47616875171661377,13325000,0.13638994,400.0205307006836,72634,533
0.17553042,2.9029887,-0.0039996086,33.58186672348515,0.159776,133500,245.75,0.011806589,0.4908512830734253,13350000,0.13641405,400.7221689224243,75193,534
