true_reward,total_timesteps,clipfrac,policy_entropy,serial_timesteps,explained_variance,approxkl,value_loss,fps,n_updates,ep_reward_mean,policy_loss,time_elapsed,ep_len_mean
-0.14016603,7525000,0.023524001,4.6669717,75250,0.9801892787218094,0.0028388978,1.2799551,54799,301,-0.07193865840512104,-0.0014137367,266.9704716205597,111.38
-0.12788412,7550000,0.035648,4.663377,75500,0.9841398671269417,0.0035168275,0.96304893,55712,302,-0.538492443621297,-0.0028351392,267.8019504547119,122.96
-0.108225614,7575000,0.031704,4.660988,75750,0.9770020712167025,0.0031705548,1.3493508,49486,303,0.00938501832703139,-0.0020189525,268.6244943141937,144.33
-0.12227271,7600000,0.02568,4.6602488,76000,0.9831939693540335,0.0029003683,1.0580695,46902,304,-0.3603366881948222,-0.0021352288,269.479389667511,126.73
-0.10751007,7625000,0.027728,4.6597815,76250,0.983817957341671,0.0030869967,0.9787676,53807,305,-0.07517445916435989,-0.0022102944,270.3822271823883,140.96
-0.11737331,7650000,0.027579999,4.6589518,76500,0.9817650243639946,0.0027544105,1.1367545,47411,306,-0.22943841095741163,-0.0019905432,271.2406120300293,135.56
-0.12545487,7675000,0.024263998,4.6546674,76750,0.9836439993232489,0.0028844632,1.052021,53842,307,-0.3280924046458404,-0.002167045,272.15075945854187,122.82
-0.10606496,7700000,0.035836,4.6460876,77000,0.9861220931634307,0.0034654099,0.8705076,54820,308,-0.12418845927720426,-0.002293942,272.9859845638275,140.63
-0.118826345,7725000,0.036408,4.6402698,77250,0.9750771317631006,0.0035260867,1.568192,54792,309,0.11667074738144947,-0.0023856729,273.8101177215576,131.31
-0.12385289,7750000,0.026028002,4.6383133,77500,0.9855569591745734,0.002978133,0.94548863,54717,310,0.009662394052983104,-0.003012764,274.6285662651062,118.99
-0.12591845,7775000,0.025468001,4.634038,77750,0.9803956430405378,0.002942056,1.2751551,48636,311,-0.024885942276247873,-0.0016170889,275.4408504962921,127.09
-0.10074029,7800000,0.036612,4.6303186,78000,0.9844437781721354,0.003529001,0.9176014,44384,312,-0.015057420026009823,-0.0021930311,276.3046963214874,144.12
-0.122508526,7825000,0.053683996,4.6254325,78250,0.9802188742905855,0.004574829,1.3301673,56017,313,0.09591803339515877,-0.0019611088,277.22094225883484,126.96
-0.12907454,7850000,0.024564,4.622101,78500,0.9802689775824547,0.002817164,1.2612829,55808,314,-0.1365729349102237,-0.0017766431,278.03279995918274,121.18
-0.121863194,7875000,0.029884001,4.6192255,78750,0.9827787820249796,0.003221944,1.1406891,48393,315,-0.12521373298811794,-0.0020624886,278.84447288513184,121.98
-0.11263384,7900000,0.039300002,4.615716,79000,0.9775937926024199,0.0038884797,1.3983531,53188,316,-0.1787046198506755,-0.0026030664,279.7211158275604,141.89
-0.12875634,7925000,0.026076,4.611396,79250,0.9871057886630297,0.0029648105,0.8688158,47766,317,-0.19896518008874864,-0.0025461311,280.58836555480957,115.88
-0.11646599,7950000,0.023356,4.603539,79500,0.9836527947336435,0.0028327375,1.0132003,50958,318,0.2588934520135433,-0.0017166719,281.4930958747864,128.79
-0.12095922,7975000,0.025479998,4.5954466,79750,0.9857940021902323,0.002868353,0.9040343,54236,319,-0.31704735404569645,-0.0018796206,282.352796792984,123.15
-0.12653804,8000000,0.027543997,4.586835,80000,0.9897122196853161,0.0031844862,0.68701464,53884,320,-0.2708343652793724,-0.002821486,283.17732071876526,114.76
-0.13254887,8025000,0.030008,4.576832,80250,0.985404746606946,0.00321338,0.9585241,53578,321,-0.2536369660968761,-0.0021156028,284.0356707572937,117.37
-0.10795938,8050000,0.03308,4.5682716,80500,0.9820572771131992,0.0035046872,1.1294415,53780,322,0.08468502455472589,-0.0016705602,284.8889834880829,138.05
-0.11247149,8075000,0.029428,4.5602336,80750,0.9836648795753717,0.0032435071,0.9957856,54732,323,-0.08665815750781819,-0.0025198925,285.7301757335663,135.31
-0.1122666,8100000,0.034168,4.5549726,81000,0.9870699606835842,0.0036244807,0.819886,54778,324,0.010065125691260163,-0.003048955,286.5586404800415,133.87
-0.12559713,8125000,0.028968,4.5472155,81250,0.9864720571786165,0.00312691,0.9003763,55324,325,-0.3191610007680174,-0.0024160577,287.3775796890259,123.5
-0.09825158,8150000,0.024832001,4.5432196,81500,0.9712279625236988,0.0028659897,1.7958691,41613,326,-0.04001577873312044,-0.0014062198,288.18765115737915,151.23
-0.11936493,8175000,0.030144,4.5412993,81750,0.9834505394101143,0.00312795,1.0511041,57098,327,-0.16967910879919146,-0.0018613201,289.143842458725,123.93
-0.11601331,8200000,0.02448,4.5343666,82000,0.9876934988424182,0.0026884489,0.8135735,55043,328,-0.1528428677244426,-0.0026049977,289.9370262622833,131.7
-0.100326374,8225000,0.025628,4.5251117,82250,0.9881584122776985,0.002961241,0.7340711,54557,329,-0.06304835069849975,-0.0024858466,290.75813841819763,148.76
-0.09604249,8250000,0.027560001,4.514284,82500,0.98397621139884,0.0029412382,0.96054494,48502,330,-0.3796735018089132,-0.0024091422,291.62273716926575,153.76
-0.102108836,8275000,0.026392002,4.5065956,82750,0.9820696748793125,0.0029053842,1.1035917,47948,331,0.15476615734621874,-0.0022829385,292.5162281990051,144.7
-0.111871526,8300000,0.029996002,4.4998884,83000,0.9835870321840048,0.003193828,1.0121689,57135,332,-0.20712755170432787,-0.0024934951,293.4110894203186,135.62
-0.11022613,8325000,0.052092005,4.494324,83250,0.9776176810264587,0.0045204526,1.398011,33154,333,-0.3674977424556596,-0.0018641237,294.2163918018341,138.41
-0.10292461,8350000,0.037756,4.4928474,83500,0.9736915901303291,0.0035883877,1.5054265,55235,334,0.10538006497326101,-0.001829011,295.3337571620941,143.02
-0.1129393,8375000,0.048064,4.4908566,83750,0.9723058976233006,0.00435719,1.6670654,57406,335,-0.522028318734771,-0.0007977005,296.16217517852783,137.39
-0.10374427,8400000,0.032468002,4.4883347,84000,0.9798008501529694,0.003247292,1.1602703,54892,336,-0.5018444972861664,-0.002593324,296.9493074417114,147.78
-0.117627196,8425000,0.042912003,4.485119,84250,0.9696150757372379,0.0040409327,1.8743073,48258,337,-0.14749604529470653,-0.0019266639,297.81420397758484,132.95
-0.10723996,8450000,0.017067999,4.478961,84500,0.9776425622403622,0.0021827347,1.3948791,51560,338,-0.19402037170058237,-0.0022565343,298.73213386535645,144.52
-0.09565794,8475000,0.029648,4.472569,84750,0.9828840009868145,0.0031761925,1.030504,52162,339,-0.10741317320986696,-0.0021322956,299.6726031303406,150.18
-0.10412448,8500000,0.058736004,4.4663434,85000,0.9741946067661047,0.0050050644,1.5676305,54019,340,-0.12216692187088313,-0.00067070744,300.58539628982544,147.87
-0.10808601,8525000,0.026431998,4.464053,85250,0.9621209725737572,0.003072022,2.2441163,53737,341,0.09313817062988847,-0.0015409918,301.46194529533386,141.19
-0.11512253,8550000,0.027192002,4.462329,85500,0.9664030894637108,0.0028286255,2.0687852,54047,342,-0.06150511603614575,-0.0012094863,302.29837131500244,134.92
-0.091038026,8575000,0.018208,4.46052,85750,0.9862836254760623,0.0023850168,0.8431444,50195,343,0.005811599422620475,-0.0016403137,303.1558201313019,154.66
-0.10594728,8600000,0.027520001,4.4563265,86000,0.9840442445129156,0.003016478,0.99357617,56780,344,-0.021405427665988554,-0.0025518544,304.0542845726013,141.33
-0.101758115,8625000,0.020924,4.4495525,86250,0.9785033445805311,0.0027606278,1.3167421,51446,345,-0.10805582260361689,-0.0014842402,304.8909685611725,146.82
-0.09318186,8650000,0.032928,4.4434156,86500,0.9803741276264191,0.003419355,1.1440008,50646,346,-0.05867689036351635,-0.0022409651,305.76167011260986,152.19
-0.101072825,8675000,0.023104,4.4344234,86750,0.9865332478657365,0.0028339853,0.84405625,53381,347,-0.12441192377553761,-0.0023159503,306.64413833618164,144.27
-0.101835504,8700000,0.034663998,4.426268,87000,0.9855767209082842,0.0036817142,0.89552975,53675,348,-0.627345027764673,-0.0028234336,307.49128341674805,145.57
-0.10436282,8725000,0.023963999,4.414789,87250,0.9868057575076818,0.0030534242,0.78535926,54246,349,-0.11322518510304462,-0.0016524683,308.334223985672,139.78
-0.08717215,8750000,0.026155999,4.4024057,87500,0.9893276356160641,0.0028742808,0.65816325,54213,350,-0.2639755697368469,-0.0016719537,309.18642568588257,154.52
-0.0969554,8775000,0.0382,4.3946047,87750,0.9717918112874031,0.003653257,1.6610258,51378,351,-0.21073387356771206,-0.0015850135,310.03784942626953,154.46
-0.08588832,8800000,0.018248,4.389512,88000,0.9849369656294584,0.0024232243,0.8736843,48660,352,-0.020676538563463964,-0.0019332229,310.95561695098877,159.02
-0.10870453,8825000,0.038723998,4.3870745,88250,0.9825660530477762,0.0037416492,1.1172249,54990,353,-0.2752640571250953,-0.001625642,311.8635890483856,136.12
-0.10151778,8850000,0.020004,4.383012,88500,0.9808122850954533,0.0027178074,1.1608213,53568,354,-0.630606369873862,-0.0016219986,312.68999552726746,145.45
-0.089401945,8875000,0.036272,4.3772483,88750,0.9828544203191996,0.0035962954,0.97870654,48809,355,-0.07877505332869304,-0.002236409,313.5322914123535,153.5
-0.097950056,8900000,0.039027996,4.369817,89000,0.9777652956545353,0.0038132467,1.3404886,54474,356,-0.20572150116884358,-0.0025880127,314.415002822876,146.59
-0.11401352,8925000,0.035804,4.362463,89250,0.9833817705512047,0.0036320097,1.0369844,51510,357,-0.5378760907506421,-0.0013909962,315.2831025123596,131.29
-0.10178175,8950000,0.026616002,4.3572316,89500,0.980609018355608,0.002952752,1.0934165,53496,358,-0.21348033533811303,-0.0022249336,316.1586973667145,141.85
-0.09259251,8975000,0.037188,4.352517,89750,0.9832604732364416,0.003794212,0.9865984,53338,359,-0.012624119119694797,-0.0023720239,317.022096157074,153.79
-0.10078329,9000000,0.030180002,4.34887,90000,0.9885587599128485,0.003371377,0.71258867,53719,360,-0.195885988514388,-0.0018638242,317.87957310676575,144.88
-0.10265025,9025000,0.036184,4.3480844,90250,0.9861999480053782,0.0036665616,0.8611118,47289,361,-0.06924809214557172,-0.0020749501,318.75068163871765,146.34
-0.0943089,9050000,0.040211998,4.34339,90500,0.9795508328825235,0.003960317,1.1471741,51040,362,-0.16017082878667452,-0.0024892539,319.70455980300903,149.75
-0.082503356,9075000,0.019116001,4.335205,90750,0.9789856839925051,0.002517196,1.230328,49595,363,-0.18680649412577283,-0.0017990477,320.5777027606964,163.77
-0.07932582,9100000,0.034624,4.328779,91000,0.981162654235959,0.0035356402,1.112976,54260,364,-0.01773488258736393,-0.0017232972,321.47187781333923,168.48
-0.08134447,9125000,0.026540002,4.3274636,91250,0.9846374560147524,0.003021539,0.8582792,52575,365,0.22396296769451937,-0.0023511974,322.3132674694061,159.9
-0.08571869,9150000,0.035556,4.3226676,91500,0.9863448347896338,0.0035510685,0.75989157,54633,366,0.10807212717948061,-0.002890978,323.1618432998657,159.42
-0.0892709,9175000,0.038239997,4.314949,91750,0.9805736429989338,0.0035429294,1.0667112,54342,367,0.029455510011746924,-0.0022309918,324.01832270622253,153.9
-0.07389652,9200000,0.034392,4.3082504,92000,0.9772715754806995,0.003411973,1.2165827,54048,368,-0.11783192453218874,-0.0018361777,324.8681433200836,169.1
-0.072444774,9225000,0.038836,4.300085,92250,0.9792571850121021,0.003898713,1.1107814,53565,369,-0.2914364097771272,-0.0024818925,325.705766916275,173.5
-0.07542235,9250000,0.028724,4.294192,92500,0.9863208569586277,0.0031784344,0.7546896,53606,370,0.08533008001647431,-0.0016210036,326.5505995750427,166.11
-0.07472258,9275000,0.034199998,4.2886686,92750,0.9828749801963568,0.003601505,0.9693309,52795,371,-0.08516066943230044,-0.002140316,327.41795206069946,168.03
-0.069682494,9300000,0.026284,4.2827935,93000,0.9842872563749552,0.0028853102,0.85516053,53799,372,-0.2138390838896254,-0.0022690098,328.2852692604065,175.8
-0.0722401,9325000,0.022219999,4.2747674,93250,0.9893002649769187,0.002517738,0.6086123,54588,373,0.36440044683954625,-0.0023659687,329.13753390312195,168.6
-0.06118837,9350000,0.027616,4.270788,93500,0.9809579402208328,0.0029892528,1.0364606,54452,374,0.11208563973997684,-0.0021103513,329.98431301116943,182.97
-0.054024283,9375000,0.033992,4.2687125,93750,0.9813755247741938,0.0034117238,0.8944851,54194,375,-0.21792754222449617,-0.0021002558,330.8428671360016,189.72
-0.086781956,9400000,0.026995998,4.26536,94000,0.9788926783949137,0.0029879743,1.137372,52961,376,-0.04620925634881985,-0.0022509065,331.71990728378296,155.65
-0.04206839,9425000,0.028716002,4.2604513,94250,0.9787905383855104,0.00314444,0.9468811,56570,377,0.17647641105001127,-0.0009546226,332.5829019546509,202.22
-0.059738003,9450000,0.024508001,4.2548265,94500,0.9896825216710567,0.0029818844,0.54013574,52614,378,0.22770187786202428,-0.0019720462,333.44473123550415,181.81
-0.071284086,9475000,0.029071998,4.2497296,94750,0.9838701970875263,0.0029799596,0.87593985,52758,379,-0.34478256905158333,-0.002244853,334.3276364803314,169.29
-0.060187418,9500000,0.038636,4.245542,95000,0.9846082106232643,0.0038784537,0.8127761,47356,380,-0.24837883803993235,-0.0024911598,335.21831464767456,185.44
-0.06021011,9525000,0.0409,4.2372384,95250,0.9877067394554615,0.004017909,0.62040794,55304,381,0.0674879648650392,-0.0023723827,336.14007687568665,184.08
-0.05445813,9550000,0.02854,4.2332625,95500,0.9831385593861341,0.003283544,0.8084304,54969,382,0.30236329084146574,-0.0014168586,336.9823236465454,188.96
-0.0452686,9575000,0.029943999,4.230067,95750,0.9861908704042435,0.0032550916,0.6972298,54694,383,0.5242290939492227,-0.0021421837,337.8234884738922,196.75
-0.05216834,9600000,0.03818,4.2246504,96000,0.9840313959866762,0.0038548931,0.7453971,53290,384,0.33161097198275113,-0.0028813072,338.67611718177795,190.02
-0.04865695,9625000,0.043483995,4.217038,96250,0.9830863978713751,0.0041603115,0.78265584,53465,385,-0.2432522826522677,-0.0027933312,339.5158815383911,197.57
-0.045723695,9650000,0.055592,4.2117405,96500,0.9769038800150156,0.0048501072,1.0098997,53264,386,0.023310755519867145,-0.0025605988,340.3812310695648,197.91
-0.04075467,9675000,0.041296,4.2083287,96750,0.9727746620774269,0.0040017995,1.1495669,54597,387,0.13475050401862063,-0.001899624,341.2455310821533,205.8
-0.029807402,9700000,0.035499997,4.204711,97000,0.980142317712307,0.0037267613,0.7827044,55237,388,0.39670398114051236,-0.0025831405,342.08524346351624,214.55
-0.067148566,9725000,0.018035999,4.19761,97250,0.9760974161326885,0.0021115078,1.1940844,54651,389,0.15791021436135338,-0.0018319001,342.9118208885193,179.09
-0.054395348,9750000,0.015704,4.1931815,97500,0.9588392749428749,0.0021795188,1.9254599,55432,390,-0.2013352982986396,-0.0007143197,343.74894618988037,195.74
-0.044908125,9775000,0.03566,4.190779,97750,0.9711167197674513,0.0035589673,1.275054,55394,391,0.16699919393912296,-0.0025134727,344.58666038513184,201.98
-0.03239487,9800000,0.037972,4.187791,98000,0.9827056061476469,0.0035876494,0.7106463,55684,392,0.5271443920761887,-0.0023786144,345.4298439025879,211.92
-0.043802477,9825000,0.050564002,4.1830583,98250,0.980034600943327,0.0046026255,0.93715495,54548,393,0.2426014282346253,-0.0022686697,346.27375197410583,202.57
-0.04385074,9850000,0.037228,4.1775436,98500,0.9676215425133705,0.0037864503,1.403472,56213,394,0.3251325514540543,-0.0008953082,347.12770795822144,202.63
-0.040544435,9875000,0.041959997,4.171915,98750,0.9835051205009222,0.0039051052,0.70323575,56062,395,0.2457404748463682,-0.0026965863,347.96505880355835,205.87
-0.03704437,9900000,0.046103995,4.167347,99000,0.9759191572666168,0.0042462396,0.9306043,54345,396,0.09137017671921739,-0.0023118523,348.8133535385132,209.89
-0.029877802,9925000,0.030548,4.1623387,99250,0.9829032626003027,0.0034016315,0.6973845,55949,397,-0.06330336720084949,-0.0021511125,349.68021059036255,219.42
-0.041220505,9950000,0.027324,4.15499,99500,0.979364113882184,0.003213962,0.9481753,54694,398,-0.10142613244040632,-0.0019306124,350.54519844055176,207.24
-0.033944286,9975000,0.02716,4.1497283,99750,0.9815026875585318,0.0029158287,0.73168623,55946,399,-0.11489206443291891,-0.002235371,351.41050148010254,213.89
-0.03465647,10000000,0.043196,4.142102,100000,0.9810104053467512,0.0042279516,0.83945704,55890,400,0.23410724647984352,-0.0020886925,352.2445080280304,211.95
-0.034751136,10025000,0.034596,4.1386952,100250,0.9814370963722467,0.0036573894,0.699245,54288,401,-0.14876491861978594,-0.0026866395,353.08266973495483,213.99
-0.026373738,10050000,0.033056,4.137324,100500,0.9812691416591406,0.0033664382,0.69115067,55030,402,-0.14482717128171316,-0.0020593076,353.9342911243439,223.09
-0.04653414,10075000,0.031043997,4.1338487,100750,0.9765163399279118,0.0032482117,1.0208275,54222,403,0.029214018952553714,-0.0022488437,354.7706780433655,196.92
-0.030675588,10100000,0.029199999,4.133155,101000,0.9833992291241884,0.0031369526,0.63459915,53017,404,0.22062716674025523,-0.0019215096,355.62892842292786,214.3
-0.022135142,10125000,0.04316,4.1300664,101250,0.9825450796633959,0.0040762676,0.6622508,53970,405,0.38997953657534323,-0.0021613277,356.470365524292,224.47
-0.027615793,10150000,0.022544,4.1280675,101500,0.9505808278918266,0.002834205,1.5054585,55264,406,0.09980862436066446,-0.0010532137,357.30042839050293,223.72
-0.03255038,10175000,0.038936,4.1266155,101750,0.9728607051074505,0.003910184,0.96709955,52848,407,-0.3366928093676731,-0.002505613,358.1200051307678,219.49
-0.03280631,10200000,0.035391998,4.121181,102000,0.9717652834951878,0.0036162194,1.0474693,49912,408,-0.03158939829385645,-0.0015854102,358.95770287513733,215.83
-0.017336681,10225000,0.030732,4.116131,102250,0.9740356635302305,0.0033497196,0.78827834,56502,409,-0.3159074779218986,-0.0017767155,359.80991888046265,232.67
-0.023700574,10250000,0.03238,4.113484,102500,0.9792712591588497,0.0033338736,0.638996,55948,410,-0.37305823982600556,-0.0024007165,360.62110447883606,229.2
-0.022556921,10275000,0.022268001,4.1113763,102750,0.9810882061719894,0.0029693695,0.5534433,54132,411,-0.21838580449537404,-0.0015365347,361.43419337272644,227.35
-0.02810826,10300000,0.050936002,4.103996,103000,0.9561074674129486,0.004430767,1.371997,51795,412,0.02986955488149533,-0.0013409884,362.25725650787354,222.99
-0.029921655,10325000,0.046199996,4.1006517,103250,0.9423233456909657,0.004246744,1.5843083,54739,413,-0.24895468035177942,-0.0020349666,363.10692405700684,222.85
-0.025121225,10350000,0.035012,4.099137,103500,0.9731618855148554,0.0034140875,0.8150012,34131,414,-0.2930769981264551,-0.0022709635,363.9348258972168,223.82
-0.021798424,10375000,0.027636,4.0936646,103750,0.9743870012462139,0.003034192,0.8255337,55333,415,-0.5269878147237709,-0.0018569482,365.03021001815796,228.13
-0.033201415,10400000,0.040599998,4.0869207,104000,0.9489197544753551,0.0038720698,1.7323618,46761,416,-0.20360917301710516,-0.0017842113,365.8757665157318,218.01
-0.03896087,10425000,0.033272002,4.0842977,104250,0.9584207385778427,0.0034127403,1.349049,50668,417,-0.26739392195962863,-0.0021398473,366.77914094924927,212.92
-0.016439762,10450000,0.034388,4.0834856,104500,0.9649200849235058,0.0034288368,0.87118787,56157,418,-0.6102178494588947,-0.0009801997,367.6322410106659,236.07
-0.014889169,10475000,0.033896,4.082009,104750,0.960375938564539,0.0034540906,0.9114525,53359,419,-0.31364648720068644,-0.0016373309,368.43373346328735,236.22
-0.02249375,10500000,0.022304,4.0801244,105000,0.9679776094853878,0.0024436363,0.9098833,40709,420,-0.6753785223246086,-0.0017248366,369.26898980140686,230.97
-0.019713273,10525000,0.032324,4.07946,105250,0.9555092640221119,0.0034180111,1.086056,45657,421,-0.38560888764500845,-0.0017421755,370.23580598831177,233.2
-0.019869288,10550000,0.046132002,4.0767374,105500,0.9587363749742508,0.0042322855,1.0367157,55568,422,-0.880097882656242,-0.0026780514,371.1422619819641,235.59
-0.013575538,10575000,0.047144,4.0695763,105750,0.9557003378868103,0.0043392377,0.7362514,56138,423,-0.9632344742453506,-0.0023374446,371.94191312789917,240.01
-0.020727979,10600000,0.056308,4.060108,106000,0.9456256590783596,0.004880735,1.2974342,48654,424,-0.7028818705887943,-0.0015136913,372.7410731315613,231.58
-0.016231392,10625000,0.035036005,4.0542326,106250,0.929506927728653,0.003629716,1.0951505,42376,425,-0.5893661647221077,-0.0020829323,373.61850571632385,237.09
-0.013513368,10650000,0.034692,4.0511026,106500,0.9723556898534298,0.0034818246,0.58329,38046,426,-0.40600039071568944,-0.0018873394,374.56759572029114,237.61
-0.01682457,10675000,0.043736003,4.04842,106750,0.9610852636396885,0.0040763584,0.8399218,53853,427,-0.26428913815257377,-0.0010084982,375.57595682144165,234.2
-0.015579644,10700000,0.037488,4.045933,107000,0.9636549353599548,0.0038442567,0.70865214,55051,428,-0.3526038538400996,-0.002506574,376.3927900791168,234.81
-0.01610108,10725000,0.025480002,4.0398793,107250,0.947181936353445,0.0031109813,0.9937622,54073,429,-0.46916041626122706,-0.0017175619,377.19996333122253,237.44
-0.023058278,10750000,0.034428,4.033496,107500,0.9532259628176689,0.003375591,1.1984028,55870,430,-0.8026269275832334,-0.0017510287,378.0239632129669,230.73
-0.005039652,10775000,0.021564001,4.0253525,107750,0.9746791254729033,0.002513293,0.38189614,54972,431,-0.27189666068871077,-0.0015837757,378.84985423088074,245.66
-0.012851792,10800000,0.044932,4.013692,108000,0.9596229940652847,0.004103376,0.72427446,49983,432,-0.08300452978192424,-0.002346653,379.6639447212219,238.46
-0.010844775,10825000,0.026027998,4.004924,108250,0.9805993866175413,0.0032632959,0.33280146,55117,433,-0.6955757505115246,-0.0020688642,380.5150468349457,242.42
-0.018270789,10850000,0.019452,3.99548,108500,0.9052971452474594,0.002432311,1.5169029,55477,434,-0.4356773603920228,-0.00064123434,381.3296070098877,237.13
-0.015970947,10875000,0.03506,3.9887683,108750,0.9623630344867706,0.0036280036,0.65724504,48327,435,-0.5165646653755581,-0.0016670044,382.14644718170166,236.18
-0.019854348,10900000,0.052411996,3.9828727,109000,0.9259970113635063,0.0046489695,1.3391129,50668,436,-0.43262779619781383,6.104352e-05,383.0248272418976,234.3
-0.01846162,10925000,0.02304,3.9791508,109250,0.9275367707014084,0.0026740883,1.3711054,46453,437,-0.2472670619417795,-0.0012394753,383.8819043636322,231.68
-0.021081658,10950000,0.097564004,3.9784908,109500,0.901827022433281,0.007694612,1.7880001,47307,438,-0.9049360135327106,-0.000666699,384.78185176849365,233.23
-0.018292582,10975000,0.051643997,3.9782062,109750,0.9264988750219345,0.0046208045,1.2368988,56214,439,-0.519027229321984,-0.0013722726,385.67601442337036,234.28
-0.019400446,11000000,0.057671994,3.9770494,110000,0.9288181811571121,0.0049535334,1.5818617,53639,440,-0.3510171669722956,-0.0017577077,386.4760272502899,235.44
-0.0049800277,11025000,0.028512001,3.974685,110250,0.985284011811018,0.0031634427,0.26216248,53859,441,-0.2601560457851258,-0.001957401,387.3278913497925,245.01
-0.017938986,11050000,0.048164003,3.966447,110500,0.9280123114585876,0.0042984844,1.341717,56126,442,-0.4476259830747881,-0.0014294653,388.1625711917877,234.99
-0.014431313,11075000,0.036848,3.964625,110750,0.9628739319741726,0.003655988,0.73298585,53229,443,-0.11703473103224155,-0.0017947152,388.9787850379944,236.59
-0.0063283807,11100000,0.045392,3.9632535,111000,0.9784480687230825,0.004326866,0.32529202,55989,444,-0.5571724068347215,-0.0027928937,389.814777135849,245.71
-0.011734971,11125000,0.062975995,3.9533641,111250,0.9395994916558266,0.0053273337,0.8066241,55385,445,-0.4663825967403979,-0.0005143775,390.6186435222626,241.42
-0.0039011817,11150000,0.047351997,3.9450119,111500,0.9724405817687511,0.004299895,0.3155102,52918,446,-0.5329262618292802,-0.0029276472,391.4336323738098,247.54
-0.017328355,11175000,0.066472,3.9328418,111750,0.9272229075431824,0.005433239,1.2280312,57207,447,-0.4203748528198253,-0.0016462539,392.26531744003296,234.66
-0.0074752634,11200000,0.037336,3.9231567,112000,0.9645994380116463,0.0037844696,0.5136708,54280,448,-0.7875874772563725,-0.0016596792,393.0603370666504,247.18
-0.008062527,11225000,0.029728001,3.9132962,112250,0.9672073610126972,0.0030661798,0.43727905,52933,449,-0.5628822625515986,-0.0014185675,393.87544465065,243.82
-0.012523045,11250000,0.030203998,3.9011872,112500,0.9524329230189323,0.003235615,0.6068276,56508,450,-0.49879373334806587,-0.0019171361,394.7088658809662,239.76
-0.0084204655,11275000,0.024808,3.8944411,112750,0.9471554607152939,0.003036586,0.7116426,47122,451,-0.14371900049873915,-0.0009913658,395.51521253585815,242.07
-0.005552195,11300000,0.038088,3.8906047,113000,0.9750782959163189,0.003796488,0.2951042,53621,452,-0.42589822672668587,-0.0022205156,396.41552996635437,245.39
-0.009372197,11325000,0.076448,3.8854725,113250,0.9568406045436859,0.0060500344,0.60003436,49889,453,-0.888871423686191,-0.0019628096,397.2584273815155,243.56
-0.011755942,11350000,0.042743996,3.883046,113500,0.9315946102142334,0.0040825177,0.9120113,48016,454,-0.496050012686095,-0.002165011,398.1236662864685,240.79
-0.010962873,11375000,0.054308005,3.8809116,113750,0.9171663820743561,0.0048453896,1.0267276,56359,455,-0.7029779064587751,-0.00083465996,399.0057554244995,244.75
-0.0065159276,11400000,0.04898,3.8799348,114000,0.9432528987526894,0.004404375,0.6306508,55711,456,-0.6486880369166005,-0.0021896865,399.8005893230438,246.48
-0.0112631265,11425000,0.041051995,3.8735504,114250,0.826366513967514,0.0039488757,1.6314094,56088,457,-0.3571602834433293,-0.0015251958,400.60884189605713,240.59
-0.010093376,11450000,0.054936003,3.8657906,114500,0.9161557406187057,0.0047907038,0.85450333,40700,458,-0.49640564835715734,-0.0017174892,401.40802121162415,242.34
-0.009687752,11475000,0.050452,3.8656292,114750,0.8726387768983841,0.0047103786,0.99389184,47950,459,-0.45401741919518185,-0.0011601264,402.3758614063263,242.95
-0.0067318133,11500000,0.042940002,3.8620853,115000,0.940573263913393,0.0041150255,0.5008287,57353,460,-0.6478495218592724,-0.001434304,403.25222539901733,245.3
-0.012062233,11525000,0.063724,3.8564172,115250,0.9055828750133514,0.005408181,0.9749203,34265,461,-0.48107046752339955,-0.00198889,404.04796504974365,241.08
-0.007535618,11550000,0.081924,3.8542855,115500,0.8898333311080933,0.0064527183,0.9660115,55771,462,-0.44413292489556255,-0.0020999634,405.141144990921,245.08
-0.010007876,11575000,0.042156003,3.8538976,115750,0.878328412771225,0.0040176734,1.1848338,50892,463,-0.4876635952599145,-0.0016659095,405.93531680107117,245.19
-0.003761943,11600000,0.04214,3.8508878,116000,0.9531708844006062,0.0039860816,0.3871469,54590,464,-0.4571896899137047,-0.001671154,406.8039650917053,248.04
-0.0036766857,11625000,0.037695996,3.8476086,116250,0.9246498346328735,0.0038470912,0.43016014,55908,465,-0.3780585725846868,-0.0016764378,407.6243841648102,248.38
-0.0022439042,11650000,0.033136,3.8422608,116500,0.9781738128513098,0.003269758,0.13862893,34696,466,-0.5609760632682516,-0.0014365531,408.43715047836304,250.0
-0.011702698,11675000,0.117079996,3.8368278,116750,0.7942745089530945,0.008638551,1.4274349,55322,467,-0.4739487822861463,-0.0025848453,409.50641226768494,243.35
-0.004830297,11700000,0.045568,3.8333092,117000,0.9505267217755318,0.004167041,0.21182033,56108,468,-0.7707248417746644,-0.0013483079,410.3095293045044,247.53
-0.0018999877,11725000,0.029148001,3.8280368,117250,0.9750477224588394,0.0033462245,0.10133286,55364,469,-0.4749968345109011,-0.0020700004,411.1153030395508,250.0
-0.0027493986,11750000,0.029736001,3.8190053,117500,0.8869574293494225,0.0032204525,0.37523973,47970,470,-0.15975997756749494,-0.001173843,411.91600275039673,248.5
-0.0042561535,11775000,0.041004,3.8113964,117750,0.8951981291174889,0.0038978097,0.55778813,56156,471,-0.10593195316219095,-0.0025303583,412.78432607650757,248.05
