approxkl,value_loss,n_updates,clipfrac,fps,policy_loss,ep_len_mean,true_reward,explained_variance,total_timesteps,serial_timesteps,policy_entropy,ep_reward_mean,time_elapsed
0.01434983,0.538582,292,0.18857999,54417,0.0043261694,244.84,0.05939767,0.9547160230576992,7300000,73000,-1.7206202,15.152521478332856,249.54617547988892
0.005217512,0.62378037,293,0.061876,55094,-0.0016671972,246.9,0.065146625,0.939668670296669,7325000,73250,-1.7230227,16.596536879174547,250.3436918258667
0.03376259,0.801023,294,0.300104,54746,0.012388659,237.64,0.06292125,0.9344978556036949,7350000,73500,-1.7284797,16.422896296365654,251.13253617286682
0.007698907,0.7739712,295,0.099264,56238,-0.00072927476,240.86,0.06265552,0.9220420867204666,7375000,73750,-1.7309053,15.985635720137543,251.92844700813293
0.017629849,1.1419637,296,0.18969199,49687,0.005561476,236.49,0.058759823,0.9025501757860184,7400000,74000,-1.7364085,15.310796051710787,252.7115569114685
0.013874273,0.7454014,297,0.17580798,45301,0.003908628,241.23,0.06355602,0.9424774646759033,7425000,74250,-1.7412386,16.349218147989994,253.5612862110138
0.0060400357,0.74451977,298,0.075868,54334,-0.0009466475,242.11,0.061862748,0.925998367369175,7450000,74500,-1.7438313,15.902725421953564,254.4538130760193
0.005811787,0.835351,299,0.06927999,55230,-0.0011813982,240.42,0.060220532,0.9295255914330482,7475000,74750,-1.7455269,15.751645570853944,255.25790739059448
0.007603973,1.0924501,300,0.098684,53677,-0.0002783243,239.05,0.061538678,0.8909178227186203,7500000,75000,-1.7454193,15.996198073836567,256.05539560317993
0.0067438493,0.9290782,301,0.08528,50115,-0.0004960671,241.71,0.062635556,0.913652703166008,7525000,75250,-1.7443287,16.119887357556145,256.87684869766235
0.012017152,1.2096465,302,0.155476,52893,0.002257454,233.53,0.05558365,0.9076343923807144,7550000,75500,-1.747497,14.559372574823938,257.72595977783203
0.0055664363,1.2523266,303,0.067308,54465,-0.0008677643,237.36,0.061939437,0.867003783583641,7575000,75750,-1.7513483,15.988248689970787,258.54651951789856
0.004697016,0.6107179,304,0.052344,54996,-0.0018487133,245.14,0.06600432,0.9289180710911751,7600000,76000,-1.754698,16.63366835947847,259.3535144329071
0.018864442,0.42974687,305,0.234216,54669,0.007043086,250.0,0.06341739,0.9448413923382759,7625000,76250,-1.7561966,15.854347547272337,260.16027545928955
0.04088396,0.60440516,306,0.36274,53485,0.017120406,247.79,0.06054434,0.9355650469660759,7650000,76500,-1.7570413,15.133317488735884,260.96554827690125
0.05343907,0.95365715,307,0.40278,50441,0.020928698,239.01,0.058181327,0.9101748540997505,7675000,76750,-1.758672,15.080906513772433,261.77555799484253
0.009545756,1.1418182,308,0.12046001,49581,0.00094023783,236.71,0.059267692,0.8935214430093765,7700000,77000,-1.759628,15.329374428973534,262.60514283180237
0.010113653,0.9371768,309,0.118852004,52312,0.0014981052,240.48,0.060756333,0.9113303199410439,7725000,77250,-1.7628864,15.286509122235366,263.4563875198364
0.008491369,1.2437792,310,0.110268,54065,0.0004505772,231.9,0.05977157,0.8980791494250298,7750000,77500,-1.7674898,15.911374715166167,264.2793917655945
0.005870247,1.3524966,311,0.072212,53681,-0.0017048102,231.7,0.054423995,0.8500547260046005,7775000,77750,-1.7702382,14.205380167175317,265.09997725486755
0.0051946985,1.240382,312,0.060219996,49520,-0.0007554501,239.49,0.05964914,0.8783607184886932,7800000,78000,-1.7691057,15.855293131662766,265.89915347099304
0.004835046,0.9877342,313,0.053604,54865,-0.0021273184,237.32,0.054096065,0.9149841293692589,7825000,78250,-1.7657884,14.265716372372408,266.74720072746277
0.005758985,1.9619875,314,0.06988,55008,-0.0013935784,225.03,0.05734666,0.7801305949687958,7850000,78500,-1.7631009,14.883486661305652,267.54212260246277
0.008882642,1.1009796,315,0.113564,55452,-0.0002329238,237.82,0.059365314,0.8771744817495346,7875000,78750,-1.763113,15.55199878858868,268.33247685432434
0.008645602,1.3514681,316,0.115623996,54572,-0.0008257907,235.34,0.05443957,0.8544147163629532,7900000,79000,-1.763943,14.489600297229991,269.12517976760864
0.011806667,1.2987418,317,0.159116,54639,0.0019975803,238.27,0.06079985,0.8535348027944565,7925000,79250,-1.7645992,15.618582968321608,269.9333906173706
0.0044069956,1.6901665,318,0.045932,54253,-0.0018740445,226.52,0.05522739,0.8312026262283325,7950000,79500,-1.767675,14.760691607175396,270.7361786365509
0.004054934,1.0817394,319,0.042923998,55204,-0.0015279693,240.78,0.06514458,0.8587461411952972,7975000,79750,-1.7697079,16.405273791421788,271.5303349494934
0.0048719076,1.3493166,320,0.055299997,55745,-0.002028517,236.64,0.05709972,0.8446865975856781,8000000,80000,-1.7716324,15.076747033798892,272.3259618282318
0.004596392,1.6505197,321,0.049268,51131,-0.0015012651,229.3,0.05447674,0.8340117335319519,8025000,80250,-1.7751449,14.472501633406951,273.11417031288147
0.015160894,0.7144733,322,0.191508,55401,0.0045395596,245.55,0.06415523,0.8965116813778877,8050000,80500,-1.7766403,16.133574022025822,273.94209265708923
0.0056273993,1.9394684,323,0.067123994,55095,-0.0010778649,229.85,0.05962332,0.8092791736125946,8075000,80750,-1.7776747,15.168416620616336,274.7427077293396
0.0060194945,1.615432,324,0.07434,47282,-0.0010276127,230.76,0.05157899,0.8525622934103012,8100000,81000,-1.7776028,13.914236367643971,275.53397607803345
0.0054072062,1.0637836,325,0.065712,53882,-0.0018221589,237.82,0.056373764,0.9052203223109245,8125000,81250,-1.777972,15.06073515850865,276.40044236183167
0.006185868,1.6170238,326,0.07673599,53137,-0.0019350958,232.73,0.059502568,0.8497736006975174,8150000,81500,-1.7788366,15.621866012761856,277.20327854156494
0.0067663738,1.1684355,327,0.08772399,50121,-0.0015606734,238.06,0.054645415,0.8876111805438995,8175000,81750,-1.7777326,14.472278147328762,278.0143051147461
0.004539133,1.41258,328,0.050576,48053,-0.0014904107,231.43,0.055463754,0.8593187183141708,8200000,82000,-1.7750661,14.869741231810657,278.8439838886261
0.0047771716,1.2151514,329,0.055535994,52936,-0.002306868,233.33,0.05884033,0.8909236565232277,8225000,82250,-1.7772665,15.496706366078534,279.69856095314026
0.0045849886,1.0327618,330,0.049788,52759,-0.0009967568,241.91,0.06120159,0.8719654083251953,8250000,82500,-1.7794479,15.698961414806837,280.52365136146545
0.005233076,1.0117859,331,0.062624,53388,-0.0019120931,237.0,0.06283173,0.8964445814490318,8275000,82750,-1.7844436,16.312157361598366,281.34151005744934
0.005405709,1.0613225,332,0.064296,54567,-0.0013639729,241.13,0.058940306,0.8916103094816208,8300000,83000,-1.7916749,15.433222848734367,282.15264439582825
0.0071615055,1.4825927,333,0.091136,55036,-0.00014594974,231.84,0.055690605,0.8634824752807617,8325000,83250,-1.7933537,14.6126035669049,282.9477481842041
0.004740487,1.8069283,334,0.053632002,53510,-0.0013519323,231.86,0.052470308,0.7814005464315414,8350000,83500,-1.7930584,13.879118334264495,283.7415065765381
0.00574864,1.354045,335,0.070916,52639,-0.0020185262,235.75,0.05751325,0.8473513871431351,8375000,83750,-1.7951349,14.97539347697612,284.5485110282898
0.0063679246,1.3575346,336,0.07904801,45619,-0.0017034415,230.97,0.053829577,0.8659424781799316,8400000,84000,-1.7964647,14.568943133068569,285.36320519447327
0.0050522173,1.1401861,337,0.058436,54625,-0.0018708317,229.4,0.054602724,0.8891139477491379,8425000,84250,-1.7949669,14.52467799714661,286.2494316101074
0.006204101,1.0285417,338,0.07680799,56417,-0.00093912845,235.86,0.057424437,0.9073962867259979,8450000,84500,-1.7964985,15.185777085416047,287.0497508049011
0.005499809,0.9288888,339,0.063792005,55605,-0.001522619,235.16,0.057644363,0.9142344892024994,8475000,84750,-1.8027534,15.089496331451738,287.8416383266449
0.010984447,0.7906888,340,0.140424,49897,0.0012645542,237.1,0.05830749,0.9160977229475975,8500000,85000,-1.8070288,15.078280399328296,288.62718296051025
0.006679433,1.294689,341,0.086628005,54248,-0.00083326583,238.31,0.05811458,0.8560017198324203,8525000,85250,-1.8078082,15.212792024712217,289.4668731689453
0.007924614,0.92694986,342,0.09949601,54527,-0.0012376286,239.43,0.0582269,0.9074930921196938,8550000,85500,-1.8055327,15.332051131120243,290.3000762462616
0.0061003184,0.57447875,343,0.073316,54417,-0.0018322282,239.55,0.057281673,0.9507384672760963,8575000,85750,-1.8082058,14.728597576495522,291.1087234020233
0.011714786,1.0396746,344,0.150884,47072,0.0027509516,238.55,0.05922078,0.8849791958928108,8600000,86000,-1.8112904,15.142978625960241,291.91196298599243
0.0054741227,0.8665331,345,0.065524,55747,-0.0005419108,243.94,0.05975274,0.8897474929690361,8625000,86250,-1.8105551,15.138413581273053,292.78001141548157
0.0060588703,1.1775601,346,0.073984005,52419,-0.0012176002,235.26,0.057865158,0.8738433867692947,8650000,86500,-1.8136431,15.063363813124633,293.57468366622925
0.0058322907,0.879527,347,0.070472,54339,-0.0019837178,243.41,0.060082555,0.8921632617712021,8675000,86750,-1.8176143,15.225713314664036,294.3884882926941
0.0047827438,1.1700963,348,0.055047996,49168,-0.0019332701,237.7,0.058186047,0.8765103071928024,8700000,87000,-1.8222818,15.15892602071648,295.21051716804504
0.0073491996,1.6428354,349,0.08961599,54748,0.0003654802,225.94,0.053920235,0.8475250601768494,8725000,87250,-1.8267367,14.847997590960768,296.04645919799805
0.0052295583,0.9668209,350,0.061575998,49276,-0.0019655456,239.81,0.05941751,0.8800985291600227,8750000,87500,-1.8291321,15.394261577585485,296.8442075252533
0.0065362556,0.90809745,351,0.081448,53780,-0.0010126493,243.05,0.062482394,0.9031107872724533,8775000,87750,-1.8291433,16.118967434478364,297.69193720817566
0.00662808,1.5419445,352,0.08618001,54742,-0.0021893051,231.32,0.05420704,0.8303603231906891,8800000,88000,-1.8322951,14.607546174460895,298.5177512168884
0.0055633257,0.7091979,353,0.06494,54129,-0.0018616915,245.16,0.05840376,0.9029954448342323,8825000,88250,-1.8341691,14.841451161868171,299.31409430503845
0.0068688905,1.0286453,354,0.087656,45169,-0.0018896444,234.56,0.058357995,0.9137605130672455,8850000,88500,-1.8375746,15.488690637352565,300.1112365722656
0.005933953,0.7744183,355,0.072636,49461,-0.0008388694,246.26,0.06165526,0.9076986983418465,8875000,88750,-1.8398399,15.911741321717068,301.0092763900757
0.007264953,0.823819,356,0.09417601,56106,-0.0016339015,244.87,0.06312091,0.9071599766612053,8900000,89000,-1.841152,16.075124395764504,301.8578956127167
0.006107215,1.054303,357,0.074936,46646,-0.0012392609,234.57,0.052281164,0.892028920352459,8925000,89250,-1.840649,13.798543376600136,302.63485765457153
0.0050365687,0.8461175,358,0.05782,55267,-0.0021745774,241.71,0.06382081,0.9112216979265213,8950000,89500,-1.8405517,16.68039327159633,303.502644777298
0.005561587,1.4554979,359,0.067504,55327,-0.001566407,234.58,0.0535527,0.8531397432088852,8975000,89750,-1.8418529,14.098067544457777,304.30112504959106
0.005928698,1.1804519,360,0.071591996,55424,-0.0014887201,234.66,0.054971237,0.8732041567564011,9000000,90000,-1.844032,14.45870760373653,305.1006586551666
0.006800325,0.79339445,361,0.08707601,54757,-0.00060652045,241.36,0.06172392,0.9007411003112793,9025000,90250,-1.8483837,15.699120883882278,305.90205430984497
0.006086568,0.8936275,362,0.07484401,50589,-0.0019368369,241.13,0.063352145,0.8818213865160942,9050000,90500,-1.8505043,15.927015831164208,306.70601201057434
0.004925882,0.9146903,363,0.05836,56004,-0.0015086492,241.34,0.060609613,0.8940389901399612,9075000,90750,-1.853496,15.450368170453585,307.53701090812683
0.008766309,0.82734287,364,0.11648001,53646,-7.734294e-05,243.97,0.062861316,0.90428476780653,9100000,91000,-1.8581578,16.01054695960629,308.3170702457428
0.020980584,0.8243531,365,0.22308,55364,0.0074752695,241.14,0.062160436,0.9002509340643883,9125000,91250,-1.8655093,15.766653951141052,309.1336829662323
0.014625403,0.9847897,366,0.17962,55467,0.0031272727,243.45,0.06430704,0.8850722908973694,9150000,91500,-1.8709959,16.911852583453655,309.9355401992798
0.006323359,1.0752885,367,0.07839201,52555,-0.0020808312,239.6,0.05562069,0.880367748439312,9175000,91750,-1.8754377,14.390913766714949,310.73068594932556
0.005255608,0.8623751,368,0.06064,53556,-0.001395429,243.25,0.061004076,0.8894934356212616,9200000,92000,-1.8810034,15.847774113855266,311.560688495636
