X,Y,Z,VX,VY,VZ,R,P,Ya,VR,VP,VYa
-1.4940518,-6.543311,1.6801124,-12.183053970336914,-1.1013661623001099,0.5793830156326294,-3.374801591545178,47.879858308221166,-2.7349238568889955,-29.075029296666248,205.46960283901547,-19.71226062392613
-2.0808103,-6.597285,1.6985067,-11.735170364379883,-1.0794730186462402,0.3678871989250183,-7.07955980349674,57.295936607433234,-5.6064715608589335,-28.254679181118114,190.67373287023202,-17.631662059335184
-2.6391494,-6.649576,1.7058599,-11.166783332824707,-1.045829176902771,0.1470649093389511,-12.230979402413682,65.58368131613753,-10.042503122524264,-24.844481841746635,170.41578794294605,-14.062412666082562
-3.1586838,-6.6993327,1.7024271,-10.390686988830566,-0.9951336979866028,-0.06865601986646652,-18.98920143046295,72.22416198195319,-16.331183796081003,-17.586188367388534,139.91097465675352,-7.919547139795486
-3.6246457,-6.745495,1.6881889,-9.319238662719727,-0.9232404828071594,-0.2847641706466675,-26.178149701725204,76.7022252471103,-23.305956117991876,-9.261052641846643,96.8891430372173,-0.15647277701539566
-4.017911,-6.7868686,1.6631265,-7.865306854248047,-0.8274747133255005,-0.5012482404708862,-29.508227214585137,78.89218197050232,-26.60025539243199,-2.1913502954261124,45.21665826780647,8.13486373073826
-4.3054304,-6.821537,1.6304715,-5.750387191772461,-0.693367600440979,-0.6531012654304504,-25.843731687130333,79.0635377563996,-24.043196491719296,23.091604291269366,-1.506792878314292,10.249816439307077
-4.5444784,-6.8539953,1.5814524,-4.780954837799072,-0.6491681933403015,-0.9803820252418518,-26.200928382607195,79.97771759567078,-28.00057736097342,70.6845690411406,22.73836398286923,-4.9179095184593695
-4.7491636,-6.8867874,1.5134982,-4.093708038330078,-0.655846118927002,-1.3590826988220215,-27.984422256039046,81.51913419699176,-33.20567157459609,67.08374795222325,35.042480197141764,-0.8697166417957259
-4.880158,-6.9248843,1.4316186,-2.6198890209198,-0.7619308829307556,-1.6375927925109863,-32.012215545446836,83.24223383023507,-38.66208089118208,27.62002824872428,37.04469551081764,4.6839772469337255
-4.919913,-6.9720225,1.3361145,-0.7950931191444397,-0.9427675604820251,-1.9100817441940308,-36.670206483909595,84.95603074582881,-42.34134670271703,-19.95441644321247,32.55431741458699,13.080320255893938
-4.8554745,-7.0279746,1.2259166,1.2887613773345947,-1.1190378665924072,-2.203958034515381,-30.789410193434033,86.22044219517075,-32.43949168935532,-79.84483626536819,12.506868672237069,26.6490417261261
-4.679763,-7.0854964,1.1007211,3.514232873916626,-1.1504403352737427,-2.5039098262786865,-7.684888306896881,85.7878043527638,-2.9192606307472966,-126.93151153546495,-21.318014192134033,35.68007494106787
-4.3898044,-7.131295,0.9634916,5.799174785614014,-0.9159743785858154,-2.7445895671844482,-2.3316174080990217,83.37227380184294,8.825441105829801,-126.81478360254943,-49.833483656141574,17.87923251108605
-3.9905908,-7.152441,0.81978226,7.984268665313721,-0.4229185879230499,-2.874187469482422,-5.881548038171088,79.0379382073904,11.186807402858813,-117.6476725287735,-87.00129674184328,0.9975697255695781
-3.489271,-7.1378603,0.6785947,10.026399612426758,0.29161137342453003,-2.8237502574920654,-9.15629973809345,71.67041805537274,12.39251423005813,-88.75125950909225,-146.91071644272267,-13.234883167943096
-2.8794415,-7.073179,0.5615745,12.196588516235352,1.2936352491378784,-2.340404510498047,-15.386556681037192,65.24101072547799,12.467013664656397,-125.86093402457881,-125.82980202234188,-26.80908671875784
-2.1768136,-6.947144,0.48113447,14.052556991577148,2.520695686340332,-1.6088005304336548,-21.510401838033076,58.40765917787953,14.054708212698786,-150.33765457574987,-134.47590626622926,-29.034533105077244
-1.4073508,-6.7532387,0.44262138,15.389257431030273,3.8781070709228516,-0.770261824131012,-27.24360969337571,50.45527675742285,17.21538935017959,-165.93062128105214,-160.1469127145337,-32.13521359202042
-0.59656155,-6.4851966,0.45159206,16.215784072875977,5.360840320587158,0.17941337823867798,-32.80352711173866,41.16886618450889,21.400406764091898,-171.01441304256267,-190.11354807526425,-42.35595306225711
0.22766595,-6.142504,0.5096485,16.48455047607422,6.853846073150635,1.1611286401748657,-38.46212027304078,30.41481871368844,26.25499103743514,-169.66144819063152,-220.83524718836136,-61.174459527624975
1.0373151,-5.724102,0.6203987,16.192983627319336,8.368046760559082,2.215003728866577,-44.8490096753522,18.587804873319637,31.618666875659866,-171.77334268199945,-241.8092145067181,-84.1135132513294
1.8005615,-5.2293234,0.7864685,15.26492691040039,9.895570755004883,3.321396589279175,-52.428156408613525,6.33833059929403,37.50096239265825,-176.31541848005793,-248.37280773304693,-107.76735993205399
2.4898324,-4.6693215,0.99542063,13.785417556762695,11.200039863586426,4.179043292999268,-61.63891239118584,-5.460157809779859,43.89129421031135,-184.35355392554413,-235.939705103846,-128.24292151648572
3.091112,-4.0604696,1.2245982,12.025588989257812,12.177033424377441,4.583549499511719,-71.6053741639067,-15.558977976444995,50.30440812394102,-175.18626526684977,-196.15527386786908,-135.22718609379564
