X,Y,Z,VX,VY,VZ,R,P,Ya,VR,VP,VYa
-3.9940853,-0.77768564,0.7720223,0.00012633524602279067,5.3836163715459406e-05,0.033219318836927414,0.030074736978167746,0.31840778437609746,0.025501751906072314,-0.6422639252757495,13.084456789210027,-0.7896777103371662
-3.9940574,-0.77768695,0.7733056,0.0013890080153942108,-6.520226452266797e-05,0.06416425108909607,-0.12817231507627097,0.6126581501532119,0.03546719800831926,-7.916383908436123,14.712089160876772,0.51085119236641
-3.9939814,-0.7776781,0.77519244,0.0038057295605540276,0.0004438397299963981,0.09434232860803604,-0.4032928150920606,0.9449669169550191,0.06973804569482847,-13.779277419323437,16.607331759319205,1.7904303574208231
-3.9938314,-0.7776375,0.7776448,0.007494462188333273,0.0020297961309552193,0.12261775135993958,-0.7669688788116076,1.3166641040398206,0.12620686144153367,-18.239458395459817,18.555089974742568,3.0125473544313306
-3.9935803,-0.77753735,0.78060716,0.012558757327497005,0.005007671657949686,0.14811860024929047,-1.1935220898851318,1.7234822305585333,0.20235074412376142,-21.42856080385069,20.27286547552785,4.153301003614531
-3.993199,-0.77734596,0.7840083,0.01906357705593109,0.00956751685589552,0.170057013630867,-1.6609136423363968,2.157846296556496,0.29551576504256505,-23.527209850870683,21.595562344152086,5.195097377998705
-3.9926581,-0.7770299,0.787773,0.027042658999562263,0.015805687755346298,0.18823681771755219,-2.151204791362305,2.6107619033921536,0.4033635982634201,-24.738760758678595,22.454115415275396,6.1379934669747405
-3.991928,-0.77655464,0.7918329,0.036509498953819275,0.023760581389069557,0.20299343764781952,-2.6505118968143355,3.073291001484604,0.5241252381315066,-25.264591409668487,22.85359098171464,6.99418243887158
-3.9909787,-0.7758859,0.7961315,0.047462910413742065,0.033437930047512054,0.2149299830198288,-3.1485191318899477,3.537378236481464,0.656642594056537,-25.282247448672972,22.840106480745742,7.780201889217117
-3.989781,-0.7749894,0.8006253,0.05988759547472,0.04482391104102135,0.22469212114810944,-3.637785218931825,3.9961703673242717,0.8002770967119681,-24.93495794258721,22.475307784722652,8.511418889870233
-3.9883058,-0.7738316,0.8052824,0.0737534835934639,0.05789118632674217,0.23285336792469025,-4.1130511257224684,4.44404934997728,0.9547724005605129,-24.33161659734872,21.82210776609036,9.199797797822676
-3.9865255,-0.7723795,0.81008,0.08901581913232803,0.07260193675756454,0.23987977206707,-4.570660566621806,4.876534366901548,1.1201235964037053,-23.552073446996822,20.938387155422845,9.853732915564391
-3.9844131,-0.77060133,0.8150027,0.10561621934175491,0.0889098197221756,0.24613337218761444,-5.008111557959497,5.290141167846724,1.296470543036972,-22.653696957917752,19.874878890327672,10.478716568961714
