X,Y,Z,VX,VY,VZ,R,P,Ya,VR,VP,VYa
-2.322523,-1.9823744,1.1884755,-1.9129902124404907,0.731560230255127,0.9574817419052124,-23.586794713642583,45.2518883835454,72.42181399615501,-18.598989308085535,-7.392451196261847,-24.196623031045295
-2.361781,-1.962828,1.2079365,-1.9628885984420776,0.9773166179656982,0.9730515480041504,-24.23247469399869,44.81800061652034,71.8826866743984,-13.210900666219889,-12.111825044795518,-26.207355590616178
-2.4020505,-1.9384862,1.2276586,-2.0134711265563965,1.2170947790145874,0.9861024022102356,-24.749422683972984,44.285631766947446,71.35594248560702,-7.370038784274096,-16.442860804105297,-28.114322208768936
-2.4433312,-1.9094826,1.2475936,-2.0640416145324707,1.4501763582229614,0.9967489242553711,-25.128645031975847,43.6675440432909,70.84102135426892,-1.0835880607596609,-20.210341923865556,-29.83082387927401
-2.485605,-1.8759815,1.2676793,-2.1136891841888428,1.6750614643096924,1.0042864084243774,-25.361105397735354,42.97873654096804,70.3369465633328,5.669719112573252,-23.330940949975783,-31.27267339796912
-2.5288365,-1.8381677,1.287844,-2.1615779399871826,1.8906880617141724,1.0082310438156128,-25.438571695754344,42.234980166772424,69.8415939239668,12.893563247191926,-25.773657361340586,-32.4182224802799
-2.5729692,-1.7962676,1.3079833,-2.206637144088745,2.0949981212615967,1.0069655179977417,-25.350873774358675,41.44797844984688,69.35240211523215,20.701254940271053,-27.733129351190524,-33.33696147082207
-2.6179416,-1.7504786,1.3280243,-2.2486155033111572,2.289451837539673,1.0020525455474854,-25.091931057639737,40.62495431523868,68.86585358970629,28.91902094583399,-29.40859524516216,-34.136107264091905
-2.663689,-1.700959,1.3479363,-2.287362575531006,2.4759862422943115,0.9955993294715881,-24.660655837972204,39.771026989730764,68.37692815834927,37.341815569902366,-30.880074124476785,-34.901003073768706
-2.710141,-1.6478378,1.3677238,-2.322603225708008,2.656059980392456,0.9893743395805359,-24.060744955244353,38.891827964293796,67.87927374523296,45.76568936385961,-32.10723713718005,-35.66591254382385
-2.7572112,-1.5912702,1.3873696,-2.353516101837158,2.8283770084381104,0.9822932481765747,-23.295080749285923,37.99182076755039,67.36640167064589,54.225561669837404,-33.14614647597942,-36.46671465796741
-2.8048017,-1.531421,1.4068502,-2.37951922416687,2.992464065551758,0.9740282297134399,-22.368973692176603,37.076107550810534,66.8304572170425,62.63015042467311,-33.95258349618825,-37.35211549517074
-2.8528047,-1.4684572,1.4261414,-2.400153636932373,3.1481823921203613,0.9645585417747498,-21.291501105323334,36.152023937242824,66.26228110074581,70.81605701285253,-34.411876151831166,-38.35013932159843
-2.9011047,-1.4025539,1.4452118,-2.41500186920166,3.295167922973633,0.9535177946090698,-20.076062112330398,35.228777021848444,65.65119090589394,78.59599081714472,-34.422217058234565,-39.522428594509805
-2.9495788,-1.333907,1.4640012,-2.423701286315918,3.4323461055755615,0.9394699931144714,-18.738217591674367,34.31721656012396,64.98543187692529,85.8755176420851,-33.90344370020459,-40.93587135644683
-2.9981015,-1.262722,1.4824306,-2.426136016845703,3.559246778488159,0.9214704632759094,-17.29390578978347,33.429414911427365,64.25370005076348,92.60548744640626,-32.8192331317351,-42.61846796791196
-3.0465488,-1.1892045,1.5004107,-2.422370433807373,3.675880193710327,0.8990043997764587,-15.75713200955082,32.57703462376645,63.446610747488926,98.81709370404762,-31.232945602661736,-44.56974714585247
-3.0948,-1.1135473,1.5178572,-2.4125521183013916,3.78285813331604,0.8723306655883789,-14.141116082114971,31.772441754633533,62.556760042041326,104.49098648909057,-29.15401701932286,-46.765471963998564
-3.1427362,-1.0359256,1.5347008,-2.3968148231506348,3.8810808658599854,0.8421770930290222,-12.457895362114431,31.02826873889855,61.57918921708325,109.62500746175738,-26.613944799075988,-49.1636982306572
-3.1902418,-0.95650095,1.5508813,-2.375274181365967,3.971236228942871,0.809026300907135,-10.717458147436693,30.35590833209708,60.511371102621794,114.2711890031452,-23.711001703699264,-51.73243333975603
-3.2372005,-0.8754168,1.566358,-2.347937822341919,4.054205894470215,0.7738316655158997,-8.927900773569162,29.765448723633234,59.353414981683684,118.47683017325636,-20.541840032590247,-54.41584390992479
