X,Y,Z,VX,VY,VZ,R,P,Ya,VR,VP,VYa
-1.5208577,-6.966183,1.1850953,6.31369161605835,3.583897113800049,1.6483078002929688,-11.422960339638358,42.81942237857749,37.36196121285932,-26.635620404407025,3.527042452719942,38.25070201256679
-1.1933202,-6.766452,1.2717432,6.550750732421875,3.994630813598633,1.732958197593689,-11.64004936467075,43.23332842718568,39.939261379177346,-39.51311904667108,0.5766826366602555,38.576631809570635
-0.8553217,-6.545842,1.3619264,6.759969711303711,4.412197113037109,1.803664207458496,-12.405831391392363,43.63704041845762,42.743286259899364,-53.871249021737576,-0.5872238063445537,41.513189680947576
-0.50892466,-6.3043485,1.4542282,6.92794132232666,4.829868793487549,1.8460352420806885,-13.605811104972624,44.083820167541084,45.91937545037406,-68.01089832072829,-1.6035463498889309,46.64073904937579
-0.1565288,-6.0419846,1.5470765,7.047916889190674,5.247276782989502,1.8569661378860474,-15.168740240858194,44.64017664147906,49.57178837318712,-82.32766467018118,-2.202388094568265,53.3581242301512
0.19954978,-5.7575097,1.6401945,7.1215715408325195,5.689502716064453,1.8623607158660889,-17.108524210425568,45.43704456666069,53.80959973428904,-98.7587912092924,-1.345602441614401,61.97165871698135
0.5564489,-5.449374,1.7334008,7.13798189163208,6.1627092361450195,1.8641278743743896,-19.47647054094624,46.65453603149922,58.67592851791012,-117.40964043619854,1.9029583643270178,71.79857289476969
0.91062623,-5.1182446,1.8242154,7.083547592163086,6.622589588165283,1.8162901401519775,-22.257131052064935,48.428168819316866,64.20123736774862,-137.1199134750762,6.550240206501439,82.36523754080542
1.2584244,-4.765139,1.910004,6.955962181091309,7.062108039855957,1.7157719135284424,-25.350457132819304,50.77582436536072,70.44701506180756,-156.96953603340046,10.244457302129556,93.05315170498723
1.5960099,-4.391066,1.9884613,6.751708507537842,7.48145866394043,1.569145917892456,-28.594131045131284,53.68930644262677,77.52760579698216,-176.7851579100364,12.530768357916589,103.76228043673109
1.9190391,-3.9968402,2.0578403,6.460586071014404,7.884522914886475,1.3875833749771118,-31.743225620458805,57.1721735796726,85.6700928726078,-197.04620374320552,13.68670188908673,114.92104735172606
