X,Y,Z,VX,VY,VZ,R,P,Ya,VR,VP,VYa
-2.333086,7.7821517,0.48692632,-5.709288597106934,-3.9586081504821777,0.10464462637901306,25.283683495945965,3.1151596342099594,78.79160060478472,-84.6598395924712,157.70296174647643,260.24670911452057
-2.599179,7.5856524,0.5002045,-5.321856498718262,-3.9299867153167725,0.2655642628669739,22.525233052460862,3.8433871464407257,93.81107730661603,-73.08308559083896,134.7585531544627,268.2934642587393
-2.8507538,7.394187,0.51609236,-5.031497478485107,-3.8293089866638184,0.31775662302970886,20.050945799204968,3.8971146951125153,108.93181839308195,-69.61166243574749,110.55468500025533,280.78943194906105
-3.0909338,7.2097597,0.5330293,-4.803599834442139,-3.688539743423462,0.33873918652534485,17.296287818256513,3.5651664342328377,124.44062350743133,-74.9422016112139,92.86526686129852,295.3871854507791
-3.3220341,7.033892,0.55293405,-4.622008800506592,-3.5173518657684326,0.3980942368507385,13.762690304924062,3.317009439986996,140.64297969048215,-89.6518950832393,81.87213886386553,313.0508196256191
-3.5466466,6.867557,0.58038455,-4.492245674133301,-3.326706886291504,0.5490105748176575,9.080452194907751,3.7283381594005616,157.83143760476437,-114.0658325355596,75.98056794997426,334.8434397575152
-3.7679589,6.7127686,0.63557494,-4.426247596740723,-3.09576416015625,1.1038074493408203,7.319868483499413,5.866068268190901,173.93475604485,-61.91280980709252,87.82583717844722,311.6480353738819
-3.9908097,6.5682626,0.72183424,-4.4570136070251465,-2.8901257514953613,1.7251864671707153,8.910829569512362,9.203915548118548,-170.8286318971383,-8.339918816226737,108.34567204907897,289.73534051637694
-4.213539,6.4253025,0.78894764,-4.454588890075684,-2.859196662902832,1.342267394065857,10.322466600187562,11.941385358020666,-155.26488474110536,-29.05936767289941,104.76174884816822,292.6066974019369
-4.436224,6.283272,0.8347822,-4.453703880310059,-2.8406124114990234,0.9166907072067261,11.55566323124889,13.849548966825468,-139.46415734162963,-46.0161694761969,95.68198223349842,295.23779555325257
-4.660031,6.1421494,0.8636546,-4.476129055023193,-2.822450637817383,0.5774484276771545,12.626685558204725,14.888407079206067,-123.76435281733004,-56.63010244638371,83.89675036782987,293.07803509618117
-4.8862295,6.001004,0.8799095,-4.523981094360352,-2.822904109954834,0.32509905099868774,13.66281586378555,15.310507647270978,-108.35759072918064,-59.66198926800652,75.8187539383475,287.76797282784645
-5.1159515,5.858048,0.88860965,-4.5944342613220215,-2.8591275215148926,0.174002543091774,14.867394002224522,15.462364950635164,-93.40229048479077,-55.39691179173791,73.97988942886164,278.7206496117342
-5.349479,5.7110868,0.8935522,-4.670553684234619,-2.939221143722534,0.09885045886039734,16.444715200464955,15.658029379788518,-78.96749163629089,-46.05150204477338,78.79109517078614,266.7132863338785
-5.586199,5.5580907,0.8965147,-4.7343902587890625,-3.0599210262298584,0.059250760823488235,18.527962170906573,16.09378691109887,-65.02835961585882,-34.788041990180446,88.83147325070487,253.11500807378678
-5.8248653,5.397425,0.89756125,-4.773336887359619,-3.213306188583374,0.02093072049319744,21.150746274455006,16.82604636937406,-51.49024507707113,-24.489206136973838,101.82174173126043,239.26838413547335
-6.063882,5.227545,0.896402,-4.780328273773193,-3.3976151943206787,-0.023185566067695618,24.323635521303558,17.851387537387204,-38.22137318027076,-15.891302538059257,116.71636257506391,225.70189357577885
-6.3012137,5.047116,0.89234704,-4.7466349601745605,-3.6085734367370605,-0.08109886199235916,28.007772965264028,19.067893747437957,-25.070900905185265,-9.891164913536999,131.72568961578858,213.1870745633479
-6.534261,4.8546352,0.8852861,-4.660955429077148,-3.8496174812316895,-0.14121946692466736,32.14162030946189,20.310264176328257,-11.913042634286052,-6.31203821297089,145.53926909889748,201.97164439899848
