X,Y,Z,VX,VY,VZ,R,P,Ya,VR,VP,VYa
-2.2585444,-1.9643244,1.1679575,-1.7783002853393555,0.10355380922555923,0.9366411566734314,-19.760141957555213,47.023301359882794,74.6766233657163,-35.20355313324359,9.913234108518957,-20.51954971023391
-2.2674816,-1.963493,1.1726557,-1.7874373197555542,0.16626930236816406,0.9396164417266846,-20.052014723810075,47.02732434130393,74.51030142923732,-34.03626697389924,8.47743186856025,-21.046642238672963
-2.276466,-1.9623474,1.1773689,-1.7968196868896484,0.22911053895950317,0.9426383972167969,-20.338011819831433,47.02321598251817,74.3438975304883,-32.84891713386798,7.060517236090744,-21.57606386161899
-2.285498,-1.9608873,1.1820972,-1.8064326047897339,0.2920157313346863,0.9456701874732971,-20.617945415417115,47.01106166089013,74.1774868015501,-31.639232575250777,5.660923963356391,-22.107372324323237
-2.2945793,-1.9591128,1.1868405,-1.8162606954574585,0.3549211919307709,0.9486733078956604,-20.891610604892016,46.99093992359527,74.01113754431445,-30.40142812782063,4.277248019595929,-22.64270376844862
-2.3037107,-1.9570237,1.1915988,-1.826292634010315,0.4177968502044678,0.9516372680664062,-21.158811020317497,46.96293614799822,73.84492489086219,-29.13634731994004,2.910037527490252,-23.181014882599417
-2.3128934,-1.9546206,1.1963716,-1.8365200757980347,0.4806319773197174,0.954567551612854,-21.419353708849513,46.92713912655818,73.67889665251752,-27.845398878125316,1.5599681421586626,-23.721791695040594
-2.322128,-1.9519037,1.2011588,-1.8469280004501343,0.5433778762817383,0.9574379920959473,-21.67305596292776,46.883634236639786,73.51312113117214,-26.52984297227833,0.2258003176689358,-24.26410530004502
-2.3314154,-1.9488741,1.2059597,-1.8574901819229126,0.6059277653694153,0.9601743221282959,-21.919719707066307,46.83248294994556,73.34767345890693,-25.188757526861128,-1.097859100700168,-24.807728593822798
-2.3407564,-1.9455328,1.2107736,-1.8681951761245728,0.6682601571083069,0.9627727270126343,-22.15915028087381,46.77374673817803,73.1826355979919,-23.822417456987804,-2.4101985210566066,-25.351758283856192
-2.3501515,-1.9418811,1.2155997,-1.8790310621261597,0.730353832244873,0.9652296304702759,-22.39115643905351,46.70750073341808,73.01806218994044,-22.431017423049706,-3.71036408971285,-25.895284247438294
-2.3596015,-1.9379201,1.2204374,-1.8899857997894287,0.7921873927116394,0.9675412774085999,-22.615550351403233,46.63382348284115,72.85402836683342,-21.01466670807355,-4.997493175121066,-26.437387824125747
-2.3691068,-1.9336513,1.2252859,-1.9010473489761353,0.8537425994873047,0.969706118106842,-22.83215101790997,46.55280719400105,72.69059560037336,-19.57390831209835,-6.2686665117413085,-26.97644001380149
-2.3786678,-1.9290762,1.2301446,-1.9122081995010376,0.9150239825248718,0.9717415571212769,-23.040789391391765,46.46458164049199,72.52781853207361,-18.108673933232414,-7.5181053326489256,-27.51169974094059
-2.3882852,-1.924196,1.235013,-1.9234620332717896,0.9760451912879944,0.9736725091934204,-23.24130325485583,46.3693039166649,72.36571082231252,-16.618002222350057,-8.738683189218653,-28.041476533723458
