X,Y,Z,Roll,Pitch,Yaw
-510.8994483947754,-785.8736038208008,192.84696578979492,88.35822310349303,-86.76297778132319,-84.67864993344543
-507.26656913757324,-788.6050224304199,181.64523839950562,57.13616140727371,-87.97670239683445,-52.18463967413506
-492.11692810058594,-790.2514457702637,168.52272748947144,69.60800145435236,-88.76604686864532,-60.2331023656463
-465.2758598327637,-789.8419380187988,153.43486070632935,9.984932311783872,-87.71522909502804,4.635477781184758
-430.42545318603516,-787.1871471405029,136.5994930267334,24.833806256073906,-85.23873227557564,-4.377934399472026
-386.4375829696655,-780.8306217193604,118.5771107673645,30.952269224003818,-80.21375527300809,-5.465901145098194
-333.08515548706055,-769.5074081420898,100.35699605941772,32.72424227585315,-72.69653103476209,-3.4202829674546464
-269.43464279174805,-751.4455318450928,83.90849828720093,32.752420221274036,-64.37237458759246,2.42610923328474
-196.51082754135132,-725.0497817993164,71.28077149391174,34.33057299504592,-55.74985157181456,8.108685323196895
-116.80439710617065,-689.3206119537354,63.92974853515625,37.677386178919676,-47.18975990014517,13.490824016521813
-33.69366228580475,-644.2812442779541,62.11690306663513,42.18690588029929,-38.284422656499146,18.695172031977652
49.648475646972656,-590.7807350158691,65.20518660545349,46.79081196581931,-28.096681537690085,24.094977863364456
130.48843145370483,-529.180908203125,73.08588027954102,51.77438777673283,-16.634375893337868,30.036006177035777
205.8462381362915,-459.75117683410645,85.75603365898132,57.785456265248044,-4.3343116887904465,36.71308641151894
272.3299264907837,-382.9678535461426,102.81792879104614,65.45031504240387,7.950945519410035,44.2039871007037
327.99057960510254,-300.65290927886963,122.22517728805542,74.36475009802434,19.088061588509714,52.51480418842431
371.91405296325684,-214.42806720733643,141.74121618270874,83.67938642768338,28.161689570662976,61.00377993045552
403.7184238433838,-125.41837692260742,159.41439867019653,92.29985014142652,35.416747242901785,69.42687849794197
423.85687828063965,-34.53795909881592,173.76506328582764,99.00333930233553,41.300381476977485,77.79921509951689
432.23443031311035,57.493120431900024,183.8687300682068,103.10009359669836,46.13475180547208,85.62237717106609
432.6292037963867,149.64241981506348,190.0396704673767,104.14015382237288,51.13857912727468,94.4048119907869
421.88572883605957,240.56329727172852,191.85055494308472,102.39620845178268,55.936353302196345,102.43761305853131
400.7800102233887,328.5754203796387,189.86691236495972,98.62639482242088,61.30307198969631,110.17052101038796
369.1155433654785,411.58289909362793,184.66159105300903,93.95477765656393,68.25670316857871,115.84797232398849
327.6968240737915,487.9872798919678,176.8532395362854,84.00399116798825,76.69537456737278,114.3552822922064
277.99086570739746,556.9500923156738,167.0565128326416,32.126026987586755,83.85729919518388,69.60389651066119
220.02735137939453,616.5997505187988,156.18923902511597,-42.5691471719153,77.39312620241377,0.7241863347587931
154.4575810432434,665.6201839447021,145.27316093444824,-56.617220709609064,63.7656079024852,-8.996413547359914
83.02648663520813,704.0014266967773,135.2269172668457,-60.128313603399974,47.5359856042677,-8.582592876116351
7.1374960243701935,730.6831359863281,127.45670080184937,-61.49289660710931,29.07212988136358,-6.074278047302276
-70.22302746772766,747.9451656341553,121.72930240631104,-61.6593756379392,10.069487492387692,-3.465957936538403
-147.1331238746643,757.325553894043,117.69315004348755,-60.56041186086249,-8.852391324747378,-0.8691515503636131
-221.97155952453613,759.8489284515381,114.99912738800049,-60.14308047238554,-27.191341670752188,2.6171987163546557
-292.93062686920166,755.1901817321777,113.59883546829224,-62.15983725880437,-43.71762640538002,6.438143995616835
-358.14974308013916,742.5310134887695,113.02944421768188,-65.49411021536199,-57.79720419062047,9.733597572026682
-416.44740104675293,721.3394641876221,112.35796213150024,-67.13752203155876,-69.34158992577602,10.462297647970649
-468.0466651916504,692.2277450561523,110.62723398208618,-62.49667486791272,-78.28072977562444,4.549655173603078
-512.247371673584,654.1271209716797,107.57161378860474,-34.03006174703828,-83.86363078054448,-23.96591119371331
-549.0912437438965,607.2959423065186,103.17826271057129,18.133619491628593,-83.73184911069825,-75.14627400323555
-578.5342216491699,551.9919872283936,97.6727306842804,34.81127146354766,-79.45190231260652,-89.1051794213148
-600.2094268798828,488.7417793273926,91.65754914283752,36.19464090256912,-73.94864131340883,-85.22692970868985
-614.1468524932861,419.24304962158203,85.79677939414978,36.13337069061952,-67.3923632196811,-76.83263404893336
-619.3159580230713,345.0192451477051,81.14381432533264,37.38901217706715,-60.02430348271902,-66.78760461018983
-613.8056755065918,268.1201934814453,79.21801805496216,41.188783016128646,-53.15576621561123,-57.80203996455284
-597.4440097808838,191.61102771759033,80.56321144104004,47.125576612514564,-47.432340898707345,-50.00904683856758
-569.8070526123047,118.70982646942139,85.55918335914612,54.537151484678795,-43.03788256408576,-43.63281253136139
-530.3553581237793,53.05066704750061,94.3071722984314,62.36147810348149,-39.481222063247124,-37.70607638852832
-479.9182415008545,-1.9862975925207138,106.01047277450562,70.45993777971722,-36.757960754365925,-32.27439918692694
-420.57623863220215,-44.14106011390686,119.10426616668701,78.02763028574044,-34.33054567428924,-26.82386212547987
-355.76350688934326,-74.11823868751526,131.62909746170044,82.46512905741686,-30.88468791726113,-19.56957626461727
-288.15557956695557,-92.67993569374084,142.6608920097351,84.99970980557104,-26.371616517513107,-11.072773979570865
-219.5481538772583,-97.46341109275818,151.95645093917847,88.09976874529976,-23.23539684877106,-4.992270641726945
-151.77462100982666,-88.189297914505,158.92305374145508,91.3372989024533,-21.164811341503356,0.05995410653368933
-86.19441390037537,-66.55766367912292,162.94881105422974,93.46575660255853,-20.02405705198992,4.429515134310315
-23.41107577085495,-34.94701683521271,163.81053924560547,93.09278729274081,-19.611037220426542,8.201674933652033
36.76674664020538,3.709416091442108,161.80298328399658,88.90887295437946,-19.716372397806477,13.027894285145859
94.65289115905762,47.41642475128174,157.4813961982727,80.80660203258685,-20.234831567134634,20.318651648629032
150.10604858398438,95.4781711101532,151.570463180542,68.77461592277326,-20.090344037884893,30.55388819537907
202.63473987579346,147.54985570907593,145.18229961395264,53.45139729345689,-17.369681615982884,43.403820194152956
251.97181701660156,202.56996154785156,139.538311958313,36.899994538156335,-10.31417218921423,56.70721186701857
299.43954944610596,258.1738233566284,133.7942123413086,22.058285462305648,0.2919582236607669,66.93558748874733
345.19429206848145,313.50741386413574,128.59948873519897,9.210344463674822,13.347802416622685,73.65704687736265
389.39597606658936,367.3231840133667,124.88954067230225,-2.374032669401389,27.447857962768477,76.92066152695648
432.43536949157715,417.51718521118164,123.93960952758789,-12.969918785697145,41.2972805710943,76.89048575120336
475.13017654418945,461.3633155822754,126.26959085464478,-23.60540185648899,53.496435560843956,73.2333839035251
518.5006618499756,495.94573974609375,131.53871297836304,-35.6145153703195,63.47774274972584,64.3817046259987
562.7971172332764,521.5850353240967,137.5051736831665,-53.697844179089294,71.43672313292075,45.3397621823122
607.8243255615234,536.7444515228271,142.7941083908081,-78.05696594822565,73.66132940597224,19.259045129097228
653.1359672546387,541.1593437194824,146.10748291015625,-93.12475257805647,71.47070332404157,1.3189410116326676
698.076581954956,534.0898990631104,146.68153524398804,-94.84958707934896,67.34577449935244,-4.6388023757632615
741.4614677429199,512.440824508667,144.3009853363037,-91.69774847552239,62.60196223396847,-6.500677365676064
782.0686340332031,476.6388416290283,139.34518098831177,-88.01810700358308,57.80854913483186,-8.892177176662702
818.9444541931152,428.82771492004395,132.339346408844,-85.00176569251121,53.81324364021124,-14.080776483439786
850.0605583190918,368.7958240509033,123.86513948440552,-81.37023607308548,50.37263488356028,-20.170871968199343
873.5798835754395,297.837495803833,114.61833715438843,-76.08552063676068,47.43314686102941,-26.07210759976617
888.9238357543945,218.961501121521,105.27318716049194,-69.25550905166635,45.94862232040006,-32.34182681441331
896.3512420654297,135.39479970932007,96.31227254867554,-60.22082168551862,45.987066040143475,-36.79124426619139
896.8837738037109,49.78150427341461,87.98742294311523,-48.287938205467334,46.91814718251586,-38.36230047341563
891.1314010620117,-36.038485169410706,80.77145218849182,-33.57626739367722,47.99103329734146,-37.26083343200811
879.594898223877,-120.4450011253357,75.24328827857971,-18.62187897954154,49.77836402953957,-34.74414094929019
863.1867408752441,-202.14240550994873,71.39992117881775,-4.573334158795043,53.09590643772524,-30.96398982861956
842.4219131469727,-280.00128269195557,69.05026435852051,9.43807833852868,57.49744084832695,-24.604728541500847
817.0122146606445,-352.54998207092285,68.21454763412476,25.576227328286784,63.00852924431348,-13.590748830305452
785.0193023681641,-416.73169136047363,69.30983662605286,42.134347574636045,65.32402484465032,0.8457781094153006
745.6837177276611,-471.0710048675537,71.66417837142944,56.20611845365517,65.16212204056434,16.214995448109917
698.9808559417725,-516.0385608673096,74.27069544792175,65.38638447177254,63.51698901669673,30.1241941645044
644.1426753997803,-552.3050785064697,76.62242650985718,69.28001577040835,61.20682096391249,41.051024930758665
581.5503597259521,-582.054615020752,78.32314372062683,66.54575444186885,58.42692031133897,44.99948898805133
511.99541091918945,-607.1706295013428,79.52127456665039,57.62610795191165,54.400592097508145,41.472280262913785
435.9175682067871,-628.5552024841309,81.0956358909607,45.492437400829495,47.51183064026795,33.04421956299532
353.9608955383301,-646.5050220489502,84.5841109752655,34.23513817686792,36.524388775319,23.284820097605273
267.99206733703613,-661.2202167510986,91.35458469390869,26.155251492532734,21.608884628128195,14.27249647834746
181.33313655853271,-673.8756656646729,99.88746047019958,21.899640658453762,5.781819165439263,6.766652189032354
95.3805685043335,-685.4802131652832,108.1710696220398,20.649388191261266,-10.164166720888762,0.040117639693438886
10.536456108093262,-696.3846206665039,115.45580625534058,21.93507738741508,-25.87856223680281,-6.982852435698998
-72.66516089439392,-706.600284576416,121.7261552810669,26.172328673005058,-40.75525383403502,-15.464787960243225
-153.26718091964722,-716.0420417785645,127.14442014694214,34.131425169415856,-54.3284687149674,-26.764369470261766
-228.71527671813965,-724.428653717041,132.24536180496216,47.48353316653659,-65.12443305672421,-42.74081373141981
-296.2138891220093,-731.797456741333,136.74538135528564,66.81019887596423,-71.90854577059606,-63.73800710804918
-353.8193702697754,-738.4005546569824,139.7322177886963,86.02357565272347,-75.29350556098434,-83.71822288330408
-399.1497993469238,-744.3703651428223,140.37563800811768,97.75424113711277,-77.39429416476185,-95.72959548220257
-429.8400402069092,-749.7300624847412,138.1564974784851,99.6211504033307,-79.17590802862465,-98.46506575422517
-444.9498653411865,-754.6606540679932,133.10121297836304,91.88710864007182,-81.1734583230974,-91.44733324998221
-448.21181297302246,-759.3688488006592,125.67846775054932,87.49179994689858,-82.66885993998,-84.70409238810372
-439.40539360046387,-763.3502960205078,116.09005928039551,77.12767090032122,-83.88370470651515,-69.66713723218633
-417.3874855041504,-765.4194831848145,104.68084812164307,51.94801118543455,-83.52334392590528,-39.73874751571328
-384.9182367324829,-765.0003433227539,91.92761182785034,31.278895700302996,-79.37902419416248,-15.246741001179739
-343.34850311279297,-761.6424083709717,78.72535586357117,26.90876991459959,-72.77908070107087,-7.313212464153237
-291.5165662765503,-754.0321350097656,66.85612201690674,27.458347425786325,-65.92888590697915,-1.3988451535768256
-229.356050491333,-740.1872158050537,58.26250910758972,30.48823641707691,-58.98418861553113,3.2691082561206386
-159.19431447982788,-719.0052032470703,53.81253361701965,35.78468953349037,-52.22875928107876,6.9332183047741625
-83.33209753036499,-689.1888618469238,54.11160588264465,42.45824197526722,-45.569785878085305,10.367768683631319
-4.567589610815048,-650.1095771789551,58.9063286781311,49.19526394990641,-38.28483929803852,14.3212187790181
74.36155676841736,-601.9619941711426,67.40410327911377,55.16023549171321,-29.679593245766174,19.29623038648607
150.86655616760254,-544.4314956665039,79.38562035560608,60.848700485350385,-19.93428616818115,25.139245485567706
222.18241691589355,-477.5946617126465,94.43538784980774,66.92273307272937,-9.416559827548554,31.902399763971367
285.3678226470947,-401.8327236175537,111.79901361465454,73.72357975006774,1.2778624396952127,39.60241010969066
338.8902425765991,-319.1495418548584,129.69670295715332,80.64353809634197,11.209433258258127,47.90035912101496
381.7690134048462,-231.19888305664062,146.53947353363037,87.20281464311533,19.611375314790457,55.87954661886935
413.4849548339844,-139.3072009086609,160.98757982254028,92.71404647307443,26.869612440087906,63.67804487732564
434.07907485961914,-44.638851284980774,172.0919966697693,96.25331389719165,33.182233780459185,71.28810504677044
443.17755699157715,51.81260108947754,179.3529510498047,97.3829930349659,38.72672521658166,78.37592895227607
444.3593978881836,148.6086368560791,183.20554494857788,95.3117245087812,44.725567666482554,86.02266723756385
433.9529514312744,244.2091703414917,183.7271213531494,91.03977586220755,50.643953903055284,93.21160526354235
412.3342514038086,336.5464448928833,181.64840936660767,85.34363715103787,57.221118715264915,100.066055265487
379.8428773880005,423.33598136901855,177.6990294456482,78.81280151196843,65.2237235166887,104.40037719956119
337.65711784362793,502.8801441192627,172.35660552978516,66.66041282746586,74.20066846359313,100.81598954578688
287.17570304870605,574.0729331970215,165.93071222305298,23.791963351026013,81.32132508843901,64.71684834819288
229.15244102478027,635.5991363525391,158.87510776519775,-40.620596654548216,76.54442055652633,5.6303119092700395
164.25554752349854,686.2774848937988,151.8020749092102,-58.353557249463854,63.80739499982734,-8.276579056958624
94.2769706249237,726.6602516174316,145.1404571533203,-62.673440163632655,48.23141839008547,-8.825815912460506
20.05133181810379,755.0227642059326,140.24243354797363,-64.08258332148715,30.463651151159446,-6.708008184818624
-55.73211908340454,773.532772064209,136.9844913482666,-64.13159675897117,11.945468957370686,-4.158858643164805
-131.22215270996094,784.4583511352539,134.79329347610474,-63.04395060534917,-6.527303577494889,-1.2714461173002205
-205.09700775146484,789.3429279327393,133.136785030365,-62.915905048978935,-24.578048115055488,3.1373946747227013
-275.81474781036377,787.9561424255371,131.9700837135315,-66.11412746745907,-40.925171865112006,8.399672726180594
-341.3020133972168,778.7418842315674,131.15512132644653,-71.38971777105273,-54.85492945090822,13.497904361370177
-400.0789165496826,760.6010913848877,129.863440990448,-76.50262662899502,-66.40524379026336,17.7952655805245
-451.9327163696289,733.6046695709229,127.16388702392578,-76.63292614779135,-75.8695227344482,16.99410146635493
-496.1634635925293,696.6436862945557,122.78627157211304,-55.99060890986834,-82.80766987448217,-2.9681767380356354
-533.224630355835,650.8394241333008,116.89025163650513,1.9247505097607667,-84.29991594396822,-59.43085566649329
-562.8790855407715,596.3995933532715,109.88847017288208,29.807013839827345,-80.11949183227274,-84.52276452601822
-584.5433712005615,533.6127758026123,102.4789571762085,34.5122013854549,-74.35074821022582,-84.17923333152326
-598.0940818786621,464.03870582580566,95.41490077972412,34.9547805681988,-67.43126114700432,-76.79920027294614
-602.7288436889648,389.37957286834717,89.77211117744446,36.16263805121302,-59.6241158690588,-67.35240661303652
-597.191572189331,311.87851428985596,86.88763380050659,39.65205875476748,-52.101632385151895,-58.449070614817316
-581.3084602355957,234.49740409851074,87.40955591201782,45.464952719609364,-45.86414995583993,-50.84870589889934
-555.0249099731445,160.2476954460144,91.5720522403717,53.1726504432395,-41.09511380185109,-44.78871276535932
-517.7214622497559,92.53575205802917,99.50971603393555,60.876151015624664,-37.10046742048538,-38.865634188826796
-470.0183391571045,34.58101451396942,110.55663824081421,68.67905474609562,-34.078364844848615,-33.44392223322447
-413.7046813964844,-11.450233310461044,123.28417301177979,76.0450859168742,-31.5633116075315,-28.41145080559012
-350.9148597717285,-44.44384276866913,136.12744808197021,81.24765466805125,-28.32427710121325,-22.051733603344314
-284.77535247802734,-66.27193093299866,147.71573543548584,84.45615652123226,-24.009571470435326,-13.604704614327082
-217.0121431350708,-74.43991899490356,157.68505334854126,87.98564994464718,-21.15396158600679,-7.484522146273619
-149.45534467697144,-68.47559213638306,165.33663272857666,91.57819284429048,-19.342040465249344,-2.4793836415937816
-83.56509208679199,-49.72420632839203,169.95930671691895,94.15798944475014,-18.39644858598527,2.0963748074697928
-20.115916430950165,-20.658129453659058,171.25556468963623,94.24373563959048,-18.148429049296475,5.999513089100025
40.890493988990784,15.82743376493454,169.49747800827026,90.62145409630095,-18.446230419750908,10.747430725062001
99.70085620880127,57.60449171066284,165.2551531791687,83.06664332705238,-19.225869192751183,17.765373257621942
156.19457960128784,103.84531021118164,159.23327207565308,71.56483016099351,-19.55907655631567,27.73914333275472
209.88595485687256,154.20212745666504,152.4824857711792,56.51646858916221,-17.627569068475054,40.44237311344048
260.2826118469238,207.93356895446777,146.4006543159485,39.68750743655985,-11.42610991061938,54.16029921231793
308.67316722869873,262.48464584350586,140.28664827346802,24.35965452389162,-1.3078869907912367,65.15757996476628
355.28457164764404,316.9426441192627,134.68135595321655,11.234862052538084,11.638877987228094,72.647353672738
400.2081871032715,370.0615167617798,130.61686754226685,-0.3855718892904625,25.935310863521863,76.60337191925271
443.75500679016113,419.68274116516113,129.51220273971558,-10.807262328417666,40.18192434000956,77.221107888167
486.7062568664551,462.95228004455566,131.9905400276184,-21.1277199992156,52.85104074088569,74.2055042375255
530.0551414489746,497.15113639831543,137.51975297927856,-32.866132625671,63.59376717315685,65.74895140348433
574.0659236907959,522.660493850708,143.7345027923584,-52.84055981560431,72.24000802082762,45.228669155461944
618.6936855316162,537.02712059021,149.33217763900757,-79.90344611863607,74.60478343602611,16.45093238015696
663.4243965148926,540.6261444091797,152.82490253448486,-95.94599636567608,72.41456033525645,-2.5097041319799374
707.5871467590332,532.8904151916504,153.41984033584595,-97.16252135874706,68.5261336407682,-8.023220873659817
749.9693393707275,511.19847297668457,150.89340209960938,-92.20905643678954,63.94426516060523,-8.414939052749219
789.2245292663574,475.3318786621094,145.74650526046753,-86.940501228041,59.16275708119195,-9.411616478136757
824.4381904602051,427.47912406921387,138.6772871017456,-82.91465112745207,55.1164608093226,-13.568456800401824
853.6455154418945,367.5233840942383,130.4204821586609,-78.9217293688518,51.62565699246122,-18.99951672365696
875.1743316650391,296.8332767486572,121.71804904937744,-73.68877310605735,48.69222734772414,-24.51738578994202
888.784122467041,218.59536170959473,113.10899257659912,-67.16084712757434,47.32024041895451,-30.53503345817525
894.9686050415039,136.00128889083862,104.87862825393677,-58.35992981595948,47.40627689683458,-34.53946750062159
894.7600364685059,51.51147246360779,97.15437889099121,-46.67254724034054,48.23673569235433,-35.718791868378084
888.8789176940918,-33.16555619239807,90.22867679595947,-32.428423367805316,49.12338645417578,-34.47748353390372
877.9047012329102,-116.6223406791687,84.46256518363953,-18.149767766373795,50.81220536797479,-32.12622506307269
862.26806640625,-197.64078855514526,80.06892204284668,-4.653836475900105,53.98341438828752,-28.574379845598898
842.404842376709,-275.19264221191406,76.86092257499695,8.968351715154917,58.2961495094899,-22.5037230792172
817.977237701416,-347.9390621185303,74.86412525177002,24.9721551528071,63.79118013073773,-11.588426794923794
786.5914344787598,-412.62574195861816,74.73936676979065,41.689753486086985,66.23621709887304,3.0705367277017968
747.016429901123,-467.4004077911377,75.99101662635803,56.228347304308976,65.94952673865093,18.56873327760967
699.4741439819336,-512.8820419311523,77.5284469127655,65.60585211018339,63.982910370929154,32.12671000650376
643.4327125549316,-549.8348712921143,78.82245779037476,69.35051698302122,61.26698127012197,42.44597837061246
579.5352458953857,-580.4608821868896,79.4877290725708,66.28684929119035,58.02144613126116,45.842600709008536
508.74366760253906,-606.6402435302734,79.693204164505,57.1534281254955,53.439188330315496,41.94249439103955
431.37598037719727,-629.1089534759521,80.442875623703,45.34587861671395,46.04423813859107,33.57237077075573
348.1189727783203,-648.0810642242432,83.34420919418335,34.70179377643611,34.69239202104359,23.980956392907558
261.0212802886963,-663.7143135070801,89.65827226638794,27.145972139190377,19.778834477766246,14.96744944337604
173.3168125152588,-677.1192073822021,97.89003729820251,23.252583312270104,3.9971607447539235,7.172280902140132
86.40309572219849,-689.3736362457275,105.92149496078491,22.359583889615127,-11.911277030385603,-0.027902354958500193
0.697952089831233,-700.8328914642334,113.01980018615723,24.170760519753042,-27.499465164589804,-7.708322685939195
-83.60422253608704,-711.6978645324707,118.75531673431396,29.166386491909755,-42.5696491908193,-17.020266213517957
-164.4993782043457,-721.4593410491943,124.08106327056885,37.93215223496115,-55.82634286032953,-29.188010870822016
-239.39647674560547,-729.8893928527832,129.2375087738037,52.23682573448854,-65.90302681078148,-45.95401816984437
-305.8779001235962,-737.0812892913818,133.65416526794434,71.31061735027481,-72.00580083418788,-66.49018402278163
-362.0295524597168,-743.2331562042236,136.39594316482544,88.66933822018711,-75.2037295545337,-84.58187981328469
-405.2286624908447,-748.3906745910645,136.67606115341187,98.57966266811964,-77.33991902877938,-95.05778490562929
-433.5796356201172,-752.6045799255371,134.05271768569946,98.7195449423215,-79.14632647932932,-96.52627557718203
-448.52685928344727,-756.2434196472168,128.6986231803894,92.91811886509608,-81.08306759962146,-90.709317649784
-450.4488945007324,-759.2941761016846,120.95605134963989,86.84304808896326,-82.56888646109853,-82.57192589527918
