time_elapsed,n_updates,fps,clipfrac,explained_variance,ep_len_mean,ep_reward_mean,value_loss,approxkl,policy_entropy,true_reward,serial_timesteps,total_timesteps,policy_loss
37.282652139663696,35,53057,0.014432001,0.6581501662731171,23.84,0.2788475787035486,0.42743555,0.0020703813,5.340738,-0.1852308,8750,875000,-0.001890614
38.28892374038696,36,51384,0.021763999,0.6711319088935852,22.84,0.32700886462278506,0.40017143,0.0025859256,5.32716,-0.1822625,9000,900000,-0.0023288187
39.25715494155884,37,58493,0.019488001,0.6437094509601593,22.89,0.19553615656184775,0.43364057,0.0025548302,5.3159533,-0.1793501,9250,925000,-0.0023968923
40.17366552352905,38,55237,0.023784,0.6983718276023865,24.22,0.3364555180551565,0.35992825,0.0028278164,5.3015394,-0.18138915,9500,950000,-0.0025369017
41.12116289138794,39,58121,0.019436,0.7052428424358368,27.01,0.43431414056563883,0.35971773,0.0025245505,5.286147,-0.17716901,9750,975000,-0.0023897104
41.96989440917969,40,58353,0.015416002,0.7125815451145172,26.2,0.3144548713013563,0.33928466,0.0022234144,5.270166,-0.17048249,10000,1000000,-0.0016693177
42.80148267745972,41,58001,0.02708,0.7206977605819702,24.31,0.3987895819338519,0.34253174,0.0030040524,5.254527,-0.16691516,10250,1025000,-0.0021535777
43.649810552597046,42,57808,0.018368,0.725708544254303,27.65,0.3596652695434068,0.31787094,0.0025461987,5.23884,-0.16911331,10500,1050000,-0.002322439
44.49736952781677,43,51682,0.018544,0.7137727737426758,24.84,0.30557862826133714,0.32984662,0.0024096756,5.222851,-0.16459508,10750,1075000,-0.0018057132
45.487035512924194,44,52842,0.024076002,0.7165435254573822,26.53,0.3661516419522468,0.3321414,0.00286883,5.2102265,-0.16158736,11000,1100000,-0.002581236
46.46966052055359,45,51302,0.015551999,0.7417724132537842,25.83,0.3778010169542091,0.3033268,0.0024007868,5.19784,-0.16140704,11250,1125000,-0.002147209
47.43890857696533,46,46278,0.02816,0.7524978667497635,26.57,0.3912588289890573,0.28222224,0.003192465,5.184273,-0.16097893,11500,1150000,-0.0027526575
48.445053815841675,47,50495,0.031947996,0.7551621198654175,33.78,0.48723711032228495,0.28743893,0.003383749,5.167371,-0.1500482,11750,1175000,-0.0026145547
49.4297776222229,48,56155,0.029591998,0.7442181706428528,28.35,0.4581992125677493,0.2958086,0.0032460275,5.149686,-0.1509452,12000,1200000,-0.0028530397
50.314340114593506,49,55191,0.032904003,0.7783387154340744,29.04,0.47736417716903135,0.2608087,0.0034979135,5.13441,-0.1491206,12250,1225000,-0.0028225076
51.168702602386475,50,57231,0.042283997,0.7792936265468597,36.88,0.567590184656201,0.26324514,0.0040736385,5.1194363,-0.14032947,12500,1250000,-0.0028542546
52.007941246032715,51,58035,0.030439997,0.7924835681915283,30.75,0.5183988794605301,0.24967425,0.0034086364,5.1043506,-0.14234824,12750,1275000,-0.0020388472
52.83826303482056,52,59681,0.031536,0.7879988849163055,29.43,0.4560317957854215,0.25401887,0.0034765832,5.0901313,-0.14378825,13000,1300000,-0.0027233923
53.6522011756897,53,59078,0.026684001,0.7988271266222,27.98,0.44780218547676215,0.25133073,0.0030427515,5.0785766,-0.14271128,13250,1325000,-0.0024989466
54.48131608963013,54,58475,0.037724,0.7887603342533112,29.31,0.5036105445603244,0.25735226,0.003680952,5.0654273,-0.14065892,13500,1350000,-0.0028124
55.3175368309021,55,56596,0.034944005,0.8129945993423462,32.62,0.5030320435552312,0.23706226,0.0036630847,5.054306,-0.13518418,13750,1375000,-0.0025304758
56.17574071884155,56,56725,0.034924,0.8091285675764084,29.46,0.5825486688875435,0.24894528,0.0036941848,5.0450587,-0.13047385,14000,1400000,-0.002966497
57.035014390945435,57,58406,0.035352,0.8165325224399567,28.36,0.5974414215789875,0.24924818,0.00363711,5.034931,-0.13143359,14250,1425000,-0.0033170576
57.854949951171875,58,58026,0.039232,0.8052133321762085,29.55,0.5790507212808006,0.2613117,0.003816691,5.0211506,-0.12891091,14500,1450000,-0.003020596
58.665844678878784,59,52043,0.038084,0.8206307590007782,29.1,0.6059839041564669,0.24559212,0.0037887297,5.007196,-0.12725048,14750,1475000,-0.0024987983
59.54869198799133,60,57804,0.043007996,0.8110053092241287,28.35,0.5072841217489622,0.26734984,0.0041083395,4.996569,-0.12844035,15000,1500000,-0.00232629
60.371071338653564,61,58064,0.03118,0.8246604651212692,32.28,0.6269342969894024,0.24167116,0.0033670075,4.9851093,-0.12559357,15250,1525000,-0.002536302
61.19133114814758,62,58018,0.028143998,0.832505390048027,31.5,0.6398200427012852,0.235467,0.003163747,4.9715447,-0.12325962,15500,1550000,-0.0025230437
62.088523387908936,63,58817,0.028731998,0.8298273831605911,28.32,0.5865223334611506,0.23472865,0.0031293384,4.956748,-0.1281304,15750,1575000,-0.0020619635
63.10217094421387,64,48576,0.038488004,0.8411267846822739,33.53,0.6781750743438443,0.22719684,0.0038551074,4.944447,-0.11981826,16000,1600000,-0.002387093
64.10564756393433,65,56526,0.029879997,0.8284520208835602,33.06,0.6773869147492951,0.24762118,0.0033466336,4.9335012,-0.11832127,16250,1625000,-0.002196264
64.94878077507019,66,57644,0.029631998,0.8284240365028381,36.3,0.7695679460302562,0.2529415,0.0032179276,4.9227743,-0.117725156,16500,1650000,-0.002246698
65.77970790863037,67,58380,0.025576,0.8383499681949615,30.42,0.6261693566305985,0.24029335,0.0030890242,4.9104753,-0.11977798,16750,1675000,-0.0019115843
66.60856986045837,68,57564,0.026275998,0.8291743695735931,34.22,0.8339791938536155,0.2505709,0.0030295593,4.8974285,-0.11651304,17000,1700000,-0.0017842132
67.48081231117249,69,57787,0.046092,0.8427664637565613,34.35,0.8364120765983921,0.23321052,0.004183339,4.884455,-0.11845953,17250,1725000,-0.0028266893
68.41174101829529,70,58322,0.024500001,0.8430367708206177,28.2,0.5695141589028572,0.2421968,0.0029674633,4.872,-0.11952249,17500,1750000,-0.0015634785
69.24482297897339,71,56771,0.027548,0.8328865468502045,35.09,0.6816594322742549,0.25065765,0.0030916687,4.8589926,-0.11596856,17750,1775000,-0.0020317726
70.0829586982727,72,55964,0.027504003,0.8332667648792267,31.74,0.7191105478466671,0.24852493,0.003159767,4.846339,-0.117340215,18000,1800000,-0.0021827952
70.93089318275452,73,57344,0.020084,0.8367409408092499,28.34,0.5626219808022688,0.24613543,0.002664563,4.8361487,-0.11704977,18250,1825000,-0.0017984752
71.77192163467407,74,57055,0.013607999,0.8448483496904373,30.8,0.7150313214703646,0.23257664,0.0020070006,4.8279653,-0.116754785,18500,1850000,-0.0013270812
72.61528015136719,75,49266,0.028312001,0.852434515953064,30.09,0.6969561867232551,0.2222482,0.0031292294,4.816798,-0.11543507,18750,1875000,-0.0019325666
73.68118190765381,76,58244,0.040732004,0.8431816250085831,34.41,0.802325474332606,0.23673892,0.0038047764,4.8067856,-0.11391969,19000,1900000,-0.002503226
74.53018474578857,77,55679,0.0175,0.8466193079948425,33.24,0.8172485139141099,0.2331399,0.0023759895,4.79774,-0.11206225,19250,1925000,-0.0013757786
75.3957052230835,78,57294,0.020556,0.8457107543945312,37.89,0.8781984551545702,0.23084447,0.0026968182,4.7889237,-0.10850335,19500,1950000,-0.001708425
76.2804012298584,79,55706,0.022056002,0.8477351367473602,33.87,0.7970524703393675,0.2363044,0.0028300097,4.7824,-0.10686096,19750,1975000,-0.0017378305
77.1317355632782,80,56707,0.02128,0.8408720940351486,33.9,0.7397897953551649,0.25261146,0.0029433228,4.776513,-0.10958929,20000,2000000,-0.0017132461
77.98366975784302,81,57820,0.018672,0.846150740981102,37.31,0.8103611031022979,0.23839752,0.00272881,4.7675905,-0.106190115,20250,2025000,-0.001558716
78.80965209007263,82,55654,0.014156001,0.8535056710243225,38.23,0.9905481394393041,0.22931793,0.0023086641,4.757192,-0.10383444,20500,2050000,-0.0013818948
79.6504373550415,83,55953,0.022352,0.8553561866283417,33.76,0.756345360781271,0.22641735,0.0026109158,4.745576,-0.10935033,20750,2075000,-0.0018015234
80.47908568382263,84,57602,0.017547999,0.8615221083164215,34.5,0.7473729478092628,0.2139884,0.0025001075,4.734732,-0.106595375,21000,2100000,-0.0016191691
81.3125114440918,85,58476,0.027908001,0.8648069053888321,35.12,0.7321623148223444,0.21000104,0.0031638262,4.7245173,-0.10535573,21250,2125000,-0.001962426
82.14212822914124,86,56598,0.028624002,0.862469881772995,30.65,0.6486738154811246,0.2142541,0.0032898108,4.71361,-0.10598783,21500,2150000,-0.0019660033
83.02126288414001,87,52210,0.020384,0.8694583177566528,34.97,0.8060773849204815,0.2037786,0.0027939463,4.7041216,-0.100776404,21750,2175000,-0.0013020936
83.91087770462036,88,57759,0.021656,0.8691055625677109,38.4,1.0106801077307772,0.2106328,0.0025184203,4.6954765,-0.09955221,22000,2200000,-0.0016738307
84.721440076828,89,56303,0.034872,0.872140645980835,37.82,0.8317417593682421,0.21380489,0.0037336485,4.6881003,-0.09788913,22250,2225000,-0.0021533298
85.54774928092957,90,57337,0.032612003,0.8699979484081268,37.24,0.7224517658240984,0.21123171,0.0036115483,4.6797132,-0.09859076,22500,2250000,-0.0019019621
86.38519024848938,91,58136,0.027999997,0.8730480372905731,38.32,0.7941975446453489,0.21435297,0.0032217652,4.672162,-0.09763256,22750,2275000,-0.0017753333
87.22080612182617,92,56723,0.016636,0.8772801607847214,34.87,0.7252006123315615,0.20637393,0.0026063125,4.6648016,-0.09612783,23000,2300000,-0.0018080194
88.06805539131165,93,57288,0.032908,0.8743457496166229,35.25,0.805252531355618,0.2203176,0.0034301751,4.656584,-0.09356051,23250,2325000,-0.002194981
88.89629554748535,94,57646,0.023767998,0.881643533706665,37.36,0.8300730564264177,0.21029022,0.002855616,4.6477704,-0.0931239,23500,2350000,-0.001998031
89.7408504486084,95,56007,0.034416,0.8844984695315361,38.58,0.9917330583578405,0.21258874,0.0033607117,4.6382875,-0.090303555,23750,2375000,-0.002415013
90.58445501327515,96,55937,0.03282,0.8718395978212357,38.22,0.84931115679703,0.22938879,0.0035087056,4.629375,-0.08961379,24000,2400000,-0.002502606
91.4199321269989,97,54114,0.035159998,0.8740933239459991,33.2,0.7602040938229812,0.22928584,0.003537658,4.6203513,-0.09631671,24250,2425000,-0.0022264053
92.30649161338806,98,56315,0.037504002,0.8849862292408943,38.88,0.939289614793745,0.21306174,0.003700755,4.611243,-0.08497141,24500,2450000,-0.0026864987
93.20166563987732,99,57591,0.03312,0.8839643895626068,42.36,1.02276875230722,0.21400431,0.0034892585,4.6000624,-0.08298587,24750,2475000,-0.0027861597
94.10717272758484,100,53214,0.025959998,0.8797346353530884,43.0,1.0331866227793762,0.229287,0.0028492426,4.587604,-0.08018745,25000,2500000,-0.0022945679
94.97726035118103,101,51036,0.025116002,0.8798267394304276,44.94,1.1887668619884517,0.23652275,0.0028191637,4.575912,-0.076586604,25250,2525000,-0.0026285886
95.86653017997742,102,57209,0.024244,0.8846981376409531,48.39,1.1687301516577469,0.22781356,0.0031032697,4.5664945,-0.07303359,25500,2550000,-0.0020263046
96.69693183898926,103,56738,0.023047999,0.8873773664236069,44.5,1.1846795001623105,0.23139262,0.00251841,4.5575485,-0.07169078,25750,2575000,-0.0018862396
97.51482653617859,104,57225,0.028096,0.8843060880899429,47.58,1.294792014998003,0.23566332,0.003151053,4.550448,-0.070501775,26000,2600000,-0.002146184
98.34492135047913,105,57013,0.031964,0.8880694210529327,47.43,1.204869388572406,0.23427252,0.0035204594,4.5407577,-0.069630235,26250,2625000,-0.0022821375
99.16108393669128,106,56575,0.028075999,0.8887508064508438,48.98,1.2822494274850122,0.24020806,0.0032261934,4.5288444,-0.06232577,26500,2650000,-0.0018924276
99.992506980896,107,56226,0.022379998,0.8894789665937424,52.89,1.5508308509287145,0.24510364,0.002605938,4.516875,-0.058783773,26750,2675000,-0.002394091
100.83519434928894,108,51760,0.027872002,0.8713476359844208,50.99,1.1881678081804739,0.28730226,0.0030192672,4.5032816,-0.05996285,27000,2700000,-0.002404779
101.75373196601868,109,54518,0.020104,0.88343246281147,52.06,1.3275304532430345,0.26609042,0.0027756742,4.490033,-0.056249097,27250,2725000,-0.0022364408
102.64526343345642,110,55820,0.033703998,0.881228432059288,50.34,1.3536477691553432,0.27247506,0.003538885,4.47688,-0.051620245,27500,2750000,-0.0015400194
103.47877025604248,111,58239,0.031408,0.8764021471142769,50.39,1.2638219635733685,0.29121146,0.0033724327,4.46665,-0.051057965,27750,2775000,-0.0020681955
104.30941128730774,112,58394,0.031956002,0.8903580829501152,49.68,1.1417553673530891,0.268189,0.00354177,4.4582396,-0.048730254,28000,2800000,-0.0018337149
105.1157374382019,113,55296,0.033956,0.8950012400746346,44.22,1.1516999364386902,0.26252574,0.0035265354,4.4509478,-0.0474402,28250,2825000,-0.0009773213
105.96597838401794,114,57664,0.056656003,0.8938338309526443,63.08,1.7995196175076944,0.27148974,0.0049062697,4.4442077,-0.038113307,28500,2850000,-0.0015791899
106.7741322517395,115,59662,0.062324,0.8927269726991653,58.51,1.62940245522238,0.2888917,0.00525398,4.4392576,-0.036655426,28750,2875000,-0.00023895311
107.5601282119751,116,58607,0.06361599,0.884893000125885,60.91,1.7291368052502185,0.30838674,0.0052726856,4.433558,-0.03518818,29000,2900000,-0.00094384246
108.36164999008179,117,58887,0.025516,0.8892355039715767,65.1,1.8270746033967225,0.29855818,0.00304003,4.4274044,-0.032751758,29250,2925000,-0.0016212253
109.16308927536011,118,54509,0.071476005,0.8693791031837463,61.98,1.7767905984275376,0.34788743,0.0058261706,4.420583,-0.029807786,29500,2950000,-0.00088658073
109.99367928504944,119,57130,0.061555993,0.8628926873207092,71.13,2.1483806405769066,0.36281073,0.0052046725,4.4135876,-0.02644786,29750,2975000,-0.001467556
110.79973363876343,120,58044,0.068004,0.8588081151247025,78.92,2.466380096364046,0.38053185,0.005466766,4.407163,-0.020358123,30000,3000000,-0.00019909043
111.60906887054443,121,58892,0.039256,0.8469875603914261,81.46,2.2221578176967025,0.38982907,0.003881036,4.4018345,-0.016782034,30250,3025000,-0.0012040492
112.39973998069763,122,56519,0.069152,0.8777501061558723,88.98,2.39343135793255,0.33856893,0.0056360597,4.397793,-0.014794669,30500,3050000,-0.0014889895
113.21303367614746,123,57799,0.059007995,0.8532249182462692,86.93,2.5178507217143533,0.3940317,0.005050684,4.394124,-0.013248868,30750,3075000,-0.0020205725
114.01174187660217,124,57514,0.066104,0.8489149063825607,84.26,2.481098711555824,0.42043987,0.0054963753,4.3904567,-0.010147202,31000,3100000,-0.0006852265
114.83348321914673,125,59141,0.117424,0.85245381295681,88.62,2.552902752259888,0.40352398,0.008482867,4.38589,-0.008681975,31250,3125000,0.0010027427
115.63415598869324,126,57681,0.098272,0.8669547587633133,110.77,3.3167427441756807,0.37029976,0.007518909,4.380637,-0.0014011499,31500,3150000,9.021589e-05
116.43650841712952,127,58617,0.102603994,0.8035657852888107,120.86,3.539603286344883,0.47543508,0.00754319,4.3759184,0.00045280837,31750,3175000,0.00045640333
117.23800587654114,128,57417,0.083312,0.8203879743814468,126.53,3.693826155618881,0.44075862,0.0065040826,4.3713064,0.00013853348,32000,3200000,-0.0015527265
118.04437565803528,129,57835,0.084276,0.774916484951973,160.49,4.124173459299309,0.43790793,0.006419058,4.3667045,0.006252246,32250,3225000,-0.0005911054
118.84725332260132,130,57113,0.086164005,0.728379487991333,185.86,4.803109753335983,0.41445288,0.0066191247,4.3626776,0.01101286,32500,3250000,-0.00014129363
119.67200183868408,131,46243,0.052275997,0.5608292818069458,172.55,4.294949584429214,0.5817553,0.0046404405,4.35829,0.005417995,32750,3275000,-0.0017737404
120.71781039237976,132,57507,0.06439601,0.6480128467082977,207.75,5.69579470625418,0.3509168,0.005404276,4.3532214,0.017964937,33000,3300000,-0.0014771975
121.52668833732605,133,57291,0.0888,0.6759532690048218,209.14,5.715416907901861,0.33648792,0.0067093237,4.348043,0.019135082,33250,3325000,0.0005237013
122.33616733551025,134,59262,0.059004,0.6440527439117432,231.59,5.501088092370542,0.20834701,0.0050204755,4.343358,0.020277306,33500,3350000,-0.0012417327
123.13111972808838,135,58213,0.089656,0.519996166229248,238.97,6.281294828397304,0.16916703,0.0068433993,4.338766,0.024224704,33750,3375000,-0.0015335573
123.92443990707397,136,57671,0.047523998,0.4701807498931885,245.01,6.460070069115037,0.12489222,0.004464751,4.333767,0.025397183,34000,3400000,-0.0007872035
124.7247564792633,137,59844,0.05482,0.3425692319869995,244.43,5.894612052492521,0.13532403,0.004872537,4.328887,0.022558391,34250,3425000,-0.0013646899
125.52504110336304,138,58906,0.051480003,0.44388312101364136,234.95,5.24544555985785,0.16002023,0.0044652196,4.3237123,0.019811291,34500,3450000,-0.001555492
126.32645511627197,139,59753,0.051256,0.3967288136482239,232.57,6.343108463598673,0.21574426,0.0046736975,4.317172,0.023184644,34750,3475000,-0.0012080077
127.10934352874756,140,58674,0.081836,0.21734833717346191,243.72,7.007923667346505,0.14960726,0.006274487,4.3089614,0.027204204,35000,3500000,-0.0017763523
127.92312502861023,141,60078,0.036307998,0.1070781946182251,244.68,6.541039459277263,0.14022824,0.003851025,4.3017535,0.024893792,35250,3525000,-0.0016829136
128.71405267715454,142,59147,0.046996005,-0.007759451866149902,245.11,6.01753427869055,0.108342625,0.004300074,4.292781,0.023270342,35500,3550000,-0.0021391064
129.51686811447144,143,59308,0.098335996,-0.0712352991104126,245.5,6.012689297752092,0.22168005,0.007566844,4.282227,0.021284502,35750,3575000,-0.00084244425
130.30903005599976,144,52108,0.083892,0.1279318928718567,237.86,6.936704052806614,0.24665082,0.0064709457,4.2749057,0.025491165,36000,3600000,-0.0019351721
131.14710187911987,145,56891,0.050380003,0.3054658770561218,240.86,6.818918477066074,0.15178178,0.004680817,4.26936,0.026013361,36250,3625000,-0.0014623702
131.95988249778748,146,57299,0.056964,0.2043965458869934,247.64,7.411598539430706,0.098962136,0.004942548,4.262402,0.028683783,36500,3650000,-0.0021408468
132.76497650146484,147,58979,0.070687994,0.2247273325920105,248.49,7.493433070490004,0.05140661,0.0057024895,4.2556195,0.02989206,36750,3675000,-0.0022840223
133.542542219162,148,52596,0.054639995,0.25483816862106323,241.43,7.219098142627981,0.15766881,0.0048980163,4.2498984,0.027553882,37000,3700000,-0.0017965784
134.37310147285461,149,59017,0.03852,0.2901560068130493,237.74,7.034801564308841,0.22343731,0.0037131782,4.2416525,0.025793215,37250,3725000,-0.0024085706
135.157146692276,150,57344,0.064252004,0.21017253398895264,238.56,7.089948071894275,0.19534633,0.0053826636,4.232318,0.026619546,37500,3750000,-0.0023758302
