value_loss,clipfrac,serial_timesteps,fps,total_timesteps,approxkl,true_reward,ep_len_mean,policy_entropy,policy_loss,time_elapsed,ep_reward_mean,n_updates,explained_variance
0.51207244,0.08771999,74750,54357,7475000,0.007066981,0.01826055,248.41,0.27777374,-0.0013437736,251.67614579200745,5.035426257909097,299,0.5959364473819733
1.3822794,0.15274802,75000,54914,7500000,0.011562676,0.013347682,243.87,0.2794835,-0.0017598212,252.48467016220093,4.7581677117992465,300,0.3894460201263428
0.8192283,0.10898399,75250,41349,7525000,0.008320419,0.015520023,245.71,0.2809043,-0.0021865342,253.26991653442383,4.83010044051745,301,0.5633217990398407
1.03282,0.067556,75500,55182,7550000,0.005617879,0.016398776,246.17,0.28426367,-0.0009708232,254.20285177230835,5.007133026523912,302,0.4304302930831909
0.9991602,0.075844005,75750,50305,7575000,0.006288003,0.0145251695,245.01,0.28475887,-0.0021709932,254.9891119003296,4.519536701750526,303,0.42554157972335815
0.9474138,0.13186802,76000,56070,7600000,0.010530513,0.016512126,245.81,0.28421184,-0.0026156236,255.81296682357788,5.083793014507476,304,0.4995145797729492
0.43291673,0.073232,76250,55628,7625000,0.006017943,0.019886373,248.43,0.2834559,-0.0017185211,256.59714341163635,5.448836739932517,305,0.6506743729114532
1.3133402,0.088291995,76500,54628,7650000,0.006981394,0.013861299,244.11,0.2831258,-0.00285283,257.37546396255493,4.916940455142764,306,0.4507567286491394
1.2876694,0.068968,76750,55730,7675000,0.0057511465,0.016160041,243.69,0.28376314,-0.0015354608,258.1652846336365,5.350129759322576,307,0.49697285890579224
0.020746702,0.08105199,77000,55633,7700000,0.0063808532,0.020555248,250.0,0.2831735,-0.0011219943,258.94026470184326,5.138812359369594,308,0.9744457677006721
1.7116482,0.11840799,77250,52072,7725000,0.008944054,0.012052094,241.72,0.28114992,-0.002156989,259.71711564064026,4.85753721115703,309,0.430664598941803
0.9012475,0.10477201,77500,55941,7750000,0.008124051,0.0174596,245.34,0.28269228,-0.0014043003,260.52949833869934,5.206540557448379,310,0.5100255012512207
0.5147283,0.035504006,77750,54988,7775000,0.00362148,0.018344242,247.6,0.28790566,-0.0013502847,261.3028886318207,4.999817494741226,311,0.6166855692863464
0.41025248,0.051836003,78000,53495,7800000,0.0046648607,0.01903491,248.13,0.29282373,-0.0011567862,262.0821738243103,5.25110117543021,312,0.6989545822143555
2.2091436,0.098092,78250,56954,7825000,0.0073354887,0.010120573,238.82,0.29916304,-0.0018122529,262.8692407608032,4.897228066423441,313,0.3794957399368286
1.2385669,0.081632,78500,57046,7850000,0.006544128,0.016248915,244.24,0.3028395,-0.0015354735,263.6355836391449,5.418938382371275,314,0.46859121322631836
3.40276,0.051732004,78750,56395,7875000,0.0046408144,0.004383116,234.66,0.30502886,-0.0019728648,264.40258622169495,4.949941989512874,315,0.350716769695282
3.201622,0.09100801,79000,54996,7900000,0.007644309,0.0023705228,235.81,0.30895826,-0.0022174746,265.18388175964355,4.375230995503676,316,0.4020015001296997
4.198523,0.140232,79250,56278,7925000,0.010572061,-0.0023839073,228.98,0.31393027,-0.00046828896,265.9736707210541,4.184746004240355,317,0.3341829180717468
4.125348,0.070288,79500,55160,7950000,0.00572765,0.0025675443,233.05,0.31581777,-0.0008238185,266.7511827945709,4.73861178431382,318,0.20683324337005615
7.123047,0.0372,79750,55972,7975000,0.0035880643,-0.011033598,216.02,0.31553477,-0.0020980914,267.53160285949707,4.4489867257317846,319,0.187666118144989
4.4098854,0.045488004,80000,56203,8000000,0.0043278364,0.0016162874,228.93,0.31507882,-0.0006467149,268.3131353855133,4.848901584388846,320,0.24824750423431396
5.467978,0.023408,80250,54535,8025000,0.0027950692,-0.004983986,226.21,0.31653598,-0.0012700192,269.09769463539124,4.717178632859121,321,0.26764076948165894
3.7069213,0.053843997,80500,54780,8050000,0.0047892816,0.0051862304,234.05,0.31430557,-0.0012247566,269.8801727294922,4.840698084042579,322,0.1772879958152771
4.28146,0.042316,80750,55382,8075000,0.0038471757,0.00023604569,230.67,0.31247705,-0.0015502917,270.6779980659485,4.639493953709142,323,0.25906485319137573
5.503415,0.030919999,81000,56275,8100000,0.0032759686,-0.0064326227,224.1,0.31298897,-0.0012373587,271.4625177383423,4.275680125260684,324,0.2372555136680603
1.3276331,0.036751997,81250,56138,8125000,0.0037836446,0.015299719,243.85,0.314093,-0.0014535779,272.2485918998718,5.177937276378365,325,0.41073334217071533
4.724163,0.082716,81500,44968,8150000,0.0065187113,-0.002930807,225.52,0.31502458,-0.0020125418,273.0267605781555,4.6519397466557955,326,0.3397632837295532
3.348355,0.049516,81750,54710,8175000,0.004549449,0.004832775,236.36,0.31514275,-0.0009167631,273.9048321247101,4.862044139994129,327,0.26589828729629517
2.5664525,0.133192,82000,54967,8200000,0.009703048,0.009728278,237.26,0.3120991,-0.0017640789,274.70243096351624,5.102098813449226,328,0.3050706386566162
1.2477835,0.062355995,82250,55565,8225000,0.0053163655,0.015303175,244.43,0.31025207,-0.0018784845,275.49607014656067,5.211674339773378,329,0.4351027011871338
1.7265365,0.05476,82500,53526,8250000,0.004873099,0.010901438,240.76,0.3094185,-0.0013221011,276.28079652786255,5.0995157390400445,330,0.7400486469268799
2.0483902,0.103764,82750,51176,8275000,0.008106624,0.011760041,239.71,0.30857435,-0.0015534769,277.0863299369812,5.194747588273713,331,0.34388601779937744
2.0677056,0.056008,83000,53619,8300000,0.004938075,0.009198131,236.28,0.30896455,-0.0023252354,277.9055824279785,5.110878663286045,332,0.5852092504501343
2.2970831,0.076016,83250,54979,8325000,0.006160927,0.007406507,237.75,0.30915603,-0.0014137289,278.7016673088074,4.589525316553329,333,0.41678518056869507
1.6286656,0.10884,83500,37622,8350000,0.008191071,0.012111848,241.52,0.30906,-0.0022692294,279.48829078674316,4.893378049535482,334,0.39773255586624146
0.61281675,0.0456,83750,48236,8375000,0.004269951,0.015197328,245.97,0.30704817,-0.0019912343,280.4963912963867,4.809895031025041,335,0.7378490269184113
1.4340904,0.075059995,84000,49378,8400000,0.0060795397,0.013345556,243.67,0.30377477,-0.00076825795,281.3434040546417,5.189593434456879,336,0.5489072799682617
1.5877298,0.090096,84250,56115,8425000,0.0070358776,0.011668794,242.07,0.30234176,-0.002881252,282.1805601119995,4.7455917279982645,337,0.5433753430843353
1.7644346,0.102575995,84500,55538,8450000,0.007988702,0.011514126,240.85,0.3030353,-0.0021786115,282.9618535041809,5.220425054655413,338,0.5267621874809265
0.43285698,0.07600801,84750,55181,8475000,0.006140116,0.01770351,248.04,0.30504477,-0.0014349858,283.76258420944214,4.898109295912788,339,0.6520391702651978
1.4232727,0.129352,85000,55011,8500000,0.01001168,0.01268889,242.59,0.30293834,-0.0017775832,284.54606223106384,5.063572496960445,340,0.5755703449249268
0.77718747,0.085792,85250,55735,8525000,0.0067305327,0.01662086,245.86,0.3027219,-0.0021164294,285.32509088516235,5.124244509303711,341,0.5917827486991882
0.957349,0.090104,85500,48298,8550000,0.007029038,0.017538121,245.93,0.30353358,-0.002151137,286.11221075057983,5.271788710794473,342,0.44802409410476685
0.65189373,0.063604,85750,52042,8575000,0.005340313,0.017933255,245.92,0.3044951,-0.0009813227,286.9536716938019,5.4245051578007475,343,0.6845437586307526
0.9334019,0.053731997,86000,54990,8600000,0.004863376,0.015894854,243.83,0.3036501,-0.0019002445,287.75977635383606,5.437195056873827,344,0.674570620059967
2.3369813,0.12038001,86250,53665,8625000,0.009722266,0.009447426,236.67,0.3018933,-0.0016841,288.55232858657837,5.132634417787872,345,0.43997377157211304
0.652901,0.09846,86500,46658,8650000,0.008098511,0.018362964,245.74,0.30329445,-0.0019292071,289.3529405593872,5.522362599019771,346,0.6651501953601837
0.2674702,0.047911998,86750,57398,8675000,0.0045197094,0.019828986,248.23,0.30244732,-0.0014796823,290.2170696258545,5.43729375579255,347,0.8244561553001404
0.4039908,0.07594799,87000,54045,8700000,0.006130562,0.019248081,248.04,0.30062053,-0.002796236,290.98779916763306,5.330724585866944,348,0.7456491589546204
0.52492636,0.11376001,87250,51225,8725000,0.008477368,0.01903953,247.53,0.2975806,-0.002367848,291.7793698310852,5.182053282262626,349,0.6401242911815643
0.5418816,0.086988,87500,55136,8750000,0.0070197536,0.018131183,247.79,0.2959966,-0.00090389495,292.59082794189453,4.956633911164281,350,0.5847311317920685
0.03533058,0.114132,87750,56278,8775000,0.008531379,0.021286543,250.0,0.29174155,-0.00078607415,293.37715005874634,5.321635469331705,351,0.9631530866026878
1.2647355,0.081071995,88000,54817,8800000,0.00642703,0.014822453,245.47,0.28824848,-0.0010865735,294.1534686088562,5.218085826287368,352,0.5068080127239227
0.44867355,0.062964,88250,55775,8825000,0.005380018,0.019730834,249.27,0.28364447,-0.0019723212,294.9385027885437,5.445303926326506,353,0.7176803052425385
0.25202492,0.053636003,88500,55692,8850000,0.004797519,0.019882908,247.92,0.28054518,-0.0018201331,295.7187201976776,5.445307340766832,354,0.8550071120262146
0.024242263,0.070732,88750,55620,8875000,0.005778351,0.019617625,250.0,0.27535403,-0.0015633225,296.4987063407898,4.904406265545345,355,0.9689558148384094
0.4282357,0.055292,89000,54574,8900000,0.004839489,0.0180648,247.9,0.2683034,-0.001880629,297.27784848213196,5.000820025676613,356,0.6966336965560913
1.0738494,0.096535996,89250,56381,8925000,0.00750228,0.015528956,245.02,0.26113647,-0.0009987662,298.0652778148651,5.250365783128376,357,0.6138403713703156
0.9873331,0.10894801,89500,56017,8950000,0.008347897,0.016029809,247.39,0.25985888,-0.0013619822,298.8394501209259,4.961053964977652,358,0.44204211235046387
0.028174687,0.051792003,89750,55940,8975000,0.0047182925,0.02068107,250.0,0.26258326,-0.0016354744,299.61208319664,5.170267470145324,359,0.9639033228158951
0.022023201,0.05784,90000,54433,9000000,0.0050175427,0.01913548,250.0,0.2571805,-0.0026387747,300.39881014823914,4.783870211302205,360,0.9752394240349531
0.3265018,0.087147996,90250,48674,9025000,0.007073277,0.017422302,248.04,0.25280365,-0.0026778397,301.1874485015869,4.892574470502384,361,0.7990665286779404
0.41414374,0.075164005,90500,53617,9050000,0.0060109235,0.019937739,249.76,0.2538921,-0.0016402673,302.054025888443,5.486959593302824,362,0.6647944748401642
0.79485524,0.091312006,90750,57496,9075000,0.0073758615,0.015914446,246.11,0.25525102,-0.00069292646,302.8604416847229,4.9405931622134975,363,0.6175159215927124
0.5163711,0.141016,91000,55127,9100000,0.010653563,0.01666208,249.0,0.2543734,0.00077058206,303.6243462562561,4.654471766931774,364,0.5907367765903473
1.1682094,0.158084,91250,56764,9125000,0.012688041,0.01345688,245.96,0.2509926,-0.00075803726,304.4026176929474,4.864867798906411,365,0.5819972157478333
0.8094989,0.13824001,91500,53547,9150000,0.010584565,0.016958645,246.47,0.24840042,-0.0018260982,305.1722173690796,5.182904246055362,366,0.5730984508991241
0.019943427,0.115403995,91750,29322,9175000,0.00872491,0.020630477,250.0,0.24979797,0.0012775068,305.96705889701843,5.157618856926913,367,0.9775156900286674
0.50492257,0.107944,92000,55134,9200000,0.008450003,0.016594764,247.77,0.24958158,-0.0016168996,307.1516025066376,4.600828460644046,368,0.6451731324195862
1.0913162,0.07982,92250,56777,9225000,0.00650689,0.012708688,247.44,0.24993229,-0.00089628866,307.92982363700867,4.690304552236639,369,0.6064019501209259
0.34739885,0.082684,92500,55130,9250000,0.006602266,0.017778458,247.9,0.25463375,-0.0016141376,308.6898148059845,4.928956199915079,370,0.7818025350570679
0.81980246,0.122255996,92750,51592,9275000,0.009283298,0.016042901,247.35,0.25607073,-0.0015471468,309.4664626121521,4.986532151750092,371,0.6139307916164398
0.4917397,0.12779999,93000,57337,9300000,0.00954151,0.018910551,249.15,0.25296065,-0.0011906221,310.2828788757324,5.234522541997637,372,0.6251706779003143
0.015613636,0.099472,93250,56168,9325000,0.008272665,0.01952821,250.0,0.25243244,0.0011545091,311.05485105514526,4.88205283396141,373,0.9813381191343069
0.507348,0.078884,93500,57268,9350000,0.0063299327,0.01796271,249.03,0.25070494,-0.0010047109,311.8291370868683,4.982878915913419,374,0.6329135894775391
0.50133,0.14119199,93750,54709,9375000,0.01131198,0.018933099,248.53,0.24848564,-0.0014704737,312.59915375709534,5.205172180121283,375,0.5862438082695007
0.9021239,0.12415202,94000,54336,9400000,0.009820515,0.016454065,247.35,0.2508678,-0.001534012,313.38864755630493,5.097004343938774,376,0.5272406339645386
0.015312414,0.054468,94250,54839,9425000,0.0048334617,0.020599846,250.0,0.25462073,-0.0020808706,314.1909990310669,5.149961591626761,377,0.9787343982607126
0.28588125,0.106532,94500,49949,9450000,0.008858588,0.016460968,248.73,0.25387174,-0.0009063106,315.0010120868683,4.623964794479059,378,0.8417596369981766
0.014348003,0.050995998,94750,56263,9475000,0.0047309683,0.02102039,250.0,0.2523535,-0.0026465468,315.840993642807,5.2550978366577406,379,0.9817597325891256
0.78730786,0.072367996,95000,55447,9500000,0.0057896883,0.016270569,246.84,0.24846132,-0.0013867597,316.6227195262909,5.0403730975882945,380,0.6374952495098114
0.6780964,0.11455999,95250,55507,9525000,0.008586759,0.017272739,247.62,0.2459588,-0.0016265468,317.40981936454773,5.316370654642714,381,0.7174217700958252
0.9058468,0.082588,95500,56736,9550000,0.0065628528,0.016613469,246.6,0.23949568,-0.0015403072,318.1908583641052,5.078239291765142,382,0.5006460249423981
0.019012876,0.063672,95750,55090,9575000,0.0053291367,0.02121178,250.0,0.23571691,-0.0018144312,318.9619619846344,5.302945164665373,383,0.9779376965016127
0.013163174,0.104108,96000,56299,9600000,0.00810798,0.019606996,250.0,0.23401241,0.00016253811,319.7475919723511,4.9017493102663225,384,0.9833398889750242
0.015425901,0.193748,96250,45753,9625000,0.018274188,0.021920534,250.0,0.23245803,0.008458969,320.52424454689026,5.480133383291579,385,0.978945903480053
0.9796252,0.176676,96500,46757,9650000,0.013845155,0.017978005,247.27,0.23124392,-0.0005102606,321.38881373405457,5.443905080584698,386,0.44657111167907715
0.8667798,0.106644,96750,57141,9675000,0.008672817,0.015694145,246.48,0.2337648,-0.0023899165,322.24812173843384,4.877585051739487,387,0.5504502654075623
0.013029176,0.06971599,97000,55969,9700000,0.0057480643,0.020164229,250.0,0.2375497,-0.0021190818,323.0193543434143,5.041057077123801,388,0.9839072059839964
0.015369644,0.086512,97250,54801,9725000,0.0068784878,0.022257168,250.0,0.23588869,-0.00034853964,323.7987844944,5.564292321736291,389,0.9777821060270071
0.9353269,0.140156,97500,55124,9750000,0.013568377,0.01621958,246.65,0.2368325,-0.0014789744,324.58629298210144,4.976196902559798,390,0.48104435205459595
0.3914351,0.060828,97750,56986,9775000,0.0052102935,0.018556293,248.75,0.24027209,-0.0009876363,325.3684811592102,5.129032489946903,391,0.7253460884094238
0.013926154,0.077604,98000,55850,9800000,0.006249777,0.02155422,250.0,0.24042003,-0.001260714,326.14201760292053,5.388555111703308,392,0.9791148062795401
0.017605845,0.056648005,98250,50815,9825000,0.0050221174,0.020787407,250.0,0.23850453,-0.0024447604,326.91753363609314,5.196852219707896,393,0.976722015067935
0.31556603,0.065232,98500,50941,9850000,0.0055251345,0.019018758,247.76,0.23592332,-0.00117462,327.7378840446472,5.2441498836811755,394,0.802244171500206
0.02864018,0.07168,98750,54450,9875000,0.0058914176,0.020287083,250.0,0.23601052,-0.0006898351,328.5498447418213,5.071770750482081,395,0.967294916510582
0.014806864,0.072424,99000,55421,9900000,0.005987211,0.019627267,250.0,0.23176876,-0.0016251669,329.333824634552,4.906816685776836,396,0.980609443038702
0.37007472,0.079624005,99250,56099,9925000,0.0065990523,0.018902553,248.0,0.22729495,-0.0023600697,330.1157042980194,5.189932239624766,397,0.7350911498069763
0.9204267,0.151344,99500,55679,9950000,0.011690353,0.014787019,245.69,0.22712287,-0.0016422875,330.88663244247437,4.645146930292454,398,0.5197857320308685
1.2056215,0.057728,99750,55360,9975000,0.0049432456,0.012748277,243.56,0.2270821,-0.001060188,331.68169379234314,4.5421358133386045,399,0.563707560300827
0.91353637,0.15408799,100000,55648,10000000,0.011042179,0.015200244,247.05,0.22869468,-0.0010262025,332.46011114120483,4.8327819626302855,400,0.5156515836715698
0.70147896,0.084176004,100250,41311,10025000,0.00668614,0.016517071,245.66,0.23216984,-0.0022966969,333.2480990886688,5.118276019172632,401,0.6765749454498291
2.2683969,0.08143199,100500,56821,10050000,0.0065947296,0.010644344,241.43,0.2363708,-0.0013888644,334.1946551799774,4.98159434758411,402,0.32765018939971924
0.02949062,0.044652,100750,55455,10075000,0.0041733016,0.021897417,250.0,0.23674372,-0.0032843195,334.96416449546814,5.474354616507892,403,0.9765894953161478
2.3524563,0.096548006,101000,54731,10100000,0.007909133,0.010465401,240.4,0.23195262,-0.0011439959,335.74995851516724,4.876150134029512,404,0.29300612211227417
1.8441343,0.060959995,101250,55279,10125000,0.0055444534,0.012180992,241.58,0.23019867,-0.0021825265,336.54433250427246,4.835129069604813,405,0.32271313667297363
1.2499411,0.067692,101500,50626,10150000,0.005683266,0.013788771,245.42,0.2304183,-0.0018978231,337.3300631046295,4.934769811362243,406,0.5264302790164948
0.9335869,0.087128,101750,57922,10175000,0.007333609,0.015694156,246.15,0.22980699,-0.0016345119,338.14853978157043,4.808997052349148,407,0.4572678208351135
1.3829613,0.058920003,102000,56507,10200000,0.005009538,0.014204534,243.88,0.22517185,-0.0010136784,338.9116985797882,4.871269919139256,408,0.38373976945877075
1.438562,0.107159995,102250,50433,10225000,0.008996561,0.014110644,243.89,0.22077861,-0.0011003667,339.6838126182556,4.884177365124888,409,0.33748364448547363
1.4976573,0.080144,102500,55237,10250000,0.0069565377,0.012648652,243.83,0.22224052,-0.0027461275,340.5047607421875,5.0567616033351195,410,0.5286958813667297
0.8801401,0.094384,102750,54007,10275000,0.007597468,0.01618319,248.09,0.22830224,-0.0022751347,341.2890257835388,5.017949738188819,411,0.5140291452407837
0.028621176,0.052484,103000,54817,10300000,0.0046994206,0.020938076,250.0,0.23420835,-0.0014510357,342.0750448703766,5.234518760984499,412,0.9706218522042036
1.3327405,0.119187996,103250,56131,10325000,0.008884227,0.0145151075,244.89,0.23306528,-0.0015060555,342.8618037700653,5.0698600617053105,413,0.4317510724067688
1.1951985,0.086031996,103500,56231,10350000,0.00712355,0.014207963,243.31,0.23245935,-0.0020941657,343.6390826702118,4.966107743013074,414,0.5410473644733429
0.37922353,0.06919201,103750,55342,10375000,0.005980975,0.018564615,248.18,0.23095557,-0.0020800058,344.40985083580017,5.094241643509119,415,0.7034070491790771
2.0194821,0.111616,104000,56443,10400000,0.009186259,0.010589753,240.82,0.22805,-0.0011492863,345.1862015724182,4.9560303632274865,416,0.4418178200721741
0.023664163,0.079108,104250,54861,10425000,0.006358656,0.020394713,250.0,0.22712474,-0.0012548508,345.9739224910736,5.098678268687763,417,0.970345763489604
1.4327661,0.24572,104500,53479,10450000,0.02458727,0.014842644,243.61,0.22366333,-0.00048920367,346.7835509777069,5.010924374164283,418,0.3563283085823059
0.9383423,0.119256,104750,56697,10475000,0.009286342,0.016300136,247.41,0.2240376,-0.0014915151,347.57805490493774,5.009778421226274,419,0.4707792401313782
0.7836671,0.101764,105000,56655,10500000,0.0077575543,0.015865231,246.21,0.22865096,-0.0020387266,348.3492774963379,4.9056555125034915,420,0.649924635887146
0.80119145,0.11368799,105250,56524,10525000,0.0091394875,0.016443696,245.98,0.23332414,-0.0017712871,349.1179549694061,5.029071916910924,421,0.5656843185424805
0.36816508,0.070684,105500,56165,10550000,0.0059573413,0.017631192,248.03,0.23524062,-0.0018568838,349.88719940185547,4.867280102688076,422,0.7168864905834198
1.0618975,0.08723201,105750,57035,10575000,0.007153778,0.014995069,244.74,0.23557587,-0.0004865284,350.6550793647766,5.1575307017395495,423,0.6114839911460876
0.023499275,0.155064,106000,53849,10600000,0.013071984,0.022011645,250.0,0.23703817,0.004794169,351.4226815700531,5.502910817611993,424,0.960184745490551
1.0488082,0.176124,106250,56399,10625000,0.014777666,0.013153773,245.72,0.23889974,-0.0006164035,352.2193531990051,4.756035386441696,425,0.6133036017417908
0.45623606,0.085548,106500,55872,10650000,0.0068097473,0.01711885,249.28,0.24477997,-0.0015587939,352.99648118019104,4.7826568981601705,426,0.7012515068054199
0.017421836,0.047891997,106750,55560,10675000,0.0044353837,0.02187639,250.0,0.25352234,-0.0024766747,353.77957916259766,5.4690975484157205,427,0.9724023323506117
0.5298799,0.12230799,107000,45150,10700000,0.010386612,0.019352535,247.96,0.25472993,-0.0034725703,354.55551743507385,5.3071444385623225,428,0.5908644795417786
0.02979071,0.074843995,107250,49999,10725000,0.006109933,0.019528331,250.0,0.2536819,-0.0015195633,355.4427840709686,4.882082724716695,429,0.9643843658268452
1.3372619,0.098508,107500,49638,10750000,0.0076692747,0.013670307,247.52,0.25002053,-0.0010062823,356.27336525917053,4.9092249069270135,430,0.407365083694458
0.027627472,0.065740004,107750,55614,10775000,0.0055595473,0.01946972,250.0,0.24683098,-0.0021765032,357.1127121448517,4.867429569527368,431,0.9639814868569374
0.47459158,0.107180014,108000,56183,10800000,0.008380212,0.019245356,249.52,0.24179538,-0.0014904469,357.89167189598083,5.316287314930341,432,0.6238352656364441
0.016615769,0.069268,108250,56017,10825000,0.0056598913,0.019769248,250.0,0.24118464,-0.0017132794,358.6667671203613,4.942311874224333,433,0.9755219202488661
0.8398994,0.140624,108500,53882,10850000,0.010082396,0.0154685,246.48,0.24012928,-0.0017317174,359.4455015659332,4.901097100976775,434,0.5522354543209076
0.4448564,0.09352801,108750,54951,10875000,0.0071846796,0.016501863,249.43,0.24188726,-0.0014113768,360.24051570892334,4.633131277755981,435,0.6787649393081665
0.017972728,0.07127199,109000,55359,10900000,0.0059279436,0.01966872,250.0,0.2421172,-0.0011570698,361.0360007286072,4.917180054740922,436,0.9744944740086794
0.016762814,0.068827994,109250,35548,10925000,0.0056477897,0.019081185,250.0,0.2392807,-0.0022449156,361.8134241104126,4.770295766270505,437,0.9787441417574883
0.9662136,0.11574,109500,46544,10950000,0.00865145,0.014544978,244.33,0.2363679,-0.0010279745,362.83894324302673,5.010976536404332,438,0.643680989742279
0.026456337,0.063244,109750,56762,10975000,0.0053631673,0.019174084,250.0,0.23314674,-0.0020067147,363.6931586265564,4.793521129051519,439,0.9667183868587017
0.7319199,0.112632014,110000,57025,11000000,0.00864746,0.014448557,247.1,0.23063305,-0.0012346013,364.4552547931671,4.564487561888895,440,0.6342573761940002
0.45930138,0.098996,110250,56766,11025000,0.007619427,0.01975717,249.34,0.2315783,-0.0015933594,365.21502113342285,5.44960923992839,441,0.6518700122833252
0.5072216,0.20508799,110500,57650,11050000,0.017414363,0.019509468,247.95,0.23222336,7.8741155e-05,365.98145294189453,5.3509099058349685,442,0.5575926899909973
0.015626075,0.077752,110750,54707,11075000,0.0063328245,0.020189486,250.0,0.2329044,-0.0022128348,366.74920773506165,5.047371775690136,443,0.9752180278301239
0.39027768,0.052764006,111000,41897,11100000,0.0046618907,0.019210285,248.77,0.2318763,-0.0009956178,367.53228187561035,5.326378609865929,444,0.6997280716896057
0.017702803,0.063995995,111250,45072,11125000,0.0054258397,0.020167748,250.0,0.23274732,-0.0015864258,368.4474198818207,5.041936838403658,445,0.9765834864228964
0.77496135,0.069272,111500,57413,11150000,0.0056514805,0.015230039,248.0,0.22932203,-0.0014504439,369.32848262786865,4.799751346854814,446,0.5887365341186523
0.014939147,0.08358,111750,56694,11175000,0.0064564114,0.020556856,250.0,0.229268,-0.0019026839,370.0819847583771,5.139214255584656,447,0.9800948947668076
0.013442917,0.101104006,112000,56206,11200000,0.0077485554,0.019950872,250.0,0.22500369,-0.00010847607,370.85488510131836,4.9877183871696475,448,0.978201923891902
0.015506774,0.079788,112250,55472,11225000,0.006277012,0.020429175,250.0,0.22063407,-0.0012167378,371.6272623538971,5.107293705979726,449,0.9744534958153963
0.45591623,0.09088801,112500,56182,11250000,0.007264552,0.017911196,248.87,0.21613114,-0.0003678407,372.41219449043274,4.966725934152378,450,0.6044787168502808
0.4670875,0.100808,112750,56064,11275000,0.007659305,0.019064818,249.23,0.21289201,-0.0017927506,373.18220686912537,5.273126820787154,451,0.5923393368721008
0.8614256,0.09898,113000,55513,11300000,0.00777826,0.015788382,247.04,0.20972423,-0.0011668142,373.9561855792999,4.955763492870837,452,0.5449181795120239
0.017828424,0.052168,113250,55321,11325000,0.004723734,0.020181872,250.0,0.20201167,-0.002459482,374.7383692264557,5.0454682360045675,453,0.9744697157293558
1.616265,0.111728,113500,54815,11350000,0.008691991,0.011522535,246.71,0.19274832,-0.0024002558,375.52402663230896,4.903726304667089,454,0.5036393404006958
0.91375923,0.15156399,113750,56741,11375000,0.011963366,0.017779155,246.53,0.18996546,-0.0028240616,376.31505966186523,5.405300860541249,455,0.45880019664764404
0.50288546,0.109024,114000,54678,11400000,0.008518128,0.017932612,249.14,0.19047436,-0.0018400447,377.09040570259094,4.980326826687745,456,0.5642049312591553
0.46279365,0.120544,114250,56279,11425000,0.008942227,0.018051537,248.94,0.1912805,-0.0004995739,377.89249777793884,5.031749646202327,457,0.5981356203556061
0.017009113,0.044028003,114500,57059,11450000,0.004191813,0.020051999,250.0,0.19127671,-0.0029048384,378.68556809425354,5.013000052966654,458,0.9746369197964668
0.015501862,0.09088,114750,57082,11475000,0.0069713714,0.018961867,250.0,0.18118426,-0.0012614545,379.4513602256775,4.740466875153982,459,0.9763072207570076
1.6765645,0.118544005,115000,54272,11500000,0.008809825,0.011166765,245.81,0.17247213,-0.0019093205,380.21599888801575,4.800334392168041,460,0.42845529317855835
0.016963368,0.06688,115250,48725,11525000,0.0055474145,0.020900426,250.0,0.17011599,-0.0022228702,381.0102996826172,5.2251067056077725,461,0.9710315056145191
0.015018674,0.065516,115500,55197,11550000,0.0054889903,0.020543313,250.0,0.16696224,-0.0012208242,381.85888719558716,5.135828216592045,462,0.9745990205556154
0.014500009,0.052768003,115750,55147,11575000,0.004793428,0.02015663,250.0,0.1615329,-0.002003612,382.63654255867004,5.039157325473877,463,0.9742273241281509
1.6107228,0.100692,116000,56492,11600000,0.007832648,0.012321907,243.97,0.15599674,-0.0019526493,383.41983437538147,5.020625200313168,464,0.4842904806137085
0.019821791,0.07806,116250,55271,11625000,0.0061932215,0.020605575,250.0,0.15572518,-0.0008540846,384.19326639175415,5.151394443959468,465,0.9749379716813564
0.85229236,0.090771995,116500,51427,11650000,0.0070882305,0.017000599,247.07,0.15354969,-0.0012342294,384.969523191452,5.2116743029957755,466,0.5106548368930817
1.1732588,0.120504,116750,56075,11675000,0.009186747,0.014604665,244.64,0.15427624,-0.0014858522,385.7831001281738,5.115905555535679,467,0.5273381769657135
0.4712244,0.094344,117000,54957,11700000,0.007138944,0.017050933,249.11,0.15944384,-0.0017707094,386.56395387649536,4.772566839586875,468,0.6140864193439484
0.014028087,0.062388003,117250,41577,11725000,0.0053790323,0.019411331,250.0,0.16361298,-0.0022487582,387.35051107406616,4.852832413455288,469,0.9797130525112152
1.3639619,0.046471998,117500,56163,11750000,0.004327078,0.011808226,242.08,0.16295433,-0.00067286805,388.2747552394867,4.8767288220992455,470,0.6227228343486786
0.9002802,0.085116,117750,56841,11775000,0.007063795,0.016869862,247.31,0.162536,-0.0011624399,389.0437214374542,5.185402468236275,471,0.45175671577453613
0.41954905,0.091359995,118000,46590,11800000,0.007548818,0.018184032,247.79,0.16502383,-0.0024335233,389.8114957809448,5.026831598200726,472,0.6587636470794678
0.8311248,0.146616,118250,57102,11825000,0.010994365,0.016760478,248.98,0.16796194,-0.0016713009,390.6693732738495,5.205256626437465,473,0.5115415751934052
0.32278416,0.106472,118500,54912,11850000,0.008875707,0.019408694,248.21,0.17023931,-0.00024050917,391.4313373565674,5.3037698648060685,474,0.7610970288515091
