time_elapsed,serial_timesteps,fps,true_reward,policy_entropy,approxkl,explained_variance,n_updates,total_timesteps,policy_loss,clipfrac,value_loss,ep_reward_mean,ep_len_mean
37.40612459182739,8750,55523,0.019852951,5.524142,0.002422339,0.881563127040863,35,875000,-0.0011490767,0.018383998,0.04323079,1.5153907434313572,76.24
38.30421733856201,9000,56302,0.02076542,5.52303,0.0022655772,0.8959802240133286,36,900000,-0.001463112,0.015232,0.039882787,1.5599914015821197,70.58
39.175575494766235,9250,55536,0.019239709,5.5192175,0.002334537,0.8879886046051979,37,925000,-0.0011884009,0.018016,0.04299412,1.5548881503586016,72.38
40.04370450973511,9500,53995,0.02003502,5.5144525,0.0028921855,0.8916250467300415,38,950000,-0.0017570062,0.026387999,0.04514274,1.6160322298537175,67.22
40.939385175704956,9750,55641,0.020876562,5.5092993,0.0029029823,0.8872300982475281,39,975000,-0.0021488618,0.028652001,0.048808742,1.696800449791808,70.94
41.80773949623108,10000,55045,0.022349687,5.507091,0.0032586344,0.882759690284729,40,1000000,-0.0024025396,0.031255998,0.04801368,1.7173423377172095,72.69
42.69572877883911,10250,55565,0.02033467,5.5060496,0.0017062861,0.8867388591170311,41,1025000,-0.0015072946,0.014768,0.04790065,1.5317414280510275,69.31
43.5600483417511,10500,55403,0.020632159,5.502632,0.0022806101,0.8933651223778725,42,1050000,-0.0012496811,0.020491999,0.04730184,1.6559070040850201,68.36
44.42582130432129,10750,55960,0.020228758,5.4950166,0.0032079346,0.8811760991811752,43,1075000,-0.0021917704,0.033352,0.046265233,1.565690329047593,71.91
45.28842115402222,11000,55952,0.020500012,5.490435,0.0030037796,0.8770322278141975,44,1100000,-0.00159837,0.02748,0.043066345,1.369624400822795,64.62
46.1748902797699,11250,55449,0.020408452,5.488838,0.0025762927,0.8832215145230293,45,1125000,-0.0016139655,0.021876,0.04098986,1.464507823824897,68.33
47.03334999084473,11500,55593,0.019540058,5.4873166,0.0022248633,0.8997864946722984,46,1150000,-0.0015614289,0.018936,0.036917567,1.3686784392407207,69.0
47.88690233230591,11750,52741,0.02171617,5.4867487,0.0024671038,0.9025412797927856,47,1175000,-0.0013625214,0.017732,0.036024403,1.572507565712167,67.85
48.78304052352905,12000,53861,0.02147157,5.483465,0.0027232757,0.9072410762310028,48,1200000,-0.001530596,0.022704002,0.038220182,1.5463972577935146,68.33
49.686994552612305,12250,54208,0.021070994,5.4786105,0.0024511185,0.8934444636106491,49,1225000,-0.0016678121,0.022251999,0.043266006,1.6707530153523749,73.2
50.574936866760254,12500,55434,0.021192532,5.4754806,0.0016923572,0.9033900499343872,50,1250000,-0.000908038,0.009155999,0.045567803,1.6311099186127467,73.12
51.448118448257446,12750,53582,0.021928445,5.4713492,0.0026091612,0.8987762108445168,51,1275000,-0.0013388298,0.022356,0.041526124,1.6934178794512353,69.77
52.328556060791016,13000,54916,0.023218611,5.4693713,0.0018810095,0.899090863764286,52,1300000,-0.001450733,0.013699999,0.043269537,1.500251025739035,69.28
53.211066007614136,13250,54211,0.021629563,5.462745,0.0024443273,0.8996769487857819,53,1325000,-0.0015102805,0.019788,0.047507696,1.542663043423563,71.39
54.09974026679993,13500,54790,0.02201119,5.4562826,0.0023272028,0.8967387601733208,54,1350000,-0.0017466594,0.018472001,0.048330884,1.7163854198815534,74.18
55.03631114959717,13750,46430,0.021254584,5.4501762,0.0023712136,0.8940892666578293,55,1375000,-0.0016606502,0.020548001,0.050127845,1.8178038428904073,72.08
56.026140451431274,14000,55982,0.021339646,5.442151,0.0025837368,0.8998698443174362,56,1400000,-0.0017090837,0.019452,0.043580215,1.6145015267284362,68.96
56.88624429702759,14250,55314,0.021074092,5.435618,0.0021950295,0.916128396987915,57,1425000,-0.0017008828,0.016492,0.041475244,1.5395641611178872,69.14
57.75705909729004,14500,55214,0.01988282,5.433797,0.002319349,0.9030613675713539,58,1450000,-0.0014513747,0.018764,0.044289168,1.5682630582469939,67.09
58.655407428741455,14750,55888,0.021267045,5.430827,0.0026283134,0.9014784097671509,59,1475000,-0.0017483017,0.020328,0.043461237,1.359121578738741,68.34
59.513710498809814,15000,55386,0.021426724,5.426159,0.003110138,0.907308779656887,60,1500000,-0.0021789684,0.029504001,0.042846393,1.7580087714675028,78.37
60.39063739776611,15250,55405,0.020492427,5.4225664,0.00255415,0.9014864191412926,61,1525000,-0.0014029093,0.019052,0.03927854,1.5754326102316372,71.7
61.2558491230011,15500,56364,0.022154849,5.4210443,0.0025365395,0.9226335734128952,62,1550000,-0.001864776,0.020388002,0.03417746,1.8784044930243908,76.72
62.11506223678589,15750,57030,0.022030598,5.4186583,0.002152645,0.9121153652667999,63,1575000,-0.0014688285,0.01538,0.035919428,1.9362129320827421,79.78
62.979671239852905,16000,46076,0.021565178,5.4148083,0.0024495989,0.9127998352050781,64,1600000,-0.002036917,0.019516,0.040153,1.5989317489365111,71.45
63.95977807044983,16250,54757,0.022535888,5.4086056,0.0025982824,0.9153185561299324,65,1625000,-0.0015146644,0.018644001,0.040641826,1.7516730799603102,72.28
64.84448313713074,16500,55986,0.02042047,5.3998246,0.0024853908,0.9058675020933151,66,1650000,-0.0018745775,0.021052,0.04541992,1.7570473279946055,77.42
65.71010112762451,16750,53241,0.022405023,5.3906875,0.0013635593,0.8980415314435959,67,1675000,-0.001186501,0.0074,0.044348706,1.5874883205770924,70.87
66.61053562164307,17000,55220,0.023078613,5.385267,0.0020774873,0.8904086723923683,68,1700000,-0.0010991115,0.014556,0.045092423,1.609936024682538,63.57
67.4648334980011,17250,54532,0.022899693,5.382504,0.0023256014,0.928396500647068,69,1725000,-0.0017103071,0.015123999,0.036759242,1.6104905226242046,66.51
68.33366298675537,17500,55127,0.022279067,5.3762636,0.0025956621,0.921179935336113,70,1750000,-0.0019486258,0.022403998,0.033283968,1.7039009110862935,72.19
69.19912195205688,17750,52804,0.023174116,5.3674774,0.002788536,0.9110193774104118,71,1775000,-0.001636558,0.023048002,0.037595905,1.754172358284386,75.8
70.08244895935059,18000,54960,0.023598425,5.361901,0.002338797,0.9115330427885056,72,1800000,-0.0016168576,0.019168,0.04101421,1.7568112624692003,70.39
70.95889663696289,18250,55061,0.02195865,5.355302,0.0020523015,0.9260509312152863,73,1825000,-0.0013882221,0.016404,0.03682659,1.6881519357958406,67.66
71.83860087394714,18500,55816,0.02153988,5.3484178,0.002240851,0.9321528300642967,74,1850000,-0.0016459702,0.018128,0.03327812,1.9662921743136303,81.68
72.70701909065247,18750,56974,0.022104139,5.3426366,0.0018233173,0.9276017099618912,75,1875000,-0.0014744203,0.016132,0.03404389,1.7254645002676443,75.56
73.54427361488342,19000,55932,0.022355156,5.335008,0.0033780683,0.9293973743915558,76,1900000,-0.0024397834,0.033004,0.03298629,1.8366272560937522,78.09
74.4100980758667,19250,54410,0.022838619,5.326762,0.0028148014,0.9315028935670853,77,1925000,-0.0014787496,0.021608,0.03314204,1.7087444644664538,67.82
75.30349564552307,19500,55866,0.02255554,5.322843,0.002541117,0.9396546520292759,78,1950000,-0.0019297684,0.019276,0.029032782,1.8505143257707823,72.24
76.17082476615906,19750,55974,0.022743521,5.320699,0.0023921311,0.9296854808926582,79,1975000,-0.0017480223,0.021127999,0.038440518,1.8589328035614017,77.38
77.06292748451233,20000,55127,0.0220677,5.3195896,0.0025851042,0.9299303814768791,80,2000000,-0.0016212662,0.022468,0.03311929,1.745439628151994,77.1
77.93777298927307,20250,53953,0.022661244,5.3156404,0.0019113099,0.9268744066357613,81,2025000,-0.0015827327,0.011404,0.034271434,1.8387566026690911,83.78
78.82276701927185,20500,53147,0.022921277,5.310719,0.0024523835,0.9328753501176834,82,2050000,-0.0016817976,0.021468,0.03332452,1.611556098507026,66.34
79.70945930480957,20750,54095,0.02368374,5.3068914,0.0022862745,0.9443134069442749,83,2075000,-0.0017238297,0.015908,0.029684365,1.7588536845798808,70.6
80.58680176734924,21000,54598,0.023196392,5.3009033,0.0034361773,0.9461488835513592,84,2100000,-0.0026018051,0.032991998,0.032563206,2.125133236901529,82.47
81.46673727035522,21250,54299,0.023235146,5.2928615,0.0030714115,0.9375426173210144,85,2125000,-0.0019610557,0.028648,0.035166316,1.7637390174271423,72.5
82.37835550308228,21500,55449,0.02306029,5.2875414,0.0027299437,0.9410756677389145,86,2150000,-0.001562271,0.025092,0.03239385,2.2523125844365497,82.68
83.2495288848877,21750,55321,0.024068413,5.2830496,0.0028325224,0.9356536343693733,87,2175000,-0.0015373675,0.02186,0.036251318,1.4709843560293439,62.6
84.11113476753235,22000,55999,0.02358928,5.2804866,0.0023011812,0.9361650794744492,88,2200000,-0.0014939411,0.01656,0.03477149,1.7119211799808773,71.53
85.04164600372314,22250,35068,0.024023527,5.2799664,0.0020564098,0.935866542160511,89,2225000,-0.0016730845,0.015112,0.032841943,1.8333158057550099,71.3
86.30358290672302,22500,48285,0.02278519,5.277762,0.0033233003,0.9221396297216415,90,2250000,-0.0022491296,0.031696,0.042034745,1.747899567873228,72.86
87.30944800376892,22750,52742,0.02546744,5.274209,0.0022901895,0.9337251409888268,91,2275000,-0.0013482958,0.018539999,0.03269483,1.9214257425447068,72.95
88.2496132850647,23000,52972,0.025402071,5.2691774,0.0027736449,0.9371205419301987,92,2300000,-0.00186699,0.025632,0.033528842,1.8032783435735054,74.01
89.19353365898132,23250,47706,0.024874927,5.264739,0.0029543743,0.936931811273098,93,2325000,-0.0017765568,0.028056001,0.030324638,1.6386393535291426,66.99
90.20814919471741,23500,49612,0.02492252,5.255042,0.0029236742,0.9387690834701061,94,2350000,-0.0019653472,0.025276,0.030155638,1.8375412861233782,74.74
91.17923378944397,23750,54171,0.02355517,5.2409697,0.0021611506,0.9451070986688137,95,2375000,-0.0015622809,0.019299999,0.027439347,1.5463319149151358,61.4
92.09723782539368,24000,53167,0.025646959,5.2317104,0.00286091,0.9427233189344406,96,2400000,-0.0019616988,0.02534,0.028428424,1.8432582776255004,69.74
92.9975368976593,24250,56146,0.02474028,5.230321,0.002656669,0.9381521716713905,97,2425000,-0.0017056711,0.02314,0.03415858,1.784521282936148,70.26
93.88493132591248,24500,51849,0.025196206,5.23116,0.003390609,0.9164513424038887,98,2450000,-0.0018868602,0.033056,0.037442233,1.6310685316427906,67.44
94.82167053222656,24750,54605,0.024131075,5.2317777,0.0033482485,0.9328257143497467,99,2475000,-0.0020710123,0.031044,0.039099384,1.7045924795330576,75.65
95.73001194000244,25000,55754,0.026029631,5.2284803,0.0035348497,0.9450868517160416,100,2500000,-0.0023721477,0.033727996,0.027993549,1.680093233127186,74.28
96.64551091194153,25250,54346,0.025920417,5.221438,0.0023999247,0.9314026162028313,101,2525000,-0.0012245679,0.0178,0.034327466,1.6730413857485746,71.48
97.56714129447937,25500,56188,0.027067464,5.2119503,0.0021525873,0.9445473775267601,102,2550000,-0.0017286217,0.0150919985,0.028442353,2.047459254758069,79.14
98.46014881134033,25750,55467,0.025295967,5.203857,0.0026609786,0.9468722939491272,103,2575000,-0.0019128816,0.021312,0.025967404,1.9716155338586032,80.73
99.3394513130188,26000,56927,0.026760684,5.1970696,0.0016668696,0.9376667961478233,104,2600000,-0.0011697315,0.011244,0.03515548,1.8728741412585805,70.63
100.19617342948914,26250,55707,0.0271533,5.1916313,0.0032696761,0.9400216080248356,105,2625000,-0.0026768898,0.032196,0.03144733,1.868251075653245,65.97
101.0654468536377,26500,55678,0.025826529,5.1839247,0.0029301723,0.9343726709485054,106,2650000,-0.0016996276,0.027052,0.037430953,1.8133400227346614,72.79
101.94629096984863,26750,53386,0.025768247,5.180306,0.0024272741,0.9391760230064392,107,2675000,-0.0015563272,0.02084,0.034228023,2.2054020410811064,84.1
102.83778285980225,27000,53675,0.026648454,5.1776834,0.0025597634,0.9306766614317894,108,2700000,-0.0018001018,0.020440001,0.03442074,2.012677705775532,76.14
103.72121524810791,27250,55940,0.026318898,5.172641,0.0031613945,0.9403551109135151,109,2725000,-0.0022932389,0.026892,0.03143563,1.882543707280056,73.31
104.60551261901855,27500,55945,0.026867293,5.164972,0.003175271,0.9323986396193504,110,2750000,-0.0018524174,0.030080002,0.03644399,2.0290797147961985,79.42
105.51023387908936,27750,54979,0.026733883,5.1570177,0.0034378027,0.9483871273696423,111,2775000,-0.0023886957,0.032080002,0.029955497,2.1204954776220983,77.36
106.40704083442688,28000,51110,0.02589378,5.14881,0.0029301876,0.9427431225776672,112,2800000,-0.0019410035,0.025236001,0.030154606,1.790195662236165,70.7
107.3297758102417,28250,53481,0.026403628,5.141913,0.0028673217,0.9532933682203293,113,2825000,-0.001735539,0.022,0.026517719,1.9367891223590596,80.12
108.23697447776794,28500,56060,0.02697554,5.132867,0.0033539464,0.9423769973218441,114,2850000,-0.0019729058,0.030975997,0.032680757,2.1802007674838935,83.69
109.12184643745422,28750,56015,0.027492354,5.119388,0.0036582383,0.923505887389183,115,2875000,-0.002746699,0.039380003,0.04128428,1.8523883106837047,73.22
110.00026488304138,29000,53226,0.027252693,5.1094656,0.0029540781,0.9483179748058319,116,2900000,-0.0017887887,0.025188003,0.02958395,2.017210308060703,75.42
110.91239738464355,29250,56423,0.02695857,5.1016703,0.002585382,0.9456217102706432,117,2925000,-0.0020940516,0.020355998,0.033068277,2.1310987854108316,76.29
111.78713345527649,29500,54692,0.027098706,5.0943437,0.0032070149,0.9574294276535511,118,2950000,-0.001957868,0.027675997,0.023056872,2.1024738950675372,76.26
112.66707754135132,29750,56941,0.025300508,5.087611,0.0026441852,0.9428063109517097,119,2975000,-0.0020354067,0.019987999,0.03370486,1.9866691582698695,80.77
113.52419376373291,30000,55444,0.025881944,5.082631,0.0024540697,0.9489323943853378,120,3000000,-0.0022152655,0.01774,0.030813908,1.989340568350417,80.27
114.41283988952637,30250,56808,0.025982648,5.076983,0.0025233687,0.950495008379221,121,3025000,-0.0017668679,0.01834,0.028515887,1.9271485675260192,73.5
115.28398370742798,30500,54835,0.027727483,5.0739093,0.0031117317,0.9525066837668419,122,3050000,-0.002443264,0.029447997,0.026961002,2.14880423415442,87.53
116.16636157035828,30750,53792,0.026169265,5.069089,0.0027439003,0.9544988758862019,123,3075000,-0.002064167,0.023120001,0.029661084,1.9723193763447124,74.28
117.07855772972107,31000,43429,0.02661137,5.0615063,0.0031752489,0.9543295279145241,124,3100000,-0.0018516633,0.027495999,0.031403627,2.387588582546923,81.79
118.1255259513855,31250,49943,0.027198648,5.0524282,0.0021612898,0.966008935123682,125,3125000,-0.0016933614,0.015764002,0.024152255,2.212370254142895,78.41
119.09665179252625,31500,54908,0.027878234,5.045165,0.0020037272,0.9403762891888618,126,3150000,-0.0014899286,0.013452001,0.03212378,2.160699746758601,82.52
119.99949979782104,31750,56295,0.027818935,5.0380807,0.0025107847,0.9583177231252193,127,3175000,-0.0020383694,0.02002,0.027181488,1.9646513158481185,78.87
120.87086939811707,32000,55891,0.027423793,5.0297866,0.002636458,0.947048008441925,128,3200000,-0.002022559,0.021348001,0.035045017,2.321227417581822,85.96
121.78047132492065,32250,56564,0.027129397,5.0248256,0.0028632293,0.9471378549933434,129,3225000,-0.002198643,0.026212001,0.030475575,2.0381091716733497,79.24
122.6472978591919,32500,55534,0.028530754,5.019713,0.003534067,0.9498673640191555,130,3250000,-0.0024001785,0.03484,0.03169505,1.8297847321088556,79.37
123.54568552970886,32750,56296,0.028938456,5.0143843,0.0029161957,0.9422916807234287,131,3275000,-0.0017175883,0.024388,0.03490109,2.20730640160411,82.45
124.44958901405334,33000,52110,0.028091146,5.0095387,0.0025555154,0.9490027651190758,132,3300000,-0.0016885586,0.018668,0.03239844,2.0554427469647636,75.75
125.35553574562073,33250,55532,0.026075646,5.003196,0.0021140338,0.9585655368864536,133,3325000,-0.0017222327,0.015575999,0.027748948,1.8289443026023218,75.01
126.22521567344666,33500,56248,0.028726554,4.996297,0.0029583783,0.9441746138036251,134,3350000,-0.002284586,0.026508,0.03520084,2.2932893648090613,88.19
127.10350823402405,33750,54307,0.028332561,4.986374,0.0031433292,0.9528856389224529,135,3375000,-0.0023951312,0.027711999,0.03066349,2.1770800785402207,77.93
127.98922777175903,34000,57033,0.028340599,4.9741545,0.002689271,0.9514097087085247,136,3400000,-0.002147223,0.023636002,0.029724732,2.0733127638931363,80.15
128.8365888595581,34250,57485,0.029433753,4.9610114,0.0044606933,0.9554563760757446,137,3425000,-0.0026621881,0.049003996,0.027374303,2.1206435399275323,81.96
129.6957187652588,34500,56827,0.030015592,4.9557033,0.0036167365,0.9553184285759926,138,3450000,-0.0022483747,0.034096,0.030761939,2.4065234155041253,84.0
130.55967712402344,34750,56051,0.02984547,4.954595,0.003483175,0.9506028033792973,139,3475000,-0.0022983947,0.036176004,0.029728714,1.8698736078021239,72.88
131.42068719863892,35000,55659,0.028628394,4.9522634,0.0033878335,0.9579864181578159,140,3500000,-0.0019939751,0.031232003,0.024941813,2.2461859245555797,87.88
132.3149712085724,35250,57211,0.028922876,4.9480324,0.0029823245,0.9485665261745453,141,3525000,-0.0020388914,0.023848,0.03298121,2.6468905177946542,89.82
133.14803624153137,35500,56380,0.029322822,4.936348,0.00262931,0.9589929766952991,142,3550000,-0.002163201,0.021568,0.022560176,2.11035281102286,75.7
134.01988863945007,35750,56868,0.027885113,4.9200068,0.0034888417,0.9522837065160275,143,3575000,-0.0024485805,0.03488,0.028868455,2.0773545642432873,80.63
134.91899299621582,36000,55792,0.026569648,4.9094715,0.0029030554,0.9445828534662724,144,3600000,-0.0020214033,0.025776003,0.03522768,2.2050023967879224,82.51
135.79771637916565,36250,55522,0.027710158,4.9011106,0.0038542568,0.945154782384634,145,3625000,-0.0022535704,0.039676003,0.034063626,1.936806251753078,78.69
136.66695880889893,36500,56961,0.029650686,4.893192,0.0030963754,0.956026915460825,146,3650000,-0.0019992571,0.027156001,0.024890788,1.9739494390806067,73.68
137.51189303398132,36750,55590,0.027397377,4.8885813,0.0029838625,0.9438938647508621,147,3675000,-0.0022786136,0.02852,0.03534182,2.1590378829127532,86.1
138.38482236862183,37000,56869,0.02740626,4.882451,0.0027841856,0.9407411254942417,148,3700000,-0.0018751541,0.024912,0.037371494,1.9926856675337694,79.39
139.23908638954163,37250,56559,0.029304354,4.8722944,0.002108821,0.9466810338199139,149,3725000,-0.0018196472,0.016724,0.03209536,2.076414759752224,78.3
140.08501076698303,37500,56606,0.028571036,4.864606,0.0028716023,0.9665028229355812,150,3750000,-0.0017401583,0.024291998,0.02177446,2.3728534064809175,82.95
140.9284791946411,37750,56255,0.030004151,4.858792,0.0031928767,0.9565489217638969,151,3775000,-0.0021230318,0.030108001,0.024863577,2.2875957326688106,82.42
141.790913105011,38000,55695,0.02865305,4.854165,0.0024674148,0.9552480988204479,152,3800000,-0.0019568666,0.020108001,0.02599207,2.0274367968996376,78.81
142.6596601009369,38250,57381,0.029097127,4.8497076,0.0027566664,0.9597785286605358,153,3825000,-0.0017060781,0.021644,0.024307167,2.3253282865672373,90.51
143.51497387886047,38500,55479,0.029361391,4.8467627,0.0033404578,0.9483813010156155,154,3850000,-0.0021130028,0.0311,0.028248992,2.0828947014353387,79.74
144.38089108467102,38750,55349,0.03093446,4.844256,0.003445775,0.9452536962926388,155,3875000,-0.0029909876,0.034104,0.032874353,2.179696509531666,80.63
145.25503373146057,39000,54801,0.028140813,4.841069,0.0023095221,0.9520595520734787,156,3900000,-0.0016686389,0.015875999,0.028365636,2.1237835886385255,82.03
146.12740063667297,39250,55452,0.028493257,4.835473,0.003676536,0.9492992609739304,157,3925000,-0.0025958456,0.038088,0.030779194,1.842028745260077,74.24
146.991313457489,39500,55156,0.029152943,4.828065,0.0035516708,0.9559070616960526,158,3950000,-0.0022300754,0.035612,0.024999028,2.1326831487355777,84.47
147.87552213668823,39750,55246,0.028550092,4.824382,0.002987333,0.9656309671700001,159,3975000,-0.0021595007,0.027252,0.01811469,2.184805276115303,83.05
148.7490200996399,40000,56648,0.029644981,4.8209915,0.0028994489,0.955382440239191,160,4000000,-0.0020079047,0.024416,0.028330943,1.9598722783588318,72.65
149.63260865211487,40250,55047,0.028817615,4.8170958,0.0032752804,0.9562557600438595,161,4025000,-0.0020636753,0.030016001,0.025579799,2.4976421728432614,87.67
150.5220010280609,40500,55252,0.02913397,4.8157244,0.003005198,0.9663583338260651,162,4050000,-0.0020985724,0.02654,0.01889899,2.05054959946081,79.25
151.39979028701782,40750,56874,0.028922066,4.814555,0.0032105516,0.969820536673069,163,4075000,-0.0026491506,0.030515999,0.017481104,2.1307675550085694,82.89
152.27153325080872,41000,46080,0.029451497,4.8117304,0.0024086905,0.968299176543951,164,4100000,-0.0019503782,0.017547999,0.018509766,2.4226873059806895,86.22
153.23911786079407,41250,55034,0.028509084,4.806552,0.0033616885,0.9577616751194,165,4125000,-0.002812299,0.029907998,0.023973506,2.2396754140164514,85.04
154.10931825637817,41500,56503,0.02815222,4.7977805,0.0029240742,0.9584603235125542,166,4150000,-0.0018496923,0.024684,0.025099998,2.0277532320786666,84.42
154.9843738079071,41750,56669,0.02852311,4.7883997,0.0033415474,0.948175210505724,167,4175000,-0.0022101584,0.031364,0.03112338,1.8287455801859323,71.55
155.83628249168396,42000,56773,0.030729525,4.7828684,0.0027932967,0.9493289925158024,168,4200000,-0.0021769486,0.023028,0.03223589,2.4685011197667834,83.13
156.70316076278687,42250,54923,0.030072825,4.7744575,0.00341118,0.9582370668649673,169,4225000,-0.002046302,0.032068,0.023989633,2.2012325648445206,81.85
157.58955192565918,42500,54704,0.029231614,4.765623,0.0030457033,0.9531204327940941,170,4250000,-0.002598577,0.025579998,0.026178699,2.2187702100966997,79.92
158.46510219573975,42750,56218,0.0291548,4.7585115,0.0029484131,0.9419817849993706,171,4275000,-0.001981313,0.024159998,0.030109858,2.3743631578084203,89.43
159.32887411117554,43000,56331,0.029955799,4.7512426,0.003109355,0.951807539910078,172,4300000,-0.0018393581,0.027631998,0.0295154,2.353894224032392,84.27
160.19726943969727,43250,57156,0.029710244,4.7443686,0.0034236268,0.9646614193916321,173,4325000,-0.0025744415,0.032736,0.01970196,2.3094139782893035,85.46
161.05452370643616,43500,56791,0.029335601,4.7377224,0.00284918,0.95234215259552,174,4350000,-0.0015289867,0.024107998,0.028935144,2.2980990386716575,81.18
