fps,approxkl,policy_entropy,time_elapsed,policy_loss,value_loss,ep_len_mean,true_reward,explained_variance,serial_timesteps,clipfrac,total_timesteps,n_updates,ep_reward_mean
70968,0.008157247,4.67739,136.85606050491333,-0.0024895489,0.47955966,229.27,0.110234015,0.3402986526489258,43500,0.111132,4350000,174,25.56389602084324
76690,0.006349428,4.670797,137.5938446521759,-0.0030818884,0.2711807,237.7,0.11055262,0.5985909104347229,43750,0.075816,4375000,175,26.470316392463747
75109,0.007825222,4.6650066,138.30733489990234,-0.0009809507,0.5930604,215.56,0.10992425,0.503500372171402,44000,0.099572,4400000,176,24.049907036270653
71933,0.0050299373,4.6617684,139.04508209228516,-0.0025818537,0.2766836,234.34,0.11085841,0.6666313707828522,44250,0.061180003,4425000,177,26.2215917992657
72900,0.0074241897,4.657323,139.80342364311218,-0.002898449,0.4569437,223.3,0.11051911,0.42501431703567505,44500,0.10046001,4450000,178,24.865773184991266
72152,0.0063377395,4.6511717,140.56412982940674,-0.0023228184,0.4120338,226.11,0.10856617,0.4299684762954712,44750,0.081948,4475000,179,24.688286564230076
75823,0.0063764146,4.647966,141.29808449745178,-0.0026793077,0.22093761,232.54,0.109641165,0.6732219457626343,45000,0.081507996,4500000,180,25.606027699331463
76182,0.0064568603,4.6451554,142.02344131469727,-0.0026432704,0.24058768,237.12,0.109157845,0.6523564159870148,45250,0.083384,4525000,181,25.943970847684394
67028,0.0071099834,4.642556,142.75285029411316,-0.001908613,0.522701,214.4,0.10985374,0.3003331422805786,45500,0.088536,4550000,182,23.650668348827022
61725,0.006881854,4.639527,143.58021998405457,-0.001666933,0.64975506,215.1,0.11031582,0.264926552772522,45750,0.0905,4575000,183,24.05315312240542
74487,0.0092812255,4.636416,144.42883491516113,-0.0017475495,0.7100568,209.0,0.109534405,0.26287972927093506,46000,0.121071994,4600000,184,23.177491823416894
73822,0.004795842,4.6355257,145.1831464767456,-0.002057447,0.39854684,224.46,0.110064365,0.38953691720962524,46250,0.056592,4625000,185,24.940226204225908
74719,0.004936536,4.63214,145.91449689865112,-0.0021761337,0.29419845,228.83,0.11069543,0.5338318049907684,46500,0.058636,4650000,186,25.42214903596905
76801,0.0064280927,4.6315346,146.66099286079407,-0.0026612817,0.49098668,225.15,0.11014287,0.355366587638855,46750,0.086844,4675000,187,24.99142593961682
73370,0.0066280738,4.6296225,147.4064872264862,-0.002867798,0.4562443,222.04,0.10943522,0.340054988861084,47000,0.08613999,4700000,188,24.460212123628263
72547,0.0059582186,4.625306,148.14966011047363,-0.0030145324,0.31704322,236.05,0.11103293,0.6018030643463135,47250,0.075056,4725000,189,26.397321328374527
70183,0.003839417,4.620366,148.89912247657776,-0.0018474212,0.5194971,223.34,0.10928781,0.49136996269226074,47500,0.040688,4750000,190,24.627544946277848
77596,0.0057906294,4.6146574,149.6643316745758,-0.0022886323,0.49635425,225.14,0.1101413,0.5163019001483917,47750,0.071964,4775000,191,25.11534127908224
71709,0.0073077595,4.6077986,150.3885862827301,-0.0031864587,0.23635522,240.1,0.11183418,0.5279715955257416,48000,0.098768,4800000,192,26.98397800015373
70806,0.0059225215,4.6016703,151.14738655090332,-0.0033229156,0.3966245,231.69,0.11087593,0.5482523143291473,48250,0.075647995,4825000,193,25.934320032971154
74778,0.0098691145,4.596774,151.92560005187988,-0.0022650636,0.5017101,224.58,0.11037153,0.3831776976585388,48500,0.13113199,4850000,194,25.02576837211087
75570,0.006716718,4.5940495,152.63818049430847,-0.0029601455,0.22851412,233.47,0.11184098,0.6095340251922607,48750,0.087496,4875000,195,26.22323292459123
73764,0.0071087806,4.5893083,153.36677622795105,-0.0030006622,0.39791983,231.9,0.11147043,0.49658435583114624,49000,0.088996,4900000,196,26.07847268354177
69184,0.0071238866,4.58563,154.1103961467743,-0.0022801205,0.35552964,230.38,0.11230203,0.5787854492664337,49250,0.09435599,4925000,197,26.079719742683373
75160,0.006779461,4.5826697,154.86823272705078,-0.0033195005,0.5935489,222.18,0.112143554,0.37271612882614136,49500,0.088008,4950000,198,25.169063859916495
76340,0.008785861,4.5764194,155.62488889694214,-0.0027756249,0.4360302,223.81,0.11227454,0.4941367506980896,49750,0.113084,4975000,199,25.275254725609464
76910,0.006405905,4.572099,156.36316657066345,-0.002171722,0.2057083,238.84,0.1124294,0.5611626505851746,50000,0.085136,5000000,200,26.928620634799007
75409,0.008905226,4.564769,157.08361840248108,-0.003235463,0.085082754,244.44,0.113012396,0.771922156214714,50250,0.125244,5025000,201,27.626354917664493
73920,0.007076226,4.55532,157.81813216209412,-0.0021994417,0.29519075,234.19,0.1134976,0.4715767502784729,50500,0.095056,5050000,202,26.728918961120215
72138,0.007037477,4.5496383,158.5497214794159,-0.0023385417,0.23248999,235.9,0.1136989,0.578911304473877,50750,0.093872,5075000,203,26.937031071799574
73736,0.011704761,4.544486,159.3113579750061,-0.0014669414,0.62154555,215.96,0.11267181,0.27842390537261963,51000,0.156012,5100000,204,24.6231203689886
74743,0.0077342456,4.542751,160.06733012199402,-0.0028790566,0.97578204,199.33,0.1103085,0.21378356218338013,51250,0.108172014,5125000,205,22.32446150611853
75706,0.0066053434,4.542109,160.799546957016,-0.0024140931,0.29879007,235.19,0.112339705,0.4082335829734802,51500,0.08499999,5150000,206,26.54907010670111
69730,0.006369746,4.5409555,161.5220513343811,-0.0035737636,0.23738034,237.6,0.113957,0.5506124794483185,51750,0.083008006,5175000,207,27.207330234413966
74324,0.008049818,4.535991,162.31131386756897,-0.0029458222,0.07055026,246.97,0.115512595,0.7703219950199127,52000,0.107936,5200000,208,28.52792426072356
72879,0.0067714625,4.5290923,163.05489134788513,-0.0032631843,0.5221986,221.5,0.114683606,0.4437176585197449,52250,0.087288,5225000,209,25.60848860030994
72541,0.0059329197,4.526549,163.82741332054138,-0.002628364,0.41128975,225.46,0.11541689,0.48612111806869507,52500,0.077292,5250000,210,26.156522509742246
76571,0.005652029,4.5251584,164.58504629135132,-0.0025513757,0.42699045,220.14,0.11562271,0.5038262903690338,52750,0.070268,5275000,211,25.534589714295873
70707,0.008022694,4.522737,165.32328271865845,-0.0029438077,0.7638751,205.93,0.11368285,0.20360374450683594,53000,0.103396,5300000,212,23.667004443629413
73678,0.0074885366,4.5214205,166.1067349910736,-0.0026454732,0.38729757,233.38,0.11648219,0.44441086053848267,53250,0.09902,5325000,213,27.456728945528155
74382,0.009357566,4.5198317,166.8504717350006,-0.002301358,0.13622715,245.3,0.11684034,0.6255990862846375,53500,0.120996,5350000,214,28.78996832210789
65438,0.0064378167,4.5153666,167.60891556739807,-0.0030172847,0.36252552,233.25,0.11453247,0.48722386360168457,53750,0.085136004,5375000,215,26.933585340203752
75225,0.006861589,4.5090747,168.4182059764862,-0.0024609733,0.46286455,225.89,0.11470869,0.3214700222015381,54000,0.091772,5400000,216,26.20110978771743
74380,0.007631718,4.5034385,169.14385437965393,-0.0037241387,0.3070081,238.56,0.11727166,0.5401061177253723,54250,0.10388,5425000,217,28.18750444066609
75833,0.0066062748,4.5008225,169.85927867889404,-0.002993498,0.14972812,243.4,0.11849086,0.6528790593147278,54500,0.083808005,5450000,218,28.91654434073702
73088,0.007701757,4.4954405,170.5970184803009,-0.0026043807,0.2163086,240.17,0.11703621,0.6206537485122681,54750,0.10524001,5475000,219,28.181109390147686
76853,0.0059577315,4.490115,171.36526083946228,-0.0018416818,0.53834385,216.6,0.11559999,0.4274601340293884,55000,0.073451996,5500000,220,25.254428453493166
73662,0.0061282758,4.4859934,172.09805989265442,-0.0029828707,0.3870796,228.36,0.11683919,0.45653992891311646,55250,0.078867994,5525000,221,26.8856228459518
66929,0.0073694647,4.4834204,172.8312246799469,-0.0026832633,0.39114314,230.54,0.11836399,0.4752624034881592,55500,0.097587995,5550000,222,27.52248005688016
72719,0.0076148883,4.480618,173.62251615524292,-0.0029158778,0.45600218,230.13,0.11586972,0.5298061966896057,55750,0.10280001,5575000,223,27.003655352880088
71027,0.0065274783,4.4794564,174.35803890228271,-0.0032307208,0.34945297,227.86,0.1173136,0.5089843571186066,56000,0.086292,5600000,224,26.829226441686625
73301,0.009890178,4.4785213,175.1026577949524,-0.002201553,0.28682443,237.89,0.1184078,0.5019873976707458,56250,0.13016799,5625000,225,28.32288145093771
76287,0.007495838,4.475038,175.88724303245544,-0.002444385,0.46493015,225.67,0.11669042,0.3846503496170044,56500,0.09765999,5650000,226,26.570200030608103
74538,0.006342803,4.4687634,176.60450434684753,-0.002938327,0.16750643,244.27,0.11784973,0.6185053586959839,56750,0.081212,5675000,227,28.85433716935222
70779,0.007016285,4.4618316,177.31891322135925,-0.0017803663,0.5863336,212.26,0.116880596,0.3633386492729187,57000,0.09308,5700000,228,24.95508397706508
75958,0.007411535,4.458051,178.07549357414246,-0.0029683802,0.36491963,231.41,0.116536506,0.35229402780532837,57250,0.09678,5725000,229,27.108636278298363
75433,0.00628967,4.4563284,178.82082080841064,-0.003110623,0.28661367,236.68,0.116784275,0.4818904399871826,57500,0.080604,5750000,230,27.77346673429245
69714,0.005574922,4.451564,179.55392146110535,-0.0023206056,0.091999665,243.73,0.11827387,0.7579597979784012,57750,0.07065199,5775000,231,28.8866350566216
73711,0.0065514543,4.4431124,180.30332040786743,-0.0026392236,0.3061592,237.39,0.118030265,0.5630874335765839,58000,0.086028,5800000,232,28.199937416563042
69348,0.008553296,4.4402437,181.03190803527832,-0.0021852548,0.4553833,225.33,0.11831972,0.32791125774383545,58250,0.11042,5825000,233,26.801763218189734
72972,0.005889043,4.438242,181.79973888397217,-0.0024627217,0.08903979,244.23,0.11900127,0.7494331002235413,58500,0.073544,5850000,234,29.07594769875719
76466,0.0099153,4.4308114,182.55146861076355,-0.0025734878,0.14757724,244.32,0.118380114,0.6356239318847656,58750,0.13667598,5875000,235,28.970945969193235
74078,0.007357286,4.4243975,183.25406551361084,-0.002314972,0.24688904,236.29,0.118792556,0.45806533098220825,59000,0.097632,5900000,236,28.172516007883424
73616,0.0055213524,4.419799,184.00259971618652,-0.00092445884,0.49649897,224.96,0.11797265,0.4184979200363159,59250,0.068472005,5925000,237,26.719395133368234
71466,0.00844332,4.4160547,184.74898219108582,-0.0030716949,0.6252856,221.49,0.11816369,0.48959994316101074,59500,0.118312,5950000,238,26.411271675230473
74335,0.0076466613,4.413784,185.4968545436859,-0.0028931329,0.29771882,233.99,0.11810187,0.5756570100784302,59750,0.101096,5975000,239,27.760601252384948
70558,0.008004046,4.4111676,186.2326157093048,-0.0030829103,0.41230932,230.08,0.11790563,0.5045332908630371,60000,0.111792006,6000000,240,27.255532354433527
74319,0.007966759,4.409726,186.99966049194336,-0.0024374593,0.2513547,237.01,0.11760042,0.5809078514575958,60250,0.105392,6025000,241,28.039324241922003
72398,0.0068890667,4.401751,187.73761248588562,-0.0034922496,0.24045518,238.17,0.11701866,0.5509736835956573,60500,0.09330399,6050000,242,27.961441782311596
72866,0.00698538,4.3954744,188.4834806919098,-0.0016705875,0.5816669,213.27,0.11685978,0.3683454990386963,60750,0.09154,6075000,243,25.09850271019226
73072,0.007525834,4.392831,189.21450781822205,-0.0017815497,0.49335614,222.02,0.115985215,0.41629695892333984,61000,0.092447996,6100000,244,25.891004691147973
75518,0.006010891,4.390987,189.95489954948425,-0.0024996577,0.24348226,235.99,0.11781364,0.5780803561210632,61250,0.075459994,6125000,245,27.929229430536214
76177,0.010945046,4.385391,190.6781153678894,-0.0015280893,0.37583366,227.59,0.11730364,0.2984970211982727,61500,0.13833198,6150000,246,26.734674102959254
72386,0.007310712,4.380392,191.42614555358887,-0.0020114325,0.21039279,241.7,0.11538712,0.4715059995651245,61750,0.098103985,6175000,247,27.99908283771405
74959,0.009335977,4.375056,192.17050743103027,-0.00227433,0.13951434,244.52,0.117709965,0.6393795609474182,62000,0.125472,6200000,248,28.89332841988333
74299,0.006694846,4.36829,192.9232702255249,-0.0028304763,0.3880772,229.89,0.11815602,0.32691848278045654,62250,0.087152,6225000,249,27.32663729951193
75617,0.0070259944,4.364009,193.64972949028015,-0.002410574,0.58394176,217.86,0.11648424,0.2702485918998718,62500,0.09379999,6250000,250,25.576542933779347
73645,0.008929501,4.3617544,194.377423286438,-0.003120354,0.37762505,229.49,0.11652774,0.41879045963287354,62750,0.121596,6275000,251,26.942278851366137
73116,0.007736108,4.360009,195.14204788208008,-0.003602357,0.2794681,236.67,0.11785383,0.5739425420761108,63000,0.10548401,6300000,252,27.994823926455428
75441,0.008703168,4.3600388,195.89532494544983,-0.003423731,0.40590867,233.85,0.11769371,0.43088656663894653,63250,0.117791995,6325000,253,27.783305049701667
65105,0.0077345567,4.3588457,196.6353509426117,-0.0030368553,0.36913925,228.98,0.11708412,0.37964338064193726,63500,0.104144,6350000,254,26.920747876606328
72780,0.00875639,4.3570395,197.42878699302673,-0.0027606268,0.16187094,240.57,0.11791332,0.6344566643238068,63750,0.119059995,6375000,255,28.42488118632129
75025,0.010595416,4.352038,198.18994975090027,-0.0025231098,0.116306126,246.79,0.11847773,0.6498374044895172,64000,0.141536,6400000,256,29.293065717639767
73190,0.008677927,4.3470936,198.93078923225403,-0.0026271164,0.3004672,232.67,0.117952526,0.4453592300415039,64250,0.111223996,6425000,257,27.486989102908264
76974,0.008572869,4.347023,199.69356870651245,-0.0028404654,0.278169,233.76,0.11965657,0.38955652713775635,64500,0.120636,6450000,258,28.123103687398107
77552,0.0062787207,4.3458934,200.43707394599915,-0.0021059115,0.7300231,208.67,0.11864055,0.21878695487976074,64750,0.082343996,6475000,259,24.945023638019485
75481,0.008199076,4.3464775,201.16086077690125,-0.0027231688,0.5358888,223.94,0.117921725,0.2970457673072815,65000,0.111304,6500000,260,26.699606435764508
77161,0.009221876,4.3464975,201.90231704711914,-0.003139787,0.2861578,239.18,0.11946613,0.40571796894073486,65250,0.12939599,6525000,261,28.73024972401994
74746,0.008583924,4.34369,202.61659502983093,-0.0034304052,0.37263888,232.64,0.11883087,0.3296409845352173,65500,0.118131995,6550000,262,27.84258218509145
73528,0.007356418,4.3405647,203.3471257686615,-0.0021008758,0.31678763,231.78,0.11918528,0.37613528966903687,65750,0.10107599,6575000,263,27.70502036540711
73252,0.007942064,4.3366504,204.10204601287842,-0.003235386,0.26798996,245.59,0.119356036,0.5090060532093048,66000,0.102504,6600000,264,29.559654163787638
77022,0.0056426004,4.3333673,204.8500907421112,-0.0025934442,0.39081734,228.81,0.11814177,0.5397786498069763,66250,0.071052,6625000,265,27.19826233915366
71936,0.005894023,4.3333263,205.5772910118103,-0.0030258065,0.17346388,241.04,0.1181309,0.7112182378768921,66500,0.076488,6650000,266,28.53948818706296
72830,0.00901933,4.3313994,206.31282663345337,-0.002598404,0.25143957,238.18,0.119325764,0.5818323493003845,66750,0.123868,6675000,267,28.58621983937388
72258,0.009316118,4.3284764,207.05190706253052,-0.0029174346,0.39630476,228.63,0.11936325,0.4061626195907593,67000,0.122344,6700000,268,27.46270903124947
72329,0.007165035,4.328513,207.79225730895996,-0.002212755,0.4889761,224.6,0.117558666,0.43035781383514404,67250,0.09605999,6725000,269,26.560850904636464
74139,0.005826049,4.327098,208.53530097007751,-0.0025156862,0.15184538,246.38,0.11941132,0.6454931199550629,67500,0.072776005,6750000,270,29.529238050805652
76178,0.008634312,4.3197546,209.26393127441406,-0.002320251,0.36137158,227.36,0.119587794,0.47718411684036255,67750,0.11699599,6775000,271,27.327351848891123
74123,0.006183515,4.314116,209.99015736579895,-0.0028754282,0.3098727,226.81,0.119488396,0.48579537868499756,68000,0.07978,6800000,272,27.122902247447417
63361,0.008523693,4.3083344,210.71150755882263,-0.002343117,0.27146786,235.13,0.12068816,0.46092313528060913,68250,0.11674001,6825000,273,28.45940348313656
72982,0.008436949,4.3051744,211.52099132537842,-0.0027607095,0.2598853,235.18,0.12026837,0.47116732597351074,68500,0.11608801,6850000,274,28.348686357275582
67363,0.008538939,4.3042474,212.25861048698425,-0.0017622495,0.52233124,220.24,0.11886926,0.24720579385757446,68750,0.115492,6875000,275,26.34051308737682
73235,0.008571751,4.305011,213.05690956115723,-0.0028292143,0.25889033,235.31,0.119000755,0.4559774398803711,69000,0.12048401,6900000,276,28.116649814017855
75780,0.007953314,4.3084383,213.8077371120453,-0.0029261587,0.49788505,227.24,0.11892509,0.37623149156570435,69250,0.10838,6925000,277,27.270004895343444
76427,0.0077423244,4.311092,214.5406506061554,-0.0019667111,0.5835733,213.59,0.11941226,0.23138147592544556,69500,0.10502,6950000,278,25.6228066546272
76063,0.007914278,4.3119574,215.27277159690857,-0.0019293703,0.34129363,232.26,0.11947764,0.3232797384262085,69750,0.10084001,6975000,279,27.92528885102325
74460,0.00821202,4.312162,215.9883804321289,-0.002966315,0.22790034,242.66,0.12003832,0.4694054126739502,70000,0.112092,7000000,280,29.22069787856175
72709,0.0061797425,4.311008,216.71577334403992,-0.0023516011,0.33191672,236.48,0.11955455,0.4121164083480835,70250,0.081864,7025000,281,28.46055917637539
71155,0.0071226666,4.3103147,217.4610378742218,-0.0029469244,0.2566344,235.67,0.12013255,0.5918872654438019,70500,0.093904,7050000,282,28.446129485199634
72394,0.0067364974,4.3096395,218.20267057418823,-0.0025561333,0.3034181,232.94,0.120945215,0.3950694799423218,70750,0.087912,7075000,283,28.263097999445527
65253,0.009067138,4.310002,218.93947649002075,-0.003700134,0.4491585,229.53,0.12140205,0.2860400676727295,71000,0.12468,7100000,284,28.027040899636777
75068,0.010170046,4.309879,219.72116994857788,-0.0030539029,0.3451614,230.56,0.12060852,0.38464242219924927,71250,0.14339599,7125000,285,27.917063311701348
74066,0.00739218,4.3107753,220.4439399242401,-0.0027355745,0.33841273,230.54,0.121036686,0.3783147931098938,71500,0.099052005,7150000,286,28.03595366148962
73660,0.011268785,4.3146124,221.1732759475708,-0.0024897575,0.38636538,231.43,0.12063082,0.3865659236907959,71750,0.148244,7175000,287,28.06508444405379
76248,0.0075077773,4.3169413,221.9027545452118,-0.0030293502,0.19442576,242.25,0.120967805,0.5643052756786346,72000,0.09723999,7200000,288,29.364763945120394
76672,0.008134412,4.3137317,222.60473155975342,-0.002665465,0.4165705,228.94,0.12094528,0.35286056995391846,72250,0.11161599,7225000,289,27.873050248805956
71378,0.006986238,4.3104644,223.33090329170227,-0.0023063212,0.43478093,229.0,0.119758986,0.3641815781593323,72500,0.089463994,7250000,290,27.651426832023425
73060,0.006378652,4.307573,224.08797144889832,-0.0022014896,0.5846039,216.49,0.11971154,0.2736419439315796,72750,0.08434801,7275000,291,26.13749620075774
75311,0.008930631,4.3053303,224.81297969818115,-0.0033507708,0.3166101,234.16,0.12029749,0.4259340167045593,73000,0.124156,7300000,292,28.310545515177363
74862,0.0069999313,4.302182,225.55921530723572,-0.002643378,0.22393802,237.79,0.12021678,0.6067440211772919,73250,0.09182001,7325000,293,28.703523639851774
75120,0.008647775,4.299392,226.29483294487,-0.0028465625,0.14105302,244.76,0.11977113,0.644448310136795,73500,0.113488,7350000,294,29.373336763951812
71783,0.0060946075,4.2921457,227.0788769721985,-0.0028108724,0.25696188,241.2,0.11921329,0.4328867793083191,73750,0.079108,7375000,295,28.902156043131253
74093,0.0069904164,4.284493,227.82451915740967,-0.0025791437,0.36562905,234.73,0.118466556,0.3925790786743164,74000,0.090932,7400000,296,27.957950791874755
59563,0.0074963258,4.2825155,228.57648396492004,-0.0021302078,0.12255232,244.67,0.11948473,0.6451565325260162,74250,0.10186,7425000,297,29.26100742228911
74440,0.010140891,4.27969,229.40621995925903,-0.0040455502,0.27880993,241.94,0.11983528,0.49007850885391235,74500,0.12798001,7450000,298,29.179002008469542
74268,0.008659161,4.2747693,230.14480257034302,-0.0021665262,0.40340647,231.05,0.11951764,0.4157921075820923,74750,0.120036006,7475000,299,27.79925831664343
77474,0.0053722695,4.2716084,230.87006187438965,-0.0019282128,0.29622167,235.88,0.12087846,0.5030619204044342,75000,0.06544399,7500000,300,28.66551653331204
71961,0.007916717,4.269609,231.605566740036,-0.0022945034,0.45405048,225.32,0.119883165,0.39604008197784424,75250,0.106912,7525000,301,27.17076141622111
73560,0.008141859,4.26677,232.3516342639923,-0.002827835,0.24437384,239.83,0.12099644,0.5170074999332428,75500,0.109076,7550000,302,29.127899333096284
72500,0.006966941,4.2600985,233.09092617034912,-0.001827074,0.14498927,242.89,0.120813236,0.6259038746356964,75750,0.094336,7575000,303,29.37129440032586
73590,0.00997962,4.2517343,233.82325410842896,-0.0023467606,0.19393882,239.8,0.121299304,0.5253491997718811,76000,0.139616,7600000,304,29.15184163048365
75197,0.009462016,4.245573,234.55495357513428,-0.0025547533,0.39456803,230.18,0.120014235,0.29403531551361084,76250,0.12606001,7625000,305,27.71922030712246
76695,0.00986463,4.241246,235.2868628501892,-0.0026454004,0.2762682,235.58,0.121527605,0.3773759603500366,76500,0.13359201,7650000,306,28.697073255403012
76130,0.007734067,4.23228,236.0130753517151,-0.0035807067,0.41227475,235.74,0.12093476,0.3324873447418213,76750,0.103236005,7675000,307,28.707780446910583
74436,0.007634832,4.2260714,236.743994474411,-0.0027041852,0.39723864,231.59,0.12222138,0.4193142056465149,77000,0.104488,7700000,308,28.467305540642748
75561,0.00950739,4.2257733,237.46977829933167,-0.0033939083,0.3553596,236.51,0.12220623,0.4116131067276001,77250,0.13072,7725000,309,29.108763452113198
72940,0.0074772546,4.225692,238.19868326187134,-0.0021845915,0.2551947,235.56,0.12156582,0.5503041744232178,77500,0.09902,7750000,310,28.70863738708933
71974,0.007894823,4.224042,238.9391050338745,-0.0021149097,0.28146657,239.49,0.12114674,0.4632502794265747,77750,0.105036,7775000,311,29.140246136731
72365,0.007961103,4.2246175,239.72667527198792,-0.002416538,0.402304,232.12,0.12060208,0.5085286498069763,78000,0.11038001,7800000,312,28.236856660065822
75969,0.009514896,4.2262278,240.48099374771118,-0.00286013,0.39017302,230.79,0.120873116,0.4159666895866394,78250,0.131388,7825000,313,28.054716743724857
72111,0.0074577816,4.227552,241.19117856025696,-0.0026603835,0.1734241,244.4,0.11980258,0.6296003758907318,78500,0.097704,7850000,314,29.391425921335323
71829,0.007140018,4.2260275,241.9464886188507,-0.0024118428,0.3911222,230.28,0.12038572,0.40738385915756226,78750,0.094483994,7875000,315,27.854713064341922
77340,0.010163443,4.2211537,242.71315693855286,-0.0020998747,0.14308526,243.32,0.121011615,0.5737517476081848,79000,0.13733199,7900000,316,29.51127243014227
71786,0.007919313,4.2161813,243.4380486011505,-0.0038548075,0.17516701,240.89,0.12145216,0.5843952596187592,79250,0.106216,7925000,317,29.349069651443713
66480,0.00827759,4.214349,244.20652318000793,-0.0021902341,0.19303998,240.61,0.1217642,0.6170469224452972,79500,0.114259996,7950000,318,29.40414691473532
75471,0.008455492,4.2114773,244.9737446308136,-0.0023214284,0.106188774,246.67,0.121621564,0.6297052800655365,79750,0.113636,7975000,319,30.03982196746423
67969,0.011348487,4.207775,245.69114446640015,-0.0015194009,0.2891664,238.87,0.12294578,0.45831578969955444,80000,0.15894799,8000000,320,29.49187223791494
75328,0.009267015,4.2049613,246.46707463264465,-0.0020742132,0.18887213,240.8,0.12345306,0.5722301006317139,80250,0.127448,8025000,321,29.80867139562688
76388,0.0057836534,4.202186,247.18943285942078,-0.0026545278,0.13451196,245.4,0.12292537,0.7027384638786316,80500,0.073216,8050000,322,30.248461856022768
73224,0.0061680656,4.199025,247.93904209136963,-0.001238128,0.80195904,212.31,0.121406354,0.26405006647109985,80750,0.080408,8075000,323,25.996158313889573
72612,0.006282543,4.197859,248.6676721572876,-0.0019992949,0.69680035,221.12,0.121192776,0.2561320662498474,81000,0.082876,8100000,324,27.033160905579496
71800,0.007870957,4.1967406,249.4289379119873,-0.0022167338,0.42528278,232.61,0.1218087,0.3423508405685425,81250,0.108672,8125000,325,28.55858960235608
75063,0.009588258,4.195443,250.1827163696289,-0.0026140327,0.34365806,235.63,0.12103181,0.4453134536743164,81500,0.130596,8150000,326,28.670436642049552
75045,0.008443737,4.191739,250.91333079338074,-0.0026961889,0.18227334,243.37,0.122565664,0.5236939489841461,81750,0.112556,8175000,327,29.90271007156449
72937,0.008926505,4.187263,251.65525841712952,-0.002850696,0.1690914,245.64,0.122739345,0.5891672968864441,82000,0.113759995,8200000,328,30.273690440076898
75165,0.0072499057,4.1842923,252.40785956382751,-0.0024455634,0.16811277,239.99,0.123154074,0.6135967373847961,82250,0.097707994,8225000,329,29.611038003091235
75071,0.011649592,4.181725,253.137953042984,-0.0016195159,0.6731703,212.25,0.122821204,0.21622169017791748,82500,0.160108,8250000,330,26.215182924558757
68886,0.008043103,4.1803474,253.86315727233887,-0.0015949951,0.4539277,228.04,0.121759474,0.3383784890174866,82750,0.108700015,8275000,331,27.946425051905244
74412,0.0055475337,4.180107,254.61040878295898,-0.0019448722,0.27032328,241.02,0.1225346,0.43297064304351807,83000,0.067628,8300000,332,29.67424605395063
71298,0.010219691,4.1837645,255.3243010044098,-0.0025997185,0.36672956,233.68,0.12192386,0.39558809995651245,83250,0.14160798,8325000,333,28.70798264586774
72006,0.007860562,4.1840544,256.0747079849243,-0.0023891819,0.4636224,235.28,0.12147908,0.27139657735824585,83500,0.106308,8350000,334,28.8117699304492
76296,0.007514755,4.1816936,256.8211796283722,-0.0032878947,0.28273758,241.24,0.12284183,0.3862472176551819,83750,0.102496006,8375000,335,29.81122115600181
73292,0.007170872,4.1762996,257.54566717147827,-0.0026097677,0.22144556,243.29,0.122378066,0.49328041076660156,84000,0.094004,8400000,336,29.876281947406824
69878,0.0056529,4.1703215,258.2892951965332,-0.002533441,0.1883008,242.38,0.122900374,0.539315789937973,84250,0.070868,8425000,337,29.867929932751796
69651,0.0078038042,4.1667337,259.1213994026184,-0.0023824046,0.18819687,242.1,0.12291433,0.6498808860778809,84500,0.10755201,8450000,338,29.920258365689662
65769,0.009130081,4.1628175,259.8936378955841,-0.0028151232,0.36270612,234.65,0.12361983,0.3248480558395386,84750,0.12760799,8475000,339,29.177622844253072
57154,0.006233466,4.158152,260.8459384441376,-0.0023976802,0.26981387,245.92,0.12327788,0.4527340531349182,85000,0.077536,8500000,340,30.51167847880337
75985,0.008012568,4.147521,261.7255938053131,-0.0030666688,0.3730151,238.46,0.12380136,0.4204329252243042,85250,0.107832,8525000,341,29.727846822394202
74068,0.0071332706,4.1417646,262.44680738449097,-0.0014140628,0.58947337,226.97,0.12287643,0.350602924823761,85500,0.093204,8550000,342,28.211365297395385
69704,0.006000268,4.137986,263.17554092407227,-0.0026218225,0.28101617,234.15,0.12398421,0.4979293942451477,85750,0.076328,8575000,343,29.131731645583933
74896,0.009440729,4.132841,263.9390857219696,-0.0021786785,0.5889675,228.19,0.12311867,0.3290172815322876,86000,0.125972,8600000,344,28.449066364365716
77167,0.0068034036,4.129242,264.67311668395996,-0.0018314844,0.26364788,239.02,0.12466324,0.3833150267601013,86250,0.089236,8625000,345,29.91233898397244
76271,0.008848494,4.128766,265.39172768592834,-0.0028975296,0.244487,240.52,0.12415617,0.4893673062324524,86500,0.123008,8650000,346,29.96870715943456
75454,0.008993692,4.128174,266.1215510368347,-0.0035119583,0.32276282,236.2,0.12289711,0.4463531970977783,86750,0.12169999,8675000,347,29.22074868998432
74629,0.00946952,4.123606,266.8614203929901,-0.002728181,0.26139197,240.68,0.123669416,0.4304542541503906,87000,0.13342,8700000,348,29.907401969934583
74892,0.008526949,4.1168904,267.5935809612274,-0.0031723403,0.40947264,232.5,0.12303307,0.418664813041687,87250,0.114096,8725000,349,28.80831840833038
74702,0.010992264,4.112603,268.32572293281555,-0.0032742855,0.22364151,243.26,0.12327402,0.4733690023422241,87500,0.15132001,8750000,350,30.075734379564892
75794,0.007595343,4.110741,269.05835580825806,-0.002340254,0.5391657,224.06,0.12243881,0.32186269760131836,87750,0.096572,8775000,351,27.61950395502936
