policy_entropy,ep_reward_mean,time_elapsed,true_reward,n_updates,clipfrac,policy_loss,fps,total_timesteps,explained_variance,serial_timesteps,value_loss,approxkl,ep_len_mean
0.2700083,7.639975107833289,711.0705585479736,0.041851148,782,0.069248006,-0.0031534247,58036,19550000,0.9734237790107727,195500,0.018081367,0.005906176,188.3
0.26631472,8.405922678411589,711.871279001236,0.04126052,783,0.086307995,-0.0020952527,57465,19575000,0.9893641490489244,195750,0.007247138,0.006746718,208.57
0.26236135,8.804762260530987,712.6798994541168,0.0421699,784,0.085576005,-0.0027646455,56495,19600000,0.9708052817732096,196000,0.01912222,0.006878498,212.25
0.25857255,7.389359694446902,713.4992907047272,0.04045965,785,0.09959201,-0.0011873186,56841,19625000,0.959734134376049,196250,0.0340752,0.0075677657,185.77
0.25650653,7.987538689174034,714.3095548152924,0.041591488,786,0.06282,-0.0028620893,57110,19650000,0.9753713570535183,196500,0.019665029,0.0053404747,195.48
0.25427648,8.165789733439151,715.1074471473694,0.04153925,787,0.098464,-0.0009106096,58344,19675000,0.9851882727816701,196750,0.011952685,0.007498915,199.71
0.25018358,7.553780376431423,715.8978736400604,0.03943047,788,0.101964,-0.0011255285,57504,19700000,0.9798046164214611,197000,0.016630266,0.007762642,195.95
0.24657705,8.406635669023974,716.691356420517,0.040947717,789,0.074328,-0.0013667928,57373,19725000,0.9763224925845861,197250,0.017265894,0.0060706534,205.9
0.24484722,8.058843135365896,717.4970126152039,0.04133276,790,0.062004,-0.0027713026,55169,19750000,0.9796726144850254,197500,0.01448193,0.005380534,201.93
0.2428895,8.322295360106946,718.3039565086365,0.041219067,791,0.081892,-0.0021472564,58442,19775000,0.9824721533805132,197750,0.012889644,0.006503972,204.57
0.24099056,7.439280641374057,719.0848877429962,0.04010547,792,0.08378,-0.0018330695,57472,19800000,0.9774484038352966,198000,0.0182556,0.006662755,190.26
0.23957968,8.315964031956463,719.8738813400269,0.03959783,793,0.07818,-0.0018448578,55944,19825000,0.9779682457447052,198250,0.016335236,0.0063971886,209.5
0.23909166,6.958250593107368,720.6785619258881,0.042592134,794,0.08078,-0.0016322874,58206,19850000,0.9742796495556831,198500,0.020632327,0.0067157345,171.87
0.24200311,7.488772780846448,721.474196434021,0.041761383,795,0.08518,-0.0019209288,56939,19875000,0.9747828040271997,198750,0.021364946,0.0067651183,183.51
0.24625984,7.645023307646279,722.285902261734,0.039040595,796,0.091272,-0.00317571,56693,19900000,0.9728414211422205,199000,0.022171253,0.007056313,198.86
0.24634707,7.019159740166342,723.1071705818176,0.039585132,797,0.081199996,-0.0027774884,57071,19925000,0.9835361260920763,199250,0.016358998,0.006369525,180.93
0.2412252,7.8587874815639225,723.9110038280487,0.040510796,798,0.07772,-0.0017535298,58052,19950000,0.9654681086540222,199500,0.023819268,0.006277648,197.46
0.23567398,7.327141830365508,724.6975622177124,0.03905727,799,0.073236,-0.002965873,57759,19975000,0.9480744302272797,199750,0.04107639,0.0058831857,189.79
0.23488769,7.8409494364080015,725.4929912090302,0.041674633,800,0.072831996,-0.002523998,57622,20000000,0.9827187303453684,200000,0.013599505,0.006048271,192.88
0.23156531,7.81457674729485,726.2829232215881,0.03998557,801,0.095976,-0.00041859184,57196,20025000,0.9896976081654429,200250,0.008883086,0.007363595,200.55
0.22761329,7.22399901580572,727.0705299377441,0.040478583,802,0.07280401,-0.002020175,57138,20050000,0.9779636282473803,200500,0.019518588,0.0059263594,182.04
0.22196817,7.5027526589104445,727.8715932369232,0.040572204,803,0.078676,-0.002192995,58113,20075000,0.9785013366490602,200750,0.017076563,0.0062980615,187.55
0.21781933,7.7731420977618475,728.6592571735382,0.039911017,804,0.099176,-0.00059427554,58431,20100000,0.9833737798035145,201000,0.014563074,0.0077288114,199.37
0.2139426,7.661203739754128,729.4392366409302,0.039850987,805,0.078867994,-0.0026016799,57232,20125000,0.9854875253513455,201250,0.013042058,0.006422975,195.59
0.21097775,7.457219744648087,730.2317051887512,0.040660203,806,0.061876,-0.0027614234,58164,20150000,0.9892752943560481,201500,0.008108282,0.005315254,188.37
0.20832653,7.750865869489207,731.0286738872528,0.04044531,807,0.102036,-0.0019068627,56258,20175000,0.9806033540517092,201750,0.016693221,0.007803383,196.75
0.20748433,7.798224820270297,731.8320813179016,0.041291434,808,0.075976,-0.004029807,55111,20200000,0.9868169808760285,202000,0.010378692,0.0061599673,192.89
0.20781818,7.8119742595226125,732.6392312049866,0.041594487,809,0.076164,-0.002017914,57584,20225000,0.9844577014446259,202250,0.0119852135,0.0061259647,190.66
0.21261647,7.620583057768672,733.4243001937866,0.040308926,810,0.087128,-0.0023958464,56003,20250000,0.9749332647770643,202500,0.020509897,0.006869106,192.15
0.21811572,7.203265277628889,734.2247152328491,0.041278947,811,0.063252,-0.003230042,56907,20275000,0.9714711159467697,202750,0.02287205,0.005472051,180.9
0.21604955,7.990383567238828,735.0107698440552,0.04036662,812,0.07858,-0.0017889356,57599,20300000,0.9842799659818411,203000,0.0139293745,0.006494177,198.26
0.20802355,8.477690768503853,735.793119430542,0.04136601,813,0.10103999,-0.0011473512,57611,20325000,0.971114918589592,203250,0.019447614,0.0076775746,208.5
0.19908258,7.8782150136955265,736.5796935558319,0.04070733,814,0.082816005,-0.0033034547,58359,20350000,0.9712161645293236,203500,0.022527903,0.006552139,196.99
0.19583341,7.750328224416316,737.3715968132019,0.041615054,815,0.10141601,-0.00091085286,57537,20375000,0.9821912404149771,203750,0.013099967,0.0076407073,193.4
0.19099672,8.290756756378128,738.1608281135559,0.04185396,816,0.0839,-0.0024380807,58177,20400000,0.9815243259072304,204000,0.014424443,0.0065204813,200.81
0.18878266,8.354288561708218,738.9491708278656,0.04254058,817,0.080216005,-0.002438919,57441,20425000,0.9832875300198793,204250,0.012839677,0.0062893876,199.95
0.18683377,8.144470028681681,739.7460651397705,0.041667372,818,0.10585199,-0.002322278,58981,20450000,0.9596693962812424,204500,0.031045739,0.0080291685,195.13
0.18537852,7.579900774763992,740.5327112674713,0.041972995,819,0.095240004,-0.0016394533,55606,20475000,0.9775941465049982,204750,0.020280262,0.0071716188,183.51
0.18197587,8.00325072835127,741.344388961792,0.04099342,820,0.069032,-0.0021479435,58616,20500000,0.9755965042859316,205000,0.019766523,0.0057935677,198.18
0.17773183,8.261258725402495,742.1357352733612,0.04166866,821,0.06798,-0.0027316955,56963,20525000,0.9845348205417395,205250,0.010346428,0.005694494,203.27
0.17694625,8.08998330214275,742.9334495067596,0.040497523,822,0.09494801,-0.0016253686,55784,20550000,0.9701589569449425,205500,0.022429317,0.007251336,201.27
0.1774964,8.086895283263566,743.7383251190186,0.04154982,823,0.080072,-0.0019049111,55941,20575000,0.979693291708827,205750,0.017616335,0.006382198,193.88
0.1763727,8.926941754808176,744.5418148040771,0.04250003,824,0.06655999,-0.0031651321,58173,20600000,0.971645899116993,206000,0.02044376,0.005488293,209.89
0.17483243,7.937400693391282,745.337249994278,0.043229207,825,0.086835995,-0.00091668655,56882,20625000,0.9859005501493812,206250,0.010533467,0.0069136033,191.19
0.17163172,8.683306990131241,746.131021976471,0.041080672,826,0.148432,0.0010520017,55927,20650000,0.9828159045428038,206500,0.012197263,0.010887699,211.74
0.16869289,7.721642279116568,746.9376027584076,0.0405356,827,0.059008002,-0.0020852166,57574,20675000,0.985492367297411,206750,0.01111295,0.0052238945,196.76
0.16361357,7.267994123172575,747.7246813774109,0.04145654,828,0.076852,-0.0028403043,57240,20700000,0.9822619203478098,207000,0.0125567345,0.0062052635,183.08
0.1594932,8.032142587844527,748.5094966888428,0.041215263,829,0.064524,-0.0025142,56070,20725000,0.9668540209531784,207250,0.024765644,0.0053445697,194.45
0.15913469,7.500445755173932,749.3133096694946,0.0399464,830,0.081976004,-0.003597251,56280,20750000,0.9716579560190439,207500,0.024708575,0.006740625,190.05
0.16133867,8.338510045843359,750.1148653030396,0.041170534,831,0.072855994,-0.0016496206,56987,20775000,0.9856375269591808,207750,0.010558231,0.005995239,203.88
0.16049923,8.030344885978048,750.9023990631104,0.04135475,832,0.070496,-0.0019192435,55312,20800000,0.9828931763768196,208000,0.012592794,0.005742999,198.19
0.15600052,7.584535112488047,751.7057483196259,0.040717646,833,0.068151996,-0.0028496657,56067,20825000,0.970004117116332,208250,0.02312076,0.005746825,189.68
0.15143767,8.465898758606127,752.5097095966339,0.04210004,834,0.06341601,-0.0027983263,56158,20850000,0.9849004214629531,208500,0.010811567,0.0054181055,202.32
0.14883435,8.884643196017937,753.3192462921143,0.04149407,835,0.068831995,-0.0026246891,55298,20875000,0.9755821879953146,208750,0.018018505,0.0057968204,213.08
0.1489025,7.873579740041118,754.1519410610199,0.04220584,836,0.089095995,-0.00296488,57413,20900000,0.98291908018291,209000,0.012674975,0.0068933098,193.61
0.14805757,6.780222622970673,754.9616692066193,0.039827205,837,0.087028,-0.0023542787,56415,20925000,0.9761289432644844,209250,0.019848708,0.006813449,176.49
0.1470968,7.803905068321619,755.7586317062378,0.042160332,838,0.065192,-0.0029228735,56639,20950000,0.9795613382011652,209500,0.016611904,0.005454895,187.78
0.14509895,8.417120254184155,756.5958523750305,0.040819872,839,0.101264,-0.0015475443,58531,20975000,0.9783156253397465,209750,0.01709311,0.007618024,208.32
0.14365922,7.543480037344243,757.4083485603333,0.04025593,840,0.063632,-0.0023498568,56854,21000000,0.9857465252280235,210000,0.013929792,0.005444619,190.47
0.14210302,7.804693588668301,758.2115404605865,0.042591035,841,0.08594799,-0.0010459978,56663,21025000,0.9815061595290899,210250,0.014079077,0.006857039,187.85
0.14211744,8.158743017651004,759.0262415409088,0.04173332,842,0.136152,0.0009792015,55599,21050000,0.9816853925585747,210500,0.016284546,0.010242324,197.3
0.1422248,8.261547737556684,759.8599648475647,0.040865276,843,0.061268,-0.0020263311,52956,21075000,0.986676100641489,210750,0.010071231,0.0052687945,204.44
0.14271465,8.52805548149463,760.7591207027435,0.042832125,844,0.089356005,-0.0017390564,39749,21100000,0.9873560573905706,211000,0.010550176,0.0069020838,196.2
0.14408332,8.19525011376978,761.8497338294983,0.041237194,845,0.13243599,0.00023017653,56595,21125000,0.9800172857940197,211250,0.014451308,0.010124238,201.25
0.14533985,7.764633247318125,762.6577453613281,0.03970659,846,0.15050802,5.5762102e-05,52251,21150000,0.9791481848806143,211500,0.015076404,0.0111318445,200.24
0.14486663,7.020453751289569,763.5439033508301,0.04016853,847,0.056744,-0.0024913158,49388,21175000,0.9837525524199009,211750,0.012922948,0.005021452,182.51
0.14494336,8.62185238877904,764.4386029243469,0.04142796,848,0.073695995,-0.001378254,56307,21200000,0.9875954389572144,212000,0.008953759,0.0061265915,210.66
0.14268687,7.788608649122516,765.2902479171753,0.040512215,849,0.08944799,-0.0013529884,55309,21225000,0.9749261047691107,212250,0.019769372,0.006962903,193.75
0.14204668,8.00104417270788,766.1229994297028,0.041867778,850,0.097031996,-0.0011929696,57909,21250000,0.9714569039642811,212500,0.02120139,0.007420686,194.24
0.1400294,7.860121066990177,766.9010531902313,0.04007892,851,0.09525201,-0.00081642176,57073,21275000,0.9815577827394009,212750,0.014827199,0.007285822,197.88
0.13652195,7.608742867467099,767.6863901615143,0.04024553,852,0.080224,-0.0025197722,56903,21300000,0.9756566658616066,213000,0.01962005,0.0064735315,190.65
0.12956321,7.6038598719316175,768.4847581386566,0.040214173,853,0.072620004,-0.0024810133,55583,21325000,0.972600782290101,213250,0.02152035,0.0059578684,189.7
0.12351759,6.694629150994006,769.293370962143,0.040728338,854,0.0697,-0.0035576324,58576,21350000,0.9733608737587929,213500,0.01988735,0.0058339587,172.71
0.120573856,7.570871807364456,770.0914289951324,0.041333158,855,0.091336,-0.0014924568,58375,21375000,0.9785575810819864,213750,0.01650737,0.007084536,188.11
0.11739323,8.477529436994809,770.8892886638641,0.04007654,856,0.087236,-0.0023700078,56252,21400000,0.9682108461856842,214000,0.020823142,0.0068715536,211.12
0.11584123,8.387176446817284,771.6929302215576,0.04250652,857,0.097932,-0.0014000398,56802,21425000,0.9775808975100517,214250,0.016824156,0.007564876,199.52
0.11249328,7.381444049119964,772.50812458992,0.040866353,858,0.0643,-0.002841435,57001,21450000,0.9807896632701159,214500,0.014353509,0.0054548946,183.03
0.109644696,7.6222092600516955,773.3058938980103,0.03995483,859,0.068364,-0.0034921456,57741,21475000,0.9809119589626789,214750,0.014127742,0.005814006,192.63
0.10548611,8.200381053377477,774.1006836891174,0.042099115,860,0.055812,-0.0024624064,56414,21500000,0.973812272772193,215000,0.018544067,0.0050759055,196.42
0.1001608,7.795899143576499,774.8969688415527,0.038925655,861,0.07610801,-0.001643087,58649,21525000,0.9744496922940016,215250,0.018500296,0.0063044517,202.52
0.09803046,7.350936884139583,775.6698350906372,0.041450035,862,0.079192,-0.0018311137,57183,21550000,0.971292532980442,215500,0.021330923,0.00661474,180.0
0.0957239,7.963963124111396,776.4635682106018,0.040653802,863,0.069124,-0.0025554225,58762,21575000,0.9766561593860388,215750,0.016348738,0.005708988,198.47
0.09362514,7.858613905549373,777.2412991523743,0.040889844,864,0.0648,-0.0029873166,56498,21600000,0.9619346559047699,216000,0.026533153,0.0054067792,193.54
0.09164174,8.332653239864959,778.0550637245178,0.040482175,865,0.08610801,-0.0037416038,56647,21625000,0.9698587451130152,216250,0.022902356,0.0068640644,202.9
0.09338128,8.185054378108243,778.8528470993042,0.040003434,866,0.07828,-0.0018016793,56821,21650000,0.9754643756896257,216500,0.019591348,0.0062499964,202.38
0.095562436,7.4677469502494205,779.6566500663757,0.0395727,867,0.077812,-0.0022471142,58406,21675000,0.978981975466013,216750,0.015088218,0.0063780556,192.8
0.097002745,7.744633993741263,780.4560322761536,0.04085506,868,0.071952,-0.0030396632,58043,21700000,0.9731773100793362,217000,0.018103544,0.0058533447,193.95
0.096681416,7.808897232709278,781.2440021038055,0.04128461,869,0.071896,-0.0019982662,57890,21725000,0.9790218826383352,217250,0.01607819,0.005879583,192.87
0.097773105,8.336238180522596,782.0280869007111,0.041552793,870,0.075948,-0.001977678,55578,21750000,0.9784413874149323,217500,0.013718007,0.0060819457,204.49
0.10057877,7.66627660705708,782.8212056159973,0.040466923,871,0.106196,-0.0016655239,56949,21775000,0.9724677782505751,217750,0.020287683,0.00823569,191.06
0.1039675,7.864925447563401,783.6206655502319,0.04164773,872,0.06404,-0.0019410069,56102,21800000,0.9888369124382734,218000,0.00798917,0.005455767,190.02
0.10533217,7.70829072821713,784.4271178245544,0.040752493,873,0.05068,-0.0025387532,56813,21825000,0.9815175905823708,218250,0.013720075,0.00462247,194.03
0.10977028,7.980533654716383,785.2190158367157,0.04147127,874,0.09686399,-0.0009973191,54313,21850000,0.9827337842434645,218500,0.012807797,0.0074737705,197.46
0.1130348,8.228744223879367,786.046115398407,0.042359512,875,0.068856,-0.002030331,54815,21875000,0.9761885870248079,218750,0.017480895,0.0056808097,195.21
0.113907814,8.326314585184337,786.8753650188446,0.04169911,876,0.07884,-0.002084535,55940,21900000,0.9875850500538945,219000,0.0090580415,0.006271402,202.86
0.11214022,8.680354050375644,787.6759541034698,0.041374937,877,0.076408,-0.0013472369,57343,21925000,0.9829459022730589,219250,0.012478869,0.0061389194,209.02
0.11038442,7.993656643455688,788.4648985862732,0.041233677,878,0.13499999,0.00032053102,56067,21950000,0.9702952727675438,219500,0.018837726,0.009999713,197.96
0.10895367,7.43791675497896,789.2703540325165,0.040611535,879,0.081456,-0.003007284,56026,21975000,0.9765050653368235,219750,0.017924402,0.0066352836,187.32
0.11152723,8.3255824350798,790.0842931270599,0.04173665,880,0.07426,-0.0021912907,57508,22000000,0.9773768335580826,220000,0.015206332,0.006024135,200.52
0.111152485,8.285996718506468,790.8670191764832,0.04220877,881,0.075772,-0.0023553246,55956,22025000,0.9813215490430593,220250,0.014250266,0.006069002,194.98
0.107716426,8.167812558417609,791.6689913272858,0.040847484,882,0.074696,-0.0022073716,56782,22050000,0.9612731821835041,220500,0.026933905,0.006090393,199.19
0.106212,8.234910525584691,792.4773378372192,0.041511957,883,0.11034801,-0.0023182128,55965,22075000,0.9678025208413601,220750,0.023151698,0.008167606,197.62
0.10302351,7.941630270728965,793.2922174930573,0.040998764,884,0.093392,-0.002838976,58225,22100000,0.9575238935649395,221000,0.033297274,0.007231561,194.07
0.101555705,7.8316071790177375,794.0797634124756,0.041511983,885,0.086632,-0.0027246443,55865,22125000,0.9515533149242401,221250,0.032193918,0.006777557,189.06
0.101069435,8.043303412140649,794.8925387859344,0.039950773,886,0.076675996,-0.0028917766,56116,22150000,0.9724290687590837,221500,0.021015543,0.0062042116,200.68
0.100328885,8.700702582923869,795.6937391757965,0.041846685,887,0.085952,-0.0026892864,58107,22175000,0.9701870307326317,221750,0.021909738,0.0066942447,205.76
0.09843567,8.21283991483855,796.4881227016449,0.041535534,888,0.0825,-0.0028190762,58401,22200000,0.9775203689932823,222000,0.015839027,0.0065394626,200.4
0.09550534,8.64676643769959,797.2773559093475,0.041687563,889,0.080896,-0.0022895,58052,22225000,0.9703606180846691,222250,0.02106242,0.0063684643,208.64
0.094451,8.52034730016263,798.0722415447235,0.04001491,890,0.078751996,-0.0018461244,57265,22250000,0.9826724249869585,222500,0.012548598,0.0063928524,213.99
0.09419013,7.541230835169408,798.8612196445465,0.039184943,891,0.055784,-0.0024058698,58670,22275000,0.9744787625968456,222750,0.020385582,0.005023796,193.94
0.09317792,7.3658196307801695,799.6432857513428,0.040831544,892,0.066856004,-0.0035172477,55650,22300000,0.9757551420480013,223000,0.019839074,0.005596663,184.5
0.09430506,7.937671429805778,800.4703435897827,0.040448207,893,0.116348006,-0.0019197747,56790,22325000,0.9595390036702156,223250,0.031782318,0.008547643,196.07
0.095044695,9.030196411521102,801.2608168125153,0.042471506,894,0.144084,-0.00038232328,57862,22350000,0.9815386477857828,223500,0.0150377955,0.0102302795,211.8
0.09510334,8.802459022125696,802.0504698753357,0.042077467,895,0.069092,-0.0023158435,57544,22375000,0.9800744503736496,223750,0.01501024,0.0056357556,205.87
0.0931757,7.792617720254929,802.8375351428986,0.041147202,896,0.079804,-0.002218504,54845,22400000,0.976993951946497,224000,0.018635254,0.0063152895,192.82
0.08895548,8.25929260038065,803.6710615158081,0.041231222,897,0.059508003,-0.0021708496,56431,22425000,0.9667497798800468,224250,0.025209501,0.00512769,199.98
0.08356682,7.788305813326647,804.4925928115845,0.041434523,898,0.080696,-0.0016923208,56485,22450000,0.9694543145596981,224500,0.02708378,0.0062311306,191.03
0.07956922,7.896554237433811,805.3086216449738,0.04019084,899,0.04764,-0.0026595984,57709,22475000,0.9554947651922703,224750,0.036618773,0.004395384,198.29
0.078041114,8.101583698333998,806.1214063167572,0.04077898,900,0.053788,-0.002235582,56017,22500000,0.9769747238606215,225000,0.021391848,0.0047820536,198.67
0.07082,8.547378036235823,806.9218113422394,0.041300055,901,0.08617599,-0.0019277276,57176,22525000,0.9813228324055672,225250,0.015251942,0.0068336963,204.9
0.064137235,8.560361735464213,807.7406980991364,0.040809024,902,0.09506,-0.0024888266,55705,22550000,0.9639328010380268,225500,0.027182898,0.0072191013,209.41
0.06270043,8.098312679871833,808.5669631958008,0.040603332,903,0.089024,-0.0024761013,57532,22575000,0.9737461842596531,225750,0.020439409,0.006849152,201.17
0.060210437,8.427754273305945,809.3610451221466,0.042305928,904,0.082092,-0.0015806488,56918,22600000,0.9772741887718439,226000,0.015839215,0.0064633265,203.81
0.057327755,7.861690940510089,810.172372341156,0.04140999,905,0.11984398,-0.0013146503,57017,22625000,0.966395940631628,226250,0.028074855,0.008854697,193.07
0.0586825,7.8128700729006235,810.9695687294006,0.041340638,906,0.063132,-0.0022734455,55505,22650000,0.9751309603452682,226500,0.018500576,0.0054141763,192.27
0.063194916,8.580805398008398,811.771401643753,0.04125136,907,0.15286401,-9.479152e-06,55185,22675000,0.9796249512583017,226750,0.013269054,0.011095891,209.29
0.06573953,8.809700643610558,812.583710193634,0.041547243,908,0.074908,-0.0026881574,56672,22700000,0.9699324034154415,227000,0.02079458,0.0060820887,210.53
0.06676924,8.353043833264636,813.3983430862427,0.04124465,909,0.06874,-0.0023675887,56905,22725000,0.9789570402354002,227250,0.015233187,0.005703931,204.09
0.062747814,8.21686070970085,814.2055068016052,0.03969462,910,0.06706001,-0.002459707,56934,22750000,0.9721387848258018,227500,0.019551532,0.0056588794,208.08
0.05764088,8.35920565618173,815.0083401203156,0.040614255,911,0.09001999,-0.0025882837,57210,22775000,0.9723779372870922,227750,0.020788956,0.0071867034,206.25
0.050364148,8.228315772517925,815.809576511383,0.04116202,912,0.051544,-0.0028989562,57066,22800000,0.9770879484713078,228000,0.016435629,0.004735823,201.73
0.039562773,7.8245606413449424,816.6264460086823,0.042418774,913,0.114152,-0.0025818862,54791,22825000,0.9601272791624069,228250,0.027852094,0.008687937,185.06
0.033058506,8.101726036501914,817.4586992263794,0.041286603,914,0.10334401,-0.0018195849,54508,22850000,0.965046051889658,228500,0.025239173,0.007972149,195.64
0.030787757,7.360083893037517,818.2949290275574,0.04036822,915,0.080539994,-0.0021267508,57227,22875000,0.9649464376270771,228750,0.02664559,0.0064445273,184.85
0.03029942,7.414998454328161,819.0974771976471,0.040993337,916,0.09312,-0.0024385788,56000,22900000,0.9634009338915348,229000,0.02781507,0.007220573,184.67
0.029207423,8.090166854745172,819.9003694057465,0.04168558,917,0.103196,-0.0030902908,56067,22925000,0.9556629694998264,229250,0.028869754,0.007998815,195.07
0.026917523,8.242512237337559,820.7007670402527,0.041821606,918,0.066972,-0.002152156,58064,22950000,0.9759894404560328,229500,0.01858255,0.005711355,198.9
0.024895746,7.761219601870762,821.4933702945709,0.040280968,919,0.0898,-0.0029605643,56312,22975000,0.9691011570394039,229750,0.023806395,0.0068634152,192.69
0.019914102,7.986806671673907,822.2987425327301,0.041458175,920,0.075588,-0.002823291,57288,23000000,0.9753037691116333,230000,0.022310764,0.0061827702,190.09
0.0150859505,8.239639359778375,823.097464799881,0.0413467,921,0.10232,-0.0010327019,58021,23025000,0.9745326116681099,230250,0.01800619,0.007875374,203.21
0.01451731,8.200878969708992,823.8945269584656,0.041270886,922,0.089048,-0.0034140176,57158,23050000,0.9798755496740341,230500,0.013542155,0.0069624158,200.9
0.013727355,7.383754867563466,824.6908395290375,0.041227285,923,0.08997999,-0.0016831525,58749,23075000,0.9773374795913696,230750,0.018656699,0.0069978447,183.86
0.0099989725,8.422962950877864,825.4775292873383,0.041506328,924,0.06512,-0.002703361,57484,23100000,0.978920815512538,231000,0.015368593,0.0055458085,202.63
0.0055752127,8.059495206365026,826.2649335861206,0.040879663,925,0.08159201,-0.0013318792,56577,23125000,0.9767682123929262,231250,0.017424894,0.0065297917,197.71
0.002177584,7.215829812450875,827.0598516464233,0.040762004,926,0.078748,-0.0028658805,57731,23150000,0.9787958227097988,231500,0.015546936,0.006444087,181.43
-0.001968562,8.543476536198568,827.844245672226,0.040778488,927,0.17006001,0.0034276783,57545,23175000,0.9755401872098446,231750,0.016419483,0.013946049,211.68
-0.004111996,8.617596629276958,828.6403980255127,0.041899614,928,0.16058,0.0028187085,55314,23200000,0.9746802877634764,232000,0.017798519,0.013225049,204.24
-0.005095244,7.521624669195298,829.4411342144012,0.039911468,929,0.138696,0.0024469504,58682,23225000,0.983645873144269,232250,0.011673994,0.012240178,195.56
-0.0067554107,7.845920952959041,830.2206962108612,0.041387655,930,0.11142,0.00016727435,57328,23250000,0.9707754291594028,232500,0.020004312,0.008416283,191.42
-0.011196911,8.390222282064988,831.0101935863495,0.04178447,931,0.08411999,-0.0025458739,56952,23275000,0.9579116031527519,232750,0.02543683,0.0066539743,201.1
-0.016273165,7.304120599355083,831.8046741485596,0.040356766,932,0.08741199,-0.0017455932,56554,23300000,0.9456935413181782,233000,0.040371247,0.0068808845,181.77
-0.020102382,7.435992605976835,832.6039307117462,0.039857425,933,0.075104,-0.0027317882,56811,23325000,0.9547136127948761,233250,0.03317191,0.0060633994,188.81
-0.021766301,8.724531439715301,833.3980660438538,0.041851286,934,0.073231995,-0.0027508691,55847,23350000,0.9599058218300343,233500,0.0326998,0.005949425,205.59
-0.023981284,8.566831604567561,834.2050440311432,0.042215165,935,0.138792,0.0005116466,54344,23375000,0.9704484306275845,233750,0.019912314,0.009923002,205.83
-0.024596127,8.222634376353327,835.0308792591095,0.042165775,936,0.1066,-0.0010607073,58213,23400000,0.973716352134943,234000,0.018790726,0.007798344,196.19
-0.024655784,8.792449302654568,835.8298490047455,0.0417057,937,0.11367999,-0.0020461273,55422,23425000,0.9552246928215027,234250,0.02701262,0.0082995165,211.64
-0.026053306,7.462212620555329,836.6250162124634,0.039157353,938,0.092648,-0.0031245246,57240,23450000,0.964812695980072,234500,0.02528824,0.007264643,196.67
-0.024315082,8.343827566615655,837.4159054756165,0.040305343,939,0.07644,-0.0013332625,58547,23475000,0.9667407870292664,234750,0.02197742,0.006125708,209.06
-0.021342484,8.626750255107618,838.1968195438385,0.04091813,940,0.093336,-0.0027960937,55949,23500000,0.9780930764973164,235000,0.015387908,0.0070751472,210.04
-0.02037089,7.527506372637399,838.9920835494995,0.039599635,941,0.094936,-0.0024564546,55633,23525000,0.9608655981719494,235250,0.026871959,0.007249704,193.78
-0.021920126,8.648757110578599,839.7982597351074,0.042305894,942,0.07301201,-0.0022823731,57935,23550000,0.9728389419615269,235500,0.018823514,0.005977099,204.24
-0.022176143,8.707017621693703,840.5878500938416,0.04110808,943,0.072372,-0.0017909335,56441,23575000,0.9804957322776318,235750,0.013670663,0.005991093,207.93
-0.022038287,7.878866109738574,841.3957440853119,0.041054383,944,0.132788,0.00022368463,57127,23600000,0.9748930372297764,236000,0.01673517,0.009848179,196.32
-0.020334523,8.081396419045332,842.1866290569305,0.041655887,945,0.075844005,-0.0022913828,54549,23625000,0.9769514836370945,236250,0.0148174865,0.0061310465,200.54
-0.020375576,7.94131639450854,843.0113334655762,0.041075785,946,0.069588,-0.0022530067,54575,23650000,0.9850807273760438,236500,0.01221178,0.005740768,194.34
-0.023171347,7.964313614141729,843.8297264575958,0.04139012,947,0.075288,-0.002284207,56966,23675000,0.9759537670761347,236750,0.017958732,0.0060389442,196.54
-0.02513941,8.00381642014545,844.6280884742737,0.040758774,948,0.126436,1.9048714e-05,57399,23700000,0.9764471799135208,237000,0.014994653,0.009931189,202.3
-0.027312916,7.897721412300544,845.4243829250336,0.03892521,949,0.098044,-0.0015121165,56939,23725000,0.9548833407461643,237250,0.03347543,0.0075385245,202.05
-0.027984101,7.502401932509019,846.2184412479401,0.04056021,950,0.08005999,-0.0027238717,57357,23750000,0.9876611679792404,237500,0.010013794,0.006433565,187.29
-0.028192867,7.771202271717339,847.0060832500458,0.041608732,951,0.1021,-0.00249543,58932,23775000,0.9672246426343918,237750,0.02211301,0.0076140487,192.84
-0.027805895,8.203846526716989,847.7856104373932,0.04072136,952,0.07916,-0.0021301997,57343,23800000,0.9827546495944262,238000,0.01389382,0.006311203,201.57
-0.029642949,8.003950355843344,848.6115663051605,0.040726855,953,0.062684,-0.0033457938,56302,23825000,0.9803367666900158,238250,0.013499415,0.005297686,198.77
-0.031637985,8.725611971810103,849.4240522384644,0.04129165,954,0.09363199,-0.001619342,56164,23850000,0.9861119575798512,238500,0.008993154,0.0071126884,212.36
-0.03368888,8.686008999850301,850.238445520401,0.041985773,955,0.069508,-0.002912939,56636,23875000,0.9781064335256815,238750,0.011831889,0.005773711,212.8
-0.039140824,8.456651052293273,851.056093454361,0.043363854,956,0.09906,-0.0020422984,57862,23900000,0.9729861635714769,239000,0.018417928,0.0074647767,199.02
-0.041520562,7.813611086658366,851.8385553359985,0.04171462,957,0.07636,-0.0021982451,56265,23925000,0.9765778202563524,239250,0.015530236,0.006161091,191.61
