policy_loss,explained_variance,time_elapsed,ep_reward_mean,fps,serial_timesteps,total_timesteps,approxkl,ep_len_mean,value_loss,n_updates,clipfrac,true_reward,policy_entropy
-0.0018783694,0.8167885839939117,46.248663902282715,12.903860887299743,58747,13250,1325000,0.004609668,218.93,0.073324725,53,0.050796002,0.058712173,3.884766
-0.0020497679,0.811210572719574,47.119391202926636,11.870037277277152,68585,13500,1350000,0.0032779048,210.41,0.07780106,54,0.031856,0.05682374,3.878765
-0.0023435713,0.7234239876270294,47.88950276374817,12.76853745932458,67400,13750,1375000,0.0046546888,217.76,0.08990374,55,0.053248,0.058804516,3.8729687
-0.0015157671,0.7915584146976471,48.65375518798828,13.343832021085182,65826,14000,1400000,0.0050238743,229.11,0.054146282,56,0.055948008,0.05809054,3.869126
-0.000922489,0.8307435512542725,49.43538689613342,13.629079769094824,65823,14250,1425000,0.0046969657,237.3,0.03632351,57,0.054812003,0.057504006,3.8647468
-0.001695859,0.6333350837230682,50.216912269592285,12.884499771358678,66400,14500,1450000,0.0040799556,223.6,0.09500729,58,0.042400002,0.05743394,3.8605838
-0.00120229,0.6812942028045654,50.991172790527344,12.909067613458701,66009,14750,1475000,0.004178908,218.49,0.087355055,59,0.043068003,0.059162863,3.8562627
-0.0022993903,0.7293337881565094,51.75042152404785,13.500005486304872,68372,15000,1500000,0.0053287097,227.45,0.07181778,60,0.065436,0.05911679,3.8530853
-0.0018135803,0.6837837100028992,52.5117347240448,13.188652627076953,64469,15250,1525000,0.0038238738,224.19,0.08795213,61,0.040512003,0.058809932,3.8482418
-0.0021729837,0.6628758907318115,53.303080797195435,13.310086651904294,65651,15500,1550000,0.0047485596,231.35,0.076896586,62,0.055552,0.05743677,3.8454795
-0.0015868392,0.6387183964252472,54.09733057022095,13.700178957260505,66647,15750,1575000,0.0047472506,233.93,0.0628116,63,0.054999996,0.058532096,3.8466465
-0.0019815818,0.8632612973451614,54.87014293670654,13.523636968857627,67715,16000,1600000,0.0049289106,230.67,0.038844954,64,0.059495997,0.05832445,3.8491616
-0.0018924853,0.835429847240448,55.64639663696289,12.497674800637178,68899,16250,1625000,0.0052659754,216.95,0.06822067,65,0.062564,0.05731032,3.850586
-0.0010468311,0.7887119799852371,56.43857288360596,13.195787679422992,68146,16500,1650000,0.0058497135,229.2,0.055911176,66,0.07436,0.057259742,3.8517284
-0.0021916141,0.7780359983444214,57.18903160095215,13.481583926694148,67436,16750,1675000,0.0038953722,232.82,0.051523495,67,0.04072,0.05781088,3.8497891
-0.0017960798,0.7854881137609482,57.97113585472107,13.082739412313385,67059,17000,1700000,0.0033367649,224.18,0.074353345,68,0.02986,0.05816372,3.842097
-0.001905885,0.7710928320884705,58.74498224258423,12.742934042287825,69107,17250,1725000,0.003836368,220.0,0.07977474,69,0.03982,0.057743598,3.8325393
-0.0018132605,0.78953917324543,59.497411012649536,13.752962282281132,67290,17500,1750000,0.0038754647,240.33,0.043512188,70,0.039079998,0.057044994,3.8277557
-0.0020590196,0.7910152971744537,60.304882526397705,13.578279523567762,68223,17750,1775000,0.0043756794,234.03,0.051671773,71,0.049420003,0.058101583,3.8222332
-0.0016241254,0.8538475930690765,61.073164224624634,13.58236039002746,68158,18000,1800000,0.0033937595,233.74,0.04284541,72,0.029679999,0.05812309,3.8213062
-0.002029537,0.9269986525177956,61.8421094417572,13.902912808828987,66650,18250,1825000,0.0046323435,245.33,0.010672737,73,0.052484,0.056766957,3.8220372
-0.0016888824,0.8124174773693085,62.61903405189514,13.515551161186977,68689,18500,1850000,0.008720728,235.82,0.049607165,74,0.118255995,0.05722926,3.820502
-0.00187895,0.8648779094219208,63.38845443725586,13.968748805463546,65841,18750,1875000,0.0043532397,239.8,0.031258397,75,0.046344,0.058363516,3.8175693
-0.0020189309,0.7990503907203674,64.1902105808258,13.800654066165734,63926,19000,1900000,0.004362014,242.27,0.03675259,76,0.046827998,0.05693039,3.8110213
-0.0024612967,0.8138388991355896,65.08339405059814,13.922215766144483,55742,19250,1925000,0.006873837,240.28,0.034489438,77,0.091224,0.05805132,3.80469
-0.0026503173,0.7690858989953995,66.04599595069885,12.916552395199032,63598,19500,1950000,0.0071980916,223.81,0.06577434,78,0.097196005,0.057997152,3.800391
-0.0019368271,0.8675712496042252,67.05594444274902,13.816715421606787,59215,19750,1975000,0.00516714,240.98,0.025862042,79,0.06382,0.057419736,3.797388
-0.0026410897,0.9098387658596039,67.88617992401123,14.080354929993046,58379,20000,2000000,0.0044855005,243.41,0.016947137,80,0.051892,0.057727713,3.7933483
-0.0020831157,0.7285629212856293,68.74655079841614,13.514285172094533,65132,20250,2025000,0.004366423,232.94,0.05698045,81,0.048732,0.057973422,3.7913628
-0.0024454282,0.8931799307465553,69.56809377670288,13.260582756815712,64663,20500,2050000,0.005127423,230.33,0.03599685,82,0.061484,0.05779472,3.7919934
-0.0022264495,0.8673441559076309,70.3889594078064,13.405162809011818,65361,20750,2075000,0.0042758705,230.84,0.039183963,83,0.0476,0.05821544,3.789513
-0.0024347305,0.7685708701610565,71.215646982193,14.019168615327652,67735,21000,2100000,0.006969221,236.78,0.04608479,84,0.087188,0.05906515,3.7863166
-0.0014242351,0.7528704106807709,71.97032856941223,13.972093992586146,69898,21250,2125000,0.0035371885,236.34,0.04565159,85,0.033864003,0.059065297,3.7830029
-0.0014101053,0.7359654903411865,72.76068592071533,13.994559735069924,64781,21500,2150000,0.0034557376,239.35,0.04917541,86,0.033187997,0.05842374,3.7795606
-0.0024351699,0.8770233243703842,73.55411434173584,14.036508657664235,66592,21750,2175000,0.0042776917,239.96,0.027131742,87,0.048332002,0.058758937,3.777394
-0.0022164662,0.8483283221721649,74.32905387878418,14.086565075276885,66096,22000,2200000,0.004261858,242.96,0.028659638,88,0.048287995,0.05797939,3.7737885
-0.0028765283,0.8418846875429153,75.10834097862244,13.36725600195001,70040,22250,2225000,0.0055719735,229.37,0.045611046,89,0.069479994,0.058385976,3.7680905
-0.0024268604,0.8349856287240982,75.83754873275757,13.775318788120785,69492,22500,2250000,0.0069628432,237.03,0.0367842,90,0.090708,0.058272686,3.7602887
-0.0013395735,0.9171037599444389,76.58159971237183,14.073858692636714,68328,22750,2275000,0.0042263595,243.28,0.015013635,91,0.044036,0.05774786,3.751697
-0.0023124807,0.8326326310634613,77.3535430431366,13.7492627032756,67702,23000,2300000,0.0046760617,232.66,0.0444749,92,0.05296001,0.05897062,3.744091
-0.0020359084,0.8440194129943848,78.12822914123535,13.76185067620434,68182,23250,2325000,0.0049426975,234.54,0.04278437,93,0.060248,0.05881023,3.744252
-0.0020468184,0.8478494584560394,78.88017129898071,13.84702503562541,66443,23500,2350000,0.00499221,237.34,0.035776146,94,0.057739995,0.058447655,3.7413082
-0.001931147,0.7217818200588226,79.64378881454468,13.528057698081557,67848,23750,2375000,0.0040026917,230.48,0.08100436,95,0.041575998,0.05870234,3.7382789
-0.0021590772,0.7682170122861862,80.38851165771484,13.741559762619726,67250,24000,2400000,0.0071127005,236.61,0.0649316,96,0.09085201,0.05800458,3.7385647
-0.0009566176,0.7933870106935501,81.17196321487427,13.55701995549447,60896,24250,2425000,0.005725977,230.58,0.06548714,97,0.073800005,0.05884221,3.7401638
-0.0018079035,0.7716234773397446,81.98293018341064,13.840764277347844,67701,24500,2450000,0.0061395643,237.11,0.047271315,98,0.07706,0.05849733,3.7388546
-0.0006830173,0.8962422087788582,82.74563956260681,14.52770585581573,67940,24750,2475000,0.006140101,244.01,0.022536885,99,0.078200005,0.05948836,3.734209
-0.001232622,0.8894881382584572,83.4905993938446,13.485152396425546,66090,25000,2500000,0.005863429,228.63,0.033416737,100,0.07252,0.05928634,3.7290676
-0.0011975631,0.7341154217720032,84.26645994186401,13.016128790184212,64727,25250,2525000,0.010358547,221.04,0.095054105,101,0.137848,0.05883806,3.7259007
-0.0006792486,0.8231700360774994,85.05058145523071,13.746998101751087,66302,25500,2550000,0.008990493,228.78,0.04574644,102,0.12034799,0.060378574,3.7259128
-0.0016334029,0.7267125248908997,85.84183144569397,13.382728198822587,64830,25750,2575000,0.0055812118,225.5,0.079395086,103,0.06756,0.05925755,3.726352
-0.0018410782,0.8096484690904617,86.63377833366394,13.705271173390793,63739,26000,2600000,0.004766264,232.45,0.05325238,104,0.055444002,0.058949023,3.7230053
-0.0019549865,0.848955512046814,87.39947867393494,13.886979870327195,70056,26250,2625000,0.0043179267,231.53,0.042692732,105,0.04876,0.06004219,3.7211094
-0.0020626592,0.7876575589179993,88.13494396209717,13.670078527922742,64632,26500,2650000,0.0038741909,227.8,0.05603983,106,0.042795997,0.060141098,3.7178757
-0.0021492036,0.7106065154075623,88.93095874786377,13.872392333299503,52603,26750,2675000,0.0046304064,230.3,0.06914939,107,0.052820005,0.06035117,3.7143853
-0.001496429,0.8204694241285324,89.88664412498474,14.03771721582365,68277,27000,2700000,0.0058072014,235.22,0.05107051,108,0.072064,0.05965388,3.7124412
-0.0017898822,0.8720609396696091,90.69364738464355,13.583011042473663,48083,27250,2725000,0.0036433712,225.19,0.046829358,109,0.035159998,0.06004582,3.7098122
-0.0022226796,0.8311649113893509,91.66003036499023,14.121634817099856,61671,27500,2750000,0.003846808,237.45,0.051359892,110,0.040420003,0.05943825,3.7048004
-0.001740071,0.841014176607132,92.50466585159302,14.46742186804302,48659,27750,2775000,0.006318337,240.42,0.03837248,111,0.080368005,0.06015749,3.6959586
-0.001751696,0.7609691917896271,93.4549024105072,14.220787370194884,49543,28000,2800000,0.004026608,234.37,0.070628636,112,0.042127997,0.060443673,3.6862664
-0.0018795638,0.7935734540224075,94.40100574493408,13.483995510216046,68255,28250,2825000,0.0035802382,224.9,0.06473637,113,0.035716,0.060163517,3.6787694
-0.001997503,0.6979546546936035,95.15917491912842,13.561145427108858,67359,28500,2850000,0.0047316253,224.07,0.08047162,114,0.055120002,0.06044188,3.6749446
-0.0023533464,0.8264983892440796,95.94143843650818,14.654878887791128,69247,28750,2875000,0.0045091365,243.81,0.033826515,115,0.050344,0.05988236,3.6705537
-0.0022630133,0.762008860707283,96.70249342918396,13.739184480093973,66604,29000,2900000,0.0051193936,232.33,0.06304943,116,0.062259994,0.059031524,3.6645508
-0.0026561033,0.6955482661724091,97.48289918899536,13.8420287466461,67137,29250,2925000,0.005300395,231.36,0.06450818,117,0.063844,0.059782196,3.6573036
-0.0023403808,0.5926592648029327,98.23650360107422,13.480487706425047,67403,29500,2950000,0.0055511603,225.25,0.09374203,118,0.06955199,0.059742153,3.6527543
-0.0022387966,0.702915221452713,98.99301552772522,13.680195989370404,66761,29750,2975000,0.005807452,228.48,0.078464374,119,0.072579995,0.059695654,3.6463313
-0.0020264317,0.9007798805832863,99.76519727706909,13.726957195004507,66178,30000,3000000,0.004290766,228.3,0.03802659,120,0.047303997,0.060475927,3.639913
-0.0012821059,0.791113406419754,100.5346257686615,14.076865707798861,69694,30250,3025000,0.0041493075,235.52,0.057388913,121,0.044539995,0.059726845,3.6355793
-0.0017009309,0.6817243993282318,101.28478741645813,13.52225692170672,66732,30500,3050000,0.0072347755,226.6,0.07846947,122,0.099088,0.059577946,3.6332984
-0.0014309455,0.7076699137687683,102.05111861228943,14.282923785715102,69994,30750,3075000,0.0060798945,238.42,0.05043725,123,0.077548,0.05982214,3.6340594
-0.0015053467,0.8259507268667221,102.80738401412964,14.641118788965978,68879,31000,3100000,0.007886203,242.79,0.027884802,124,0.104508,0.06023672,3.6339946
-0.0012928095,0.8148622065782547,103.57282614707947,14.058317247401865,67800,31250,3125000,0.0050378432,236.66,0.03891415,125,0.059588004,0.059459284,3.6326108
-0.0027745238,0.9392860643565655,104.36067771911621,14.749903291127103,66498,31500,3150000,0.00488912,245.9,0.009313906,126,0.057719998,0.05997359,3.6280148
-0.0025760583,0.8040884882211685,105.13736081123352,14.402801291775395,69295,31750,3175000,0.0053947195,241.49,0.035213314,127,0.065804005,0.05963944,3.6188087
-0.0017468684,0.7908134609460831,105.88985776901245,14.5147208272032,67739,32000,3200000,0.004801743,245.34,0.031556614,128,0.054796003,0.05903179,3.613152
-0.0014639146,0.9442337155342102,106.6578197479248,14.876098615127557,68736,32250,3225000,0.0059520947,250.0,0.0056453287,129,0.075776,0.059504393,3.606762
-0.001862818,0.8635619878768921,107.42152500152588,14.315910273558693,68529,32500,3250000,0.0047787228,238.15,0.026899869,130,0.054464005,0.0602288,3.5980086
-0.0016945854,0.7245975136756897,108.1588625907898,15.032615851890295,68604,32750,3275000,0.0057525025,245.51,0.035296638,131,0.07088,0.061111573,3.5936356
-0.0019302831,0.7787624895572662,108.90341639518738,14.387631308018172,67012,33000,3300000,0.005304248,239.81,0.03805603,132,0.063899994,0.060010005,3.5931144
-0.002230122,0.767466202378273,109.65902256965637,14.206798848975449,68073,33250,3325000,0.0049539167,230.39,0.0750364,133,0.062248,0.06135011,3.5934405
-0.0018364938,0.8138880282640457,110.42938899993896,14.395723453168467,69357,33500,3350000,0.005328755,235.03,0.047163777,134,0.064404,0.06096588,3.59025
-0.0016809748,0.8214676231145859,111.19399523735046,14.576427485137174,68566,33750,3375000,0.003233151,238.84,0.038094837,135,0.028820002,0.060978506,3.5852153
-0.002381391,0.7311296463012695,111.9520161151886,14.67070166884958,55898,34000,3400000,0.0050677964,239.59,0.050997246,136,0.061019998,0.061229683,3.5784683
-0.0016513728,0.8037785142660141,112.8089075088501,14.299057801437884,66805,34250,3425000,0.0043157274,235.69,0.04510186,137,0.047512,0.060467016,3.5736585
-0.001784284,0.8955843225121498,113.57301497459412,14.837647377368993,67926,34500,3450000,0.0034902156,242.85,0.018186271,138,0.031607997,0.061068956,3.5709195
-0.001987806,0.8577815294265747,114.32304215431213,14.733131528152153,66516,34750,3475000,0.004123333,239.83,0.027136127,139,0.044471998,0.061313793,3.562199
-0.0018231384,0.8110939711332321,115.11340594291687,14.494323659402435,62678,35000,3500000,0.0045712474,238.24,0.03780713,140,0.051184,0.0608884,3.555844
-0.0020870399,0.8978568241000175,115.95180821418762,14.980175381790032,64642,35250,3525000,0.004776639,243.56,0.020929586,141,0.055304002,0.061556093,3.5522351
-0.0018106211,0.8038646131753922,116.8192708492279,14.488524453184791,62445,35500,3550000,0.004527564,237.92,0.0524813,142,0.049876004,0.06072211,3.547182
-0.0021117893,0.8309391140937805,117.69239664077759,14.583925377528649,47265,35750,3575000,0.008166529,236.83,0.042010628,143,0.10815201,0.06140249,3.5412784
-0.0019093727,0.9050754681229591,118.65122056007385,14.614246624215157,66391,36000,3600000,0.003944359,235.44,0.033324443,144,0.038144,0.061850917,3.5360236
-0.0020897393,0.8195950537919998,119.41374468803406,14.784059126087813,69025,36250,3625000,0.0059365192,238.53,0.05477985,145,0.07546,0.061823204,3.5288918
-0.0006841818,0.8463234752416611,120.16325497627258,14.736018080798967,69235,36500,3650000,0.007117855,238.61,0.041354377,146,0.094872005,0.06157561,3.5247025
-0.0016577648,0.876873329281807,120.90836429595947,14.449603243909078,66791,36750,3675000,0.0045247814,237.81,0.035389632,147,0.049407996,0.060509987,3.5195236
-0.002142807,0.8640612214803696,121.67876815795898,15.122880513828713,67279,37000,3700000,0.004006541,244.86,0.022776663,148,0.04192,0.061643686,3.5091548
-0.0019824868,0.8411810547113419,122.44976758956909,14.90274127152923,69501,37250,3725000,0.005830144,242.19,0.036821853,149,0.071932,0.061431915,3.497195
-0.0024425075,0.8383235484361649,123.2121171951294,13.718163940841913,69072,37500,3750000,0.0060998662,224.31,0.06200072,150,0.076944,0.060915932,3.4943435
-0.0019418892,0.7921963334083557,123.97524404525757,14.881157126017206,68886,37750,3775000,0.0039803935,239.05,0.040540136,151,0.043044,0.0621945,3.4940834
-0.0011160031,0.7886411845684052,124.73410367965698,15.112596160136164,54191,38000,3800000,0.0036109905,242.59,0.029499376,152,0.035664,0.062222604,3.4926803
-0.002399314,0.820356011390686,125.57692360877991,14.397416817104677,66779,38250,3825000,0.004246318,233.72,0.04945626,153,0.04688,0.06137638,3.4905636
-0.0021668694,0.7864719331264496,126.3531084060669,14.383133929679971,68353,38500,3850000,0.006334058,230.39,0.064407036,154,0.082992,0.06211762,3.4861188
-0.0023431894,0.8857224881649017,127.10730838775635,14.883907217582564,66496,38750,3875000,0.004324966,240.57,0.027184289,155,0.047828,0.061719336,3.4825444
-0.002102413,0.8676298409700394,127.87033319473267,15.197929497560253,65408,39000,3900000,0.0056704115,244.48,0.022856789,156,0.067652,0.061937988,3.4768493
-0.0012783601,0.8149782121181488,128.62533712387085,15.338526032943046,67328,39250,3925000,0.0058390396,246.69,0.027048394,157,0.071872,0.062074862,3.4682612
-0.0021281852,0.8008105158805847,129.3920602798462,14.958276145927739,66498,39500,3950000,0.0060327677,240.16,0.040276095,158,0.07668801,0.062146284,3.4606018
-0.0011531522,0.894521452486515,130.17386555671692,15.143908963596331,61829,39750,3975000,0.0068201334,245.18,0.018446648,159,0.091748014,0.061529633,3.4548492
-0.0011731283,0.7410211265087128,130.97738671302795,14.64767570774573,43883,40000,4000000,0.005473523,236.79,0.060757954,160,0.065292,0.061765052,3.4498487
-0.0020665263,0.7346315681934357,132.21030950546265,14.90539822624065,53724,40250,4025000,0.0058901696,234.84,0.059026618,161,0.075292,0.06324618,3.447499
-0.0016383982,0.7048861980438232,133.27491760253906,14.282258114133874,49651,40500,4050000,0.004911328,227.35,0.0838052,162,0.058028005,0.062714554,3.4448287
-0.0014438024,0.7949192076921463,134.2159821987152,14.81734567900663,62641,40750,4075000,0.0076721013,236.04,0.046969656,163,0.103595994,0.06253214,3.4407291
-0.0022008417,0.8535925596952438,135.01214146614075,15.274506363577675,65554,41000,4100000,0.0046402346,241.06,0.035826072,164,0.053955995,0.06330277,3.4384365
-0.0015356422,0.8571306318044662,135.79094219207764,14.85564905943931,68455,41250,4125000,0.0063554705,234.6,0.04322239,165,0.083248004,0.062987134,3.4361775
-0.001649902,0.7812474966049194,136.5627908706665,14.730258362884197,66445,41500,4150000,0.004530663,234.44,0.06376597,166,0.052348,0.06263554,3.4315934
-0.0018542785,0.8040510565042496,137.37167072296143,14.84311006535543,66841,41750,4175000,0.0037385132,232.97,0.06571824,167,0.037348002,0.063273795,3.4253592
-0.0022296766,0.7839820086956024,138.12951111793518,14.815694102395792,69632,42000,4200000,0.0049330113,235.16,0.05678274,168,0.061272003,0.062833875,3.4229217
-0.0019144885,0.8574978560209274,138.88161420822144,14.384720885574351,68372,42250,4225000,0.0044791056,228.05,0.06404327,169,0.051031996,0.062569834,3.4205906
-0.0018029634,0.7529401630163193,139.63528752326965,14.861459888407262,66939,42500,4250000,0.0050994447,234.8,0.06538065,170,0.060291998,0.06290411,3.414842
-0.0017628188,0.7739133685827255,140.39363622665405,15.130453659277409,69655,42750,4275000,0.005813007,235.91,0.059457917,171,0.068624,0.0636874,3.411295
-0.0029476902,0.7958265095949173,141.13564491271973,15.404792987349357,68182,43000,4300000,0.0058357385,240.13,0.04553762,172,0.07449199,0.063834056,3.4120069
-0.0021725267,0.8684808164834976,141.90725874900818,14.542218816489475,67212,43250,4325000,0.0059493044,232.52,0.04664893,173,0.075072005,0.06247207,3.4142773
-0.0026166392,0.8272123336791992,142.66711401939392,14.907061559753055,69192,43500,4350000,0.005940286,237.67,0.056241922,174,0.075276,0.06249305,3.4145513
-0.0018649533,0.8478341996669769,143.41749453544617,15.570941884440835,69523,43750,4375000,0.005529917,246.11,0.02282663,175,0.06814401,0.06313313,3.4113579
-0.0019936892,0.8417211621999741,144.15940952301025,14.837095842532289,69346,44000,4400000,0.0051777167,240.52,0.044416055,176,0.060567997,0.061437782,3.4069297
-0.00093013386,0.9117984399199486,144.9083456993103,15.139752900992463,68015,44250,4425000,0.0056272508,246.28,0.017889839,177,0.06759599,0.061422974,3.4027119
-0.0015587164,0.7687112987041473,145.66857361793518,14.666994794431083,68294,44500,4450000,0.0062880316,239.65,0.050270386,178,0.0817,0.0610878,3.3966396
-0.0016988346,0.84906105697155,146.42729258537292,14.864570159939904,69622,44750,4475000,0.0052744662,238.84,0.037738185,179,0.064136006,0.062097803,3.3941455
-0.0010819675,0.8525967597961426,147.1826150417328,15.249460099968127,69243,45000,4500000,0.0070616663,245.64,0.022221189,180,0.089484006,0.06199616,3.394526
-0.0011365679,0.7471472024917603,147.93226289749146,15.265133968693117,65714,45250,4525000,0.009031134,244.54,0.038347684,181,0.122256,0.062257394,3.3949497
-0.0025226644,0.8758428320288658,148.72135591506958,15.211715806730208,55961,45500,4550000,0.0059463335,243.88,0.02511571,182,0.073400006,0.06225647,3.3945522
-0.0023462377,0.8383226245641708,149.62542724609375,14.881480050492973,66584,45750,4575000,0.005730305,241.12,0.03599102,183,0.070640005,0.061552394,3.3924763
-0.002163365,0.8783564418554306,150.40522027015686,15.0653278517157,67312,46000,4600000,0.006000939,239.55,0.031536672,184,0.076824,0.06287275,3.3901458
-0.0013992556,0.9265481680631638,151.19168734550476,15.356298814149705,65515,46250,4625000,0.0060097836,245.55,0.012727231,185,0.069436,0.062443823,3.3866553
-0.0018794413,0.8312643766403198,151.96317410469055,15.269434970378352,68498,46500,4650000,0.0054896222,242.98,0.027886838,186,0.067772,0.062732905,3.3805966
-0.0018007429,0.8549489080905914,152.714768409729,15.207845923695132,68031,46750,4675000,0.0057693184,240.95,0.030867213,187,0.072096005,0.06291979,3.381417
-0.0025998736,0.8981234356760979,153.4713077545166,14.632117171168215,66449,47000,4700000,0.0055583837,234.5,0.02921921,188,0.067308,0.062531285,3.379052
-0.0024573389,0.872507780790329,154.23322319984436,15.04205363177025,66859,47250,4725000,0.0059105526,238.64,0.03286689,189,0.07551201,0.06308427,3.3699746
-0.0019596196,0.8080985844135284,154.99343466758728,15.268187490162381,68853,47500,4750000,0.004595817,236.58,0.05159227,190,0.05064,0.06443804,3.3614078
-0.0022308817,0.8796260803937912,155.75029397010803,15.339883005677656,68034,47750,4775000,0.0053806924,241.23,0.030357376,191,0.065456,0.06339927,3.3507748
-0.0021575359,0.7696363627910614,156.4981963634491,14.19604265039945,68407,48000,4800000,0.005330927,225.83,0.09288,192,0.065143995,0.06275204,3.3446243
-0.0019573302,0.8650608360767365,157.27739644050598,15.182810803732137,68702,48250,4825000,0.0040825335,238.65,0.037275203,193,0.041464,0.06322995,3.3405938
-0.0013982176,0.8552683740854263,158.02112340927124,14.705764638668624,69498,48500,4850000,0.006838809,235.85,0.04699789,194,0.090476006,0.062237658,3.3352253
-0.0018931199,0.8146056085824966,158.7652199268341,15.415088625329082,67077,48750,4875000,0.0048484877,243.04,0.037011914,195,0.053368002,0.06333595,3.3308778
-0.0017636573,0.8176870197057724,159.5355806350708,14.960749063920229,67800,49000,4900000,0.0047641047,239.7,0.04298816,196,0.054656006,0.062274642,3.326243
-0.002370298,0.7853125333786011,160.2840611934662,15.135500092621369,67332,49250,4925000,0.0051192557,240.0,0.047578182,197,0.060259998,0.06304862,3.3220806
-0.0021287773,0.8707216382026672,161.06151247024536,15.547561238331546,63512,49500,4950000,0.0047956575,243.87,0.02509355,198,0.056024004,0.06374933,3.3179805
-0.0020276806,0.8433681726455688,161.85156536102295,15.1719093678621,67064,49750,4975000,0.0035346951,241.0,0.031620327,199,0.035219997,0.06284915,3.3093085
-0.0019985319,0.8427392840385437,162.61991024017334,15.133215675949469,68540,50000,5000000,0.0046828906,243.6,0.030434985,200,0.053608,0.062045407,3.2971797
-0.0026287725,0.8878815919160843,163.37967824935913,14.99308244579438,66759,50250,5025000,0.005635097,239.15,0.029727876,201,0.070104,0.062663704,3.2878082
-0.0018670803,0.882672592997551,164.15414214134216,15.29054729000185,65705,50500,5050000,0.0050549484,243.67,0.023588972,202,0.059063993,0.06277069,3.283226
-0.001573728,0.884510226547718,164.92384457588196,15.364365558993304,69077,50750,5075000,0.003980593,243.45,0.022227315,203,0.041608,0.06304634,3.2801602
-0.0016518213,0.8398657739162445,165.68408155441284,15.10526498614674,66845,51000,5100000,0.005196406,237.9,0.040926415,204,0.061591994,0.06341735,3.27735
-0.0018528564,0.8628542870283127,166.45247888565063,15.201695434241556,66773,51250,5125000,0.0042598317,238.58,0.040397406,205,0.044592,0.06326669,3.2713313
-0.0020724775,0.8671455085277557,167.21167993545532,15.513171148071015,65682,51500,5150000,0.0042754286,242.67,0.032702625,206,0.045408,0.063787706,3.2660046
-0.0018334475,0.7849152982234955,167.98600029945374,15.202770159966313,66790,51750,5175000,0.006267058,238.03,0.054958038,207,0.080956,0.063643225,3.2614295
-0.0015551406,0.7839776575565338,168.74030184745789,15.036290796590437,68407,52000,5200000,0.004703563,236.49,0.060178824,208,0.053692006,0.06338263,3.2576866
-0.0018079167,0.8563049733638763,169.5137767791748,15.46076198019393,68371,52250,5225000,0.008985602,241.79,0.039528843,209,0.122304,0.06356056,3.2529519
-0.0019740174,0.7800360769033432,170.27495169639587,15.273395727308525,68538,52500,5250000,0.005979368,236.7,0.06027726,210,0.072148,0.06416421,3.248608
-0.001453038,0.8210445493459702,171.02291059494019,15.103702625368022,66498,52750,5275000,0.005191476,238.51,0.04999125,211,0.061515998,0.0633076,3.244922
-0.0012818174,0.8169718831777573,171.7857563495636,15.66060632493085,67184,53000,5300000,0.00737333,242.22,0.0364696,212,0.092208005,0.0646163,3.237759
-0.0021001536,0.7566341310739517,172.5413055419922,15.46030228101532,66397,53250,5325000,0.0052186595,239.7,0.05691866,213,0.062724,0.06431467,3.231203
-0.002044466,0.783121719956398,173.3280918598175,15.266236755411992,66507,53500,5350000,0.006283512,236.19,0.061130065,214,0.082431994,0.064465754,3.2286708
-0.0017595548,0.7537802755832672,174.09521579742432,15.1675914085576,68294,53750,5375000,0.007722373,232.13,0.0798288,215,0.104504004,0.06477535,3.2285037
-0.0015277363,0.8341908007860184,174.8554584980011,15.02014317499561,65584,54000,5400000,0.0043278364,232.94,0.06068615,216,0.046448004,0.06424039,3.2282403
-0.0021488217,0.7691484838724136,175.61949634552002,15.130652768907893,68684,54250,5425000,0.0047920877,233.67,0.08825033,217,0.05564799,0.06441153,3.2257507
-0.0017238867,0.6538486778736115,176.3570556640625,15.225595393376134,67021,54500,5450000,0.006946428,240.25,0.074393645,218,0.092824,0.06307484,3.2265155
-0.0007305582,0.8228473663330078,177.10077238082886,15.303589916921919,67729,54750,5475000,0.0070846057,241.54,0.043333784,219,0.090228006,0.063029714,3.2305374
-0.001431748,0.757956400513649,177.85248255729675,15.487365016870498,67383,55000,5500000,0.005891274,240.81,0.056037664,220,0.069603994,0.063989945,3.2339559
-0.0011950003,0.8278912752866745,178.6188247203827,15.49504532897503,69337,55250,5525000,0.0043178853,240.98,0.03796366,221,0.04738,0.064216234,3.236794
-0.00070664956,0.927309937775135,179.3828616142273,15.640921446572099,61651,55500,5550000,0.0075285835,245.69,0.014837441,222,0.100572005,0.06354015,3.2382374
-0.0019596764,0.8423607051372528,180.19476652145386,15.444054485797606,68669,55750,5575000,0.005829734,238.82,0.036176056,223,0.075368,0.064489126,3.2339199
-0.0009946652,0.8897402808070183,180.9516086578369,15.620360440876684,69269,56000,5600000,0.0065495493,244.51,0.026776448,224,0.085475996,0.06362212,3.2273986
-0.0011399034,0.8281530886888504,181.70324754714966,15.289603092189063,66234,56250,5625000,0.0055680163,237.47,0.044382736,225,0.070012,0.06424916,3.2218144
-0.001193493,0.9123040288686752,182.5200526714325,15.955377262549591,66134,56500,5650000,0.005871202,248.51,0.014257416,226,0.07198001,0.064200714,3.2176056
-0.0013669084,0.8341719657182693,183.30708122253418,15.463671966708352,66336,56750,5675000,0.0039832406,239.14,0.03869039,227,0.043976,0.06453016,3.210033
-0.0015283739,0.740111380815506,184.06350088119507,15.332465406760166,67400,57000,5700000,0.0054148096,235.35,0.07689114,228,0.0652,0.06466729,3.2043545
