policy_entropy,clipfrac,serial_timesteps,policy_loss,n_updates,time_elapsed,fps,true_reward,total_timesteps,explained_variance,approxkl,value_loss,ep_reward_mean,ep_len_mean
4.8065042,0.026023999,40750,-0.0024023247,163,154.41223311424255,47619,0.031674474,4075000,0.9722115248441696,0.0030784025,0.017831542,2.1870915965760287,81.83
4.7994356,0.034407996,41000,-0.0026435659,164,155.45851683616638,54567,0.030822929,4100000,0.9632703550159931,0.0035042907,0.024291057,2.1548402038054064,83.64
4.797155,0.03856,41250,-0.0026592065,165,156.36509776115417,54526,0.030988323,4125000,0.9689209032803774,0.0037515112,0.018867042,2.3457543009444453,89.1
4.796315,0.014411999,41500,-0.001206861,166,157.27239894866943,54902,0.03192567,4150000,0.9638610407710075,0.0021632707,0.02184393,2.043053634631251,77.53
4.794077,0.037511997,41750,-0.00209953,167,158.1812298297882,52510,0.030853154,4175000,0.9519061520695686,0.003713994,0.029452393,2.390338989174834,88.22
4.793224,0.021491999,42000,-0.0017067265,168,159.11944437026978,53255,0.031502176,4200000,0.970705596730113,0.0026768905,0.019706672,2.5068300751870343,85.57
4.7898664,0.021704,42250,-0.00205862,169,160.04009318351746,50235,0.03242199,4225000,0.9599521420896053,0.002926957,0.026428202,2.5814039551791574,91.01
4.781989,0.030136,42500,-0.0018680993,170,161.01234984397888,45121,0.03288389,4250000,0.9722371660172939,0.003455724,0.017344486,2.2240780845128576,82.89
4.7718654,0.045879997,42750,-0.0026936312,171,162.04128170013428,54449,0.032231007,4275000,0.9609318822622299,0.004287956,0.023742039,2.3041524314483333,82.86
4.7614584,0.030548,43000,-0.0021166222,172,162.93664360046387,55902,0.030653909,4300000,0.9720603544265032,0.0030655705,0.01766026,2.1533790288091406,85.74
4.7524366,0.037172,43250,-0.0020463667,173,163.8226318359375,54780,0.03280386,4325000,0.9626614339649677,0.0037335518,0.025966417,2.6407237488941973,89.69
4.742301,0.040144,43500,-0.0021199274,174,164.73842930793762,54564,0.033313278,4350000,0.968129001557827,0.003905171,0.021080434,2.515287650687587,83.36
4.7311654,0.025504002,43750,-0.0019830773,175,165.6295132637024,55099,0.033578508,4375000,0.9689862709492445,0.0029298456,0.020735968,2.4863241631374695,88.55
4.7232523,0.041492,44000,-0.002240584,176,166.53426694869995,54720,0.03235381,4400000,0.9642177820205688,0.0039854036,0.024159728,1.9203657970807761,76.68
4.7188506,0.031687997,44250,-0.0016724305,177,167.43680024147034,54676,0.03224088,4425000,0.965730257332325,0.00352257,0.020964406,2.1779496271328753,79.98
4.713748,0.035563998,44500,-0.0019387606,178,168.33002400398254,53191,0.03220616,4450000,0.9601498804986477,0.0036795735,0.027309507,2.2632922769317907,81.05
4.705131,0.043236,44750,-0.0023315216,179,169.25039649009705,53801,0.03141209,4475000,0.9387201741337776,0.003990492,0.038386326,2.0489048260689926,78.46
4.699171,0.02676,45000,-0.00164703,180,170.15794777870178,53777,0.03244216,4500000,0.9667885676026344,0.003204186,0.02480271,2.5362339171295867,86.21
4.6939116,0.027336001,45250,-0.0021925322,181,171.05742144584656,53465,0.033786234,4525000,0.9645377919077873,0.0030995402,0.022484228,2.564873809205128,86.01
4.6876836,0.031508002,45500,-0.0019784146,182,171.9643075466156,55566,0.032387145,4550000,0.9672020673751831,0.003438808,0.019382952,2.189051777307768,82.45
4.6836033,0.028295998,45750,-0.0017776417,183,172.85479617118835,56821,0.031583346,4575000,0.9619225710630417,0.0029929942,0.024507117,2.0869498499509427,76.09
4.681639,0.022944,46000,-0.0016797945,184,173.74587631225586,51419,0.034807704,4600000,0.9707340449094772,0.0027248973,0.0197783,2.33232781815168,83.54
4.684737,0.038351998,46250,-0.0019168627,185,174.6838092803955,54313,0.031712096,4625000,0.9569457657635212,0.0037178614,0.02778241,2.2283212319316954,77.31
4.684525,0.030812,46500,-0.0016655354,186,175.592182636261,56668,0.032673407,4650000,0.9628202244639397,0.0033123377,0.02307615,2.2641532999314586,83.48
4.6802645,0.021744002,46750,-0.0016827835,187,176.4753475189209,56059,0.032440316,4675000,0.973690090700984,0.0027916594,0.016778033,2.1017090827596756,79.14
4.674745,0.036404002,47000,-0.0023493026,188,177.3559272289276,55730,0.033761166,4700000,0.9611526355147362,0.0034818307,0.024478998,2.1133489250074855,77.23
4.6702085,0.037164003,47250,-0.0026968769,189,178.2380039691925,54932,0.03377667,4725000,0.9692395906895399,0.003747591,0.020572115,2.173464824636426,76.48
4.666144,0.05054,47500,-0.0025670782,190,179.13080883026123,53585,0.033066455,4750000,0.9585783779621124,0.0043594115,0.026788387,2.6532464954818717,88.98
4.662316,0.014603999,47750,-0.0015933104,191,180.04016065597534,56463,0.03159111,4775000,0.9690191876143217,0.0020915947,0.020033242,2.219539749457963,85.72
4.657256,0.037639998,48000,-0.0021765276,192,180.91009950637817,52295,0.032290712,4800000,0.9635034985840321,0.0036689055,0.02151479,2.3796793615142815,87.72
4.6477747,0.038639996,48250,-0.0026512786,193,181.86062932014465,30288,0.033932082,4825000,0.9590750336647034,0.0040146597,0.028022071,2.28231935519177,82.52
4.6386285,0.042215995,48500,-0.002393571,194,183.27089285850525,46251,0.03283089,4850000,0.9407662153244019,0.004029827,0.036595095,2.271185100657058,79.22
4.6337485,0.022892,48750,-0.0018045338,195,184.27417397499084,52686,0.032646764,4875000,0.9715636726468801,0.002757877,0.018536499,2.4226968652698635,88.04
4.6310244,0.029620001,49000,-0.0017212678,196,185.20600056648254,52276,0.032794543,4900000,0.9563001804053783,0.0033309006,0.028797623,2.334236615744985,82.72
4.627393,0.0346,49250,-0.0021439833,197,186.1477346420288,50492,0.032312978,4925000,0.9515646360814571,0.00366938,0.027208874,2.106223496075836,78.71
4.6227226,0.036491998,49500,-0.0021419495,198,187.1006052494049,52104,0.03308904,4950000,0.9604462645947933,0.0038013826,0.025403649,2.1575919259700096,78.67
4.619767,0.033892,49750,-0.00212983,199,188.06559586524963,51198,0.033753198,4975000,0.9600895568728447,0.0034714746,0.022949275,2.411097551987623,85.43
4.6176043,0.036984,50000,-0.0020051077,200,189.0386402606964,48755,0.034242135,5000000,0.9612885303795338,0.0037337542,0.02392544,1.8164786983789054,71.11
4.615655,0.027647998,50250,-0.0017217284,201,190.00919890403748,51535,0.032195233,5025000,0.9556181691586971,0.003101098,0.026615867,2.2280545870337574,79.31
4.6122074,0.029880002,50500,-0.0016909322,202,190.97882318496704,37566,0.033183746,5050000,0.9646852985024452,0.003240671,0.023177112,2.1285278973347976,79.38
4.60736,0.042632002,50750,-0.0022983395,203,192.19300413131714,48748,0.032245677,5075000,0.9602425135672092,0.0040479326,0.026332429,2.3208928120684504,81.38
4.6039953,0.033308003,51000,-0.001849055,204,193.19696307182312,48820,0.033775155,5100000,0.9711205810308456,0.0033395838,0.018130029,2.719085130015683,95.78
4.6015596,0.041527998,51250,-0.0020681482,205,194.22256541252136,48711,0.033550687,5125000,0.9617367088794708,0.0039995937,0.022995064,2.5896478722561733,84.16
4.600753,0.043456,51500,-0.0019374214,206,195.21565198898315,51723,0.034337938,5150000,0.9669220857322216,0.0041803475,0.02162759,2.3214372756057857,85.02
4.5984964,0.033548,51750,-0.0015547985,207,196.18632435798645,52428,0.03332105,5175000,0.9629585966467857,0.0033522702,0.022503477,2.1688812656412666,81.59
4.5956397,0.027644,52000,-0.0019293528,208,197.13684463500977,47300,0.034302987,5200000,0.9521915055811405,0.0030374473,0.028250132,2.1901551576651217,78.04
4.5911646,0.036812,52250,-0.0022838046,209,198.29955887794495,45471,0.03255577,5225000,0.9590115733444691,0.003641862,0.027824458,2.21866432925417,80.9
4.5881186,0.041383997,52500,-0.002009187,210,199.32405853271484,53153,0.034551352,5250000,0.9631699696183205,0.0038344315,0.024115782,2.2040649811642288,83.51
4.581544,0.04666,52750,-0.0018500008,211,200.24959135055542,54350,0.03285793,5275000,0.9617423079907894,0.0042773634,0.02551968,2.4522826091642855,89.98
4.5746512,0.032651998,53000,-0.001923056,212,201.15175914764404,54650,0.034214616,5300000,0.966777827590704,0.0034526691,0.020695213,2.3646030285743835,83.26
4.5644903,0.042688005,53250,-0.0022772958,213,202.075350522995,54457,0.032176368,5325000,0.9712919481098652,0.004146319,0.0188367,1.9670944844930636,76.87
4.5560613,0.039136,53500,-0.0017716393,214,202.97855401039124,53242,0.03437402,5350000,0.9521027021110058,0.003850814,0.032044224,2.249884310865673,80.07
4.552019,0.04018,53750,-0.0023482349,215,203.88568758964539,52368,0.03490544,5375000,0.964186567813158,0.0039948984,0.02432536,2.2390660502186712,80.48
4.5498815,0.051372003,54000,-0.002086143,216,204.8010175228119,55865,0.032998,5400000,0.9515694454312325,0.0046154726,0.0320249,2.306941311163109,90.0
4.5478697,0.033308,54250,-0.0018380824,217,205.6793236732483,55089,0.03335918,5425000,0.966127272695303,0.0034152598,0.022999983,2.10615521508269,84.16
4.545143,0.031768,54500,-0.0021219072,218,206.56856679916382,55196,0.033501957,5450000,0.9765279516577721,0.0035219945,0.014974105,2.3496217759460705,86.13
4.539569,0.028599998,54750,-0.0017176236,219,207.4670922756195,55950,0.031724174,5475000,0.965358592569828,0.0030916936,0.022348631,2.106926379062679,83.75
4.530763,0.030903999,55000,-0.001498818,220,208.3401026725769,54491,0.034441296,5500000,0.9578407779335976,0.0033683083,0.02735887,2.182750168717639,75.63
4.5205626,0.029551998,55250,-0.0022757624,221,209.23639607429504,54359,0.032382403,5525000,0.9712314195930958,0.0032323375,0.017238399,2.26133281890302,84.47
4.512273,0.031411998,55500,-0.0022058436,222,210.16146039962769,54396,0.033763483,5550000,0.9574813321232796,0.0033353206,0.024299216,2.1254745261684,77.59
4.508485,0.028851997,55750,-0.0020907822,223,211.06228160858154,53216,0.033623766,5575000,0.9540357068181038,0.0032598567,0.02923808,2.1647825527350277,84.32
4.5069246,0.024084002,56000,-0.0020531921,224,212.00861597061157,34763,0.032629076,5600000,0.9662272185087204,0.0028145523,0.022210764,2.264943532538962,85.79
4.5036573,0.029956002,56250,-0.0018058202,225,213.26545023918152,50964,0.03173498,5625000,0.9620513394474983,0.0032709658,0.02434657,2.0585336399821608,80.51
4.5004873,0.021468,56500,-0.0016053474,226,214.20051646232605,54481,0.03562985,5650000,0.9725123904645443,0.0028323429,0.01653339,2.1457071505789647,75.26
4.4960065,0.034552,56750,-0.0018106833,227,215.10780787467957,54085,0.035239298,5675000,0.9643466398119926,0.003530773,0.021705464,2.296547374232832,77.64
4.491029,0.033804,57000,-0.0018645972,228,216.0274007320404,41611,0.03331052,5700000,0.9608677625656128,0.0034156323,0.024041003,2.3746786723370317,87.69
4.484145,0.033136003,57250,-0.0018717597,229,217.15310168266296,55364,0.035126876,5725000,0.9638694301247597,0.0033342533,0.021542305,2.578333386599861,91.8
4.474855,0.035791997,57500,-0.0020572864,230,218.06698274612427,56131,0.033810273,5750000,0.9645228274166584,0.0036280614,0.022973862,2.24875738581075,85.09
4.4671135,0.030363997,57750,-0.0019230697,231,218.95004081726074,55636,0.034296475,5775000,0.9706364888697863,0.003248072,0.018536748,2.5499300559468248,86.42
4.4597783,0.040252004,58000,-0.0020855095,232,219.82151770591736,56160,0.03321141,5800000,0.9667650759220123,0.003931401,0.020282397,2.231059131386246,83.15
4.4526,0.029619997,58250,-0.0020129152,233,220.7186450958252,51909,0.03316802,5825000,0.9721081741154194,0.0032307948,0.0175108,2.255719279303321,77.77
4.4485292,0.021759998,58500,-0.001527405,234,221.62331581115723,57562,0.034211244,5850000,0.9686082489788532,0.0026932978,0.019697113,2.3640849646301287,85.69
4.4445505,0.036424,58750,-0.0020078938,235,222.4954376220703,57138,0.03402599,5875000,0.9642287641763687,0.0036742757,0.022460539,2.689340506939534,89.67
4.4402666,0.04082,59000,-0.0024036951,236,223.35393834114075,56135,0.032508895,5900000,0.9603844434022903,0.004020494,0.025504973,2.1171387596933617,79.56
4.4397144,0.027404001,59250,-0.0021837004,237,224.22222924232483,51996,0.03353605,5925000,0.9488779865205288,0.0030863346,0.030133054,2.2070811416520155,80.66
4.4336476,0.031071996,59500,-0.001955179,238,225.14545822143555,51931,0.034243256,5950000,0.962417121976614,0.0031862133,0.023318214,2.9337344923318756,98.22
4.424608,0.051220007,59750,-0.0023982422,239,226.0597779750824,52657,0.035635546,5975000,0.9733705818653107,0.004660381,0.017523814,2.1653972323630706,79.55
4.419156,0.032707997,60000,-0.0015783956,240,226.98177671432495,53422,0.034164123,6000000,0.9542211778461933,0.0034184698,0.026684433,2.4078903002415384,86.3
4.419265,0.029428,60250,-0.0015244482,241,227.87349462509155,52142,0.034443334,6025000,0.9610659517347813,0.0032300293,0.027294612,2.2131867402496574,79.03
4.417411,0.033992,60500,-0.0018277988,242,228.7979233264923,52526,0.034479965,6050000,0.9632297493517399,0.0036348724,0.022979561,2.1515714017024585,80.04
4.4108043,0.027296001,60750,-0.0020729292,243,229.7068796157837,57216,0.03355173,6075000,0.9709743168205023,0.0030008368,0.01861493,2.358754996186126,87.72
4.4021535,0.021016,61000,-0.0016946845,244,230.5589942932129,56200,0.035887137,6100000,0.9530918262898922,0.002782547,0.028906068,2.268780777858483,80.89
4.3973875,0.033008,61250,-0.0016322685,245,231.43591046333313,57051,0.034529928,6125000,0.9526902325451374,0.00348846,0.029315298,2.1546543289120383,82.6
4.393451,0.054339997,61500,-0.0022097994,246,232.29327774047852,56767,0.032229908,6150000,0.9350181072950363,0.0047199135,0.039693918,1.9444011508333825,73.57
4.390875,0.030695999,61750,-0.0016875344,247,233.16291213035583,56368,0.03330064,6175000,0.9527980796992779,0.0033557594,0.029116169,2.620444945166264,92.18
4.387818,0.038451996,62000,-0.001466741,248,234.0290744304657,56875,0.032835126,6200000,0.9463162161409855,0.0039071725,0.028529447,2.485767700004467,86.23
4.3846917,0.047144003,62250,-0.0013535033,249,234.91143536567688,53845,0.034252696,6225000,0.9380515702068806,0.0043747863,0.03434901,2.5661269501784316,90.34
4.3793974,0.034975998,62500,-0.0017390434,250,235.82216691970825,52394,0.03386713,6250000,0.9701896794140339,0.003666242,0.021013934,2.17465827883826,77.32
4.3752236,0.037163995,62750,-0.0025347448,251,236.7511305809021,51436,0.03431781,6275000,0.9531905949115753,0.003686044,0.030644605,2.476856957792843,85.59
4.3725843,0.034736,63000,-0.001936838,252,237.71696853637695,49905,0.03423305,6300000,0.9531745314598083,0.0033225205,0.027454177,2.5721370817495743,93.44
4.3698306,0.033095997,63250,-0.002084919,253,238.6419234275818,56675,0.03445577,6325000,0.9624191112816334,0.0035151679,0.023764113,2.2938895619211324,84.68
4.3639817,0.035944,63500,-0.001966705,254,239.50628399848938,56732,0.03430088,6350000,0.9421794563531876,0.0036609,0.03391857,2.2846306893629844,82.64
4.3604116,0.031416003,63750,-0.0019564,255,240.3801383972168,56570,0.032594547,6375000,0.9591204039752483,0.0033696997,0.026138296,1.900205566388213,74.28
4.352032,0.031964,64000,-0.0021257843,256,241.25035667419434,52212,0.03161101,6400000,0.9323066771030426,0.0034542694,0.036544252,2.2072288612392,81.97
4.339691,0.03204,64250,-0.0022751756,257,242.1795473098755,56195,0.03190558,6425000,0.942417785525322,0.0034168768,0.03566163,2.076381179833561,80.62
4.328469,0.040708,64500,-0.0021504029,258,243.19126677513123,44680,0.033703078,6450000,0.9526918940246105,0.00405106,0.027525406,2.6299145669216886,94.85
4.3271,0.037124,64750,-0.0018929677,259,244.18831133842468,55903,0.033971395,6475000,0.9510668851435184,0.0037549934,0.027503282,2.4018238419230444,89.15
4.3254457,0.027776,65000,-0.001715165,260,245.09299445152283,51375,0.03438139,6500000,0.9438282698392868,0.0030614664,0.03166397,2.283592232591618,83.19
4.32368,0.034996,65250,-0.0020034388,261,246.0332760810852,41359,0.03473568,6525000,0.9500223584473133,0.0035119406,0.028792152,2.6278943758258766,90.18
4.321419,0.028780002,65500,-0.0017029578,262,247.0855360031128,51947,0.033754636,6550000,0.9620394296944141,0.0032579706,0.02283736,2.3154314370502833,83.51
4.318542,0.05084,65750,-0.0022310775,263,248.0179693698883,54237,0.032965228,6575000,0.9503764733672142,0.004635345,0.025704142,2.2573802286186266,84.69
4.315919,0.039376,66000,-0.0019634203,264,248.92231678962708,53952,0.03348386,6600000,0.9500472210347652,0.0039411513,0.02912878,2.593047157314686,93.38
4.313533,0.026824001,66250,-0.0015661058,265,249.81437492370605,53894,0.03242592,6625000,0.9592144452035427,0.003106651,0.024260588,2.1414730591887747,84.38
4.3153305,0.038548,66500,-0.0021597636,266,250.75337767601013,48511,0.033766214,6650000,0.9546847157180309,0.0038639836,0.024821486,2.500340794213807,90.17
4.3185115,0.02168,66750,-0.0013084606,267,251.71881914138794,56487,0.034095917,6675000,0.9371419697999954,0.002681985,0.035320185,2.2871904813984294,83.19
4.318885,0.020235999,67000,-0.001785855,268,252.61444926261902,56540,0.033402663,6700000,0.9410203695297241,0.0026706376,0.032300543,2.388034860766714,83.21
4.3177466,0.036504,67250,-0.001904153,269,253.48647212982178,56499,0.034389514,6725000,0.9415246583521366,0.0034331293,0.034560405,2.399120206081134,88.3
4.317176,0.038712,67500,-0.0018358238,270,254.39709639549255,49875,0.033389173,6750000,0.9341957867145538,0.0039506885,0.03778933,2.180563093649835,85.52
4.3134003,0.021488002,67750,-0.0014941257,271,255.31981778144836,54251,0.03395621,6775000,0.9512871652841568,0.0028098007,0.02837946,2.370758636166465,83.58
4.3073945,0.046195995,68000,-0.0019506679,272,256.2979242801666,52632,0.034602854,6800000,0.9528071321547031,0.0043037687,0.027925834,2.2120170394063736,77.02
4.302513,0.037472002,68250,-0.00206955,273,257.2035496234894,53629,0.034053553,6825000,0.9590394645929337,0.0038444013,0.026965797,2.6488759087409157,88.0
4.2973647,0.035327997,68500,-0.0019223925,274,258.09588623046875,55669,0.035469525,6850000,0.9642810970544815,0.0034957794,0.021906024,2.4311464547990544,83.33
4.292365,0.037256,68750,-0.0023198728,275,259.0139274597168,55786,0.035368163,6875000,0.9676291011273861,0.0034986183,0.020406142,2.368185165359755,85.41
4.2839065,0.029808003,69000,-0.0019364653,276,259.89641785621643,56963,0.034793995,6900000,0.9445083178579807,0.0032680791,0.033960424,2.368538235027572,84.44
4.2775106,0.042067997,69250,-0.0017522557,277,260.76186776161194,55835,0.034036517,6925000,0.9631998464465141,0.00400803,0.022860881,2.1290391460866522,81.59
4.273766,0.068228,69500,-0.001115565,278,261.639764547348,56078,0.035480626,6950000,0.9583639688789845,0.0055940086,0.026727164,2.4011700255469988,81.64
4.2707458,0.027932,69750,-0.0017782329,279,262.5049638748169,54221,0.032752216,6975000,0.9556072987616062,0.0031277407,0.026482496,2.6243674533794774,95.71
4.2684474,0.050443996,70000,-0.0022264451,280,263.38494658470154,56085,0.036428723,7000000,0.9514254964888096,0.004475129,0.027614957,2.668908311946034,84.9
4.2666817,0.039596,70250,-0.0016204321,281,264.25784492492676,56794,0.03350285,7025000,0.9588846489787102,0.0040278896,0.0232889,2.4684820261337337,95.78
4.261202,0.041791998,70500,-0.0022886582,282,265.10595083236694,56721,0.032746997,7050000,0.9605740159749985,0.0040373662,0.024849882,2.1277953642039984,84.17
4.251914,0.033468,70750,-0.0019251602,283,265.9600422382355,54624,0.034559954,7075000,0.958069458603859,0.0034872498,0.025261557,2.0839956727182836,79.09
4.2422366,0.034604,71000,-0.0014672393,284,266.8298511505127,56438,0.034188475,7100000,0.9485156945884228,0.0038033403,0.03060553,2.1331328656606456,81.42
4.235923,0.027147999,71250,-0.0020303838,285,267.68034052848816,55591,0.03532303,7125000,0.9644276425242424,0.003109465,0.021791011,2.3881405492197474,88.17
4.2277117,0.043323997,71500,-0.002236541,286,268.5390543937683,55059,0.034606908,7150000,0.9560474902391434,0.004141369,0.027979573,2.2226316762686475,88.49
4.218542,0.040476,71750,-0.0019284452,287,269.4362428188324,56337,0.033803057,7175000,0.9421591535210609,0.004011128,0.03283403,2.1554163296156186,82.09
4.2110124,0.03642,72000,-0.0016486093,288,270.29532289505005,55535,0.035637345,7200000,0.9644918814301491,0.0037494511,0.024203276,2.3087636078611284,83.58
4.202914,0.022656001,72250,-0.0014428592,289,271.1474804878235,54534,0.03516848,7225000,0.9562591873109341,0.0027206924,0.025292343,2.6124800359279927,92.52
4.198796,0.036868,72500,-0.0022653225,290,272.0767617225647,42072,0.033601176,7250000,0.946699220687151,0.0036697988,0.031387836,1.8271686818475428,75.71
4.1915255,0.046068005,72750,-0.002249353,291,273.23520588874817,55061,0.035884332,7275000,0.9590213187038898,0.0042557814,0.025948381,2.6251599551253126,100.28
4.1863,0.031976,73000,-0.0019163467,292,274.1189250946045,53413,0.03421328,7300000,0.9609784372150898,0.0034624333,0.02185038,2.508545198474778,91.39
4.1847887,0.028075999,73250,-0.001924706,293,275.0234625339508,55276,0.035010453,7325000,0.9542474523186684,0.003253255,0.027399793,2.8359866326584053,100.82
4.184347,0.036739998,73500,-0.0018539003,294,275.8963096141815,54265,0.034539618,7350000,0.9528575576841831,0.0036604255,0.029991006,2.1605448799038367,77.26
4.1831837,0.03346,73750,-0.0017004013,295,276.7757399082184,54952,0.033904295,7375000,0.9680889993906021,0.003599992,0.021118887,2.02740838203521,76.3
4.1784387,0.040459998,74000,-0.0022129766,296,277.6535360813141,55426,0.03557043,7400000,0.9423531852662563,0.003832226,0.035911344,2.617961205871179,86.44
4.1719613,0.048807997,74250,-0.0018938299,297,278.5378222465515,51678,0.034760926,7425000,0.9512095376849174,0.00435764,0.030618692,2.20422782355171,80.72
4.16752,0.041228004,74500,-0.0019061404,298,279.47316813468933,51223,0.034512363,7450000,0.9622559510171413,0.0040324638,0.020867527,2.67766047538199,97.86
4.1645694,0.022688,74750,-0.0013509005,299,280.39899826049805,50912,0.03369171,7475000,0.9541688524186611,0.0026419084,0.025486004,2.2246183726234356,83.94
4.161668,0.033808,75000,-0.0019293918,300,281.32772159576416,54230,0.033823423,7500000,0.9590368047356606,0.0033745922,0.024670526,2.8075251797728016,95.15
4.158316,0.03984,75250,-0.0020861323,301,282.2374577522278,54836,0.03665611,7525000,0.9616284109652042,0.003931363,0.022351962,2.6243191373163426,93.23
4.15189,0.032164,75500,-0.0018080572,302,283.1263904571533,47111,0.036384426,7550000,0.9320285394787788,0.0034444197,0.039388437,2.420508196298115,85.0
4.147091,0.051923998,75750,-0.0013707206,303,284.11567401885986,54305,0.036435172,7575000,0.9475681409239769,0.0045212386,0.033249266,2.8209212091839073,88.73
4.1424227,0.03334,76000,-0.00258718,304,285.0044457912445,49507,0.036328286,7600000,0.9653848856687546,0.003466022,0.021681512,2.627178010656235,87.95
4.138003,0.043872,76250,-0.0016000245,305,285.95555901527405,53247,0.035144854,7625000,0.956630140542984,0.0041452073,0.02539963,2.668035306443235,91.83
4.132138,0.020836,76500,-0.001387194,306,286.90066170692444,53487,0.035762675,7650000,0.9609949588775635,0.0027288515,0.023974467,2.741478619789832,92.97
4.1280203,0.034803998,76750,-0.0021529184,307,287.81653594970703,50858,0.035714537,7675000,0.9551325626671314,0.003603024,0.027496476,2.647281363521308,89.18
4.121936,0.030888,77000,-0.0014548814,308,288.75603699684143,51212,0.033932693,7700000,0.9565177671611309,0.0034171715,0.02658749,2.626070288274932,90.21
4.1147437,0.032648005,77250,-0.0020700952,309,289.7321753501892,52843,0.035369422,7725000,0.9545644372701645,0.0034126877,0.02897552,2.653241711841529,90.66
4.109933,0.046960004,77500,-0.002202744,310,290.6552257537842,50607,0.03432597,7750000,0.9604704640805721,0.004308884,0.026285404,2.5036927078182045,85.17
4.106399,0.031484,77750,-0.00169734,311,291.58930230140686,50692,0.03437248,7775000,0.953308030962944,0.003526556,0.027863275,2.3184869036884743,87.77
4.1030416,0.03452,78000,-0.0022390564,312,292.5165843963623,54142,0.034290638,7800000,0.9679140374064445,0.0035097853,0.020523801,2.492038566504925,88.75
4.100828,0.027336001,78250,-0.001675883,313,293.3807988166809,56150,0.03504628,7825000,0.9672247841954231,0.0029944824,0.021287456,2.3666934881189627,82.05
4.098324,0.052616,78500,-0.0022433517,314,294.23807287216187,54457,0.034781236,7850000,0.9591939225792885,0.004712495,0.025107658,2.445285843285292,85.65
4.0953074,0.029168,78750,-0.0015067091,315,295.10372495651245,54582,0.035957996,7875000,0.9671687297523022,0.0033562188,0.020428354,2.0951281029811435,76.26
4.0889215,0.040292002,79000,-0.002023289,316,295.961473941803,55408,0.03496716,7900000,0.9479930698871613,0.0039626197,0.03329312,2.3533434906228647,80.29
4.081067,0.039403997,79250,-0.0016191166,317,296.8231871128082,54826,0.034421675,7925000,0.9559346958994865,0.003956339,0.02399091,2.4105692721093783,88.47
4.0742555,0.02554,79500,-0.002170964,318,297.7108082771301,56692,0.0357595,7950000,0.9464234970510006,0.0030630755,0.030728731,2.3573346527121246,84.88
4.0695143,0.043284003,79750,-0.0022640612,319,298.56400895118713,52144,0.03511579,7975000,0.9568793177604675,0.0041456544,0.026401559,2.931417747067221,95.39
4.063529,0.0317,80000,-0.0020207083,320,299.4614396095276,53119,0.03510688,8000000,0.9436618722975254,0.003539849,0.03449781,2.1355137245349125,79.45
4.0587835,0.035,80250,-0.0020229816,321,300.3402018547058,54918,0.034547184,8025000,0.9696412440389395,0.0036841985,0.019111015,2.2806679231666567,85.77
4.051483,0.026232,80500,-0.0013225273,322,301.21754240989685,52699,0.03510208,8050000,0.957500547170639,0.0030427189,0.026738485,2.437692518167801,89.25
4.0432367,0.04604,80750,-0.0021723923,323,302.15562629699707,44492,0.037484467,8075000,0.961296983063221,0.0042079007,0.024707561,2.8509517228901675,89.41
4.0352006,0.030219998,81000,-0.0018632679,324,303.144428730011,51183,0.035042655,8100000,0.9507065527141094,0.0033677784,0.028492544,2.262503867938649,85.23
4.0247693,0.030092001,81250,-0.0015251357,325,304.0678265094757,50942,0.034957655,8125000,0.9628969579935074,0.0032424987,0.02336869,2.0358717641655675,78.22
4.0174994,0.021232,81500,-0.0024296986,326,304.97485423088074,55204,0.036925077,8150000,0.9636896438896656,0.0028583638,0.02391314,2.21545621591722,81.79
4.0163584,0.053739995,81750,-0.0015365425,327,305.87091588974,51163,0.03473147,8175000,0.950803630053997,0.0047550085,0.029008012,2.376351654681748,89.81
4.016436,0.053036004,82000,-0.0020920648,328,306.7914333343506,50994,0.037126373,8200000,0.962860032916069,0.0046927305,0.024500484,2.771462794318104,87.59
4.0136156,0.039348,82250,-0.0020702388,329,307.70930647850037,55775,0.03498424,8225000,0.9596164636313915,0.0039246255,0.026426595,2.493112384717024,87.87
4.0102115,0.066532,82500,-0.0010179266,330,308.5805959701538,56482,0.0352184,8250000,0.9623933397233486,0.005589942,0.023101442,2.27867326790551,80.15
4.007034,0.038112,82750,-0.0013590361,331,309.44410490989685,54782,0.03465262,8275000,0.9555923156440258,0.0038617353,0.02929658,2.3321968509663566,87.21
4.0013866,0.048748,83000,-0.0024801143,332,310.3209092617035,51570,0.03535763,8300000,0.9531315937638283,0.004370662,0.029129216,2.4892636055591857,87.97
3.9928403,0.023412,83250,-0.0016931137,333,311.2341833114624,52592,0.036258828,8325000,0.9582269117236137,0.00286392,0.027526418,2.0923302728059205,80.01
3.9855301,0.036087997,83500,-0.0021934288,334,312.14018750190735,55436,0.034084935,8350000,0.9696211759001017,0.0035953298,0.020141896,2.431158445906817,91.71
3.981114,0.036068,83750,-0.0019602827,335,313.02069640159607,55110,0.036111433,8375000,0.969579566270113,0.0036330677,0.018398304,2.594985969850959,93.76
3.9803421,0.030135999,84000,-0.0022300954,336,313.90153217315674,54120,0.035635814,8400000,0.9619740173220634,0.003313202,0.024958326,2.577354679783493,88.53
3.974025,0.027524,84250,-0.0022058228,337,314.813196182251,52505,0.034225788,8425000,0.960069689899683,0.0029841652,0.022992944,2.3285781035716853,91.51
3.967128,0.030048002,84500,-0.0015781217,338,315.7191767692566,53737,0.034784127,8450000,0.9553884044289589,0.0033364254,0.028611377,2.898077779609339,101.74
