value_loss,ep_reward_mean,true_reward,clipfrac,total_timesteps,time_elapsed,policy_loss,ep_len_mean,serial_timesteps,policy_entropy,approxkl,explained_variance,n_updates,fps
0.5971507,1.9850445242226125,0.08260229,0.02464,725000,30.038990020751953,-0.0016978998,10.33,7250,5.5475264,0.0029313192,0.6546860039234161,29,41260
0.6022443,2.3433743178844453,0.08348013,0.017872,750000,31.095054388046265,-0.0023182684,12.21,7500,5.543784,0.0021843477,0.6702578663825989,30,52442
0.6402637,2.5371786104142666,0.084236644,0.017616,775000,32.02489924430847,-0.0019407492,13.23,7750,5.5386353,0.0025608432,0.6379887163639069,31,52300
0.65206105,2.1941550938785075,0.084646955,0.025588,800000,32.953126430511475,-0.0019562747,11.44,8000,5.5345154,0.0029862658,0.6553740203380585,32,52769
0.70454556,2.4769183622300623,0.086061016,0.023564,825000,33.86661958694458,-0.0012544726,12.91,8250,5.5318823,0.0030293525,0.6463441550731659,33,51137
0.62987626,2.489951868504286,0.08610706,0.021535998,850000,34.801347970962524,-0.002091466,13.01,8500,5.5289974,0.0027819716,0.6593745350837708,34,51740
0.6788879,2.2310389307141305,0.08613958,0.026839998,875000,35.73139405250549,-0.0019016808,11.61,8750,5.5228453,0.0030288505,0.6443983614444733,35,51241
0.6423963,2.764830361306667,0.087527536,0.0132720005,900000,36.66414546966553,-0.0021887943,14.42,9000,5.5175724,0.002219818,0.6727245151996613,36,53148
0.6200658,2.092893059849739,0.08711908,0.020084001,925000,37.56576347351074,-0.0030968024,10.86,9250,5.513252,0.0024097518,0.6791671812534332,37,52688
0.65956604,2.424479574114084,0.088502325,0.030767998,950000,38.48500061035156,-0.0016523926,12.65,9500,5.5078573,0.0040403344,0.6693053543567657,38,52284
0.60394126,2.6072026616334916,0.08928658,0.0387,975000,39.383148193359375,-0.002904696,13.57,9750,5.5037317,0.0037221164,0.6889565587043762,39,52370
0.6756691,2.5408874104917047,0.09256296,0.031408004,1000000,40.30589413642883,-0.0021090882,13.27,10000,5.499618,0.0035954614,0.6965679824352264,40,52947
0.6411703,2.5812198346853257,0.09209447,0.053228002,1025000,41.20551371574402,-0.0020658984,13.45,10250,5.495453,0.0046777553,0.6877444982528687,41,51674
0.6776811,2.105157988667488,0.092029385,0.031012002,1050000,42.1297390460968,-0.0021645199,11.0,10500,5.4906054,0.003374266,0.6878529191017151,42,51601
0.7031134,2.5424263858795166,0.09470041,0.02866,1075000,43.044700145721436,-0.002236695,13.26,10750,5.4876223,0.0030298869,0.6892862021923065,43,51085
0.6665804,2.844438313394785,0.09407202,0.02492,1100000,43.956868171691895,-0.0024955985,14.83,11000,5.4869595,0.0027636674,0.6975262761116028,44,52629
0.6948553,2.245295549929142,0.0944268,0.021076,1125000,44.87602639198303,-0.002342932,11.69,11250,5.4841146,0.0024086398,0.690333902835846,45,49095
0.70169586,3.0184914387017487,0.09636378,0.020916,1150000,45.81680178642273,-0.0023099666,15.85,11500,5.4790325,0.0025481146,0.7102278769016266,46,53022
0.68654484,3.1434280709922313,0.097341135,0.019275999,1175000,46.71765875816345,-0.0022976599,16.59,11750,5.473371,0.0024601584,0.7061119079589844,47,51374
0.6925628,3.226021606773138,0.09694238,0.030763999,1200000,47.64067721366882,-0.0024443828,16.9,12000,5.468492,0.003860339,0.7015812993049622,48,49218
0.6291366,2.759827322661877,0.0985361,0.028072,1225000,48.604485511779785,-0.0028652672,14.4,12250,5.4627156,0.0031491655,0.7261075973510742,49,51140
0.73233646,2.8459619975090025,0.098961286,0.025152002,1250000,49.528071641922,-0.0026271425,14.9,12500,5.4550486,0.006443939,0.6987005770206451,50,53151
0.65348065,3.0283447271585464,0.0995518,0.022352,1275000,50.447340965270996,-0.0022774774,15.86,12750,5.4485965,0.0027321798,0.7224288582801819,51,52311
0.71773803,2.860389950722456,0.101114206,0.029183999,1300000,51.371971130371094,-0.002904886,14.96,13000,5.442672,0.0038115256,0.7168485224246979,52,51831
0.77266276,2.8749700416624546,0.10164506,0.028083999,1325000,52.301066875457764,-0.0027999496,15.13,13250,5.437385,0.003478951,0.7094433009624481,53,52318
0.8208812,3.720507834404707,0.102022424,0.040052004,1350000,53.20999526977539,-0.002891365,19.55,13500,5.431018,0.0039726933,0.7126827538013458,54,52031
0.7791087,3.2152136127650737,0.10382482,0.022112,1375000,54.114001989364624,-0.002723765,16.85,13750,5.424235,0.0025711667,0.7204093337059021,55,51904
0.8098351,3.0145801927149294,0.10469264,0.028624002,1400000,55.02366757392883,-0.0024045315,15.74,14000,5.419628,0.003024819,0.7189396023750305,56,51790
0.84665024,3.66676685243845,0.10643633,0.026308,1425000,55.94382405281067,-0.0025804103,19.17,14250,5.4136043,0.0031367503,0.724325954914093,57,52378
0.81832063,3.2328411485254764,0.10508647,0.041824,1450000,56.86715269088745,-0.0030916762,16.97,14500,5.4056826,0.004186821,0.7158876061439514,58,50909
0.91798055,3.972778089642525,0.10751019,0.027244002,1475000,57.79936718940735,-0.0026275418,20.78,14750,5.3986297,0.0031975745,0.7184186279773712,59,50092
0.8037912,3.4938895311951637,0.105677634,0.042424,1500000,58.737099170684814,-0.0022117316,18.6,15000,5.392872,0.004122888,0.7321498394012451,60,51125
0.7974153,2.851673850566149,0.10545266,0.034996,1525000,59.66131329536438,-0.0026396639,14.95,15250,5.3880696,0.0035304572,0.7454202473163605,61,51831
0.7676105,3.1016336187720297,0.106237955,0.042999994,1550000,60.575547218322754,-0.0029059697,16.27,15500,5.3833427,0.004042375,0.7602560520172119,62,51167
0.8691554,3.6716936849057675,0.107566476,0.031896003,1575000,61.55018377304077,-0.0033378627,19.22,15750,5.379031,0.003887587,0.739948034286499,63,51227
0.87459767,3.5816909678280355,0.10816957,0.03946,1600000,62.4865996837616,-0.0018504597,18.77,16000,5.375211,0.0040402855,0.7506661117076874,64,51972
0.85069096,4.116130341142416,0.1108428,0.034291998,1625000,63.41863512992859,-0.0027627607,21.6,16250,5.3697243,0.0034781594,0.758515253663063,65,53031
0.9413002,3.9685204622149466,0.11153291,0.043508,1650000,64.35797238349915,-0.0018192015,20.78,16500,5.364175,0.0042548566,0.7520668506622314,66,50118
0.8921315,3.198544172644615,0.1105044,0.025332,1675000,65.34423875808716,-0.002479278,16.78,16750,5.3581777,0.0028754591,0.751653641462326,67,52385
0.8587018,3.9757037957012655,0.1091379,0.036168,1700000,66.2452085018158,-0.0017399525,20.9,17000,5.3521614,0.0050067324,0.7667556256055832,68,52688
0.9047046,3.998676945120096,0.111212656,0.059908003,1725000,67.15678906440735,-0.0023321824,20.96,17250,5.3457136,0.0053847283,0.7647326737642288,69,45786
0.9078835,3.9064338061213495,0.11206955,0.019116001,1750000,68.14239168167114,-0.0026955835,20.48,17500,5.3416467,0.002674276,0.7699534595012665,70,52826
0.85494596,3.9251234301924707,0.110819705,0.041603997,1775000,69.05071520805359,-0.0026320799,20.67,17750,5.33869,0.0040913625,0.7783641666173935,71,52410
0.95082617,3.963071793243289,0.11043321,0.028692001,1800000,69.96355509757996,-0.0022787692,21.06,18000,5.3323903,0.0033627052,0.7605811804533005,72,53639
0.920802,4.499416120052338,0.112505935,0.023144,1825000,70.86486649513245,-0.0022029981,23.65,18250,5.326487,0.0026619877,0.7804236263036728,73,53693
0.9382003,4.485263397693634,0.1138317,0.02908,1850000,71.78173112869263,-0.002700068,23.68,18500,5.320053,0.003409392,0.7745857089757919,74,53529
0.97822154,4.660800516605377,0.11254547,0.0257,1875000,72.68696022033691,-0.0019951356,24.6,18750,5.313817,0.0028939005,0.7745635360479355,75,52330
1.0007355,4.23153926409781,0.11472777,0.025059998,1900000,73.61027073860168,-0.0021239105,22.49,19000,5.3093953,0.0028375066,0.7693620324134827,76,53079
1.0038561,4.409231142103672,0.11350558,0.027784001,1925000,74.50928044319153,-0.002243432,23.14,19250,5.3056345,0.0030887334,0.7700762748718262,77,52952
1.0705154,4.187694573998451,0.11458451,0.034312002,1950000,75.41439723968506,-0.0016032876,22.08,19500,5.302858,0.0038743117,0.7580122351646423,78,51258
1.0434039,4.506375679522753,0.11609841,0.033011995,1975000,76.34940218925476,-0.002137526,23.71,19750,5.3005953,0.0035786633,0.7776338309049606,79,51906
0.9726288,4.532709945589304,0.11389243,0.023108,2000000,77.24777150154114,-0.0018841473,24.09,20000,5.2975793,0.0028480648,0.7710569202899933,80,53768
1.0366064,4.592611440718174,0.11553483,0.016951999,2025000,78.16125726699829,-0.0019293446,24.28,20250,5.2947097,0.0021435234,0.7744808942079544,81,52465
0.9817155,3.8455358968675135,0.11444711,0.027956,2050000,79.07464456558228,-0.0012873478,20.38,20500,5.291452,0.0032941806,0.7716872841119766,82,51866
0.986096,4.514224758148194,0.11610728,0.041676003,2075000,79.9983537197113,-0.0027547893,23.99,20750,5.287622,0.004274369,0.7717396318912506,83,52702
1.0235803,4.160427280366421,0.114886895,0.03532,2100000,80.91345834732056,-0.0012268435,21.95,21000,5.283546,0.0039097285,0.7699461579322815,84,53402
1.0010297,4.717428684830666,0.11788852,0.040116,2125000,81.80323624610901,-0.0023399317,24.94,21250,5.281005,0.0042133,0.7735195308923721,85,52259
0.9690336,3.955614346116781,0.11721746,0.043312002,2150000,82.69924283027649,-0.0017619875,20.82,21500,5.278413,0.0049144523,0.7803588956594467,86,53162
1.0419012,4.336082482114434,0.11808001,0.036624,2175000,83.60620379447937,-0.0017145037,22.82,21750,5.2746778,0.0038121226,0.7691032141447067,87,51734
1.0348449,4.895997798293829,0.12023637,0.032080002,2200000,84.52770209312439,-0.0017385806,25.9,22000,5.270507,0.0036318428,0.7749384343624115,88,51655
0.9679244,4.841210964098573,0.11787423,0.039652,2225000,85.44329690933228,-0.0024007938,25.88,22250,5.2669816,0.004402422,0.7897285670042038,89,50695
1.0112547,4.847293719947338,0.12194767,0.035547998,2250000,86.3780562877655,-0.001005885,25.76,22500,5.263801,0.004250708,0.7796294242143631,90,51612
0.9928433,4.847779038250446,0.117633864,0.026840001,2275000,87.27147436141968,-0.001997592,25.52,22750,5.2620173,0.0031913272,0.7879045903682709,91,53892
0.9969643,5.050391639918089,0.11991042,0.038239997,2300000,88.16626143455505,-0.0012413498,26.86,23000,5.2607317,0.0040057665,0.781442254781723,92,52430
1.0267351,5.356679034084082,0.1191783,0.027288,2325000,89.0800428390503,-0.0013234891,28.26,23250,5.2586145,0.0032074782,0.7847239077091217,93,45690
1.053896,5.482445636764169,0.12130165,0.035220005,2350000,90.06590294837952,-0.0017365783,29.23,23500,5.255419,0.0040745446,0.780731275677681,94,52290
1.0759928,5.165833673104644,0.120651,0.058308005,2375000,90.97968745231628,-0.0010436584,27.26,23750,5.2505426,0.006628912,0.7859050929546356,95,52299
1.0835731,5.074132181406021,0.12049052,0.02778,2400000,91.902902841568,-0.0013042393,26.85,24000,5.244443,0.003210082,0.7804215550422668,96,52402
1.085336,4.387274629473686,0.11842908,0.031996,2425000,92.80647611618042,-0.00060930307,23.31,24250,5.2392087,0.004171684,0.7845682352781296,97,47553
1.0649465,5.163122024908662,0.11988386,0.056335997,2450000,93.74785113334656,0.00011963911,27.44,24500,5.236079,0.0055866702,0.7981054186820984,98,51369
1.0795158,4.8671321346610785,0.12005184,0.037475996,2475000,94.66981506347656,-0.002517677,25.9,24750,5.234183,0.0040187472,0.7894256412982941,99,52049
1.0906289,5.001692329347134,0.121644534,0.027368,2500000,95.60036206245422,-0.0014111276,26.73,25000,5.232006,0.0033470418,0.7860830873250961,100,52305
1.0645345,4.994841337874532,0.12056797,0.039272,2525000,96.5313560962677,-0.0022116262,26.76,25250,5.228064,0.0043876376,0.7955880910158157,101,51158
1.1138445,5.797464135065675,0.122260764,0.020291999,2550000,97.45581531524658,-0.0020546305,30.64,25500,5.2240844,0.002802485,0.7919718027114868,102,52383
1.1665645,5.128126874938607,0.123204045,0.030175999,2575000,98.36773633956909,-0.0028618013,27.31,25750,5.2209396,0.0037475745,0.7825318574905396,103,52577
1.0965961,5.246786727681756,0.12164112,0.049816,2600000,99.25490236282349,-0.0020484454,28.12,26000,5.216737,0.005327684,0.7904130071401596,104,51227
1.0796716,4.487111268788576,0.11863929,0.030016,2625000,100.15872263908386,-0.0012794521,23.86,26250,5.2129374,0.004828645,0.8062020391225815,105,52601
1.1230994,5.21410711787641,0.12369953,0.020796001,2650000,101.06004452705383,-0.0012491886,27.98,26500,5.2096033,0.0025608744,0.7926351875066757,106,52482
1.0420899,5.332758269384503,0.11993379,0.038620003,2675000,101.9652259349823,-0.0008960099,28.93,26750,5.2073965,0.0045587816,0.7988952994346619,107,52529
1.09554,5.451997006163001,0.123789236,0.021823999,2700000,102.86971712112427,-0.0016296564,29.05,27000,5.2056503,0.0025397032,0.7930788695812225,108,52500
1.1243542,5.939036667644977,0.123109065,0.067444004,2725000,103.77349305152893,0.00055812986,31.6,27250,5.2036037,0.0071848617,0.7886255234479904,109,51960
1.0987314,5.7602241408452395,0.12416201,0.037296005,2750000,104.68098306655884,-0.0017627263,31.37,27500,5.201543,0.0040660105,0.8001282215118408,110,52435
1.1001568,4.862206601202488,0.12190873,0.047911998,2775000,105.58877778053284,-0.00080075266,26.23,27750,5.1982093,0.0052431384,0.7941592484712601,111,52168
1.055272,5.322482269312022,0.12168861,0.039715998,2800000,106.4812650680542,-0.002204983,29.34,28000,5.194081,0.0042715063,0.8020222336053848,112,51146
1.1057153,6.2388568320497875,0.12542975,0.035892002,2825000,107.40812611579895,-0.0012869745,34.17,28250,5.189894,0.0038712262,0.7966865301132202,113,49039
1.1331006,6.855014078617096,0.124481894,0.05974,2850000,108.34927248954773,-0.00020577435,36.8,28500,5.1859965,0.0065923603,0.7859692424535751,114,47297
1.1977,6.283896029368043,0.12541848,0.031719998,2875000,109.30633592605591,-0.00020270646,34.36,28750,5.182515,0.0038409706,0.79707270860672,115,51271
1.1611828,5.962448458597064,0.12612283,0.057196,2900000,110.21532607078552,-0.0012435114,32.0,29000,5.1800847,0.005166012,0.7953197956085205,116,52229
1.1553519,5.458099818173796,0.12365135,0.030876,2925000,111.11773490905762,-0.0026345954,29.43,29250,5.1781483,0.0033730704,0.7962004095315933,117,52132
1.1846361,5.268894062670879,0.12170539,0.034476,2950000,112.02767419815063,-0.0015187695,28.62,29500,5.176548,0.003937372,0.7953575700521469,118,52288
1.1721895,6.253114372268319,0.12270119,0.03248,2975000,112.92869639396667,-0.0020604155,34.24,29750,5.1748548,0.0032671806,0.7928273379802704,119,52057
1.1894348,6.607311749309301,0.12395441,0.047048002,3000000,113.82146215438843,-0.00066676905,36.11,30000,5.1719275,0.0049755564,0.7923843264579773,120,51423
1.1780108,5.734715086072684,0.12204136,0.050743997,3025000,114.71270966529846,-0.00053961726,30.75,30250,5.1689267,0.0052766637,0.7962826937437057,121,48140
1.1944922,6.665285526439548,0.12505642,0.13202,3050000,115.66418814659119,0.0054794126,35.94,30500,5.166505,0.01710905,0.7998802661895752,122,51723
1.2292874,6.090840506632812,0.12586392,0.060232002,3075000,116.57315921783447,0.0010865027,33.41,30750,5.164832,0.006678322,0.7976089119911194,123,52905
1.2258594,6.34018106903648,0.12325265,0.030108,3100000,117.47949457168579,-0.0013580823,34.07,31000,5.1630883,0.0033222083,0.8011764734983444,124,50704
1.3258541,6.358487493954599,0.12520757,0.021759998,3125000,118.3956413269043,-0.0016136091,34.85,31250,5.160877,0.002586526,0.7858937680721283,125,51669
1.2668889,5.755992913597729,0.12265177,0.033164002,3150000,119.305997133255,-0.0010836577,31.4,31500,5.159534,0.0038797546,0.7996548265218735,126,51220
1.3316944,6.273802774148644,0.12341141,0.015487999,3175000,120.2068521976471,-0.0009919691,34.16,31750,5.158259,0.0019773166,0.7921644449234009,127,52549
1.3109658,5.631048105004011,0.12502101,0.023255998,3200000,121.13564729690552,-0.0007474391,31.14,32000,5.156665,0.0027888916,0.790170282125473,128,52931
1.2996352,5.983208575360477,0.12516567,0.022392001,3225000,122.03691053390503,-0.0010397683,32.74,32250,5.1555877,0.002696672,0.7925074100494385,129,52093
1.1419977,6.733096623420716,0.12269527,0.032412,3250000,122.9341652393341,-0.0018277708,36.14,32500,5.1543975,0.003692773,0.8160828202962875,130,51111
1.19719,5.893151355590671,0.12426038,0.061835997,3275000,123.86061406135559,-0.0012457179,32.13,32750,5.1520495,0.006708388,0.8098338097333908,131,51995
1.259812,5.36422142604948,0.12577964,0.033527996,3300000,124.748939037323,-0.0013151572,29.52,33000,5.149183,0.0035253677,0.8050436973571777,132,52228
1.2378601,6.056994454786182,0.12558778,0.032344002,3325000,125.64824533462524,-0.0017147877,32.38,33250,5.147137,0.0035210203,0.7993939220905304,133,51505
1.2296702,6.66981663480401,0.12570663,0.051827997,3350000,126.56071615219116,-0.0010884283,36.53,33500,5.1448965,0.0064398833,0.7995372414588928,134,52608
1.224432,6.040710959818098,0.12563847,0.08832801,3375000,127.4676902294159,0.0010435099,32.86,33750,5.141923,0.010036048,0.7979554086923599,135,51748
1.2106415,6.155101381373824,0.12595932,0.04214,3400000,128.40195393562317,-0.0008469656,33.7,34000,5.1384916,0.004654861,0.80164535343647,136,50299
1.1373188,7.080341177806258,0.12506647,0.066024,3425000,129.3378496170044,-0.0006597415,38.59,34250,5.135541,0.008137731,0.8184617310762405,137,52709
1.2638409,6.434912654124201,0.124934,0.054851998,3450000,130.22507762908936,-0.00089963933,34.65,34500,5.131956,0.005889774,0.7951212227344513,138,52647
1.1710687,5.837677470110357,0.12473984,0.027624,3475000,131.11903619766235,-0.0010438055,32.13,34750,5.1295104,0.003179837,0.8127881586551666,139,50299
1.23019,6.6565297894179825,0.1253998,0.0301,3500000,132.07062768936157,-0.0016400401,36.37,35000,5.128026,0.003259759,0.8037917762994766,140,51430
1.2289586,6.583262201100588,0.12687422,0.050832003,3525000,133.0091803073883,-0.0010866753,35.79,35250,5.12589,0.005444792,0.8037744164466858,141,52798
1.265538,6.586252630501986,0.1271271,0.041232,3550000,133.9113519191742,-0.0013838301,35.89,35500,5.1233764,0.004248849,0.8027703613042831,142,52516
1.2514482,5.276583609580993,0.1255239,0.049932,3575000,134.84935998916626,-0.0016815014,28.1,35750,5.120526,0.0054434454,0.8144500106573105,143,51702
1.294497,6.760401296874624,0.12701069,0.067816004,3600000,135.74807596206665,0.0006270852,37.01,36000,5.117896,0.0074872198,0.8046489655971527,144,51272
1.3084983,6.375725835934281,0.12612489,0.10309599,3625000,136.68910121917725,0.004982347,34.42,36250,5.1154966,0.011631275,0.8119076043367386,145,47726
1.2622542,6.263875826150179,0.12646542,0.055632003,3650000,137.6519057750702,0.0011920973,34.19,36500,5.113759,0.006114295,0.8110763728618622,146,53223
1.2396368,7.397407182290335,0.126402,0.128636,3675000,138.5516641139984,0.0033873965,41.12,36750,5.111987,0.015592562,0.8083332180976868,147,51824
1.2291228,7.111733313519507,0.12561114,0.144364,3700000,139.44819355010986,0.005763081,39.38,37000,5.1100802,0.01741282,0.8111294209957123,148,53439
1.2716291,6.295821643024683,0.12799652,0.0801,3725000,140.33281326293945,0.0019945293,34.32,37250,5.108303,0.008116649,0.8019492477178574,149,47268
1.229397,6.480790522247553,0.12571532,0.028248,3750000,141.26272082328796,-0.0011841774,35.04,37500,5.1066465,0.0033892565,0.8108139336109161,150,53824
1.1893471,7.386117917001247,0.12591784,0.038992003,3775000,142.1600410938263,-8.174103e-05,40.42,37750,5.104856,0.004720182,0.8109738081693649,151,52025
1.1753733,6.286437815651298,0.12700574,0.024252,3800000,143.051687002182,-0.0010888837,33.97,38000,5.103031,0.0027812477,0.819586306810379,152,53105
1.234276,6.51639360614121,0.12640485,0.034068003,3825000,143.9562120437622,-0.0016039904,35.68,38250,5.1015096,0.0035628576,0.815156564116478,153,51900
1.2701027,6.70500983890146,0.1272004,0.043691996,3850000,144.85055708885193,-0.0010503831,36.7,38500,5.099455,0.0044580856,0.8000573962926865,154,40657
1.2659458,7.342974098809063,0.12774375,0.095872,3875000,145.88183212280273,0.0023503203,40.4,38750,5.097049,0.0097610885,0.8142076581716537,155,52420
1.2006633,7.337000893428922,0.1268624,0.046143997,3900000,146.76961970329285,-0.00057294697,40.79,39000,5.0951753,0.0049750367,0.8196426779031754,156,51962
1.2051466,6.964438529796898,0.12510166,0.109179996,3925000,147.67506217956543,0.0028126682,38.28,39250,5.0928726,0.011399391,0.8259965628385544,157,51710
1.251906,7.081988477110863,0.1262053,0.046960004,3950000,148.57723712921143,-0.0008549857,38.58,39500,5.0902944,0.0045664837,0.8272345960140228,158,49388
1.2712176,6.607031471729279,0.12502328,0.10374399,3975000,149.50655937194824,0.0024442624,35.88,39750,5.087129,0.011723526,0.8153466582298279,159,51958
1.308397,6.666295932754874,0.12695542,0.046556003,4000000,150.41917634010315,-0.001128513,36.07,40000,5.0846357,0.0049805525,0.8235244899988174,160,52017
1.3518276,5.5895694576588,0.12522742,0.082792,4025000,151.3065321445465,0.002212673,30.25,40250,5.082523,0.00938189,0.8170840740203857,161,52146
1.2601119,6.002544060952496,0.1268076,0.049944002,4050000,152.20922780036926,-0.00044371243,32.89,40500,5.080567,0.0056949398,0.8184314519166946,162,52717
1.2994502,7.506213053837419,0.12789032,0.028216,4075000,153.10645818710327,-0.0017160714,41.14,40750,5.0781226,0.0040424815,0.8189931213855743,163,52063
1.283672,7.134277650415897,0.1271544,0.105872,4100000,154.00776839256287,0.0022460374,38.9,41000,5.0755677,0.01093051,0.8156573474407196,164,51878
1.2878386,7.214887000940799,0.12512216,0.052336,4125000,154.9109115600586,-0.001871069,40.6,41250,5.0728636,0.006185078,0.8182614296674728,165,53492
1.252094,6.881850883858278,0.12609607,0.082944,4150000,155.79179096221924,0.00081213395,37.74,41500,5.0690203,0.008154498,0.8219523429870605,166,53090
1.2479528,6.350382648035884,0.12598746,0.042376,4175000,156.68421864509583,-0.0015049307,35.29,41750,5.06551,0.0046055345,0.8139421492815018,167,52675
1.2728069,6.9209697285329455,0.12523907,0.058272004,4200000,157.57755088806152,-0.00023283558,38.87,42000,5.0620823,0.0064512133,0.8150674551725388,168,53158
1.2721198,6.186483374908566,0.12625891,0.07281601,4225000,158.47416758537292,0.0005093624,34.14,42250,5.0599084,0.0078087165,0.8186034709215164,169,52338
1.2781572,7.08697831494268,0.12702347,0.077048,4250000,159.38085794448853,0.0012499472,39.0,42500,5.0577936,0.008463964,0.8201717883348465,170,52648
1.3433149,7.583733568442986,0.12913588,0.08041601,4275000,160.26865673065186,0.0013775204,41.93,42750,5.05569,0.008565068,0.8087492883205414,171,50937
1.2705611,6.441918646916747,0.12773763,0.065944,4300000,161.20632672309875,-0.0010203214,35.33,43000,5.0535173,0.0064678043,0.8208306580781937,172,52449
1.4302722,6.748992985207588,0.12512636,0.061488003,4325000,162.12151837348938,0.0009778094,37.1,43250,5.051713,0.07616699,0.8067150413990021,173,53181
1.3106961,7.662700617114897,0.12701948,0.067360006,4350000,163.00365138053894,-0.00060522713,43.46,43500,5.0497675,0.007021525,0.8145637214183807,174,48997
1.2988821,5.7544363152235745,0.12594382,0.10505201,4375000,163.94124960899353,0.0037180665,31.56,43750,5.04688,0.016527992,0.8108126521110535,175,53586
1.3157595,6.574530457223155,0.12735826,0.078352,4400000,164.8234462738037,0.0013662003,36.07,44000,5.0446844,0.00856444,0.815697655081749,176,52586
1.3393568,7.811215070039034,0.1277173,0.139024,4425000,165.7082326412201,0.004361421,42.71,44250,5.042317,0.016085884,0.806236132979393,177,51893
1.2811738,6.7216206435114145,0.1257734,0.031516,4450000,166.6262800693512,0.0001293818,36.74,44500,5.0401196,0.003427898,0.8236205577850342,178,45376
1.3632255,6.230479442469077,0.12549695,0.025836,4475000,167.60371780395508,5.1362156e-05,34.07,44750,5.038217,0.0030478402,0.8194562196731567,179,52475
1.24192,7.76672768663615,0.1291105,0.016576001,4500000,168.5055079460144,-0.0014342747,42.97,45000,5.03706,0.0020022509,0.823678120970726,180,50800
1.3003602,7.944127033320256,0.12914382,0.109588005,4525000,169.40673899650574,0.0037162043,43.46,45250,5.036259,0.012154119,0.8239386975765228,181,52558
1.3006468,7.496529823988676,0.12644672,0.049508,4550000,170.28623461723328,-0.0016204172,41.17,45500,5.0352244,0.0050478056,0.819701686501503,182,52364
1.3110626,6.774512401547981,0.12635319,0.08564,4575000,171.18228840827942,0.0008667279,37.6,45750,5.0332274,0.008955749,0.8180308640003204,183,51656
1.2415898,6.551375158834271,0.12779154,0.059263997,4600000,172.08194231987,-0.000693552,36.33,46000,5.0298586,0.0060936743,0.8305495977401733,184,51584
1.2938412,6.811451409751316,0.1300555,0.068555996,4625000,172.98815751075745,0.0006523902,37.58,46250,5.025885,0.0102786375,0.8135976344347,185,47148
1.3214978,6.643676949031651,0.12795357,0.091896005,4650000,173.9213309288025,0.0011769074,36.91,46500,5.0228753,0.013146909,0.8176420778036118,186,51492
1.4233801,7.72039483141154,0.13066684,0.053988002,4675000,174.82338905334473,0.0002265103,42.08,46750,5.020705,0.00676964,0.8073526173830032,187,51908
1.3550122,7.81378091827035,0.13058977,0.057431996,4700000,175.71098566055298,-0.0009901295,42.55,47000,5.019184,0.006253588,0.8210472166538239,188,53120
1.3269631,7.2084137453883885,0.12964582,0.02902,4725000,176.62011051177979,-0.000670735,38.92,47250,5.017744,0.0033743586,0.8216533213853836,189,52028
1.4588578,6.29480430662632,0.12864275,0.036284003,4750000,177.52206683158875,-0.001158894,34.24,47500,5.0162606,0.004136297,0.8103913962841034,190,51715
1.2806771,7.65349748641951,0.129167,0.042116005,4775000,178.4183793067932,-0.002234775,42.17,47750,5.0137963,0.004679979,0.8271819800138474,191,41477
1.4201454,7.906901048608124,0.12939422,0.11169599,4800000,179.42695951461792,0.0032686114,43.64,48000,5.009739,0.01250949,0.8176810294389725,192,51658
1.2871083,7.627021329924464,0.13036115,0.034104,4825000,180.3158721923828,-0.0011773668,42.22,48250,5.0072026,0.0035427772,0.8299826830625534,193,46810
1.3773245,8.002440924942494,0.13040541,0.068395995,4850000,181.26768803596497,0.0016560791,44.16,48500,5.005149,0.008388847,0.822486013174057,194,51123
1.3403766,8.092657883986831,0.13411157,0.03288,4875000,182.18056344985962,-0.001549216,43.84,48750,5.003168,0.0037006903,0.8340040147304535,195,52145
1.2955222,8.040223281010986,0.12970597,0.048848003,4900000,183.07556056976318,-0.00069537904,43.53,49000,5.000489,0.0050004967,0.8431438505649567,196,52237
1.3774722,7.805326447188854,0.12790637,0.030404001,4925000,183.9720642566681,-0.0013784551,42.46,49250,4.9986534,0.0034272901,0.8247644007205963,197,51627
1.4220225,7.310703799463808,0.12853798,0.066936,4950000,184.87344026565552,0.00089462043,39.8,49500,4.9966154,0.00992048,0.8157664239406586,198,51369
1.3201134,6.770705173797905,0.12876706,0.074964,4975000,185.77868914604187,0.0002918221,37.19,49750,4.9939055,0.008503783,0.8307770490646362,199,53161
1.2278988,6.541194700822234,0.12875836,0.07625601,5000000,186.66791820526123,0.0018403565,35.81,50000,4.9895263,0.010303499,0.8443871289491653,200,49263
1.3390768,7.817240792289376,0.13162133,0.093888,5025000,187.58662104606628,0.0022190313,42.8,50250,4.9857473,0.0129022105,0.8260178714990616,201,52066
1.3369396,7.052792799770832,0.13003056,0.064172,5050000,188.4855124950409,0.00040889712,38.09,50500,4.9820757,0.00891714,0.825205534696579,202,53699
1.3458893,9.192492857277394,0.13350156,0.044736005,5075000,189.36489820480347,-0.00050914835,49.57,50750,4.9787493,0.0051483605,0.8345414400100708,203,51946
1.3164208,9.640966872032731,0.13285312,0.074708,5100000,190.2492926120758,-0.00044363434,53.71,51000,4.975902,0.007591834,0.838704988360405,204,53722
1.3575909,7.155149115249515,0.13086542,0.06722001,5125000,191.1361756324768,0.00079281087,39.13,51250,4.9730406,0.018646667,0.8332285583019257,205,50775
