ep_reward_mean,approxkl,fps,true_reward,explained_variance,policy_entropy,n_updates,total_timesteps,time_elapsed,clipfrac,serial_timesteps,policy_loss,ep_len_mean,value_loss
9.687594467956469,0.0053904518,56690,0.037507545,0.8824518099427223,3.7872405,36,900000,36.836665391922,0.063584,9000,-0.0013538311,231.65,0.17251918
9.950779123132643,0.0033311737,53920,0.03978284,0.876182347536087,3.7874293,37,925000,37.691426515579224,0.031255998,9250,-0.0014934882,237.27,0.13837607
9.479916538943362,0.004161031,52762,0.037503712,0.8529192954301834,3.78655,38,950000,38.580275774002075,0.044404,9500,-0.0021019545,231.54,0.20127328
9.482981541168702,0.004575858,54865,0.036073934,0.8277290910482407,3.7867446,39,975000,39.47700095176697,0.051808,9750,-0.001454497,228.24,0.2936294
9.263449322519865,0.0055196886,54766,0.036130883,0.8733612447977066,3.7871766,40,1000000,40.37075114250183,0.065032,10000,-0.002153856,217.02,0.25037014
10.240827742631513,0.0051262886,55540,0.04069673,0.8924455791711807,3.7833333,41,1025000,41.289371490478516,0.060148,10250,-0.002257814,237.65,0.12634577
9.56680091215434,0.005956862,50548,0.037983947,0.8799492046236992,3.777451,42,1050000,42.18450927734375,0.072376,10500,-0.001422235,234.21,0.15305412
10.085599820851348,0.0055167945,54993,0.038950957,0.8726227879524231,3.7741082,43,1075000,43.12307572364807,0.066535994,10750,-0.0026072212,235.14,0.17597571
10.336085774087115,0.004861609,52708,0.041181725,0.8955696448683739,3.7685838,44,1100000,43.96678113937378,0.055788003,11000,-0.001713339,239.94,0.11248033
10.015392210489372,0.004688443,51458,0.039285,0.9394282288849354,3.7656722,45,1125000,44.943923473358154,0.053264003,11250,-0.0021370351,232.78,0.093351744
10.617226889583089,0.0036453742,55881,0.04120857,0.9332739934325218,3.764532,46,1150000,45.840765953063965,0.03428,11500,-0.0019347349,241.53,0.09376781
10.874366484531347,0.0034786637,55287,0.043260477,0.9486218728125095,3.7611363,47,1175000,46.668333292007446,0.033823997,11750,-0.0013388705,242.68,0.058914345
10.369886372933252,0.0048430143,56570,0.040310353,0.9134081602096558,3.7588272,48,1200000,47.53029155731201,0.055679996,12000,-0.001848092,238.8,0.102331266
10.124853136000247,0.0036356752,53624,0.040271472,0.9013675525784492,3.7597942,49,1225000,48.37466478347778,0.038372003,12250,-0.0020278485,240.03,0.09679268
10.213590530473303,0.005570234,51230,0.039685216,0.854773685336113,3.762912,50,1250000,49.21602749824524,0.068332,12500,-0.0022069563,242.22,0.14112775
10.27042626213195,0.0038533919,52675,0.040008653,0.90726138651371,3.7638047,51,1275000,50.09053039550781,0.040379997,12750,-0.0019306954,241.11,0.10661177
9.90053476866946,0.004708885,53205,0.039218046,0.9024893492460251,3.7624936,52,1300000,50.95676374435425,0.052543998,13000,-0.0022967386,239.32,0.09131117
10.206389963781639,0.0054550758,51227,0.040151607,0.8819093108177185,3.7562232,53,1325000,51.81394147872925,0.06452,13250,-0.0022956855,233.21,0.15819484
9.89918660967518,0.00458979,51640,0.038288757,0.8600403070449829,3.753786,54,1350000,52.6618766784668,0.05032,13500,-0.0013528855,230.3,0.19871369
10.010938130752043,0.004910229,42651,0.03931062,0.8420499116182327,3.749412,55,1375000,53.50712847709656,0.057148,13750,-0.0017802874,229.97,0.21508929
10.39507890636698,0.005172487,55745,0.04086165,0.9427020624279976,3.7466903,56,1400000,54.45886564254761,0.060939997,14000,-0.0020354209,246.06,0.056570638
9.879991781709741,0.005492796,54748,0.039090678,0.9101133272051811,3.7387478,57,1425000,55.27763628959656,0.06898399,14250,-0.0016921542,235.78,0.11143581
10.983549216897536,0.003872535,55447,0.043824766,0.946239922195673,3.734307,58,1450000,56.10002875328064,0.039272003,14500,-0.0024049433,243.66,0.056004085
10.072227427650642,0.0038928278,54619,0.039757382,0.8876129388809204,3.731402,59,1475000,56.910444021224976,0.04034,14750,-0.0021410282,234.83,0.14631587
9.990123718661916,0.0030827206,54790,0.039020143,0.8780997693538666,3.7248905,60,1500000,57.73183584213257,0.027040001,15000,-0.0013004371,235.04,0.14483401
9.83544157469037,0.005190706,53374,0.037909836,0.8666224628686905,3.7237976,61,1525000,58.557284116744995,0.062748,15250,-0.0015026974,226.46,0.21021561
10.144753740351321,0.0042135897,55716,0.039791178,0.8756222650408745,3.724659,62,1550000,59.40688514709473,0.046359997,15500,-0.0018691898,239.77,0.12782747
10.091202007284428,0.0041177096,52213,0.039493237,0.851238414645195,3.727045,63,1575000,60.24310255050659,0.042792,15750,-0.001905345,235.2,0.17531343
10.130185702645413,0.0049316264,55008,0.03886983,0.8096026033163071,3.7314484,64,1600000,61.101768016815186,0.058564,16000,-0.0016887079,226.14,0.2812729
9.869731906134257,0.0047336416,53237,0.038728774,0.8393117487430573,3.7356515,65,1625000,61.9470853805542,0.05636,16250,-0.0023111994,238.03,0.16227381
10.127800674838618,0.004098661,55057,0.039202716,0.7519915699958801,3.7388997,66,1650000,62.80099606513977,0.044752,16500,-0.0015923453,235.35,0.25475413
9.4486061913101,0.004760635,55582,0.036917962,0.8651529252529144,3.7404575,67,1675000,63.62907814979553,0.052984,16750,-0.0015232138,224.74,0.21195862
10.057483855393293,0.0050281733,53633,0.0395148,0.7519192099571228,3.7378144,68,1700000,64.43772149085999,0.062103998,17000,-0.0023680523,232.78,0.23225376
9.838654254460561,0.004644303,57198,0.03842969,0.8897476866841316,3.7343502,69,1725000,65.27915167808533,0.051324002,17250,-0.0018975667,236.12,0.1401424
9.209185556366192,0.0030981952,53104,0.035224035,0.8038439154624939,3.7320428,70,1750000,66.07715058326721,0.030508,17500,-0.0014472565,218.71,0.30858988
10.692135281003612,0.0027372222,56063,0.04266631,0.8854828476905823,3.7298245,71,1775000,66.9067907333374,0.021772001,17750,-0.0017946406,241.68,0.097491786
9.702441959391608,0.005969897,48537,0.0377511,0.8976655229926109,3.7269616,72,1800000,67.71477198600769,0.075600006,18000,-0.0014559568,224.44,0.17860821
9.888418531534366,0.0037472448,53069,0.038207516,0.8786629214882851,3.725083,73,1825000,68.59851956367493,0.038884006,18250,-0.0022642375,226.49,0.18053411
9.35377631694595,0.0031875547,54124,0.036782384,0.8897232189774513,3.7252758,74,1850000,69.45343708992004,0.028288001,18500,-0.0013956341,224.99,0.16716532
9.56563894318031,0.0037091237,51952,0.03696099,0.8152099847793579,3.7249038,75,1875000,70.29947566986084,0.03802,18750,-0.0011364013,229.75,0.22918196
10.154352286575449,0.004731443,55090,0.040147252,0.8976396769285202,3.723987,76,1900000,71.15120244026184,0.053091995,19000,-0.0016571914,227.76,0.15195534
10.43306039159459,0.0031306904,56271,0.041111656,0.9158323332667351,3.7221866,77,1925000,71.97523713111877,0.03038,19250,-0.0014574666,239.45,0.09407349
9.946083637333867,0.0034620655,53382,0.03933885,0.9377162680029869,3.7200947,78,1950000,72.78775000572205,0.034276,19500,-0.0020247062,232.75,0.09503622
9.839185056249653,0.005034829,48296,0.03764495,0.8823162019252777,3.7197552,79,1975000,73.65543293952942,0.060484,19750,-0.0021009222,229.49,0.1885101
10.330702430801539,0.0036439602,54936,0.040730957,0.9481185376644135,3.714946,80,2000000,74.54338669776917,0.033832002,20000,-0.0018621186,242.75,0.060253453
10.150513174860826,0.004899903,56189,0.039639566,0.8361718207597733,3.7099533,81,2025000,75.37613296508789,0.058647998,20250,-0.0022009537,240.99,0.15361148
10.166929716624436,0.0041127023,54452,0.040470287,0.9202871471643448,3.7084298,82,2050000,76.1841869354248,0.043188,20500,-0.0025613504,241.93,0.06715751
10.376265697319814,0.004182439,51844,0.041322965,0.9209690093994141,3.7090192,83,2075000,77.06244397163391,0.044528,20750,-0.0012078217,240.47,0.08754505
10.085784785984597,0.00580812,55072,0.039880235,0.9087201058864594,3.706103,84,2100000,77.94590377807617,0.072084,21000,-0.0016789793,238.76,0.10599508
10.027905388319631,0.004426796,55481,0.03887207,0.9204923510551453,3.7038746,85,2125000,78.77501559257507,0.046795994,21250,-0.0026641726,237.77,0.107854605
10.046473536909179,0.004352986,56049,0.039721265,0.9054455235600471,3.7009304,86,2150000,79.58371901512146,0.047435995,21500,-0.0017457174,238.18,0.10155927
10.204756531280783,0.0031102537,55759,0.04028417,0.8978110402822495,3.6990848,87,2175000,80.39341449737549,0.032756,21750,-0.0013356442,236.47,0.123823926
10.599340238606802,0.0049895183,53718,0.041655947,0.9264387413859367,3.6965904,88,2200000,81.19560694694519,0.060784,22000,-0.0015591203,241.75,0.073534116
10.643547502433739,0.003144408,52641,0.041628815,0.9142535924911499,3.6959405,89,2225000,82.02068018913269,0.028036002,22250,-0.0017025542,240.92,0.09647341
10.159261423439602,0.0043185153,50530,0.03951052,0.9320481792092323,3.6973603,90,2250000,82.87011098861694,0.04634,22500,-0.0015693798,238.16,0.09196375
10.206583025562832,0.0044696173,54748,0.04006116,0.9085487350821495,3.6955364,91,2275000,83.74695992469788,0.050232004,22750,-0.0022860658,238.52,0.10280142
10.10670433851883,0.0048293825,55126,0.039725613,0.9399106092751026,3.692719,92,2300000,84.5693507194519,0.055571996,23000,-0.0012456917,235.98,0.07665186
9.4748619034281,0.0038271348,54609,0.037149478,0.9383401609957218,3.686245,93,2325000,85.37991046905518,0.037827995,23250,-0.0013736862,225.87,0.111432835
10.01883791619967,0.004560213,55686,0.039102267,0.8959254920482635,3.6759162,94,2350000,86.21146774291992,0.050292004,23500,-0.0017384158,238.08,0.11792666
9.962347920443863,0.004692516,55756,0.03853601,0.9174237325787544,3.6682427,95,2375000,87.04898977279663,0.050596,23750,-0.0026954846,233.97,0.12524433
9.587373793803126,0.0044323737,55610,0.03676733,0.855633482336998,3.663142,96,2400000,87.86590504646301,0.050424002,24000,-0.0015288985,226.74,0.2124418
10.135248217465037,0.0038748547,53982,0.039678067,0.9418657124042511,3.6584842,97,2425000,88.68609166145325,0.037136,24250,-0.0021992452,239.93,0.055823386
10.15107310061925,0.0043358803,55753,0.040440816,0.9775689896196127,3.650032,98,2450000,89.53237056732178,0.046068,24500,-0.0015835641,244.17,0.021119397
10.409027932041646,0.004545441,53037,0.041193068,0.9416165500879288,3.6405778,99,2475000,90.34150671958923,0.052607995,24750,-0.0017760586,237.73,0.07214702
10.28614916539977,0.004292024,53807,0.040946446,0.9267317652702332,3.635568,100,2500000,91.18230032920837,0.045864005,25000,-0.002205365,240.9,0.06424741
10.476298879882261,0.0038437876,40675,0.040684476,0.880421869456768,3.6333382,101,2525000,92.05109548568726,0.038360003,25250,-0.0016720488,239.08,0.1322982
10.532393891058309,0.0040993434,49609,0.041488234,0.9519170522689819,3.6303592,102,2550000,93.21503925323486,0.04332,25500,-0.0017261716,240.64,0.060585015
11.024453832333739,0.0031283547,44213,0.04391478,0.9234256148338318,3.6226437,103,2575000,94.10169553756714,0.029352,25750,-0.0018559471,246.28,0.05332042
10.760587589922379,0.0034366339,55585,0.043090474,0.9520860835909843,3.6157238,104,2600000,95.04101181030273,0.033172004,26000,-0.0019796952,243.03,0.042539813
10.177435592533097,0.005087588,48671,0.040673204,0.8934970796108246,3.6072679,105,2625000,95.86493301391602,0.061312,26250,-0.0015627345,236.65,0.10860215
10.547493427348726,0.0058822604,40686,0.041226257,0.9125315546989441,3.6049695,106,2650000,96.75894546508789,0.06980801,26500,-0.001956091,240.65,0.09917468
10.773218685720348,0.006751147,46080,0.04233729,0.9513360299170017,3.6064796,107,2675000,97.94763469696045,0.086024,26750,-0.0010700566,239.28,0.06793215
9.46612415829577,0.005079744,47739,0.036726106,0.862123504281044,3.6082368,108,2700000,98.93765020370483,0.058816005,27000,-0.002022868,227.0,0.22555868
10.433241223073232,0.005901622,45829,0.04126795,0.8049362152814865,3.6090348,109,2725000,99.94860601425171,0.073904,27250,-0.0015369237,234.76,0.21070924
10.020677931092505,0.0034621134,52560,0.038674545,0.9148978069424629,3.6116931,110,2750000,100.94677114486694,0.034080002,27500,-0.00173547,227.1,0.1543151
10.25485053019559,0.003513264,42641,0.039959803,0.9222047030925751,3.6137288,111,2775000,101.80297493934631,0.032336,27750,-0.0015313894,235.37,0.12239063
10.112179398394073,0.0042494982,55372,0.040195055,0.9070916399359703,3.6164298,112,2800000,102.84094715118408,0.048219997,28000,-0.0022340948,226.4,0.15151945
10.081002223365358,0.0052680923,55190,0.039236296,0.9116505458950996,3.617202,113,2825000,103.72858047485352,0.063296005,28250,-0.0022220134,227.27,0.16751222
10.22199135264018,0.004916874,57037,0.040274117,0.9387657940387726,3.6147087,114,2850000,104.5811095237732,0.057151996,28500,-0.002825515,231.4,0.11132425
10.084689856056938,0.0041262456,55606,0.03982627,0.9357167109847069,3.6113636,115,2875000,105.39988923072815,0.044063997,28750,-0.0019976422,231.3,0.09983922
10.446084497008705,0.0050632446,56196,0.04190136,0.9517100676894188,3.6097786,116,2900000,106.22333025932312,0.057740003,29000,-0.0009541844,234.22,0.06572893
10.460323603366597,0.003974253,55284,0.04148588,0.9250396117568016,3.6062348,117,2925000,107.03521227836609,0.041552,29250,-0.0017875128,240.22,0.07892786
10.604428368394002,0.003951068,56687,0.042300884,0.9215695708990097,3.6042857,118,2950000,107.8594274520874,0.04186,29500,-0.0017679643,236.36,0.09226151
10.275493245024919,0.0028372342,56901,0.04085887,0.932200588285923,3.6016674,119,2975000,108.67548298835754,0.024856,29750,-0.0018221175,241.83,0.06878815
10.43078632304554,0.0043943124,56981,0.04137582,0.8644519448280334,3.5971704,120,3000000,109.49049401283264,0.048492003,30000,-0.0020136118,237.78,0.14715712
10.787290424724597,0.0031701222,51891,0.042818658,0.9037976339459419,3.5927434,121,3025000,110.33024334907532,0.026384,30250,-0.0011576187,240.57,0.098099634
9.9464158048261,0.0058970246,55526,0.038203564,0.8586812913417816,3.5866635,122,3050000,111.182945728302,0.07049201,30500,-0.0028578518,235.38,0.18194498
9.999424344284634,0.0045446428,57935,0.038901847,0.8820666596293449,3.5850227,123,3075000,112.00770854949951,0.0478,30750,-0.0008268263,226.29,0.21085548
10.736678001250839,0.003950472,55159,0.042546507,0.92859897762537,3.5854561,124,3100000,112.8230254650116,0.041920003,31000,-0.0018296184,236.42,0.098738864
10.883467207197,0.005530021,55504,0.04322136,0.8883719444274902,3.585772,125,3125000,113.67951083183289,0.06658,31250,-0.0013630746,239.37,0.11869969
10.967091120692903,0.004258628,52764,0.044034712,0.8530620485544205,3.5849261,126,3150000,114.52031326293945,0.046779998,31500,-0.0013362754,239.03,0.1319483
10.217808140318802,0.005708775,52859,0.040688127,0.8775515407323837,3.5838027,127,3175000,115.42875361442566,0.068771996,31750,-0.0014935323,241.89,0.10969587
10.03415803066975,0.0042314557,55064,0.038837675,0.8533704876899719,3.582536,128,3200000,116.30453491210938,0.046172,32000,-0.0013763622,232.66,0.19583003
10.324407967392109,0.0035347932,51568,0.04040747,0.8659354895353317,3.5841346,129,3225000,117.12636303901672,0.037107997,32250,-0.0015925376,231.06,0.16692059
10.619692237080052,0.0058406503,53889,0.042215236,0.8446402996778488,3.5853047,130,3250000,118.00983142852783,0.071296,32500,-0.0020411322,240.17,0.13741985
9.77140557063176,0.004942381,52377,0.03877546,0.7943460494279861,3.5883858,131,3275000,118.85373210906982,0.057516,32750,-0.0010986794,231.56,0.2112217
10.092214698593343,0.006517106,53037,0.038527858,0.7304874956607819,3.5914302,132,3300000,119.73026490211487,0.083588,33000,-0.00095775723,231.41,0.33082685
10.533528510825981,0.004703422,56171,0.041449264,0.8816769942641258,3.5925732,133,3325000,120.59459781646729,0.054784,33250,-0.0021031853,239.13,0.13898857
10.418530276303619,0.003911675,53827,0.041277997,0.9523728042840958,3.5908592,134,3350000,121.4281485080719,0.038372,33500,-0.0018611299,238.56,0.056717224
10.60171339393477,0.004074282,54244,0.041873764,0.8725138604640961,3.5875905,135,3375000,122.25655102729797,0.044192,33750,-0.0019237235,235.52,0.15373975
10.480532241778565,0.0048630205,50319,0.04105687,0.9126011431217194,3.58274,136,3400000,123.11331176757812,0.055403996,34000,-0.001968532,237.2,0.11001965
10.821467398882378,0.0047732005,57269,0.043141484,0.9364631474018097,3.5748882,137,3425000,124.0160915851593,0.053944,34250,-0.0021668703,242.44,0.06797642
10.841568085653854,0.0038060949,56843,0.043434445,0.9335081428289413,3.568544,138,3450000,124.8303291797638,0.037336,34500,-0.0020307198,243.28,0.059607588
10.360579992705143,0.0045243916,51930,0.041341063,0.8536316603422165,3.5578046,139,3475000,125.6474096775055,0.050544,34750,-0.0020453315,232.24,0.16699977
10.933752774787136,0.004963196,51415,0.04288124,0.8859222084283829,3.5490556,140,3500000,126.49035453796387,0.056031995,35000,-0.001215012,239.45,0.1279075
10.17824710875816,0.005676836,54266,0.03986048,0.9244161695241928,3.542405,141,3525000,127.3577048778534,0.067871995,35250,-0.0022911052,240.26,0.08959899
10.544209307193523,0.0049698716,54944,0.04195887,0.913196511566639,3.5423844,142,3550000,128.17284393310547,0.057339996,35500,-0.0024396915,242.09,0.08989594
10.39128390498648,0.0047544963,54363,0.041342758,0.9487002268433571,3.5430863,143,3575000,129.04547572135925,0.053499997,35750,-0.002076346,232.96,0.07214832
10.435750395668702,0.005399602,54475,0.041318018,0.9283169955015182,3.5404687,144,3600000,129.92573070526123,0.061124004,36000,-0.0014627684,237.87,0.10090917
9.696544454103746,0.006413564,55335,0.03823437,0.8760998994112015,3.5367615,145,3625000,130.780437707901,0.080216005,36250,-0.001093522,229.66,0.18044296
9.883150882111067,0.0035599652,54417,0.03897423,0.8787794858217239,3.535068,146,3650000,131.59469890594482,0.03626,36500,-0.0018838787,238.75,0.1264716
10.358694407179035,0.004724501,55408,0.041120704,0.8377863168716431,3.5350604,147,3675000,132.42354726791382,0.053352,36750,-0.0016259716,233.69,0.19244243
9.568581273838006,0.0050417106,48668,0.037052777,0.8208047598600388,3.536162,148,3700000,133.24907517433167,0.059723996,37000,-0.0011165955,224.37,0.2870621
10.365178091198858,0.0032866057,53556,0.041238766,0.8993051499128342,3.5374672,149,3725000,134.18125414848328,0.03248,37250,-0.0013640588,237.02,0.12131177
10.181017520416209,0.0042932183,54998,0.0407306,0.9064069017767906,3.5362384,150,3750000,135.0408010482788,0.04564,37500,-0.00089422317,236.79,0.104624964
9.786044846292382,0.0033484518,57300,0.037240468,0.8780743777751923,3.5348248,151,3775000,136.00408601760864,0.035316,37750,-0.0022073681,227.48,0.21190584
10.463018851281332,0.0041577546,54445,0.042132955,0.908828616142273,3.5313504,152,3800000,136.83401775360107,0.04562,38000,-0.0018102408,243.84,0.07138552
10.639208229409997,0.003788264,57520,0.04229648,0.8866653740406036,3.5254579,153,3825000,137.67856240272522,0.039115995,38250,-0.0011600938,236.31,0.13457757
10.374107161932574,0.004150578,54472,0.0416247,0.8933744505047798,3.5212646,154,3850000,138.48421454429626,0.043268003,38500,-0.0018320384,235.13,0.1248156
10.36790551773246,0.0030733766,55300,0.04102573,0.8467706888914108,3.518703,155,3875000,139.31069684028625,0.024664003,38750,-0.0010418178,235.28,0.15583982
10.723114172839995,0.004457553,56673,0.043266624,0.9069514200091362,3.5168972,156,3900000,140.1266052722931,0.051032,39000,-0.0015605225,237.24,0.103655145
10.704499272836692,0.0033549138,54494,0.041549496,0.916680820286274,3.5190234,157,3925000,140.9353141784668,0.031488,39250,-0.0015982913,234.95,0.12674205
10.764357984978451,0.0061973804,57082,0.04170117,0.8983794003725052,3.5224335,158,3950000,141.75534009933472,0.077704,39500,-0.001435226,239.99,0.13109419
10.677185494797595,0.0042156316,54917,0.042549852,0.9183460548520088,3.5214176,159,3975000,142.56474828720093,0.044671997,39750,-0.0014672559,239.56,0.0881377
10.25416599208258,0.0056877546,55106,0.040063545,0.8747293502092361,3.5184453,160,4000000,143.37793803215027,0.066759996,40000,-0.0020617954,237.84,0.15091617
10.276877676378936,0.004257488,53577,0.04049092,0.9303920939564705,3.5138862,161,4025000,144.22926449775696,0.047464002,40250,-0.0017801083,241.79,0.08348839
10.575350197876947,0.0039908746,48239,0.042308077,0.9600925482809544,3.5097222,162,4050000,145.07922053337097,0.043128,40500,-0.0021182683,239.82,0.050902754
10.659208046678687,0.0047383793,56382,0.04197041,0.9332751110196114,3.5067623,163,4075000,145.9773609638214,0.051411998,40750,-0.0015168047,242.18,0.08371142
10.722194558426564,0.004530888,54519,0.0417705,0.9547618255019188,3.500401,164,4100000,146.81194949150085,0.049888004,41000,-0.0021594241,235.76,0.08080071
11.044777359083382,0.0040608025,55835,0.043712743,0.9813211262226105,3.4989734,165,4125000,147.64810466766357,0.040156,41250,-0.0017762699,246.84,0.022543773
10.427254507887774,0.0068785087,55992,0.0402775,0.8668759018182755,3.495868,166,4150000,148.46799683570862,0.088664,41500,-0.002759459,240.47,0.15564403
10.200214837303829,0.0051718336,56500,0.0406793,0.9096641838550568,3.4950225,167,4175000,149.27328991889954,0.062468003,41750,-0.0011074713,239.55,0.1082596
10.174118663804474,0.004664129,55173,0.040191296,0.8985175639390945,3.4947934,168,4200000,150.08612871170044,0.053659998,42000,-0.0014540658,233.6,0.14960459
10.699944764549365,0.004099317,54815,0.042677287,0.9293907880783081,3.493011,169,4225000,150.90380024909973,0.04214,42250,-0.0017850555,242.71,0.07853774
10.180433011499481,0.0048825676,55289,0.040612645,0.8527834713459015,3.4897246,170,4250000,151.77086925506592,0.057255995,42500,-0.002007899,234.77,0.17437646
10.044794491869943,0.0038743585,53163,0.038532138,0.9163002371788025,3.4913464,171,4275000,152.59423542022705,0.040284,42750,-0.0018341705,239.95,0.106534876
10.506312282565505,0.0048888777,54073,0.041543067,0.9623249471187592,3.4934387,172,4300000,153.43497252464294,0.056172002,43000,-0.001153561,240.01,0.05439514
10.335964618153248,0.0046944385,57602,0.041117184,0.9251952767372131,3.4956985,173,4325000,154.2776598930359,0.053928,43250,-0.0014773603,239.31,0.094827816
10.852518679374139,0.0039591067,57292,0.04294384,0.943278357386589,3.4980037,174,4350000,155.09406542778015,0.041791998,43500,-0.0014956269,247.45,0.05908392
10.811527744253981,0.005171149,56057,0.042750306,0.8401737809181213,3.495517,175,4375000,155.9003345966339,0.061012,43750,-0.0014264693,242.45,0.14169054
10.953972258244868,0.0050248816,55685,0.043445796,0.9403959922492504,3.4956841,176,4400000,156.68985533714294,0.057787996,44000,-0.0017393397,247.33,0.04992212
