time_elapsed,policy_entropy,total_timesteps,clipfrac,ep_len_mean,serial_timesteps,n_updates,value_loss,ep_reward_mean,true_reward,explained_variance,policy_loss,fps,approxkl
35.650625705718994,-5.6147423,900000,0.34197196,250.0,9000,36,0.049502783,95.46818563699722,0.38187274,0.9930377989076078,0.012523319,55904,0.03519237
36.456562519073486,-5.6073713,925000,0.25068003,250.0,9250,37,0.06256667,95.18600895937533,0.380744,0.99125100299716,0.003148873,55125,0.020304432
37.247671127319336,-5.6046276,950000,0.27700394,250.0,9500,38,0.05341162,95.38358379736543,0.38153434,0.9928016886115074,0.005935806,57083,0.024711654
38.030895471572876,-5.6056776,975000,0.33476,250.0,9750,39,0.07258968,94.86064651489258,0.37944257,0.9908728590235114,0.008864538,55052,0.032337584
38.82852649688721,-5.6065516,1000000,0.40184003,250.0,10000,40,0.06592659,95.21226632747799,0.3808491,0.9920628601685166,0.019579995,55934,0.048233587
39.61232662200928,-5.6064773,1025000,0.420484,250.0,10250,41,0.07695477,94.5517106674239,0.37820685,0.9909642478451133,0.031556264,56151,0.068101734
40.40263915061951,-5.6056027,1050000,0.41240796,250.0,10500,42,0.07851667,95.11126628257334,0.38044503,0.9905192609876394,0.03920024,56290,0.0808744
41.18073558807373,-5.6031437,1075000,0.42250004,250.0,10750,43,0.07408913,95.40138251636178,0.3816055,0.9919471424072981,0.032395605,55829,0.06399943
41.96813416481018,-5.602639,1100000,0.431528,250.0,11000,44,0.07003679,95.50564005080611,0.3820226,0.9917151983827353,0.029419756,55741,0.05862359
42.76086235046387,-5.602376,1125000,0.38334805,250.0,11250,45,0.07383744,95.86700914490967,0.38346806,0.9922753772698343,0.027381102,57225,0.061374146
43.56635403633118,-5.6022825,1150000,0.204572,250.0,11500,46,0.06936346,95.56113443840295,0.38224456,0.9905356345698237,0.0037078396,57190,0.015940558
44.34490704536438,-5.602138,1175000,0.183708,250.0,11750,47,0.077751555,95.79667886584997,0.38318673,0.9912764243781567,0.0043918905,55255,0.014163494
45.157211780548096,-5.6025724,1200000,0.30913204,250.0,12000,48,0.07598657,95.75205148536712,0.3830082,0.9928472898900509,0.01147095,56050,0.028765267
45.944926500320435,-5.602845,1225000,0.15120801,250.0,12250,49,0.05562509,95.6536341200024,0.38261458,0.9924139082431793,-9.990639e-05,56427,0.010925282
46.740715742111206,-5.6025863,1250000,0.27342397,250.0,12500,50,0.062470566,95.65051606040448,0.38260204,0.9932252010330558,0.0075399578,55436,0.02230536
47.54271697998047,-5.6017084,1275000,0.281372,250.0,12750,51,0.045861248,95.80884582199157,0.3832354,0.9945386904291809,0.0067548403,56573,0.022855887
48.329017639160156,-5.598775,1300000,0.41678804,250.0,13000,52,0.043749698,95.87390754409134,0.3834956,0.9950384073890746,0.028155982,57274,0.07213348
49.10792851448059,-5.594521,1325000,0.45102802,250.0,13250,53,0.06419484,95.76367382965982,0.38305473,0.9924172097817063,0.03517861,57324,0.07938474
49.88085699081421,-5.5920763,1350000,0.43855602,250.0,13500,54,0.069808535,95.7395848703757,0.38295832,0.9918351247906685,0.034682166,57040,0.063987434
50.66972804069519,-5.588523,1375000,0.38155198,250.0,13750,55,0.09575882,95.22271464791149,0.38089085,0.9890356222167611,0.031010378,49433,0.055504758
51.52663469314575,-5.5848603,1400000,0.46842805,250.0,14000,56,0.08435069,95.48089921630918,0.3819236,0.9906412586569786,0.037513584,56065,0.07794537
52.32596683502197,-5.581599,1425000,0.24408002,250.0,14250,57,0.08762965,95.43523887954652,0.381741,0.9896791707724333,0.005738795,58363,0.019727262
53.08734679222107,-5.5788245,1450000,0.31702405,250.0,14500,58,0.10413581,95.5808091526851,0.38232324,0.9898386476561427,0.0134227155,56948,0.030906206
53.87814807891846,-5.5784082,1475000,0.28750798,250.0,14750,59,0.08567703,95.73671930689365,0.38294688,0.9921126384288073,0.0135625675,56606,0.025840228
54.67067217826843,-5.5762963,1500000,0.25192803,250.0,15000,60,0.094514295,95.43929046168924,0.38175714,0.9883082965388894,0.007922701,57171,0.020618627
55.46382260322571,-5.572543,1525000,0.15678398,250.0,15250,61,0.100477554,95.25554450772702,0.38102219,0.9871425488963723,-0.0006997307,57699,0.011298075
56.25356960296631,-5.5678663,1550000,0.16267201,250.0,15500,62,0.109827004,95.2643234699592,0.38105726,0.9877825872972608,0.0010789989,56916,0.011673855
57.028210163116455,-5.564449,1575000,0.342452,250.0,15750,63,0.11104605,95.50921709548682,0.38203686,0.9913264056667686,0.013959667,57259,0.03608661
57.799402952194214,-5.562623,1600000,0.29616398,250.0,16000,64,0.087851286,95.55376814346761,0.38221508,0.9885988812893629,0.018846337,54697,0.033927444
58.61158275604248,-5.561442,1625000,0.18897198,250.0,16250,65,0.07586561,95.58307147722691,0.3823323,0.9883965067565441,0.0051557105,54697,0.014678778
59.422863245010376,-5.5647144,1650000,0.23431201,250.0,16500,66,0.07537457,95.51546121388674,0.38206184,0.9884378276765347,0.007054575,54602,0.018246818
60.22024154663086,-5.567553,1675000,0.27493197,250.0,16750,67,0.08930172,95.54818816896528,0.38219276,0.9876065002754331,0.01673308,54745,0.027253386
61.01118302345276,-5.570983,1700000,0.298536,250.0,17000,68,0.06867176,95.78535600673408,0.3831414,0.989977652207017,0.01953092,55392,0.03113857
61.831849575042725,-5.572965,1725000,0.27662,250.0,17250,69,0.06278498,95.72052912462503,0.38288212,0.991362608037889,0.0120291645,55857,0.023944624
62.61652088165283,-5.5728126,1750000,0.226948,247.64,17500,70,1.1693739,94.67985875237733,0.38064855,0.8653782904148102,-0.0014386767,54494,0.022154126
63.404399156570435,-5.571235,1775000,0.353948,250.0,17750,71,0.05326564,95.9312432744354,0.38372496,0.9935783548280597,0.010560455,55609,0.03659591
64.18829274177551,-5.569934,1800000,0.22061601,250.0,18000,72,0.08161447,95.52039070207626,0.38208157,0.9910649303346872,0.0030157405,55138,0.01737288
64.97351861000061,-5.5666494,1825000,0.19121598,250.0,18250,73,0.10122371,95.40345084391534,0.3816138,0.9893577247858047,0.00046218364,54650,0.014025897
65.77188754081726,-5.5624495,1850000,0.2484,250.0,18500,74,0.08334247,95.48746603235602,0.38194984,0.9899927582591772,0.003687766,54654,0.021775303
66.55933928489685,-5.561122,1875000,0.15498,250.0,18750,75,0.09056938,95.52361506305635,0.38209444,0.9900913117453456,-0.0018515572,54538,0.011346039
67.35572123527527,-5.5624785,1900000,0.28348798,250.0,19000,76,0.13675028,95.4616251868382,0.38184652,0.9898388497531414,0.0062582893,54301,0.025002306
68.15903210639954,-5.564216,1925000,0.24543199,250.0,19250,77,0.070837006,95.51862928349524,0.38207453,0.9910430330783129,0.0040143756,55641,0.01951679
68.93371939659119,-5.565646,1950000,0.322728,248.84,19500,78,0.6159713,94.65077684827149,0.379558,0.9251256287097931,0.004358687,54917,0.03476586
69.71571969985962,-5.5692344,1975000,0.30426803,248.83,19750,79,0.60952234,94.86294866200537,0.38041538,0.9251761436462402,0.0021542455,55666,0.030247102
70.49331569671631,-5.57182,2000000,0.187728,250.0,20000,80,0.10973692,94.84275402463973,0.37937102,0.98626849334687,0.0010720682,56098,0.013909104
71.26297855377197,-5.5728507,2025000,0.278112,250.0,20250,81,0.10614602,95.13601090487093,0.38054407,0.987355487421155,0.0055529415,55025,0.024473377
72.03960371017456,-5.5717573,2050000,0.22660401,250.0,20500,82,0.07232106,95.58657234113663,0.3823463,0.9908955227583647,0.0032161542,51656,0.018789792
72.84108829498291,-5.569499,2075000,0.30345997,248.82,20750,83,0.60567105,95.01289203699679,0.3810195,0.9256127178668976,0.0018132987,55969,0.032443326
73.61689877510071,-5.5671473,2100000,0.155948,246.51,21000,84,1.6491315,93.49759544041008,0.37686592,0.8176602125167847,-0.001784371,54841,0.012141399
74.40425944328308,-5.567056,2125000,0.225772,250.0,21250,85,0.11263929,94.75647993683815,0.3790259,0.9854987990111113,0.0024137998,55697,0.016460914
75.17982077598572,-5.5675607,2150000,0.166156,250.0,21500,86,0.10483018,94.86705198198557,0.3794682,0.9871762180700898,5.926057e-05,55421,0.012037235
75.95998048782349,-5.568287,2175000,0.147704,250.0,21750,87,0.07819822,95.34811350937933,0.38139242,0.9889463037252426,0.00012884845,53714,0.011101926
76.75551438331604,-5.5714087,2200000,0.23406398,248.82,22000,88,0.6110878,95.03731054980308,0.38111508,0.926531508564949,0.0013471338,55360,0.019533377
77.53131651878357,-5.57294,2225000,0.32312003,250.0,22250,89,0.08598377,95.45304643936456,0.38181219,0.9916385188698769,0.009355677,54724,0.031973384
78.31799602508545,-5.5719867,2250000,0.20462401,250.0,22500,90,0.062878504,95.69342154804617,0.38277367,0.9916549734771252,0.0034589593,54475,0.0155344065
79.1065890789032,-5.57133,2275000,0.37282,250.0,22750,91,0.051278792,96.00127115149051,0.38400507,0.9948512306436896,0.01987098,54999,0.04578413
79.88660049438477,-5.571724,2300000,0.249724,250.0,23000,92,0.05914299,95.82663286130875,0.38330656,0.9926591864787042,0.0036863093,54719,0.019855654
80.67520236968994,-5.572969,2325000,0.27991197,250.0,23250,93,0.055961423,95.87714506294579,0.3835086,0.9928307263180614,0.0060417587,54701,0.024063218
81.46790909767151,-5.5742455,2350000,0.204564,250.0,23500,94,0.043103106,95.86720472529531,0.38346884,0.9938277555629611,0.0035408966,55383,0.015661938
82.25950980186462,-5.5728636,2375000,0.24753599,250.0,23750,95,0.05032298,95.89250299874693,0.38357,0.9935069316998124,0.00457233,53816,0.019676898
83.04949688911438,-5.573409,2400000,0.20517202,250.0,24000,96,0.053025782,95.67039422504604,0.38268155,0.9928971012122929,0.001570655,55361,0.015659103
83.83068180084229,-5.5762234,2425000,0.23602399,250.0,24250,97,0.049202614,95.7684696045518,0.38307387,0.99377077864483,0.0019602603,55627,0.017710214
84.61155128479004,-5.5788136,2450000,0.388192,250.0,24500,98,0.060437523,95.65630895733834,0.38262522,0.993828556034714,0.0139171835,55336,0.043985676
85.39596438407898,-5.580539,2475000,0.22872,250.0,24750,99,0.041855127,95.69568282313645,0.38278273,0.9944979413412511,0.004562395,53095,0.01802006
86.20196628570557,-5.584384,2500000,0.31050003,250.0,25000,100,0.041595776,95.72550452683122,0.38290203,0.9947074940428138,0.008040263,56023,0.029230293
86.97507858276367,-5.586896,2525000,0.20854001,250.0,25250,101,0.05896134,95.33183322321624,0.38132733,0.9917132193222642,0.0018381693,54951,0.016450377
87.77245759963989,-5.5886497,2550000,0.3995,250.0,25500,102,0.08092545,95.37305789720267,0.3814922,0.9910070272162557,0.025057435,53390,0.076180175
88.56795477867126,-5.5885653,2575000,0.38335598,250.0,25750,103,0.048120208,95.70113651581109,0.38280454,0.994401475880295,0.013601062,55447,0.044187654
89.34758377075195,-5.585962,2600000,0.184548,250.0,26000,104,0.041113086,95.6854814947024,0.38274196,0.9943260988220572,0.0004891815,54769,0.013462114
90.15184497833252,-5.5837436,2625000,0.303104,250.0,26250,105,0.035620127,95.82546879701316,0.38330188,0.9952278709970415,0.008228557,54431,0.027210722
90.96324396133423,-5.5832367,2650000,0.33122,247.69,26500,106,1.0946268,94.6885532195121,0.38065508,0.8661432713270187,-2.7594739e-05,55666,0.033375848
91.75508332252502,-5.585593,2675000,0.27960402,250.0,26750,107,0.05909401,95.56144248280674,0.38224575,0.9921153727918863,0.006902366,55368,0.025849435
92.54499959945679,-5.588938,2700000,0.24128401,250.0,27000,108,0.06340658,95.48137560810893,0.3819255,0.9914891282096505,0.0032459372,56602,0.018671775
93.32080268859863,-5.5911074,2725000,0.294668,247.68,27250,109,0.5292019,94.49430951870978,0.38116398,0.9286898300051689,0.00057989085,55096,0.025357911
94.10662531852722,-5.591183,2750000,0.23344398,250.0,27500,110,0.10336955,94.40381695203483,0.37761527,0.9847826492041349,0.00404963,55898,0.018224435
94.89281058311462,-5.5936418,2775000,0.197052,248.86,27750,111,0.55344135,95.26392979878932,0.381996,0.926064133644104,-0.0007959662,56194,0.015996333
95.66725468635559,-5.594916,2800000,0.3204,250.0,28000,112,0.04547035,95.69035739041865,0.38276145,0.9938302035443485,0.010077803,55867,0.0314334
96.45093703269958,-5.594672,2825000,0.293472,250.0,28250,113,0.042018585,95.71063261512667,0.38284254,0.9941867524757981,0.008495183,43400,0.025580455
97.35373210906982,-5.59601,2850000,0.207912,250.0,28500,114,0.0634161,95.40234098352492,0.38160935,0.9918082114309072,0.0031885013,57038,0.016511265
98.11365866661072,-5.5950694,2875000,0.476264,250.0,28750,115,0.041368943,95.74325372960419,0.38297302,0.9949537492357194,0.028917601,56217,0.078887925
98.89008259773254,-5.5905046,2900000,0.44835195,250.0,29000,116,0.05474796,95.47268242746591,0.38189074,0.992549258749932,0.020237794,55403,0.063270494
99.66816473007202,-5.5870767,2925000,0.23424399,250.0,29250,117,0.06261227,95.3669716033712,0.38146794,0.9911539638414979,0.0018048892,53558,0.018035779
100.4649088382721,-5.5842457,2950000,0.295636,249.47,29500,118,0.61032087,95.45051393795758,0.3815953,0.9204183965921402,-0.00059871504,53359,0.032337073
101.26409912109375,-5.5830855,2975000,0.24398401,250.0,29750,119,0.07919921,95.04765197571368,0.38019058,0.9882382452487946,0.003678749,54418,0.019230334
102.05008459091187,-5.581595,3000000,0.26061997,250.0,30000,120,0.054781966,95.39252619490027,0.38157007,0.9925379254855216,0.0030364862,55749,0.020871973
102.82860517501831,-5.581566,3025000,0.239012,250.0,30250,121,0.060889907,95.35333647929131,0.3814133,0.9915967108681798,0.0030938413,57264,0.018857744
103.58797264099121,-5.581378,3050000,0.20076,250.0,30500,122,0.058565974,95.35626005996019,0.38142505,0.9915013434365392,-0.00017307389,55104,0.015581364
104.37695217132568,-5.580097,3075000,0.255876,250.0,30750,123,0.053574342,95.24502373099327,0.3809801,0.9919951912015676,0.005628537,55099,0.021224217
105.15699219703674,-5.5793552,3100000,0.399936,250.0,31000,124,0.0561618,95.24323075648397,0.38097292,0.9926273971796036,0.01788174,55673,0.04695142
105.93132591247559,-5.575217,3125000,0.253736,250.0,31250,125,0.049316145,95.471635687612,0.3818865,0.9936353359371424,0.0035604215,55714,0.019771868
106.7142162322998,-5.570606,3150000,0.309692,248.83,31500,126,0.5864999,94.9943916451186,0.3809352,0.9230083972215652,0.00049780717,55238,0.032375164
107.49788451194763,-5.5703917,3175000,0.22684002,250.0,31750,127,0.052356195,95.34213695630432,0.38136852,0.9928447590209544,0.0028701003,55405,0.01809127
108.27921986579895,-5.574519,3200000,0.26071998,250.0,32000,128,0.0493697,95.58571951366962,0.3823429,0.9929607356898487,0.0036717257,54170,0.02063258
109.07335758209229,-5.5766187,3225000,0.336384,245.43,32250,129,2.113168,93.28179051868618,0.3768842,0.7739382386207581,0.0016859069,54821,0.030957341
109.86993503570557,-5.5762324,3250000,0.28556803,250.0,32500,130,0.061393578,95.2759779876098,0.3811039,0.991396464407444,0.017216502,55145,0.03733211
110.65429139137268,-5.5739512,3275000,0.23016801,250.0,32750,131,0.062280886,95.2641577545926,0.38105664,0.9920502165332437,0.0031442163,54634,0.017469767
111.44455122947693,-5.571753,3300000,0.302176,250.0,33000,132,0.06821571,94.78436863303185,0.3791375,0.9903407311066985,0.013399673,54521,0.031127144
112.23350954055786,-5.569642,3325000,0.233008,250.0,33250,133,0.11429314,93.62780593592673,0.3745112,0.9852030575275421,0.0045499634,55136,0.019442856
113.01731610298157,-5.5682683,3350000,0.240428,250.0,33500,134,0.0816918,95.1157084684819,0.38046283,0.9909710921347141,0.008063676,56555,0.02099396
113.7968521118164,-5.568665,3375000,0.31910402,250.0,33750,135,0.066616185,94.83799052391201,0.3793519,0.9907607706263661,0.0140685905,55058,0.035082124
114.57838988304138,-5.568652,3400000,0.385132,250.0,34000,136,0.052531004,95.1172779076919,0.38046905,0.9926618989557028,0.019959055,54939,0.061232954
115.36286997795105,-5.5667944,3425000,0.35488802,250.0,34250,137,0.052308995,95.11307300962508,0.3804523,0.9922763993963599,0.013718838,54482,0.039047856
116.16752338409424,-5.5643573,3450000,0.327224,250.0,34500,138,0.05188073,95.23358064692468,0.3809343,0.9924872550182045,0.009641828,55565,0.029966328
116.95225882530212,-5.561471,3475000,0.44277602,250.0,34750,139,0.05388108,95.17780382730066,0.3807112,0.9924522689543664,0.022283418,55474,0.062372796
117.7359082698822,-5.560465,3500000,0.40306395,250.0,35000,140,0.073935285,94.70235656403005,0.37880936,0.989971206523478,0.014619107,53015,0.05692209
118.53159642219543,-5.5608106,3525000,0.329608,250.0,35250,141,0.06628822,94.87297703649848,0.37949193,0.9903434403240681,0.013654785,55633,0.034364175
119.3142626285553,-5.5612335,3550000,0.378676,250.0,35500,142,0.049748696,95.12678113386035,0.3805071,0.9931302620097995,0.024850916,54939,0.054999173
120.09637069702148,-5.562262,3575000,0.424584,250.0,35750,143,0.035191733,95.59668271325529,0.3823867,0.9949776278808713,0.023814907,55149,0.060951494
120.88125276565552,-5.5664887,3600000,0.28744,250.0,36000,144,0.040952884,95.51958201099187,0.38207832,0.9943410805426538,0.0074768923,54345,0.025181603
121.69311308860779,-5.5719876,3625000,0.279056,250.0,36250,145,0.06249852,95.16650695670396,0.38066602,0.9918206809088588,0.006696637,55549,0.025098195
122.48793482780457,-5.572563,3650000,0.30984,250.0,36500,146,0.05429343,95.20501138076186,0.38082004,0.9921613410115242,0.008930678,54934,0.028943991
123.297110080719,-5.5725946,3675000,0.28359997,250.0,36750,147,0.04523044,95.43997962988914,0.38175988,0.9943239479325712,0.007423415,57420,0.023962576
124.06724071502686,-5.5706635,3700000,0.291104,250.0,37000,148,0.059536863,95.19628293346614,0.3807851,0.9920755624771118,0.008587353,54552,0.027242407
124.87261915206909,-5.5692787,3725000,0.23187599,250.0,37250,149,0.044214062,95.36177015371621,0.38144708,0.9934220486320555,0.0024446123,55284,0.017946923
125.6507625579834,-5.5671473,3750000,0.305044,250.0,37500,150,0.040396426,95.38787051510066,0.38155147,0.9942805333994329,0.007548804,54006,0.026673216
126.4548020362854,-5.565625,3775000,0.32170004,250.0,37750,151,0.043594033,95.36817058566957,0.3814727,0.9936368819326162,0.010330854,53655,0.033460133
127.25873279571533,-5.5632935,3800000,0.401056,250.0,38000,152,0.039822895,95.48712539661676,0.3819485,0.9945052703842521,0.01881153,54472,0.0581187
128.0441610813141,-5.5620713,3825000,0.3264,250.0,38250,153,0.07375052,95.30472187820823,0.3812189,0.9916322231292725,0.013616818,56606,0.039795
128.81404495239258,-5.5625134,3850000,0.348104,250.0,38500,154,0.04342916,95.62116613455117,0.38248464,0.9953993540257215,0.012624793,56456,0.035960875
129.59138822555542,-5.559242,3875000,0.290444,250.0,38750,155,0.061394114,95.19889912694693,0.3807956,0.9921184405684471,0.0062877582,56410,0.024762202
130.3614959716797,-5.5541015,3900000,0.371604,250.0,39000,156,0.051006544,95.17006598521024,0.38068026,0.9938657432794571,0.016436286,56101,0.045446187
131.1405794620514,-5.5514297,3925000,0.36808002,249.47,39250,157,0.61761636,94.77099267631769,0.37887776,0.9174072071909904,0.0019277555,55692,0.04080528
131.91970920562744,-5.550247,3950000,0.166424,250.0,39500,158,0.07185324,94.50735817302018,0.3780294,0.9903212506324053,0.00073273724,56647,0.0129557
132.69650769233704,-5.549842,3975000,0.30008,250.0,39750,159,0.053092085,95.15369458071888,0.38061476,0.9932795967906713,0.009436564,55921,0.029118013
133.4761564731598,-5.549655,4000000,0.32014802,250.0,40000,160,0.052773587,94.94735403534025,0.3797894,0.9926551626995206,0.00959797,56459,0.028346196
134.25666999816895,-5.546442,4025000,0.289908,250.0,40250,161,0.04413133,95.33118036333471,0.38132474,0.9938026741147041,0.005675811,56557,0.02501156
135.0277965068817,-5.5419526,4050000,0.306232,250.0,40500,162,0.03581521,95.28516286853701,0.38114065,0.9945731689222157,0.007738973,55430,0.0295506
135.80777430534363,-5.537898,4075000,0.22528799,250.0,40750,163,0.039355926,95.22543230175972,0.38090175,0.9942424520850182,0.0014705781,55977,0.016636569
136.58362436294556,-5.530709,4100000,0.304456,250.0,41000,164,0.047334306,95.2067216860503,0.38082686,0.9938605446368456,0.007550431,55851,0.030911079
137.3631136417389,-5.5242624,4125000,0.50350004,250.0,41250,165,0.038007107,95.48549560267479,0.381942,0.9953908789902925,0.03375421,54590,0.08638097
138.14840698242188,-5.5204697,4150000,0.390364,250.0,41500,166,0.07215549,95.10259715545922,0.38041034,0.9907803097739816,0.021808336,54674,0.068691075
138.9428071975708,-5.5176406,4175000,0.273176,250.0,41750,167,0.07615925,94.88864056717604,0.37955457,0.9884920287877321,0.009773419,55216,0.026636655
139.72798776626587,-5.5159163,4200000,0.25228798,250.0,42000,168,0.075571,94.85234229180962,0.37940937,0.9892715597525239,0.004221725,55231,0.020450223
140.50687098503113,-5.514743,4225000,0.417212,250.0,42250,169,0.09081741,94.46175809528678,0.37784705,0.9879630291834474,0.02713783,54616,0.057880305
141.29869747161865,-5.5132327,4250000,0.351608,250.0,42500,170,0.059913646,95.84031940747053,0.38336128,0.993531970307231,0.016706975,56236,0.039888375
142.08218002319336,-5.5120025,4275000,0.45102802,250.0,42750,171,0.045132697,95.81693721789867,0.38326776,0.9938517771661282,0.024169978,55117,0.07142538
142.87409114837646,-5.5105224,4300000,0.332232,250.0,43000,172,0.04039713,95.74721573233604,0.38298887,0.9945864803157747,0.012522718,55954,0.040310036
143.64505457878113,-5.5102053,4325000,0.278372,250.0,43250,173,0.040064253,95.99343366354704,0.38397372,0.9942994071170688,0.0056725494,55268,0.025478397
144.42173218727112,-5.5117254,4350000,0.21234801,250.0,43500,174,0.04337986,95.9218600774929,0.38368744,0.9940212778747082,0.003685423,55663,0.016587611
145.20678234100342,-5.511638,4375000,0.23859999,250.0,43750,175,0.038593285,95.91339680615812,0.38365358,0.9950460409745574,0.004926327,54608,0.020212997
145.9946060180664,-5.5125203,4400000,0.32766,250.0,44000,176,0.03355994,95.8882648961246,0.38355306,0.9950983347371221,0.009786496,54400,0.031119954
146.7893385887146,-5.512349,4425000,0.33242399,250.0,44250,177,0.0373068,95.93708114393056,0.38374835,0.9947944809682667,0.011208492,54152,0.036218327
147.572181224823,-5.50815,4450000,0.17926002,250.0,44500,178,0.035729073,95.97098085369915,0.38388395,0.9949351847171783,-0.000861002,55647,0.012955735
148.36061763763428,-5.5033894,4475000,0.34206003,250.0,44750,179,0.045046538,95.97086424622685,0.38388348,0.9938913402147591,0.010020967,55215,0.03730389
